,osmid,y,x,street_count,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
1204,249175272,51.0473151,13.7292865,3,13.7292865,51.0473151,,,POINT (13.7292865 51.0473151),4.0,3.0,0,1
1205,18178715,51.0465781,13.7277223,3,13.7277223,51.0465781,,,POINT (13.7277223 51.0465781),4.0,3.0,0,0
1206,18178718,51.0457173,13.7263851,3,13.7263851,51.0457173,,,POINT (13.7263851 51.0457173),4.0,3.0,0,0
1207,18178717,51.0461685,13.7257673,3,13.7257673,51.0461685,,,POINT (13.7257673 51.0461685),4.0,3.0,0,0
1208,2287846802,51.0452348,13.7240992,3,13.7240992,51.0452348,,,POINT (13.7240992 51.0452348),4.0,3.0,0,0
1209,18178721,51.0464026,13.7221395,3,13.7221395,51.0464026,,,POINT (13.7221395 51.0464026),4.0,3.0,0,0
1210,18178725,51.0473032,13.7216578,4,13.7216578,51.0473032,,,POINT (13.7216578 51.0473032),4.0,3.0,0,1
1211,18178798,51.0472576,13.721495,4,13.721495,51.0472576,,,POINT (13.721495 51.0472576),4.0,3.0,0,1
1212,18178805,51.047945,13.7241227,4,13.7241227,51.047945,,,POINT (13.7241227 51.047945),4.0,3.0,0,1
1213,30409543,51.0460782,13.7165201,3,13.7165201,51.0460782,,,POINT (13.7165201 51.0460782),4.0,3.0,0,0
1214,21659941,51.0478139,13.7150308,3,13.7150308,51.0478139,,,POINT (13.7150308 51.0478139),4.0,3.0,0,1
1215,18178735,51.0449825,13.710086,3,13.710086,51.0449825,,,POINT (13.710086 51.0449825),3.0,3.0,1,0
1216,18178739,51.0430559,13.7081375,3,13.7081375,51.0430559,,,POINT (13.7081375 51.0430559),3.0,3.0,1,0
1217,4056130281,51.0439742,13.7066479,3,13.7066479,51.0439742,,,POINT (13.7066479 51.0439742),3.0,3.0,1,0
1218,18178741,51.0427774,13.7061963,1,13.7061963,51.0427774,,,POINT (13.7061963 51.0427774),3.0,3.0,1,0
1219,18178749,51.0437282,13.7043387,3,13.7043387,51.0437282,,,POINT (13.7043387 51.0437282),3.0,3.0,1,0
1220,21596886,51.0435887,13.7042479,3,13.7042479,51.0435887,crossing,,POINT (13.7042479 51.0435887),3.0,3.0,1,0
1221,24555684,51.0438969,13.704501,3,13.704501,51.0438969,,,POINT (13.704501 51.0438969),3.0,3.0,1,0
1222,18178769,51.0514657,13.7150413,4,13.7150413,51.0514657,,,POINT (13.7150413 51.0514657),4.0,3.0,0,1
1223,21659945,51.0508903,13.7179822,3,13.7179822,51.0508903,,,POINT (13.7179822 51.0508903),4.0,3.0,0,1
1224,21659947,51.0521418,13.7161585,3,13.7161585,51.0521418,,,POINT (13.7161585 51.0521418),4.0,3.0,0,1
1225,25873183,51.0515721,13.7148853,4,13.7148853,51.0515721,,,POINT (13.7148853 51.0515721),4.0,3.0,0,1
1226,18178797,51.049258,13.7205601,4,13.7205601,51.049258,,,POINT (13.7205601 51.049258),4.0,3.0,0,1
1227,30409546,51.0467085,13.7190674,3,13.7190674,51.0467085,,,POINT (13.7190674 51.0467085),4.0,3.0,0,0
1228,2287846803,51.0454359,13.7233828,3,13.7233828,51.0454359,,,POINT (13.7233828 51.0454359),4.0,3.0,0,0
1229,1701535932,51.0499518,13.7232239,3,13.7232239,51.0499518,,,POINT (13.7232239 51.0499518),4.0,3.0,0,1
1230,249155433,51.0469738,13.7248707,3,13.7248707,51.0469738,,,POINT (13.7248707 51.0469738),4.0,3.0,0,1
1231,18178969,51.0420794,13.7215243,3,13.7215243,51.0420794,,,POINT (13.7215243 51.0420794),4.0,3.0,0,0
1232,30409372,51.0411471,13.7204041,3,13.7204041,51.0411471,,,POINT (13.7204041 51.0411471),4.0,3.0,0,0
1233,30849169,51.0246488,13.7602403,4,13.7602403,51.0246488,,,POINT (13.7602403 51.0246488),5.0,2.0,None,None
1234,18627194,51.0274039,13.7621826,3,13.7621826,51.0274039,,,POINT (13.7621826 51.0274039),5.0,2.0,None,None
1235,30848239,51.0275722,13.7624256,1,13.7624256,51.0275722,,,POINT (13.7624256 51.0275722),5.0,2.0,None,None
1236,265202682,51.0270802,13.7631484,3,13.7631484,51.0270802,,,POINT (13.7631484 51.0270802),5.0,2.0,None,None
1237,18627200,51.0329712,13.7753589,4,13.7753589,51.0329712,,,POINT (13.7753589 51.0329712),5.0,2.0,None,None
1238,35314629,51.0324059,13.7763588,3,13.7763588,51.0324059,,,POINT (13.7763588 51.0324059),5.0,2.0,None,None
1239,35314631,51.0319706,13.7733547,3,13.7733547,51.0319706,,,POINT (13.7733547 51.0319706),5.0,2.0,None,None
1240,18627203,51.0335715,13.7749618,3,13.7749618,51.0335715,,,POINT (13.7749618 51.0335715),5.0,2.0,None,None
1241,35314643,51.0344385,13.7758283,3,13.7758283,51.0344385,,,POINT (13.7758283 51.0344385),5.0,2.0,None,None
1242,18627237,51.0368497,13.7781959,3,13.7781959,51.0368497,,,POINT (13.7781959 51.0368497),5.0,3.0,None,None
1243,18627247,51.0370349,13.7784498,4,13.7784498,51.0370349,,,POINT (13.7784498 51.0370349),5.0,3.0,None,None
1244,30587934,51.0357325,13.7771217,3,13.7771217,51.0357325,,,POINT (13.7771217 51.0357325),5.0,2.0,None,None
1245,33477280,51.0371441,13.7782897,3,13.7782897,51.0371441,,,POINT (13.7782897 51.0371441),5.0,3.0,None,None
1246,18627248,51.037915,13.7792905,4,13.7792905,51.037915,,,POINT (13.7792905 51.037915),5.0,3.0,None,None
1247,33477279,51.0379873,13.7790889,4,13.7790889,51.0379873,,,POINT (13.7790889 51.0379873),5.0,3.0,None,None
1248,28796759,51.0368535,13.7820439,4,13.7820439,51.0368535,,,POINT (13.7820439 51.0368535),5.0,3.0,None,None
1249,35193720,51.038901,13.7791628,4,13.7791628,51.038901,,,POINT (13.7791628 51.038901),5.0,3.0,None,None
1250,18627252,51.0397263,13.7791853,3,13.7791853,51.0397263,,,POINT (13.7791853 51.0397263),5.0,3.0,None,None
1251,33477275,51.0397648,13.778963,4,13.778963,51.0397648,,,POINT (13.778963 51.0397648),5.0,3.0,None,None
1252,18627254,51.0409221,13.7797113,4,13.7797113,51.0409221,,,POINT (13.7797113 51.0409221),5.0,3.0,None,None
1253,276518582,51.0410048,13.7795115,4,13.7795115,51.0410048,,,POINT (13.7795115 51.0410048),5.0,3.0,None,None
1254,64804549,51.0421516,13.7805592,4,13.7805592,51.0421516,,,POINT (13.7805592 51.0421516),5.0,3.0,None,None
1255,30587919,51.0403685,13.7818302,4,13.7818302,51.0403685,,,POINT (13.7818302 51.0403685),5.0,3.0,None,None
1256,251539956,51.0460245,13.7930739,3,13.7930739,51.0460245,,,POINT (13.7930739 51.0460245),6.0,3.0,None,None
1257,18628040,51.0473951,13.7896455,3,13.7896455,51.0473951,,,POINT (13.7896455 51.0473951),6.0,3.0,None,None
1258,2628479841,51.0475328,13.7921876,3,13.7921876,51.0475328,,,POINT (13.7921876 51.0475328),6.0,3.0,None,None
1259,18627257,51.0489052,13.7947545,3,13.7947545,51.0489052,,,POINT (13.7947545 51.0489052),6.0,3.0,None,None
1260,33980481,51.0493557,13.7944841,3,13.7944841,51.0493557,,,POINT (13.7944841 51.0493557),6.0,3.0,None,None
1261,251539958,51.0485263,13.795703,4,13.795703,51.0485263,,,POINT (13.795703 51.0485263),6.0,3.0,None,None
1262,296174636,51.0486295,13.793409,3,13.793409,51.0486295,,,POINT (13.793409 51.0486295),6.0,3.0,None,None
1263,18627258,51.0480754,13.7968372,4,13.7968372,51.0480754,,,POINT (13.7968372 51.0480754),6.0,3.0,None,None
1264,18627259,51.0476175,13.7979834,4,13.7979834,51.0476175,,,POINT (13.7979834 51.0476175),6.0,3.0,None,None
1265,18627621,51.0465737,13.7952877,4,13.7952877,51.0465737,,,POINT (13.7952877 51.0465737),6.0,3.0,None,None
1266,18627465,51.0494067,13.7982323,1,13.7982323,51.0494067,,,POINT (13.7982323 51.0494067),6.0,3.0,None,None
1267,18627260,51.0469084,13.7997177,4,13.7997177,51.0469084,,,POINT (13.7997177 51.0469084),6.0,3.0,None,None
1268,18627452,51.0489539,13.7993706,2,13.7993706,51.0489539,,,POINT (13.7993706 51.0489539),6.0,3.0,None,None
1269,255189979,51.0460978,13.7964346,4,13.7964346,51.0460978,,,POINT (13.7964346 51.0460978),6.0,3.0,None,None
1270,258315807,51.0461314,13.8017055,4,13.8017055,51.0461314,,,POINT (13.8017055 51.0461314),6.0,3.0,None,None
1271,3841749009,51.0454021,13.7981249,4,13.7981249,51.0454021,,,POINT (13.7981249 51.0454021),6.0,3.0,None,None
1272,18628342,51.0496733,13.8026844,4,13.8026844,51.0496733,,,POINT (13.8026844 51.0496733),6.0,3.0,None,None
1273,18627300,51.0454729,13.8033525,4,13.8033525,51.0454729,,,POINT (13.8033525 51.0454729),6.0,3.0,None,None
1274,5491308938,51.0449858,13.804557,4,13.804557,51.0449858,,,POINT (13.804557 51.0449858),6.0,3.0,None,None
1275,1690623143,51.0468023,13.8046877,1,13.8046877,51.0468023,,,POINT (13.8046877 51.0468023),6.0,3.0,None,None
1276,18627687,51.0439246,13.8018136,4,13.8018136,51.0439246,,,POINT (13.8018136 51.0439246),6.0,3.0,None,None
1277,1690623046,51.0459009,13.8069374,2,13.8069374,51.0459009,,,POINT (13.8069374 51.0459009),6.0,3.0,None,None
1278,18627338,51.0440338,13.8069031,4,13.8069031,51.0440338,,,POINT (13.8069031 51.0440338),6.0,3.0,None,None
1279,18627343,51.0437836,13.8074317,4,13.8074317,51.0437836,,,POINT (13.8074317 51.0437836),6.0,3.0,None,None
1280,31353384,51.0444533,13.807845,3,13.807845,51.0444533,,,POINT (13.807845 51.0444533),6.0,3.0,None,None
1281,31353390,51.042301,13.8093144,4,13.8093144,51.042301,,,POINT (13.8093144 51.042301),6.0,3.0,None,None
1282,18627763,51.0422908,13.8066175,4,13.8066175,51.0422908,,,POINT (13.8066175 51.0422908),6.0,3.0,None,None
1283,251539960,51.0498095,13.7963003,3,13.7963003,51.0498095,,,POINT (13.7963003 51.0498095),6.0,3.0,None,None
1284,251539961,51.0500742,13.7964456,4,13.7964456,51.0500742,,,POINT (13.7964456 51.0500742),6.0,3.0,None,None
1285,331921458,51.0505469,13.801008,3,13.801008,51.0505469,,,POINT (13.801008 51.0505469),6.0,3.0,None,None
1286,251539957,51.0470463,13.7941357,4,13.7941357,51.0470463,,,POINT (13.7941357 51.0470463),6.0,3.0,None,None
1287,18628011,51.0455607,13.7942261,4,13.7942261,51.0455607,,,POINT (13.7942261 51.0455607),6.0,3.0,None,None
1288,18627676,51.0446191,13.8001063,4,13.8001063,51.0446191,,,POINT (13.8001063 51.0446191),6.0,3.0,None,None
1289,18627968,51.0436274,13.7990473,4,13.7990473,51.0436274,,,POINT (13.7990473 51.0436274),6.0,3.0,None,None
1290,18627955,51.0429418,13.8007739,4,13.8007739,51.0429418,,,POINT (13.8007739 51.0429418),6.0,3.0,None,None
1291,18627918,51.0415269,13.8041903,4,13.8041903,51.0415269,,,POINT (13.8041903 51.0415269),6.0,3.0,None,None
1292,18627788,51.0416221,13.8081306,4,13.8081306,51.0416221,,,POINT (13.8081306 51.0416221),6.0,3.0,None,None
1293,18627891,51.040897,13.8058619,3,13.8058619,51.040897,,,POINT (13.8058619 51.040897),6.0,3.0,None,None
1294,31353385,51.0402503,13.8092455,4,13.8092455,51.0402503,,,POINT (13.8092455 51.0402503),6.0,3.0,None,None
1295,31353382,51.0406156,13.8062388,4,13.8062388,51.0406156,,,POINT (13.8062388 51.0406156),6.0,3.0,None,None
1296,18627815,51.0394342,13.8102275,4,13.8102275,51.0394342,,,POINT (13.8102275 51.0394342),6.0,3.0,None,None
1297,18633098,51.0386855,13.8094144,3,13.8094144,51.0386855,,,POINT (13.8094144 51.0386855),6.0,3.0,None,None
1298,3632371289,51.040571,13.8115216,4,13.8115216,51.040571,,,POINT (13.8115216 51.040571),6.0,3.0,None,None
1299,78509045,51.0389572,13.8114287,3,13.8114287,51.0389572,,,POINT (13.8114287 51.0389572),6.0,3.0,None,None
1300,18627878,51.0394646,13.8080886,4,13.8080886,51.0394646,,,POINT (13.8080886 51.0394646),6.0,3.0,None,None
1301,3884698670,51.0388052,13.8071503,3,13.8071503,51.0388052,,,POINT (13.8071503 51.0388052),6.0,3.0,None,None
1302,3228116655,51.0407992,13.8058557,3,13.8058557,51.0407992,,,POINT (13.8058557 51.0407992),6.0,3.0,None,None
1303,3212449662,51.040457,13.8030533,4,13.8030533,51.040457,,,POINT (13.8030533 51.040457),6.0,3.0,None,None
1304,246850651,51.0424705,13.8019302,4,13.8019302,51.0424705,,,POINT (13.8019302 51.0424705),6.0,3.0,None,None
1305,3212449559,51.0409011,13.8017554,3,13.8017554,51.0409011,,,POINT (13.8017554 51.0409011),6.0,3.0,None,None
1306,18628683,51.0416563,13.7995505,3,13.7995505,51.0416563,,,POINT (13.7995505 51.0416563),6.0,3.0,None,None
1307,18627984,51.0444111,13.7970759,4,13.7970759,51.0444111,,,POINT (13.7970759 51.0444111),6.0,3.0,None,None
1308,18628215,51.0428607,13.7954053,5,13.7954053,51.0428607,traffic_signals,,POINT (13.7954053 51.0428607),6.0,3.0,None,None
1309,18627998,51.045083,13.7953962,4,13.7953962,51.045083,,,POINT (13.7953962 51.045083),6.0,3.0,None,None
1310,18628143,51.0438741,13.7941453,4,13.7941453,51.0438741,,,POINT (13.7941453 51.0438741),6.0,3.0,None,None
1311,30589838,51.0482219,13.7878777,4,13.7878777,51.0482219,,,POINT (13.7878777 51.0482219),6.0,3.0,None,None
1312,31272980,51.048035,13.7903346,4,13.7903346,51.048035,,,POINT (13.7903346 51.048035),6.0,3.0,None,None
1313,3614398733,51.0431536,13.7934023,2,13.7934023,51.0431536,,,POINT (13.7934023 51.0431536),6.0,3.0,None,None
1314,18628163,51.0430566,13.7933348,3,13.7933348,51.0430566,,,POINT (13.7933348 51.0430566),6.0,3.0,None,None
1315,255191199,51.0500442,13.8019565,3,13.8019565,51.0500442,,,POINT (13.8019565 51.0500442),6.0,3.0,None,None
1316,18628374,51.0491472,13.8037392,4,13.8037392,51.0491472,,,POINT (13.8037392 51.0491472),6.0,3.0,None,None
1317,256837072,51.0478188,13.8021917,1,13.8021917,51.0478188,,,POINT (13.8021917 51.0478188),6.0,3.0,None,None
1318,25600625,51.0501644,13.8050221,4,13.8050221,51.0501644,,,POINT (13.8050221 51.0501644),6.0,3.0,None,None
1319,31273015,51.048657,13.8046989,3,13.8046989,51.048657,,,POINT (13.8046989 51.048657),6.0,3.0,None,None
1320,18628451,51.0516687,13.8074374,3,13.8074374,51.0516687,,,POINT (13.8074374 51.0516687),6.0,3.0,None,None
1321,3123615192,51.0508726,13.8083032,4,13.8083032,51.0508726,,,POINT (13.8083032 51.0508726),6.0,3.0,None,None
1322,246850569,51.0412709,13.8006773,3,13.8006773,51.0412709,,,POINT (13.8006773 51.0412709),6.0,3.0,None,None
1323,18629520,51.0490332,13.7861724,4,13.7861724,51.0490332,,,POINT (13.7861724 51.0490332),6.0,3.0,None,None
1324,31273020,51.0480451,13.784977,4,13.784977,51.0480451,,,POINT (13.784977 51.0480451),6.0,3.0,None,None
1325,18629529,51.0497165,13.7847152,4,13.7847152,51.0497165,,,POINT (13.7847152 51.0497165),6.0,3.0,None,None
1326,255627368,51.0486338,13.7870318,3,13.7870318,51.0486338,,,POINT (13.7870318 51.0486338),6.0,3.0,None,None
1327,31272957,51.0500357,13.7873005,4,13.7873005,51.0500357,,,POINT (13.7873005 51.0500357),6.0,3.0,None,None
1328,31273019,51.0487071,13.7835319,4,13.7835319,51.0487071,,,POINT (13.7835319 51.0487071),6.0,3.0,None,None
1329,35219345,51.0503836,13.783329,4,13.783329,51.0503836,,,POINT (13.783329 51.0503836),6.0,3.0,None,None
1330,33412311,51.0507305,13.7858817,4,13.7858817,51.0507305,,,POINT (13.7858817 51.0507305),6.0,3.0,None,None
1331,35219353,51.0483603,13.7809358,4,13.7809358,51.0483603,,,POINT (13.7809358 51.0483603),5.0,3.0,None,None
1332,18629648,51.0383748,13.7752367,3,13.7752367,51.0383748,,,POINT (13.7752367 51.0383748),5.0,3.0,None,None
1333,28796762,51.0400573,13.7710378,4,13.7710378,51.0400573,,,POINT (13.7710378 51.0400573),5.0,3.0,None,None
1334,28796757,51.0391906,13.7760481,4,13.7760481,51.0391906,,,POINT (13.7760481 51.0391906),5.0,3.0,None,None
1335,1502155241,51.0472505,13.7557693,3,13.7557693,51.0472505,,,POINT (13.7557693 51.0472505),5.0,3.0,None,None
1336,264223496,51.0462596,13.7548715,4,13.7548715,51.0462596,,,POINT (13.7548715 51.0462596),5.0,3.0,None,None
1337,18630070,51.0494691,13.745023,4,13.745023,51.0494691,,,POINT (13.745023 51.0494691),4.0,3.0,1,1
1338,31197353,51.0493158,13.7448983,4,13.7448983,51.0493158,,,POINT (13.7448983 51.0493158),4.0,3.0,1,1
1339,31197453,51.0495776,13.7443213,3,13.7443213,51.0495776,,,POINT (13.7443213 51.0495776),4.0,3.0,1,1
1340,18630098,51.0491423,13.744767,4,13.744767,51.0491423,,,POINT (13.744767 51.0491423),4.0,3.0,1,1
1341,280008754,51.0490597,13.7450459,4,13.7450459,51.0490597,,,POINT (13.7450459 51.0490597),4.0,3.0,1,1
1342,25873154,51.0475795,13.7434537,3,13.7434537,51.0475795,,,POINT (13.7434537 51.0475795),4.0,3.0,1,1
1343,280008666,51.0491367,13.7454833,4,13.7454833,51.0491367,,,POINT (13.7454833 51.0491367),4.0,3.0,1,1
1344,35711189,51.0460386,13.7547101,4,13.7547101,51.0460386,,,POINT (13.7547101 51.0460386),5.0,3.0,None,None
1345,29283153,51.0417544,13.7414736,3,13.7414736,51.0417544,,,POINT (13.7414736 51.0417544),4.0,3.0,1,0
1346,18630516,51.0417658,13.735868,4,13.735868,51.0417658,,,POINT (13.735868 51.0417658),4.0,3.0,1,0
1347,667292232,51.0422725,13.7363672,3,13.7363672,51.0422725,,,POINT (13.7363672 51.0422725),4.0,3.0,1,0
1348,18631911,51.0478202,13.7924536,3,13.7924536,51.0478202,,,POINT (13.7924536 51.0478202),6.0,3.0,None,None
1349,18631933,51.0478081,13.7923287,3,13.7923287,51.0478081,,,POINT (13.7923287 51.0478081),6.0,3.0,None,None
1350,18631929,51.0476793,13.7923015,3,13.7923015,51.0476793,,,POINT (13.7923015 51.0476793),6.0,3.0,None,None
1351,1853296305,51.0476489,13.7923814,3,13.7923814,51.0476489,,,POINT (13.7923814 51.0476489),6.0,3.0,None,None
1352,2628479852,51.0478681,13.7920758,3,13.7920758,51.0478681,,,POINT (13.7920758 51.0478681),6.0,3.0,None,None
1353,2628479847,51.0477486,13.7922707,3,13.7922707,51.0477486,,,POINT (13.7922707 51.0477486),6.0,3.0,None,None
1354,3884698665,51.038004,13.8086732,4,13.8086732,51.038004,,,POINT (13.8086732 51.038004),6.0,3.0,None,None
1355,21271513,51.1020358,13.7173379,3,13.7173379,51.1020358,motorway_junction,80,POINT (13.7173379 51.1020358),4.0,6.0,0,0
1356,25272050,51.1013363,13.7142937,3,13.7142937,51.1013363,,,POINT (13.7142937 51.1013363),4.0,6.0,0,0
1357,442828572,51.1025025,13.7154364,3,13.7154364,51.1025025,,,POINT (13.7154364 51.1025025),4.0,6.0,0,0
1358,21454514,51.0702462,13.698743,4,13.698743,51.0702462,,,POINT (13.698743 51.0702462),3.0,4.0,None,None
1359,696984649,51.0701404,13.6992629,1,13.6992629,51.0701404,,,POINT (13.6992629 51.0701404),3.0,4.0,None,None
1360,21454515,51.0703321,13.6977307,1,13.6977307,51.0703321,,,POINT (13.6977307 51.0703321),3.0,4.0,None,None
1361,1830048658,51.0694619,13.696375,3,13.696375,51.0694619,,,POINT (13.696375 51.0694619),3.0,4.0,None,None
1362,3387826010,51.0713644,13.6990982,3,13.6990982,51.0713644,,,POINT (13.6990982 51.0713644),3.0,4.0,None,None
1363,21508105,51.0218107,13.7759943,4,13.7759943,51.0218107,,,POINT (13.7759943 51.0218107),5.0,2.0,None,None
1364,269568436,51.0229198,13.773859,3,13.773859,51.0229198,,,POINT (13.773859 51.0229198),5.0,2.0,None,None
1365,6814417727,51.0241506,13.7788499,1,13.7788499,51.0241506,,,POINT (13.7788499 51.0241506),5.0,2.0,None,None
1366,115632758,51.0197155,13.7737573,3,13.7737573,51.0197155,,,POINT (13.7737573 51.0197155),5.0,2.0,None,None
1367,21525614,51.0433952,13.6578622,1,13.6578622,51.0433952,,,POINT (13.6578622 51.0433952),2.0,3.0,None,None
1368,30815360,51.0392021,13.6522591,3,13.6522591,51.0392021,,,POINT (13.6522591 51.0392021),2.0,3.0,None,None
1369,21525626,51.0482221,13.6553834,4,13.6553834,51.0482221,,,POINT (13.6553834 51.0482221),2.0,3.0,None,None
1370,21525648,51.0483343,13.6553394,4,13.6553394,51.0483343,,,POINT (13.6553394 51.0483343),2.0,3.0,None,None
1371,21540510,51.0476283,13.6556917,4,13.6556917,51.0476283,,,POINT (13.6556917 51.0476283),2.0,3.0,None,None
1372,21525630,51.0494359,13.6626593,4,13.6626593,51.0494359,,,POINT (13.6626593 51.0494359),2.0,3.0,None,None
1373,21525644,51.0495541,13.6626345,4,13.6626345,51.0495541,,,POINT (13.6626345 51.0495541),2.0,3.0,None,None
1374,21525637,51.0502414,13.672339,3,13.672339,51.0502414,,,POINT (13.672339 51.0502414),2.0,3.0,None,None
1375,21627603,51.0484494,13.6629064,3,13.6629064,51.0484494,,,POINT (13.6629064 51.0484494),2.0,3.0,None,None
1376,21529559,51.0493374,13.6781373,3,13.6781373,51.0493374,,,POINT (13.6781373 51.0493374),2.0,3.0,None,None
1377,21529268,51.0486135,13.6716676,3,13.6716676,51.0486135,,,POINT (13.6716676 51.0486135),2.0,3.0,None,None
1378,24943199,51.04988,13.6625368,3,13.6625368,51.04988,,,POINT (13.6625368 51.04988),2.0,3.0,None,None
1379,3718130230,51.0487782,13.6551334,3,13.6551334,51.0487782,,,POINT (13.6551334 51.0487782),2.0,3.0,None,None
1380,248219490,51.0433034,13.6489748,3,13.6489748,51.0433034,motorway_junction,,POINT (13.6489748 51.0433034),2.0,3.0,None,None
1381,21527675,51.04646,13.6976339,3,13.6976339,51.04646,,,POINT (13.6976339 51.04646),3.0,3.0,1,0
1382,24555679,51.0471015,13.6973818,3,13.6973818,51.0471015,,,POINT (13.6973818 51.0471015),3.0,3.0,1,1
1383,21527800,51.0470499,13.7014457,3,13.7014457,51.0470499,,,POINT (13.7014457 51.0470499),3.0,3.0,1,1
1384,255926021,51.0462191,13.6977285,3,13.6977285,51.0462191,,,POINT (13.6977285 51.0462191),3.0,3.0,1,0
1385,21527684,51.0459486,13.6960909,4,13.6960909,51.0459486,,,POINT (13.6960909 51.0459486),3.0,3.0,0,0
1386,31306713,51.0451688,13.6964499,4,13.6964499,51.0451688,,,POINT (13.6964499 51.0451688),3.0,3.0,0,0
1387,24555635,51.0454901,13.6933151,4,13.6933151,51.0454901,,,POINT (13.6933151 51.0454901),3.0,3.0,0,0
1388,252550926,51.0468355,13.6957137,4,13.6957137,51.0468355,,,POINT (13.6957137 51.0468355),3.0,3.0,0,1
1389,21527686,51.0474874,13.6883412,3,13.6883412,51.0474874,,,POINT (13.6883412 51.0474874),3.0,3.0,0,1
1390,21527743,51.0473758,13.6883532,3,13.6883532,51.0473758,,,POINT (13.6883532 51.0473758),3.0,3.0,0,1
1391,21552190,51.0487209,13.6812135,4,13.6812135,51.0487209,,,POINT (13.6812135 51.0487209),3.0,3.0,0,1
1392,21527695,51.0420983,13.6392782,3,13.6392782,51.0420983,,,POINT (13.6392782 51.0420983),1.0,3.0,None,None
1393,24944030,51.0412585,13.6368411,1,13.6368411,51.0412585,,,POINT (13.6368411 51.0412585),1.0,3.0,None,None
1394,24944023,51.0419622,13.6405273,3,13.6405273,51.0419622,,,POINT (13.6405273 51.0419622),1.0,3.0,None,None
1395,24944040,51.0430946,13.635918,3,13.635918,51.0430946,,,POINT (13.635918 51.0430946),1.0,3.0,None,None
1396,21527701,51.0429409,13.6877901,3,13.6877901,51.0429409,,,POINT (13.6877901 51.0429409),3.0,3.0,0,0
1397,24556066,51.043788,13.6875654,3,13.6875654,51.043788,,,POINT (13.6875654 51.043788),3.0,3.0,0,0
1398,21527703,51.0400227,13.6665083,3,13.6665083,51.0400227,,,POINT (13.6665083 51.0400227),2.0,3.0,None,None
1399,3740812552,51.0408828,13.6664931,4,13.6664931,51.0408828,,,POINT (13.6664931 51.0408828),2.0,3.0,None,None
1400,21527853,51.0402694,13.6720664,3,13.6720664,51.0402694,,,POINT (13.6720664 51.0402694),2.0,3.0,None,None
1401,66790000,51.0400313,13.6657489,3,13.6657489,51.0400313,,,POINT (13.6657489 51.0400313),2.0,3.0,None,None
1402,21527714,51.0521035,13.713863,4,13.713863,51.0521035,,,POINT (13.713863 51.0521035),3.0,3.0,1,1
1403,7193964013,51.0517796,13.7145412,2,13.7145412,51.0517796,,,POINT (13.7145412 51.0517796),4.0,3.0,0,1
1404,444994747,51.0522156,13.7139588,3,13.7139588,51.0522156,,,POINT (13.7139588 51.0522156),4.0,3.0,0,1
1405,21527717,51.0455175,13.7015095,3,13.7015095,51.0455175,,,POINT (13.7015095 51.0455175),3.0,3.0,1,0
1406,21527841,51.0458474,13.7022398,4,13.7022398,51.0458474,,,POINT (13.7022398 51.0458474),3.0,3.0,1,0
1407,31271163,51.0451467,13.700693,3,13.700693,51.0451467,,,POINT (13.700693 51.0451467),3.0,3.0,1,0
1408,21527733,51.0519529,13.7088456,3,13.7088456,51.0519529,,,POINT (13.7088456 51.0519529),3.0,3.0,1,1
1409,1620726747,51.0518263,13.7080952,3,13.7080952,51.0518263,,,POINT (13.7080952 51.0518263),3.0,3.0,1,1
1410,209128004,51.0498739,13.7011128,3,13.7011128,51.0498739,,,POINT (13.7011128 51.0498739),3.0,3.0,1,1
1411,299817016,51.0514856,13.7069575,3,13.7069575,51.0514856,,,POINT (13.7069575 51.0514856),3.0,3.0,1,1
1412,21527764,51.0434294,13.6229533,4,13.6229533,51.0434294,,,POINT (13.6229533 51.0434294),1.0,3.0,None,None
1413,21527850,51.0442048,13.6189029,4,13.6189029,51.0442048,,,POINT (13.6189029 51.0442048),1.0,3.0,None,None
1414,24944064,51.0446765,13.6231107,3,13.6231107,51.0446765,,,POINT (13.6231107 51.0446765),1.0,3.0,None,None
1415,25421740,51.0422289,13.6226093,3,13.6226093,51.0422289,,,POINT (13.6226093 51.0422289),1.0,3.0,None,None
1416,24944059,51.0432495,13.6251996,4,13.6251996,51.0432495,,,POINT (13.6251996 51.0432495),1.0,3.0,None,None
1417,21527766,51.0463268,13.7047609,4,13.7047609,51.0463268,,,POINT (13.7047609 51.0463268),3.0,3.0,1,0
1418,11067122940,51.0459932,13.7048118,3,13.7048118,51.0459932,,,POINT (13.7048118 51.0459932),3.0,3.0,1,0
1419,21596461,51.0464142,13.7061118,4,13.7061118,51.0464142,,,POINT (13.7061118 51.0464142),3.0,3.0,1,0
1420,311512629,51.0461138,13.7028225,3,13.7028225,51.0461138,,,POINT (13.7028225 51.0461138),3.0,3.0,1,0
1421,21527767,51.0397174,13.6721623,3,13.6721623,51.0397174,,,POINT (13.6721623 51.0397174),2.0,3.0,None,None
1422,2992223737,51.039732,13.672213,3,13.672213,51.039732,,,POINT (13.672213 51.039732),2.0,3.0,None,None
1423,29958203,51.0390295,13.6727028,3,13.6727028,51.0390295,,,POINT (13.6727028 51.0390295),2.0,3.0,None,None
1424,24942434,51.0390101,13.6700916,3,13.6700916,51.0390101,,,POINT (13.6700916 51.0390101),2.0,3.0,None,None
1425,21527779,51.0436068,13.6972685,3,13.6972685,51.0436068,,,POINT (13.6972685 51.0436068),3.0,3.0,1,0
