From,To,Demand,TT,Distance
235830503,247754377,,0.3297346270928463,876
247754373,247754377,,0.375762086659065,877
368093,6225709029,,7.43986953125,1792
268210893,368093,,1.2690429687500002,192
1088436936,368058,,0.10842222222222223,18
707883928,368058,,2.129261623616236,542
368058,333674878,,3.421065115511551,1010
1659448482,368058,,1.4325163461538462,312
177308681,1088436936,,1.5476175653594773,204
1088436936,1659448493,,1.0415691206543969,326
333674495,1088436936,,3.268485262116716,1011
707883928,619543021,,0.25321666666666665,32
15378858,707883928,,0.09614102564102563,26
333674878,333674939,,0.15371862745098042,17
333674878,4359343926,,0.16860852713178293,43
333674495,333674878,,0.09215200000000001,25
368068,333674495,,0.1071,34
368068,368074,,0.7515598108747045,141
333674939,368068,,0.1909375,200
360762687,368068,,2.4604169088507266,757
333677006,333674495,,1.4769464285714284,126
333677006,368074,,0.4271955882352941,34
368074,206092892,,0.29684600000000005,0
333678584,333677006,,0.8247944444444444,147
206092892,556198394,,0.23532760416666665,64
333678584,206092892,,0.06881612903225806,31
368092,268210893,,0.20009756097560977,41
1651614448,368092,,1.0289432135728545,334
84762462,368092,,0.12779247491638795,598
268210893,84762463,,0.08768650793650792,21
558382444,268210893,,0.053209375,16
368133,644160,,0.4395875,72
368133,676890545,,0.9972731092436975,119
25554694,644160,,0.5651959287531807,131
676890545,8714149232,,3.0422905,800
25554694,676890545,,1.2138699588477369,81
368146,368175,,1.9275745777777777,375
664256916,368146,,0.8000727272727274,143
507256883,368146,,0.15357554379776603,1701
644163,368175,,0.6202527600849257,157
368243,5059182773,,0.40315782244071713,3458
4616528,368243,,0.6753814207650273,183
368243,25669314,,0.13009456953642384,2265
728471621,368243,,1.0540929611650485,206
7010868068,368243,,0.0516408,0
5059182773,25554243,,1.1080044,0
25669388,5059182773,,0.1637988,0
21292430,4616528,,0.0168756,0
4616528,4616526,,0.105,0
25191241,4616528,,1.2631332,0
25669314,25669360,,0.12772403100775195,43
7010868068,25669314,,0.027490799999999996,0
25668541,368247,,0.4126668,0
368247,728471621,,0.3441815999999999,0
4616525,368247,,0.24627,0
368248,368247,,0.7148426912568305,244
25934279,25668541,,0.3531168,0
6230294622,25668541,,0.4982807999999999,0
5059182771,728471621,,0.077625,48
4616526,4616525,,2.059353103103103,333
4616563,4616525,,1.3522500000000002,447
368249,4616525,,0.7937198237885462,227
368249,368248,,0.670970238095238,224
370354998,368248,,0.6828018518518518,279
205088968,368249,,2.2138287153652394,794
127864092,368249,,2.1897456375838926,596
205088968,470182,,0.12497413793103447,29
185883894,205088968,,0.15174074074074076,504
368250,16820915,,0.2661751412429379,472
368250,25669377,,0.1760438053097345,113
6230294622,368250,,0.26280997732426303,588
368252,368250,,0.7675239393939395,220
683577697,368250,,0.6719092753623188,115
16820915,25669361,,0.17044444444444443,84
683577697,16820915,,0.32703958944281525,682
25669377,25669370,,0.07638542510121457,3211
25669377,1524568727,,0.2847059129304743,3078
6230294622,25669388,,1.0647858387799565,306
368252,16820916,,0.14129999999999998,66
398795,368252,,1.4389812734082397,890
34843139,368252,,0.5320666666666667,66
16820916,683577697,,0.085596875,32
34843139,16820916,,0.3797432766099433,999
398795,25273900,,0.38804887820512823,104
314312347,398795,,0.6096078014184398,94
368272,130097205,,0.20888930348258708,67
130097196,368272,,0.18675135135135135,37
470173,368272,,1.150935429769392,477
6448064269,368272,,1.8916438579654506,521
130097205,130097196,,0.2197616842105263,475
21292968,130097205,,1.5309370558375635,394
127864092,130097196,,1.2179368441358025,432
130097196,185883894,,2.6944473778735634,928
1928784695,470173,,0.8818633084577113,268
470177,470173,,3.378249950445986,1009
245925171,470173,,2.310570642006803,784
368305,34816181,,0.21504523809523812,91
368308,368305,,3.918373352553542,1214
123759978,368305,,0.08098177083333333,32
34816181,34817411,,2.606262425447316,1006
34816181,34816182,,0.0499,19
368308,368323,,0.09016666666666664,34
368310,368308,,0.08535416666666665,36
368323,368325,,0.08188020833333333,32
25624047,368323,,1.4563554806070826,593
34816475,368310,,2.0696707338638376,754
368313,368310,,0.07790238095238095,35
34816475,34816507,,0.4350176056338028,71
34816507,34816475,,0.36087236842105264,76
442256,368313,,4.432274762600438,1369
1962530964,368313,,0.14133333333333334,36
442256,258132095,,0.23465037037037034,45
139205792,442256,,0.395,84
368318,1962530964,,0.17012809523809522,70
368319,368318,,0.08770243902439025,41
299014749,1962530964,,3.242780193562908,1481
368335,368319,,1.3388934757505773,866
368321,368319,,0.17274358974358975,65
21660970,368335,,0.04422121212121212,11
5475922892,368335,,0.06575694444444444,12
21660458,368321,,2.030199393939394,660
368322,368321,,0.11330666666666667,35
21660458,270678168,,0.6286622807017543,152
270678168,21660458,,0.9257171907756815,159
25626383,368322,,3.9375524183796857,1654
368325,368322,,0.10301818181818184,33
25626383,25934279,,0.14155886524822694,47
25934279,25626383,,0.1438440251572327,53
368325,305208580,,0.49682087227414334,107
25624047,25624049,,0.7046101762820514,208
25624049,25624047,,0.15511578947368418,76
495986890,305208580,,0.08929287581699347,510
273415600,21660970,,0.102375,24
273415577,21660970,,0.21237131782945737,43
3219846388,5475922892,,0.06055942028985507,23
5475922892,21661061,,0.309883908045977,87
382017,2056770244,,0.33511559999999996,0
382017,382021,,0.22669411764705882,34
505820719,382017,,0.33761454545454544,55
1756468207,382017,,0.023440799999999998,0
2056770244,15035514,,0.0308568,0
2056770244,2056770248,,0.11306574965612104,727
4060361011,2056770244,,0.0187224,0
382021,1774155334,,0.7697812500000001,256
4060361011,382021,,1.7837444067796608,295
259647309,1774155334,,0.020556666666666668,5
84762454,382036,,0.11439049355019629,1783
382036,558381613,,0.12426136363636364,22
558381585,382036,,0.3399619047619047,14
382038,84762454,,0.7752015220700151,219
84762454,558381428,,0.03869545454545455,22
558381400,84762454,,0.13342142857142855,14
558381613,164401621,,0.5338525073746312,226
558381400,558381613,,0.15442105263157893,38
1455773025,382038,,0.8271944444444445,180
15435281,382038,,2.2191116253443526,605
15435281,341104949,,1.2227493670886074,237
341104044,15435281,,1.2476058666666667,250
382053,306091711,,0.7950545454545455,374
382053,117106917,,1.0351951310861423,178
268211958,382053,,0.300587037037037,36
306091711,390306,,0.9473589211618257,241
117106917,306091711,,3.9235638211382113,410
117106917,1420142603,,0.4828920289855072,92
164404057,117106917,,0.14170000000000002,21
560860385,390041,,2.9371669431643617,1085
390041,390042,,0.1053959595959596,33
390053,390041,,0.2867264227642276,82
560860385,123496677,,0.1435078125,32
560860390,560860385,,0.15120408163265306,49
390042,390043,,0.16005555555555556,36
621326844,390042,,4.4858072207084465,1468
390043,390044,,0.09903461538461539,26
25009018,390043,,2.5567963438493524,1363
390306,390044,,3.960242116603295,1315
390044,390047,,0.4775394636015326,174
420673782,25009018,,3.9568770462633456,1124
1395428384,390306,,3.248197701149425,1131
390047,707939908,,0.532768253968254,168
390047,390052,,0.17310119047619046,28
707939908,707939429,,0.022092857142857143,7
707939908,1432145207,,1.0838447506561681,254
707939376,707939908,,0.26715942028985507,23
390052,390053,,0.1251159420289855,46
707939376,390052,,0.8029988023952097,167
206155796,390053,,1.1901536363636365,220
206155796,707939376,,1.3995736933797909,287
123500829,206155796,,0.20866153846153845,26
1299921050,206155796,,1.232847859327217,327
390197,2689407184,,0.08365,20
390197,2689407152,,0.36800606060606056,77
1921582937,390197,,0.037854166666666675,12
2689407184,15378807,,0.1690316091954023,58
2689407152,2689407184,,0.31600109427609424,396
567392811,2689407152,,0.8066924662402274,469
14950171,390198,,2.4947672794117652,544
390198,1921582934,,0.11217058823529412,34
4170526437,390198,,0.026879166666666666,8
1651614448,14950171,,2.8858269119070665,1033
490904157,14950171,,1.1633928571428571,294
8595850884,14950171,,3.3134204246713854,989
1921582934,1432256094,,0.29808430609597925,514
1921582934,1921582937,,0.08770034722222221,576
1395428384,490904157,,0.3097841463414634,82
490904165,1395428384,,0.22597714285714288,70
398709,8714149232,,0.8748722619047619,140
470203,398709,,0.6488625000000001,132
2402569198,398709,,0.4794144144144144,185
8714149232,470202,,1.1869008902077152,674
7572331128,398768,,1.3328296885354538,503
398776,398768,,0.2505,36
398768,398788,,0.2931022988505747,58
398773,398768,,0.2765198675496689,302
7572331128,7572331127,,0.12567333333333333,15
4720234391,7572331128,,0.20994979919678716,249
398776,398775,,0.5140111111111111,57
398787,398776,,0.4996983050847458,59
398787,398788,,0.35245000000000004,37
398773,470202,,4.901671639344262,1525
398774,398773,,0.24262345679012345,27
398775,398773,,0.2495743243243243,37
470202,692364452,,1.7484645776566756,367
470202,470203,,0.33964947916666666,96
15643099,398774,,2.896770870113493,793
398775,398774,,0.0338196,0
817304290,817304157,,0.07107000000000001,0
817304290,661211,,0.2979073170731707,82
169320949,817304290,,0.397152380952381,63
6483877365,398785,,0.0324024,0
398785,310011259,,0.05837400000000001,0
277518683,398785,,3.7500646459585845,998
32561136,398785,,1.1829834440753044,301
5240987161,6483877365,,0.06867333333333334,10
310011258,6483877365,,0.11054652777777778,24
310011259,178763513,,1.0134703703703705,252
310011258,310011259,,0.25116304347826085,92
27234851,277518683,,1.0992574786324787,390
30378220,277518683,,1.1097994363929147,207
1978198745,277518683,,1.1969285714285713,252
29604273,25273901,,0.5268515384615384,65
25273900,29604273,,0.14091320754716982,53
25273900,25273901,,0.07599683794466403,506
644165,34909834,,1.7178726689976689,572
34909834,34909839,,0.7393443262411347,188
3745577947,34909834,,2.7654528681120145,738
34909758,2410467800,,0.8227835255354202,607
34909758,430773,,0.7024362007168458,279
430773,3745577947,,0.04439584286803966,437
430773,430775,,1.9955849056603774,477
2410467800,430773,,0.9753081395348836,172
34909817,3745577947,,1.396144214876033,484
34909817,430775,,0.09292631578947369,19
430775,7741342575,,3.766503350515464,776
3805338763,34909817,,1.6980743083003953,253
7741342577,34909817,,2.3341505937234945,786
7741342575,7741342571,,0.11698974358974358,13
7741342577,7741342575,,0.06511448467966574,1795
430784,36472844,,1.1601264367816093,203
430784,36472814,,0.14202133333333333,50
21292411,430784,,0.4845766260162602,82
5582514993,430784,,0.6046382783882784,91
36472072,36472844,,1.0237501234567903,405
36472844,36472814,,0.9441347826086957,207
36472814,510569722,,0.6268386731391586,103
442138,34909839,,0.10494999999999999,14
34909839,1836979387,,1.1689226508407518,337
34909839,266586153,,0.8609410493827161,216
266586153,259647309,,0.3827566066066066,111
442194,34909791,,0.061134375,16
442194,125383645,,2.7844290471480377,1011
34909762,442194,,0.7387140562248995,166
2079256577,442194,,0.15508232931726906,249
34909791,2079256577,,0.03596666666666667,7
34909791,162304831,,1.2456697550585731,313
367829434,34909791,,1.5684673913043476,437
125383645,442197,,0.164,54
125383643,125383645,,0.0897526601520087,614
442197,3158198973,,0.16509036144578312,83
3158198973,7770498455,,0.22789714285714288,175
3158198973,6198530096,,1.2282766666666667,290
34909764,442207,,0.07176233275159975,573
442207,5647775594,,0.7790881720430108,217
6198530096,442207,,0.5809261904761905,245
34909764,34909766,,0.892159336099585,241
141586690,34909764,,0.5951638888888888,216
5647775594,367316714,,0.052825000000000004,12
141586690,5647775594,,0.08509649122807018,19
442211,175130307,,0.1148388888888889,15
442211,175129817,,0.051927515151515155,1100
130236068,442211,,0.5406951923076923,1300
175237475,442211,,0.030363888888888885,12
175130307,180275744,,0.049113636363636366,11
175130307,180269744,,0.43061389870435807,283
175129817,175130307,,0.08733791304347825,575
260654567,175129817,,1.7621067249757045,1715
258132095,442258,,0.5902988017429194,612
258132095,350534252,,0.028405288694808347,1374
291587856,442258,,0.4444031122031122,407
442258,350534252,,0.3985737704918033,244
291587856,939747662,,0.19513212166172106,674
442306,291587856,,0.0853867175801138,1113
350534252,27373205,,0.09338431372549019,51
940681995,442306,,0.1826470588235294,51
940681937,442306,,0.06296969696969697,11
27235547,442309,,0.03998,10
27235582,442309,,0.26108042328042325,63
442309,27286638,,2.503967967967968,666
5560755450,27235547,,0.3545941747572815,103
27286638,27235547,,3.743123851851852,675
27235582,5525617858,,0.611989534883721,215
27286561,27235582,,0.5011844262295082,122
319673162,27286638,,0.06608190476190476,35
442317,24909972,,2.704656736111111,720
442317,1089076037,,0.11769444444444443,18
1089076105,442317,,0.11933719931271478,776
1766131427,442317,,5.410045623206232,1626
24909972,707939108,,1.3874040114613182,349
24909972,1659448482,,0.11075490196078432,17
1659448494,24909972,,0.08315312500000001,32
1089076037,1089076105,,0.04806153846153846,13
1089076037,84791118,,0.3862344827586207,174
1659448494,1089076037,,2.497117208672087,738
442333,84791232,,0.13396166666666667,20
1673531282,442333,,4.840177568655304,1408
1766131439,442333,,0.14859166666666665,14
84791232,1748446266,,0.13421969696969696,22
84791232,134521849,,0.25104444444444446,9
442344,1673531282,,0.1528357142857143,14
442344,418395556,,0.209578125,16
442344,1673531283,,0.1515515285451197,905
1089076042,442344,,0.098,23
2879838398,442344,,1.5206243816254417,283
1673531282,1089076147,,0.14154666666666665,20
418395556,1673531282,,0.062015,10
418395556,1997626401,,0.7624149275362319,230
1673531283,418395556,,0.3568986666666667,25
96138756,1673531283,,5.112849153645834,1280
277614017,442371,,4.085975581663211,1447
442371,1886061102,,0.24366796875,1152
442371,209142450,,0.636501563328034,1258
1245546489,442371,,0.06909444444444444,9
277614017,5422508973,,0.6546565143824026,197
5582916736,277614017,,2.1668192339038304,818
5422508974,277614017,,1.1353058823529414,306
1886061102,267572970,,0.09006128640776699,412
135612245,1886061102,,2.4428657070707076,660
209146479,1886061102,,2.525989708141321,217
209142450,209142453,,0.14253648648648648,37
