Origin,Destination,Demand,TT,TTobs,FFTT,Fitness:,9.927679048,Total Demand:,391076.988,TSTT:,73108.93432
103,24,12.31710522,27.35796176,24.9203885,19.21737168,,,,,,
103,89,255.0301046,9.369988525,9.479568308,3.9498785,,,,,,
103,120,15.7158304,16.58354481,15.14565507,9.1046492,,,,,,
103,62,9.263159621,14.49620621,13.96946161,8.02852205,,,,,,
103,91,16.59802152,8.850028111,8.706970096,3.75752035,,,,,,
32,0,0,10.33411055,9.970390898,10.1803101,,,,,,
32,103,0,24.01703455,22.80394228,16.80818125,,,,,,
32,68,452.2191413,14.91993094,14.71947563,11.5541116,,,,,,
32,11,0,7.853390684,7.752288471,6.2898331,,,,,,
32,23,0,2.503758321,2.267023197,2.3679582,,,,,,
32,101,0,30.09157327,30.0654785,26.52756218,,,,,,
32,33,5.619892235,3.147942873,3.496649854,2.943192533,,,,,,
32,70,0,13.71179922,13.79145832,12.95638493,,,,,,
32,99,30.62846004,22.51226913,22.60781539,19.80606368,,,,,,
32,34,10.11584832,9.930932753,10.63464148,8.507599933,,,,,,
32,64,0,12.93243707,12.96209728,10.7190326,,,,,,
32,97,0,22.57514692,19.70269093,16.07466,,,,,,
32,22,0,5.453863618,4.418431605,4.6355197,,,,,,
32,35,0,12.39691122,12.98252024,10.89153793,,,,,,
32,5,0,11.54097118,12.73854226,9.639129916,,,,,,
32,66,215.6077392,16.89045439,17.9275455,12.6590036,,,,,,
32,111,0,28.46823014,27.59497828,23.4237956,,,,,,
32,128,0,29.85575022,28.77188514,26.01768163,,,,,,
32,76,0,14.25223296,14.32253272,13.48745933,,,,,,
32,36,203.9832495,14.43030561,14.6682613,12.65605584,,,,,,
32,21,5.759045869,4.579017297,5.115151156,4.2943641,,,,,,
32,109,0,26.10472185,25.73138652,21.6093132,,,,,,
32,132,0,37.64373188,33.74849684,27.4195004,,,,,,
32,10,1.057121068,7.376742733,7.739334621,6.6555838,,,,,,
32,78,0,17.67617405,17.85549162,16.60185293,,,,,,
32,37,0,19.54863236,19.4209231,18.30512899,,,,,,
32,107,0,25.30178279,22.9225353,19.4819952,,,,,,
32,72,0,15.79438306,14.6959651,13.3680858,,,,,,
32,38,0.420685464,23.66166758,22.70664119,20.22431175,,,,,,
32,105,0,22.75335118,20.89671239,18.3918346,,,,,,
32,20,0,4.315296551,3.984555879,4.1718762,,,,,,
32,74,0,17.34096671,18.14778667,15.93701233,,,,,,
32,39,67.6109767,25.59296623,24.54278497,23.29778975,,,,,,
32,40,11.78995273,3.659106133,4.826532679,3.595027715,,,,,,
32,84,15.50718014,25.23957041,25.29566123,23.30941073,,,,,,
32,119,0,29.54524368,26.36973071,21.8743862,,,,,,
32,41,0,8.004583609,9.395879842,7.999788,,,,,,
32,2,0,9.305502409,10.46455565,8.93569609,,,,,,
32,86,12.71388814,18.63452433,19.10190486,13.19402635,,,,,,
32,9,0,6.687031399,6.565802906,6.535379,,,,,,
32,19,0,7.955624165,6.649837536,6.8864837,,,,,,
