<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
88291761,88291763,2800,67.69,0.06769,0.15,4,0,0,A
1013706232,88291761,2800,182.839,0.182839,0.15,4,0,0,A
5994180480,2669233801,1400,421.613,0.421613,0.15,4,0,0,A
2033132494,5994180480,1400,115.337,0.115337,0.15,4,0,0,A
88291763,6794065484,2100,105.514,0.105514,0.15,4,0,0,A
88291763,2033132494,1400,100.563,0.100563,0.15,4,0,0,A
6794065484,4447001210,2100,7.527,0.007527,0.15,4,0,0,A
6794065484,2033132495,1400,18.863,0.018863,0.15,4,0,0,A
2033132494,8550821388,1400,35.039,0.035039,0.15,4,0,0,A
4447001210,2033132494,1400,17.382,0.017382,0.15,4,0,0,A
8550821383,2033132494,1400,33.946,0.033946,0.15,4,0,0,A
88299597,5752376046,12000,443.893,0.2663358,0.15,4,0,0,F
1016404145,88299597,4000,302.642,0.302642,0.15,4,0,0,F
1016404081,88299597,12000,778.999,0.4673994,0.15,4,0,0,F
5752376046,1013696762,6000,445.073,0.445073,0.15,4,0,0,F
5752376046,632642316,12000,2060.727,1.2364362,0.15,4,0,0,F
89467937,4964780797,6000,902.563,0.4512815,0.15,4,0,0,F
89467937,4964780797,6000,904.43,0.90443,0.15,4,0,0,F
2655887980,89467937,6000,879.369,0.4396845,0.15,4,0,0,F
4964780797,1619246359,6000,1653.269,0.8266345,0.15,4,0,0,F
90027270,90046342,2000,448.115,0.33608625,0.15,4,0,0,F
90027270,994611418,6000,2122.063,1.2732378,0.15,4,0,0,F
282933041,90027270,6000,2992.547,1.7955282,0.15,4,0,0,F
90046342,90046348,4000,204.226,0.1531695,0.15,4,0,0,F
90046342,90034087,4000,1443.084,1.082313,0.15,4,0,0,F
994611418,264755774,6000,363.545,0.218127,0.15,4,0,0,F
4195927926,994611418,4000,248.544,0.186408,0.15,4,0,0,F
90030521,3688591931,4000,496.522,0.496522,0.15,4,0,0,F
90030521,1149158722,4000,517.207,0.38790525,0.15,4,0,0,F
90034087,90030521,4000,672.963,0.50472225,0.15,4,0,0,F
1149158722,1149158725,4000,1144.279,0.85820925,0.15,4,0,0,F
1154800725,1149158722,4000,456.651,0.456651,0.15,4,0,0,F
90034077,90034087,4000,586.91,0.4401825,0.15,4,0,0,F
90034077,90046356,4000,1400.329,1.400329,0.15,4,0,0,F
282933035,90034077,4000,529.578,0.529578,0.15,4,0,0,F
90046356,90043171,4000,659.287,0.49446525,0.15,4,0,0,F
90046348,90046356,4000,373.802,0.2803515,0.15,4,0,0,F
90034592,90034602,4000,607.642,0.4557315,0.15,4,0,0,F
90034592,7862276783,4000,1420.592,1.420592,0.15,4,0,0,F
90038261,90034592,4000,1662.581,1.24693575,0.15,4,0,0,F
90034602,4195927926,4000,532.939,0.39970425,0.15,4,0,0,F
90046359,90034602,4000,1485.718,1.485718,0.15,4,0,0,F
90046359,7862276783,4000,626.257,0.46969275,0.15,4,0,0,F
4195927926,2232480193,4000,266.194,0.266194,0.15,4,0,0,F
90038261,1149158725,12000,4863.539,2.652839455,0.15,4,0,0,F
3648128956,90038261,12000,2803.538,1.529202545,0.15,4,0,0,F
1149158725,2330969606,12000,1373.934,0.749418545,0.15,4,0,0,F
90038896,90043262,4000,190.995,0.14324625,0.15,4,0,0,F
90038896,90043171,12000,2073.063,1.130761636,0.15,4,0,0,F
90038899,90038896,12000,771.159,0.420632182,0.15,4,0,0,F
90043262,90046359,4000,323.554,0.2426655,0.15,4,0,0,F
5754735499,90043262,4000,450.325,0.450325,0.15,4,0,0,F
90043171,6064193983,12000,3729.349,2.034190364,0.15,4,0,0,F
1036688049,90038899,12000,1499.274,0.817785818,0.15,4,0,0,F
1036688015,90038899,4000,924.226,0.924226,0.15,4,0,0,F
90041475,92746567,4000,380.57,0.38057,0.15,4,0,0,F
90041475,92746558,12000,1409.853,0.769010727,0.15,4,0,0,F
1838894689,90041475,12000,561.055,0.30603,0.15,4,0,0,F
92746567,92746545,4000,130.578,0.130578,0.15,4,0,0,F
265786876,92746567,2000,443.239,0.443239,0.15,4,0,0,F
92746558,92769552,12000,620.55,0.338481818,0.15,4,0,0,F
4558829174,92746558,6000,368.965,0.368965,0.15,4,0,0,F
90041485,1786824528,6000,538.684,0.538684,0.15,4,0,0,F
90041485,1375499307,12000,1349.525,0.736104545,0.15,4,0,0,F
90041486,90041485,12000,248.545,0.13557,0.15,4,0,0,F
1786824528,95125005,2000,289.687,0.289687,0.15,4,0,0,F
1786824528,3900917765,6000,76.081,0.076081,0.15,4,0,0,F
1375499307,1838894689,16000,529.459,0.288795818,0.15,4,0,0,F
1375499303,1375499307,2000,318.109,0.318109,0.15,4,0,0,F
90041488,90041486,12000,712.33,0.388543636,0.15,4,0,0,F
476265854,90041486,2000,670.054,0.670054,0.15,4,0,0,F
90041488,476265857,2000,525.499,0.525499,0.15,4,0,0,F
95748339,90041488,12000,974.986,0.531810545,0.15,4,0,0,F
476265857,3372323724,2700,1218.382,1.218382,0.15,4,0,0,A
476265854,476265857,900,264.572,0.264572,0.15,4,0,0,A
90042656,1651708564,2000,341.668,0.341668,0.15,4,0,0,F
90042656,1651708789,12000,1048.41,0.57186,0.15,4,0,0,F
95748288,90042656,12000,623.786,0.340246909,0.15,4,0,0,F
1651708564,95748386,2000,60.589,0.060589,0.15,4,0,0,F
