,Unnamed: 0,osmid,y,x,street_cou,lon,lat,highway,ref,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
11718,11718,250543730,14.6834913,121.03334,1,121.03334,14.6834913,,,POINT (121.03334 14.6834913),3.0,7.0,None,None
11719,11719,250543735,14.6775024,121.0603682,3,121.0603682,14.6775024,,,POINT (121.0603682 14.6775024),4.0,7.0,None,None
11720,11720,2089511486,14.677494199999998,121.0600003,3,121.0600003,14.677494199999998,,,POINT (121.0600003 14.6774942),4.0,7.0,None,None
11721,11721,8475909602,14.6775081,121.06074609999999,4,121.06074609999999,14.6775081,,,POINT (121.0607461 14.6775081),4.0,7.0,None,None
11722,11722,8477940134,14.6780883,121.0607549,3,121.0607549,14.6780883,,,POINT (121.0607549 14.6780883),4.0,7.0,None,None
11723,11723,250544980,14.675277800000002,121.03049720000001,3,121.03049720000001,14.675277800000002,,,POINT (121.0304972 14.6752778),3.0,7.0,None,None
11724,11724,5285121255,14.675608800000003,121.03109690000001,1,121.03109690000001,14.675608800000003,,,POINT (121.0310969 14.6756088),3.0,7.0,None,None
11725,11725,1111849690,14.661718900000002,121.0452868,3,121.0452868,14.661718900000002,,,POINT (121.0452868 14.6617189),4.0,6.0,None,None
11726,11726,1423685777,14.675517300000001,121.05539840000002,1,121.05539840000002,14.675517300000001,,,POINT (121.0553984 14.6755173),4.0,7.0,None,None
11727,11727,250546439,14.674832199999999,121.05482549999999,3,121.05482549999999,14.674832199999999,,,POINT (121.0548255 14.6748322),4.0,7.0,None,None
11728,11728,250543750,14.6755345,121.0268915,3,121.0268915,14.6755345,,,POINT (121.0268915 14.6755345),3.0,7.0,None,None
11729,11729,250545292,14.675668700000001,121.0273588,3,121.0273588,14.675668700000001,,,POINT (121.0273588 14.6756687),3.0,7.0,None,None
11730,11730,8585113522,14.6746571,121.0266396,1,121.0266396,14.6746571,,,POINT (121.0266396 14.6746571),3.0,7.0,None,None
11731,11731,250543755,14.688301000000001,121.0489898,3,121.0489898,14.688301000000001,,,POINT (121.0489898 14.688301),4.0,7.0,None,None
11732,11732,250544754,14.6885334,121.04941840000001,3,121.04941840000001,14.6885334,,,POINT (121.0494184 14.6885334),4.0,7.0,None,None
11733,11733,250546070,14.6873832,121.0482993,3,121.0482993,14.6873832,,,POINT (121.0482993 14.6873832),4.0,7.0,None,None
11734,11734,250545004,14.680378400000002,121.03762979999999,4,121.03762979999999,14.680378400000002,,,POINT (121.0376298 14.6803784),3.0,7.0,None,None
11735,11735,250543766,14.676242199999999,121.04035829999998,1,121.04035829999998,14.676242199999999,,,POINT (121.0403583 14.6762422),4.0,7.0,None,None
11736,11736,250545304,14.675848199999999,121.0403715,3,121.0403715,14.675848199999999,,,POINT (121.0403715 14.6758482),4.0,7.0,None,None
11737,11737,250544314,14.6541822,121.01586129999998,4,121.01586129999998,14.6541822,,,POINT (121.0158613 14.6541822),3.0,6.0,None,None
11738,11738,711670798,14.654755999999999,121.01643159999999,3,121.01643159999999,14.654755999999999,,,POINT (121.0164316 14.654756),3.0,6.0,None,None
11739,11739,250543783,14.675405300000001,121.02493079999999,3,121.02493079999999,14.675405300000001,,,POINT (121.0249308 14.6754053),3.0,7.0,None,None
11740,11740,8317691870,14.675132399999999,121.02407409999999,3,121.02407409999999,14.675132399999999,,,POINT (121.0240741 14.6751324),3.0,7.0,None,None
11741,11741,250546977,14.676054800000001,121.0255571,4,121.0255571,14.676054800000001,,,POINT (121.0255571 14.6760548),3.0,7.0,None,None
11742,11742,8382801030,14.6754395,121.0256047,3,121.0256047,14.6754395,,,POINT (121.0256047 14.6754395),3.0,7.0,None,None
11743,11743,250543944,14.676083499999999,121.0298784,3,121.0298784,14.676083499999999,,,POINT (121.0298784 14.6760835),3.0,7.0,None,None
11744,11744,250547065,14.670918599999998,121.0472547,3,121.0472547,14.670918599999998,,,POINT (121.0472547 14.6709186),4.0,6.0,None,None
11745,11745,8315017790,14.6693226,121.0473244,1,121.0473244,14.6693226,,,POINT (121.0473244 14.6693226),4.0,6.0,None,None
11746,11746,250543836,14.670275400000001,121.0223632,1,121.0223632,14.670275400000001,,,POINT (121.0223632 14.6702754),3.0,6.0,None,None
11747,11747,7874717567,14.670144,121.0224608,3,121.0224608,14.670144,,,POINT (121.0224608 14.670144),3.0,6.0,None,None
11748,11748,250544483,14.678230800000001,121.06000060000001,4,121.06000060000001,14.678230800000001,,,POINT (121.0600006 14.6782308),4.0,7.0,None,None
11749,11749,6275592857,14.678649300000002,121.0592988,3,121.0592988,14.678649300000002,,,POINT (121.0592988 14.6786493),4.0,7.0,None,None
11750,11750,8387093042,14.6725641,121.0439716,1,121.0439716,14.6725641,,,POINT (121.0439716 14.6725641),4.0,6.0,None,None
11751,11751,250546451,14.6775291,121.0563104,3,121.0563104,14.6775291,,,POINT (121.0563104 14.6775291),4.0,7.0,None,None
11752,11752,250544120,14.678236300000002,121.0568304,4,121.0568304,14.678236300000002,,,POINT (121.0568304 14.6782363),4.0,7.0,None,None
11753,11753,250543866,14.690554500000001,121.05063829999999,3,121.05063829999999,14.690554500000001,,,POINT (121.0506383 14.6905545),4.0,7.0,None,None
11754,11754,250547279,14.690812699999999,121.05037390000001,3,121.05037390000001,14.690812699999999,,,POINT (121.0503739 14.6908127),4.0,7.0,None,None
11755,11755,259348427,14.690958800000002,121.05108100000001,3,121.05108100000001,14.690958800000002,,,POINT (121.051081 14.6909588),4.0,7.0,None,None
11756,11756,250543867,14.6786789,121.0274503,1,121.0274503,14.6786789,,,POINT (121.0274503 14.6786789),3.0,7.0,None,None
11757,11757,250543868,14.6904536,121.0497483,3,121.0497483,14.6904536,,,POINT (121.0497483 14.6904536),4.0,7.0,None,None
11758,11758,310742077,14.690459900000002,121.0493754,3,121.0493754,14.690459900000002,,,POINT (121.0493754 14.6904599),4.0,7.0,None,None
11759,11759,310742078,14.690903699999998,121.049761,1,121.049761,14.690903699999998,,,POINT (121.049761 14.6909037),4.0,7.0,None,None
11760,11760,1333640611,14.6841785,121.0223452,3,121.0223452,14.6841785,,,POINT (121.0223452 14.6841785),3.0,7.0,None,None
11761,11761,250545132,14.6841448,121.02151880000001,3,121.02151880000001,14.6841448,,,POINT (121.0215188 14.6841448),3.0,7.0,None,None
11762,11762,250543878,14.668760800000001,121.0526669,3,121.0526669,14.668760800000001,,,POINT (121.0526669 14.6687608),4.0,6.0,None,None
11763,11763,250544134,14.6690695,121.052821,4,121.052821,14.6690695,,,POINT (121.052821 14.6690695),4.0,6.0,None,None
11764,11764,8344470236,14.669084,121.05189399999999,3,121.05189399999999,14.669084,,,POINT (121.051894 14.669084),4.0,6.0,None,None
11765,11765,8382852580,14.6682231,121.052957,1,121.052957,14.6682231,,,POINT (121.052957 14.6682231),4.0,6.0,None,None
11766,11766,250543880,14.668104699999999,121.04556459999999,3,121.04556459999999,14.668104699999999,,,POINT (121.0455646 14.6681047),4.0,6.0,None,None
11767,11767,1381246256,14.668212400000002,121.0456973,3,121.0456973,14.668212400000002,,,POINT (121.0456973 14.6682124),4.0,6.0,None,None
11768,11768,250545008,14.6676372,121.0432781,4,121.0432781,14.6676372,,,POINT (121.0432781 14.6676372),4.0,6.0,None,None
11769,11769,5374907854,14.6688283,121.04540659999999,1,121.04540659999999,14.6688283,,,POINT (121.0454066 14.6688283),4.0,6.0,None,None
11770,11770,250544905,14.668796100000002,121.0323053,3,121.0323053,14.668796100000002,,,POINT (121.0323053 14.6687961),3.0,6.0,None,None
11771,11771,250543915,14.664767600000001,121.0180524,3,121.0180524,14.664767600000001,,,POINT (121.0180524 14.6647676),3.0,6.0,None,None
11772,11772,8637286544,14.6648543,121.0179805,1,121.0179805,14.6648543,,,POINT (121.0179805 14.6648543),3.0,6.0,None,None
11773,11773,250544667,14.686310800000001,121.05083229999998,3,121.05083229999998,14.686310800000001,,,POINT (121.0508323 14.6863108),4.0,7.0,None,None
11774,11774,250546032,14.686316099999999,121.04840490000001,3,121.04840490000001,14.686316099999999,,,POINT (121.0484049 14.6863161),4.0,7.0,None,None
11775,11775,250543917,14.67559,121.0413142,3,121.0413142,14.67559,,,POINT (121.0413142 14.67559),4.0,7.0,None,None
11776,11776,5635690055,14.675653400000002,121.0411449,1,121.0411449,14.675653400000002,,,POINT (121.0411449 14.6756534),4.0,7.0,None,None
11777,11777,8314578047,14.6751685,121.04131940000002,3,121.04131940000002,14.6751685,,,POINT (121.0413194 14.6751685),4.0,7.0,None,None
11778,11778,5635690053,14.675742600000001,121.04127530000001,3,121.04127530000001,14.675742600000001,,,POINT (121.0412753 14.6757426),4.0,7.0,None,None
11779,11779,250543920,14.653078400000002,121.02507340000001,1,121.02507340000001,14.653078400000002,,,POINT (121.0250734 14.6530784),3.0,6.0,None,None
11780,11780,250543925,14.664245600000001,121.04043429999999,3,121.04043429999999,14.664245600000001,,,POINT (121.0404343 14.6642456),4.0,6.0,None,None
11781,11781,1349846370,14.6648008,121.0404006,1,121.0404006,14.6648008,,,POINT (121.0404006 14.6648008),4.0,6.0,None,None
11782,11782,250544709,14.664251199999999,121.04088780000001,3,121.04088780000001,14.664251199999999,,,POINT (121.0408878 14.6642512),4.0,6.0,None,None
11783,11783,250543934,14.6820549,121.03503880000001,1,121.03503880000001,14.6820549,,,POINT (121.0350388 14.6820549),3.0,7.0,None,None
11784,11784,250545858,14.682519500000001,121.0346186,3,121.0346186,14.682519500000001,,,POINT (121.0346186 14.6825195),3.0,7.0,None,None
11785,11785,250543941,14.6831617,121.0361909,3,121.0361909,14.6831617,,,POINT (121.0361909 14.6831617),3.0,7.0,None,None
11786,11786,250547289,14.683114300000002,121.03585559999999,3,121.03585559999999,14.683114300000002,,,POINT (121.0358556 14.6831143),3.0,7.0,None,None
11787,11787,8317991169,14.6836116,121.0374324,1,121.0374324,14.6836116,,,POINT (121.0374324 14.6836116),3.0,7.0,None,None
11788,11788,5641005012,14.682434299999999,121.0320613,3,121.0320613,14.682434299999999,,,POINT (121.0320613 14.6824343),3.0,7.0,None,None
11789,11789,250543948,14.6782221,121.0563488,3,121.0563488,14.6782221,,,POINT (121.0563488 14.6782221),4.0,7.0,None,None
11790,11790,250547275,14.6782104,121.05588470000001,3,121.05588470000001,14.6782104,,,POINT (121.0558847 14.6782104),4.0,7.0,None,None
11791,11791,8387775039,14.6785418,121.033441,3,121.033441,14.6785418,,,POINT (121.033441 14.6785418),3.0,7.0,None,None
11792,11792,250544538,14.679225500000001,121.0321426,3,121.0321426,14.679225500000001,,,POINT (121.0321426 14.6792255),3.0,7.0,None,None
11793,11793,250543959,14.680019400000003,121.0285632,1,121.0285632,14.680019400000003,,,POINT (121.0285632 14.6800194),3.0,7.0,None,None
11794,11794,250545492,14.680256900000002,121.02863359999999,3,121.02863359999999,14.680256900000002,,,POINT (121.0286336 14.6802569),3.0,7.0,None,None
11795,11795,251109239,14.676346300000002,121.0427062,3,121.0427062,14.676346300000002,,,POINT (121.0427062 14.6763463),4.0,7.0,None,None
11796,11796,250544745,14.674512099999998,121.0424622,3,121.0424622,14.674512099999998,,,POINT (121.0424622 14.6745121),4.0,7.0,None,None
11797,11797,250545929,14.677954999999999,121.02631029999999,1,121.02631029999999,14.677954999999999,,,POINT (121.0263103 14.677955),3.0,7.0,None,None
11798,11798,251082990,14.6860644,121.03179309999999,3,121.03179309999999,14.6860644,,,POINT (121.0317931 14.6860644),3.0,7.0,None,None
11799,11799,250543963,14.673292199999999,121.03990159999998,3,121.03990159999998,14.673292199999999,,,POINT (121.0399016 14.6732922),4.0,6.0,None,None
11800,11800,250545810,14.6734513,121.0399115,1,121.0399115,14.6734513,,,POINT (121.0399115 14.6734513),4.0,6.0,None,None
11801,11801,250545284,14.6727725,121.0399658,4,121.0399658,14.6727725,,,POINT (121.0399658 14.6727725),4.0,6.0,None,None
11802,11802,250545948,14.6734016,121.0407101,3,121.0407101,14.6734016,,,POINT (121.0407101 14.6734016),4.0,6.0,None,None
11803,11803,250547307,14.6747573,121.054271,3,121.054271,14.6747573,,,POINT (121.054271 14.6747573),4.0,7.0,None,None
11804,11804,250543982,14.649234400000001,121.0295851,4,121.0295851,14.649234400000001,,,POINT (121.0295851 14.6492344),3.0,5.0,1,1
11805,11805,250545939,14.650755499999999,121.0299449,4,121.0299449,14.650755499999999,,,POINT (121.0299449 14.6507555),3.0,6.0,None,None
11806,11806,8370715294,14.6794096,121.0382612,1,121.0382612,14.6794096,,,POINT (121.0382612 14.6794096),4.0,7.0,None,None
11807,11807,250546405,14.6788723,121.03708590000002,3,121.03708590000002,14.6788723,,,POINT (121.0370859 14.6788723),3.0,7.0,None,None
11808,11808,250544386,14.666797899999999,121.0500837,1,121.0500837,14.666797899999999,,,POINT (121.0500837 14.6667979),4.0,6.0,None,None
11809,11809,5375465163,14.6686155,121.0499261,1,121.0499261,14.6686155,,,POINT (121.0499261 14.6686155),4.0,6.0,None,None
11810,11810,250544689,14.6708111,121.0413433,3,121.0413433,14.6708111,,,POINT (121.0413433 14.6708111),4.0,6.0,None,None
11811,11811,250544013,14.6678982,121.04726070000001,1,121.04726070000001,14.6678982,,,POINT (121.0472607 14.6678982),4.0,6.0,None,None
11812,11812,250546028,14.649510500000002,121.0275436,3,121.0275436,14.649510500000002,,,POINT (121.0275436 14.6495105),3.0,5.0,1,1
11813,11813,250545447,14.6602477,121.0437754,1,121.0437754,14.6602477,,,POINT (121.0437754 14.6602477),4.0,6.0,None,None
11814,11814,250544016,14.6829451,121.03533529999999,3,121.03533529999999,14.6829451,,,POINT (121.0353353 14.6829451),3.0,7.0,None,None
11815,11815,250546886,14.6840824,121.0349344,3,121.0349344,14.6840824,,,POINT (121.0349344 14.6840824),3.0,7.0,None,None
11816,11816,250546475,14.661971,121.01926540000001,3,121.01926540000001,14.661971,,,POINT (121.0192654 14.661971),3.0,6.0,None,None
11817,11817,566895345,14.6582106,121.0197314,3,121.0197314,14.6582106,,,POINT (121.0197314 14.6582106),3.0,6.0,None,None
11818,11818,250544031,14.676495800000001,121.01897209999998,1,121.01897209999998,14.676495800000001,,,POINT (121.0189721 14.6764958),3.0,7.0,None,None
11819,11819,1334076286,14.6764,121.0184754,3,121.0184754,14.6764,,,POINT (121.0184754 14.6764),3.0,7.0,None,None
11820,11820,250544032,14.6800853,121.037371,1,121.037371,14.6800853,,,POINT (121.037371 14.6800853),3.0,7.0,None,None
11821,11821,250544600,14.6749441,121.0412908,3,121.0412908,14.6749441,,,POINT (121.0412908 14.6749441),4.0,7.0,None,None
11822,11822,250544042,14.6806885,121.0314347,3,121.0314347,14.6806885,,,POINT (121.0314347 14.6806885),3.0,7.0,None,None
11823,11823,250546284,14.6803101,121.0314419,4,121.0314419,14.6803101,,,POINT (121.0314419 14.6803101),3.0,7.0,None,None
11824,11824,250544594,14.6710325,121.0228259,3,121.0228259,14.6710325,,,POINT (121.0228259 14.6710325),3.0,6.0,None,None
11825,11825,250545686,14.6845674,121.04647800000001,3,121.04647800000001,14.6845674,,,POINT (121.046478 14.6845674),4.0,7.0,None,None
11826,11826,250545467,14.6861861,121.0477801,3,121.0477801,14.6861861,,,POINT (121.0477801 14.6861861),4.0,7.0,None,None
11827,11827,250544055,14.677064499999998,121.0553283,1,121.0553283,14.677064499999998,,,POINT (121.0553283 14.6770645),4.0,7.0,None,None
11828,11828,250544796,14.6768108,121.0533318,4,121.0533318,14.6768108,,,POINT (121.0533318 14.6768108),4.0,7.0,None,None
11829,11829,250547198,14.6529223,121.02133570000001,1,121.02133570000001,14.6529223,,,POINT (121.0213357 14.6529223),3.0,6.0,None,None
11830,11830,8585081873,14.6729894,121.04162409999999,1,121.04162409999999,14.6729894,,,POINT (121.0416241 14.6729894),4.0,6.0,None,None
11831,11831,5640988387,14.6802875,121.030358,3,121.030358,14.6802875,,,POINT (121.030358 14.6802875),3.0,7.0,None,None
11832,11832,250545063,14.6806427,121.0287405,3,121.0287405,14.6806427,,,POINT (121.0287405 14.6806427),3.0,7.0,None,None
11833,11833,8314724861,14.6895955,121.0508125,3,121.0508125,14.6895955,,,POINT (121.0508125 14.6895955),4.0,7.0,None,None
11834,11834,250544075,14.6617426,121.0409436,1,121.0409436,14.6617426,,,POINT (121.0409436 14.6617426),4.0,6.0,None,None
11835,11835,250544077,14.6767229,121.04862050000001,3,121.04862050000001,14.6767229,,,POINT (121.0486205 14.6767229),4.0,7.0,None,None
11836,11836,1941070330,14.6770314,121.0480575,3,121.0480575,14.6770314,,,POINT (121.0480575 14.6770314),4.0,7.0,None,None
11837,11837,6131081088,14.6763011,121.04874879999998,3,121.04874879999998,14.6763011,,,POINT (121.0487488 14.6763011),4.0,7.0,None,None
11838,11838,6131081094,14.676183100000001,121.0482712,1,121.0482712,14.676183100000001,,,POINT (121.0482712 14.6761831),4.0,7.0,None,None
11839,11839,1343112767,14.685591800000001,121.0205341,3,121.0205341,14.685591800000001,,,POINT (121.0205341 14.6855918),3.0,7.0,None,None
11840,11840,250547070,14.6862799,121.0206132,3,121.0206132,14.6862799,,,POINT (121.0206132 14.6862799),3.0,7.0,None,None
11841,11841,250544103,14.650287099999998,121.02766340000001,3,121.02766340000001,14.650287099999998,,,POINT (121.0276634 14.6502871),3.0,6.0,None,None
11842,11842,250545064,14.650882000000001,121.02780420000002,3,121.02780420000002,14.650882000000001,,,POINT (121.0278042 14.650882),3.0,6.0,None,None
11843,11843,250544106,14.6774232,121.0599894,3,121.0599894,14.6774232,,,POINT (121.0599894 14.6774232),4.0,7.0,None,None
11844,11844,250545494,14.677418,121.0592793,3,121.0592793,14.677418,,,POINT (121.0592793 14.677418),4.0,7.0,None,None
11845,11845,250545189,14.6770828,121.06001540000001,4,121.06001540000001,14.6770828,,,POINT (121.0600154 14.6770828),4.0,7.0,None,None
11846,11846,860789298,14.673017999999999,121.0479051,3,121.0479051,14.673017999999999,,,POINT (121.0479051 14.673018),4.0,6.0,None,None
11847,11847,250544113,14.6764133,121.053564,3,121.053564,14.6764133,,,POINT (121.053564 14.6764133),4.0,7.0,None,None
11848,11848,8317699811,14.676608600000002,121.05561200000001,3,121.05561200000001,14.676608600000002,,,POINT (121.055612 14.6766086),4.0,7.0,None,None
11849,11849,250544580,14.6760321,121.0556922,3,121.0556922,14.6760321,,,POINT (121.0556922 14.6760321),4.0,7.0,None,None
11850,11850,1941070309,14.6795283,121.05078950000001,3,121.05078950000001,14.6795283,,,POINT (121.0507895 14.6795283),4.0,7.0,None,None
11851,11851,1553517835,14.679967300000001,121.05094550000001,3,121.05094550000001,14.679967300000001,,,POINT (121.0509455 14.6799673),4.0,7.0,None,None
11852,11852,250546870,14.6787513,121.0568687,4,121.0568687,14.6787513,,,POINT (121.0568687 14.6787513),4.0,7.0,None,None
11853,11853,2089511493,14.678056900000001,121.05789879999999,3,121.05789879999999,14.678056900000001,,,POINT (121.0578988 14.6780569),4.0,7.0,None,None
11854,11854,250544122,14.6547029,121.01732240000001,4,121.01732240000001,14.6547029,,,POINT (121.0173224 14.6547029),3.0,6.0,None,None
11855,11855,250545660,14.653182500000002,121.01709869999999,1,121.01709869999999,14.653182500000002,,,POINT (121.0170987 14.6531825),3.0,6.0,None,None
11856,11856,250544569,14.6549904,121.01735579999999,1,121.01735579999999,14.6549904,,,POINT (121.0173558 14.6549904),3.0,6.0,None,None
11857,11857,251082480,14.6721658,121.0537644,4,121.0537644,14.6721658,,,POINT (121.0537644 14.6721658),4.0,6.0,None,None
11858,11858,250544128,14.6888291,121.0503395,3,121.0503395,14.6888291,,,POINT (121.0503395 14.6888291),4.0,7.0,None,None
11859,11859,250544251,14.6888342,121.049917,3,121.049917,14.6888342,,,POINT (121.049917 14.6888342),4.0,7.0,None,None
11860,11860,250545074,14.6867544,121.0503463,3,121.0503463,14.6867544,,,POINT (121.0503463 14.6867544),4.0,7.0,None,None
11861,11861,250546378,14.689261499999999,121.050351,3,121.050351,14.689261499999999,,,POINT (121.050351 14.6892615),4.0,7.0,None,None
11862,11862,2563905568,14.6843388,121.0206364,3,121.0206364,14.6843388,,,POINT (121.0206364 14.6843388),3.0,7.0,None,None
11863,11863,3404821271,14.677872599999999,121.0227983,1,121.0227983,14.677872599999999,,,POINT (121.0227983 14.6778726),3.0,7.0,None,None
11864,11864,250544277,14.6782199,121.020705,3,121.020705,14.6782199,,,POINT (121.020705 14.6782199),3.0,7.0,None,None
11865,11865,8313781013,14.669480499999999,121.05206880000001,3,121.05206880000001,14.669480499999999,,,POINT (121.0520688 14.6694805),4.0,6.0,None,None
11866,11866,250545695,14.668838000000001,121.0532945,1,121.0532945,14.668838000000001,,,POINT (121.0532945 14.668838),4.0,6.0,None,None
11867,11867,250544142,14.670161800000002,121.0451067,3,121.0451067,14.670161800000002,,,POINT (121.0451067 14.6701618),4.0,6.0,None,None
11868,11868,250547322,14.6712486,121.04603,3,121.04603,14.6712486,,,POINT (121.04603 14.6712486),4.0,6.0,None,None
11869,11869,250545262,14.6697802,121.046479,1,121.046479,14.6697802,,,POINT (121.046479 14.6697802),4.0,6.0,None,None
11870,11870,250544148,14.664806,121.04094779999998,1,121.04094779999998,14.664806,,,POINT (121.0409478 14.664806),4.0,6.0,None,None
11871,11871,250544149,14.6806128,121.0373034,3,121.0373034,14.6806128,,,POINT (121.0373034 14.6806128),3.0,7.0,None,None
11872,11872,250545766,14.680841899999999,121.03717520000001,3,121.03717520000001,14.680841899999999,,,POINT (121.0371752 14.6808419),3.0,7.0,None,None
11873,11873,8594477270,14.6804323,121.0364673,1,121.0364673,14.6804323,,,POINT (121.0364673 14.6804323),3.0,7.0,None,None
11874,11874,250544186,14.6754814,121.0226294,3,121.0226294,14.6754814,,,POINT (121.0226294 14.6754814),3.0,7.0,None,None
11875,11875,250544168,14.678711600000002,121.05450649999999,3,121.05450649999999,14.678711600000002,,,POINT (121.0545065 14.6787116),4.0,7.0,None,None
11876,11876,250547376,14.6787122,121.0540571,1,121.0540571,14.6787122,,,POINT (121.0540571 14.6787122),4.0,7.0,None,None
11877,11877,250546020,14.6782081,121.05447360000001,4,121.05447360000001,14.6782081,,,POINT (121.0544736 14.6782081),4.0,7.0,None,None
11878,11878,250544178,14.674741500000001,121.04393200000001,1,121.04393200000001,14.674741500000001,,,POINT (121.043932 14.6747415),4.0,7.0,None,None
11879,11879,250544584,14.6747233,121.0440899,3,121.0440899,14.6747233,,,POINT (121.0440899 14.6747233),4.0,7.0,None,None
11880,11880,5432489534,14.6473864,121.03329440000002,1,121.03329440000002,14.6473864,,,POINT (121.0332944 14.6473864),3.0,5.0,1,1
11881,11881,1884908178,14.649093599999999,121.03330690000001,3,121.03330690000001,14.649093599999999,,,POINT (121.0333069 14.6490936),3.0,5.0,1,1
11882,11882,250546443,14.6760628,121.0233602,1,121.0233602,14.6760628,,,POINT (121.0233602 14.6760628),3.0,7.0,None,None
11883,11883,8585081879,14.6682883,121.03168390000002,3,121.03168390000002,14.6682883,,,POINT (121.0316839 14.6682883),3.0,6.0,None,None
11884,11884,250547125,14.668653200000001,121.0313438,3,121.0313438,14.668653200000001,,,POINT (121.0313438 14.6686532),3.0,6.0,None,None
11885,11885,5877671150,14.6766732,121.03575559999999,3,121.03575559999999,14.6766732,,,POINT (121.0357556 14.6766732),3.0,7.0,None,None
11886,11886,250544203,14.667172400000002,121.04755520000002,3,121.04755520000002,14.667172400000002,,,POINT (121.0475552 14.6671724),4.0,6.0,None,None
11887,11887,250547140,14.6668293,121.0474746,3,121.0474746,14.6668293,,,POINT (121.0474746 14.6668293),4.0,6.0,None,None
11888,11888,1318503024,14.66722,121.0472644,3,121.0472644,14.66722,,,POINT (121.0472644 14.66722),4.0,6.0,None,None
11889,11889,250544218,14.6848318,121.02991100000001,1,121.02991100000001,14.6848318,,,POINT (121.029911 14.6848318),3.0,7.0,None,None
11890,11890,1327024491,14.6852112,121.03003020000001,3,121.03003020000001,14.6852112,,,POINT (121.0300302 14.6852112),3.0,7.0,None,None
11891,11891,250544224,14.6887093,121.02852649999998,3,121.02852649999998,14.6887093,,,POINT (121.0285265 14.6887093),3.0,7.0,None,None
11892,11892,250545283,14.6883951,121.028769,3,121.028769,14.6883951,,,POINT (121.028769 14.6883951),3.0,7.0,None,None
11893,11893,5641030413,14.6892045,121.02915120000002,3,121.02915120000002,14.6892045,,,POINT (121.0291512 14.6892045),3.0,7.0,None,None
11894,11894,250546258,14.6874461,121.02809850000001,1,121.02809850000001,14.6874461,,,POINT (121.0280985 14.6874461),3.0,7.0,None,None
11895,11895,311733889,14.678369,121.0202784,3,121.0202784,14.678369,,,POINT (121.0202784 14.678369),3.0,7.0,None,None
11896,11896,250545938,14.676625,121.0211815,3,121.0211815,14.676625,,,POINT (121.0211815 14.676625),3.0,7.0,None,None
11897,11897,250547056,14.6869951,121.0485241,3,121.0485241,14.6869951,,,POINT (121.0485241 14.6869951),4.0,7.0,None,None
11898,11898,2602871708,14.6760766,121.02868740000001,3,121.02868740000001,14.6760766,,,POINT (121.0286874 14.6760766),3.0,7.0,None,None
11899,11899,2602871706,14.6764674,121.0290885,3,121.0290885,14.6764674,,,POINT (121.0290885 14.6764674),3.0,7.0,None,None
11900,11900,250545268,14.669410699999998,121.04521809999999,3,121.04521809999999,14.669410699999998,,,POINT (121.0452181 14.6694107),4.0,6.0,None,None
11901,11901,250544306,14.6776035,121.0231557,1,121.0231557,14.6776035,,,POINT (121.0231557 14.6776035),3.0,7.0,None,None
11902,11902,250546016,14.653373,121.01575,1,121.01575,14.653373,,,POINT (121.01575 14.653373),3.0,6.0,None,None
11903,11903,250544729,14.6546878,121.0159459,1,121.0159459,14.6546878,,,POINT (121.0159459 14.6546878),3.0,6.0,None,None
11904,11904,250544315,14.677263199999999,121.02869790000001,3,121.02869790000001,14.677263199999999,,,POINT (121.0286979 14.6772632),3.0,7.0,None,None
11905,11905,250544546,14.677553099999999,121.0290842,1,121.0290842,14.677553099999999,,,POINT (121.0290842 14.6775531),3.0,7.0,None,None
11906,11906,250544735,14.676998499999998,121.02858799999998,3,121.02858799999998,14.676998499999998,,,POINT (121.028588 14.6769985),3.0,7.0,None,None
11907,11907,5877126009,14.6777269,121.0284892,1,121.0284892,14.6777269,,,POINT (121.0284892 14.6777269),3.0,7.0,None,None
11908,11908,250544322,14.677509200000001,121.06078810000001,1,121.06078810000001,14.677509200000001,,,POINT (121.0607881 14.6775092),4.0,7.0,None,None
11909,11909,250544326,14.659808600000002,121.03892909999999,3,121.03892909999999,14.659808600000002,,,POINT (121.0389291 14.6598086),4.0,6.0,None,None
11910,11910,1349844470,14.660534900000002,121.0390832,3,121.0390832,14.660534900000002,,,POINT (121.0390832 14.6605349),4.0,6.0,None,None
11911,11911,250546096,14.670942199999999,121.0419213,3,121.0419213,14.670942199999999,,,POINT (121.0419213 14.6709422),4.0,6.0,None,None
11912,11912,250544333,14.674173399999999,121.0194075,3,121.0194075,14.674173399999999,,,POINT (121.0194075 14.6741734),3.0,7.0,None,None
11913,11913,8318337071,14.6750104,121.0190149,3,121.0190149,14.6750104,,,POINT (121.0190149 14.6750104),3.0,7.0,None,None
11914,11914,250545736,14.674332099999999,121.0198231,1,121.0198231,14.674332099999999,,,POINT (121.0198231 14.6743321),3.0,7.0,None,None
11915,11915,5409534691,14.674637300000002,121.01889399999999,1,121.01889399999999,14.674637300000002,,,POINT (121.018894 14.6746373),3.0,7.0,None,None
11916,11916,250545203,14.675101999999999,121.0293758,3,121.0293758,14.675101999999999,,,POINT (121.0293758 14.675102),3.0,7.0,None,None
11917,11917,250547005,14.675101999999999,121.0299379,3,121.0299379,14.675101999999999,,,POINT (121.0299379 14.675102),3.0,7.0,None,None
11918,11918,5585714673,14.6782418,121.0509544,3,121.0509544,14.6782418,,,POINT (121.0509544 14.6782418),4.0,7.0,None,None
