from,to,volume,TT
7081719506,6374100325,0,0.430255
6393726784,6393726783,0,0.011899
6393726784,2156526379,0,0.214141
10026599597,8947608991,555.8976571,0.384435441
6534592973,1353855551,0,0.072681
6534592973,1353855510,0,0.062967
6534592977,2156621779,0,0.764617
6534592977,6534592978,0,0.022853
6770977056,2156600604,0,0.776395
6534621130,6374114019,0,0.51928
6534621141,4223931569,0,0.486489
9954232240,1353855558,0,0.296989
9954232240,3751916603,0,0.01365
7659222951,8979046957,243.4173905,4.217878821
8979046957,8979046955,219.254933,0.220285586
7659242995,8979046956,300.5883683,1.147128315
7659243050,5138265638,219.254933,2.783000101
7659222970,10696398361,309.5535817,4.702717964
8979046956,7659243019,300.6127126,0.220760942
7659243009,7659222970,309.5535817,0.105738279
7659243009,7659222951,0,0.040503
7659243019,7659243009,309.5535817,4.210065799
7659243059,7659243050,219.254933,0.110162794
7659243059,7659242995,0,0.048087
8558305853,8558305862,0,0.051961
8558305862,1353855338,1325.96115,0.923319717
8558305871,11374747511,0,0.010407
8558305871,1353855383,0,0.253248
8947608991,2156604680,555.8976571,0.031519401
8947608991,2156604990,0,0.023894
8979046955,7659243059,219.254933,1.142077697
9811611179,10781974295,309.5535817,0.671388064
9813801686,835438922,0,0.242078
10696398360,9811611179,309.5535817,1.13228874
10696398360,5581132031,0,0.018488
1894169615,4374599298,760.9444808,0.084636167
4379760753,4379760750,693.2637328,0.374453642
3529995759,3529995775,693.2637328,0.179058971
3529995762,8786281572,760.9444808,0.085361007
3529995775,3529995781,693.2637328,0.036922991
8786281572,3529995759,693.2637328,0.076657814
3529995781,3529995794,693.2637328,0.048281071
3529995781,3529995791,0,0.017793
3529995779,3529995775,0,0.018952
3529995779,3529995762,760.9444808,0.181641271
3529995794,3529995791,760.9444808,0.047661053
3529995791,3529995779,760.9444808,0.029318153
3529995067,3529995099,651.3292714,0.170416719
3715366859,7927320530,149.7475193,0.083201613
8792317642,1894169615,693.2637328,0.064294775
4379760750,4379760753,760.9444808,0.37637528
9869534468,3035691036,0,13.375867
3035689619,7719184223,0,6.121719
7719184223,7719184243,0,5.871269
3035691036,8786281578,0,12.561058
8786281578,2544900104,0,0.052007
8786281578,3035691534,0,0.072025
3476173001,3736992334,0,0.0199
3476173001,3736999148,651.3292714,0.322019381
3736992334,3476173005,740.7456147,0.051029501
3736999148,3476173028,651.3292714,0.006440306
3476173005,3476173006,0,0.032346
3476173005,3529995107,740.7456147,0.703103658
3476173006,3476173001,651.3292714,0.050450594
3529995107,3529995105,740.7456147,0.019447829
3476173028,3736999143,0,0.022637
3476173028,4341258946,651.3292714,0.086206275
3736999143,3476173031,740.7456147,0.006675473
4341258946,4341258945,651.3292714,0.010199446
3476173031,3736999148,0,0.025654
3476173031,3736992334,740.7456147,0.335528008
3476277606,3476277610,740.7456147,0.086764616
3476277610,3476277613,0,0.044976
3476277610,4341258919,740.7456147,0.692355331
3476277613,3476277617,651.3292714,0.085322072
4341258919,3476277613,651.3292714,0.685813555
3476277617,3476277606,0,0.04539
3476277617,3476277605,651.3292714,0.072664805
3476277605,3476277606,740.7456147,0.076525654
3529995099,3529995101,651.3292714,0.02306374
3529995101,3476173006,651.3292714,0.687500374
3529995101,3529995107,0,0.01516
3529995105,3529995067,740.7456147,0.174315493
3529995105,3529995099,0,0.014998
4341258917,4341258943,740.7456147,0.130526623
4341258943,4341258944,740.7456147,0.01555785
4341258944,3736999143,740.7456147,0.086499085
4341258944,4341258946,0,0.019226
4341258945,4341258943,0,0.019587
4341258945,4341258917,651.3292714,0.131088528
3715328269,3715328273,292.0721508,0.056987687
3715328273,3715328289,379.1967461,0.014152188
3787307046,3787343571,41.96141701,0.210304072
3715328272,3715328283,444.280024,0.081853104
1460712547,3136293774,351.9771618,0.277421663
3715328283,3715328301,471.4996083,0.019820417
3715328289,3715328272,351.9771618,0.060103536
3715328289,3715328283,27.21958433,0.043299003
3715328274,3715328294,207.159761,0.030944282
3715328294,3715328269,120.0351657,0.072318655
3715328294,3715328273,87.1245953,0.042355269
3715328301,3715328274,57.41224171,0.057631069
3715328301,3715328291,414.0873666,0.130617045
3715328291,3715328274,149.7475193,0.127042043
4523982241,7927320523,414.0873666,0.115586479
3715365691,3715366864,149.7475193,0.037289067
3715366864,3715366827,0,0.028188
3715366864,4523982241,149.7475193,0.15945284
3715365702,7927320534,149.7475193,0.004699261
7927320534,3715366860,0,0.072427
7927320534,3715365691,149.7475193,0.044258454
3715366827,3715366848,414.0873666,0.079087545
3715366848,3715365702,0,0.040864
3715366848,3715366859,414.0873666,0.141555388
7927320530,3715366860,0,0.087892
7927320530,3715365702,149.7475193,0.056531134
3715366860,10844545733,0,0.210382
10844545733,8412281004,0,0.248
7927320523,3715366827,414.0873666,0.042372914
7927320523,7927320524,0,0.064206
8412281004,10844545730,0,0.244413
10844545730,3715365691,0,0.307472
2941617630,2941617632,22.44967415,0.010719
2941617632,3787343562,0,0.009933
2941617632,3787343569,22.44967415,0.113708003
3683905934,3699498189,41.96141701,0.523712179
3787343562,2941617630,41.96141701,0.041256014
3787343569,3787343563,22.44967415,0.224692006
3787343569,3711410106,0,0.008517
3076863398,3699498189,4.473538932,0.012612624
3076863398,3683905934,22.44967415,0.523065015
3699498189,3076863401,46.43495595,0.027442941
3076863401,3076863406,0,0.017755105
3076863401,3076863420,90.39288796,0.041798312
3076863406,3076863398,26.92321309,0.024956194
3076863420,3076863406,26.92321309,0.050326534
5557081478,6771060485,90.39288796,0.586448317
3711410106,3787343562,41.96141701,0.110216038
3787266742,3787266744,41.96141701,0.027138009
3787266744,3711410106,41.96141701,0.224147077
3787266744,3787343563,0,0.010817
3787343563,3787280457,22.44967415,0.028566001
3787280457,3787266742,0,0.007453
3787280457,10098663114,22.44967415,0.050865001
10098663114,3787266742,41.96141701,0.050892017
3787343571,10098663113,41.96141701,0.142947049
3787343570,3787307046,22.44967415,0.203783006
10098663113,3787343570,22.44967415,0.139767004
6771060485,6771045852,90.39288796,0.306095253
606379625,1862487411,650.9881843,0.011065894
606379625,9060317020,0,0.032158
1862487411,1862487403,650.9881843,0.032078862
606379708,606379904,662.6849704,0.05319759
606379708,7106404490,0,0.073872
606379904,606379942,662.6849704,0.401397213
7106404490,7106404514,70.18636489,0.01482404
606379942,1862154038,723.3593103,0.201292258
606379942,606379959,656.4049946,0.098514998
1862154038,606379959,143.1603057,0.190871839
606379959,606380042,797.8984711,0.620618591
606379959,1866949949,1.666829256,0.06524
606380042,1866949949,785.5988701,0.626020295
1866949949,1866949945,787.2656994,0.071821231
8898291984,8898292006,630.9317029,0.807866121
606380148,606380215,650.9881843,0.108039765
606380215,6771031221,727.2258942,0.674836479
606380215,606380243,14.15517803,0.079034
6771031221,6771051683,727.2258942,0.378570803
606380243,606380254,26.92321309,0.020750001
606380254,606380267,26.92321309,0.146523008
606380254,606380248,0,0.06594
606380248,606380148,0,0.096847
606380248,606380215,90.39288796,0.072713535
606380267,606380248,90.39288796,0.152541123
1863770571,1863739746,26.92321309,0.073783004
606380279,1863770571,90.39288796,0.072201531
606380279,1863739746,0,0.031795
1863739746,1863739749,26.92321309,0.026497002
606388298,1862052201,0,0.103049
606388298,1862052370,774.885734,0.212372239
1862052201,1862052194,651.3292714,0.015134464
1862052370,1862052201,651.3292714,0.211155351
1862052194,11017454530,649.8675256,0.069790976
1862052194,1862356546,1.46174581,0.294667
11017454530,11017454531,1384.713487,0.006763975
1862356546,11017454530,723.2526414,0.281363791
1862052246,1862052304,0.106668874,0.121882
1863305343,1863305340,649.9322417,0.021405993
1862052304,606388298,774.885734,0.033415514
4357367267,4357367259,0,0.066487
6979638976,7110615357,723.3593103,1.569749327
1862154201,7079083440,0.405803207,0.239801
7079083440,7108562627,0.405803207,0.160672
7079083440,3732797147,0,2.195197636
1862269050,1863723737,142.7545025,0.127362996
1862269050,3732797171,0,0.109931
1863723737,7108562627,142.7545025,2.297483421
3732797171,7719494983,0,1.836640364
1862356528,5357139121,724.4152529,0.121530968
5357139121,3298126162,1.162611478,1.110622
5357139121,1862356571,723.2526414,0.062683317
1862356534,7110615352,0.405803207,0.952297
1862356534,1862356528,1.055942604,0.07022
7110615352,1862154201,0.405803207,2.063752
7110615352,7110615357,0,0.03405
11150241624,1863305316,1.46174581,0.178027
1862356571,1862356578,723.2526414,0.029624858
1862356578,1863305316,0,0.065956
1862356578,11150241624,723.2526414,0.181144861
1863305316,1862356534,1.46174581,0.023319
1862486410,3299981784,650.9881843,0.391338463
1862487403,1862487411,0,0.031458
1862487403,3299981778,650.9881843,0.284729479
3299981778,3299981772,650.9881843,0.029532419
1863260667,7106404504,662.6849704,0.036331432
1863260667,7106404509,121.9592536,0.067802654
7106404504,7106354084,662.6849704,0.062060111
7106404504,7106404499,0,0.048171
1863305340,3693587673,0,0.012599
1863305340,3298126175,649.9322417,0.10726857
3693587673,1863305343,40.10448858,0.016825005
3298126175,3298126166,649.9322417,0.005573532
7108562627,4357367263,143.1603057,0.089851711
1863739749,1863739753,0,0.031806
1863739749,6771045851,26.92321309,0.69795704
1863739753,606380279,90.39288796,0.026502195
6771045851,11184969329,26.92321309,0.104942006
1866949945,7106354074,70.18636489,0.393575053
1866949945,606379942,717.0793345,0.062578603
7106354074,7106404490,70.18636489,0.063302169
7106354074,606379904,0,0.050813
3298125955,3298126175,0,0.016398
3298125955,3693587673,0.106668874,0.110536
3298126162,3298126169,651.0948532,0.011147587
3298126169,606379625,650.9881843,0.261321251
3298126169,3298125955,0.106668874,0.02734
3298126166,3298126162,649.9322417,0.02787072
3298126166,1862356571,0,1.098316
3299981772,3299981778,0,0.032252
3299981772,8898338254,650.9881843,0.396216171
3732726665,7668233969,0,5.294515636
7668233969,5149295416,0,3.630807818
7719517666,7719517648,307.0003573,0.480667841
3732797147,3732797171,0,0.143670545
3732797147,1863723737,0,0.098522
7719494983,7719517609,0,1.450215273
7719494983,7719517589,0,0.078034
4357367259,1862154201,0,0.047284
4357367259,6979638976,0,0.463762
4357367263,4357367259,0,0.065689
4357367263,4357367267,143.1603057,0.131029068
6771031220,606380243,12.76803506,0.657572002
6771051683,1863260667,784.6442241,0.084527832
6771045850,1863739753,90.39288796,0.708304214
11184969329,6771045853,26.92321309,0.986460057
6771045852,10744724823,90.39288796,0.985339253
6771045853,6771060486,26.92321309,0.307655018
10744724823,6771045850,90.39288796,0.106088781
6771060486,5557081478,26.92321309,0.585729034
6771051684,6771031220,12.76803506,0.363243001
7110615357,1862356528,723.3593103,0.948549159
7106354084,606379708,662.6849704,0.114151673
7106404514,7106404499,70.18636489,0.075891203
7106404514,7106354084,0,0.079929
7106404499,6771051684,70.18636489,0.117909315
7668233975,3732726665,307.0003573,5.306095567
7668233975,7668233969,0,0.183936
7719517609,7719517608,0,0.085071818
7719517609,7719517616,0,0.140371
7719517589,1862269050,142.7545025,3.362382294
7719517601,7719517616,142.7545025,0.0906138
7719517601,7719517608,0,0.152457
7719517616,7719517589,142.7545025,1.450835346
7719517608,7719517655,0,2.94045
7719517655,7719517654,0,0.049332
7719517655,7719517642,0,0.12386
7719517642,7719517601,142.7545025,2.929536
7719517648,7719517642,142.7545025,0.063607588
7719517648,7719517654,0,0.10943
7719517654,7719517666,0,0.490065273
9346339893,7668233975,307.0003573,5.925761381
11017454531,1862052304,774.7790651,0.079787765
11017454531,1862052246,609.934422,0.096560277
832464096,3715282225,320.4821783,0.100726459
6792234598,6828050523,330.8773917,0.343272033
3715282225,3715282248,1310.557481,0.082687174
1067384106,4813512418,330.8773917,2.360342493
4813512418,1067384106,320.4821783,2.357335389
9954188480,10274146228,320.4821783,1.617700339
3715246792,3715282225,538.2897085,0.03597294
3715246792,832464096,330.8773917,0.133009539
3715246794,3715282279,517.1903565,0.114587859
3715282279,3715246792,869.1671002,0.067159726
7314968994,7314969003,864.5389223,0.936834976
3715282248,3715282276,444.280024,0.068992326
3715282248,3715282302,866.277457,0.059711783
3715282276,3715282302,351.9771618,0.090712245
3715282302,3715246794,866.277875,0.111755286
3715282302,3715282279,351.9767437,0.066431225
3136278374,3715282232,444.280024,0.063082819
7317849791,6828111141,330.8773917,0.749753576
6828050523,6828050525,330.8773917,0.33573108
6828050522,6792234598,320.4821783,0.342471861
6828050525,6828050527,330.8773917,0.041498768
6828050527,6828050528,0,0.009358
6828050527,6828066847,330.8773917,0.180187098
6828050528,7100401949,320.4821783,0.035289998
6828066847,10248861591,330.8773917,0.171500027
7100401949,6828050522,320.4821783,0.337161692
7100401949,6828050525,0,0.00997
6828066846,6828050528,320.4821783,0.24339476
10248861591,10274146225,330.8773917,1.027955621
10274146228,10274146226,320.4821783,0.921909014
10248861592,6828066846,320.4821783,0.228469421
10274146225,10274146227,330.8773917,0.690255166
10274146226,10248861592,320.4821783,1.384890876
10274146227,9954188480,330.8773917,1.202659449
3136293774,3136294513,351.9771618,0.016179333
3136278353,3715282282,351.9771618,0.05116143
3136294524,3715278919,444.280024,0.044529462
3715282282,3715282295,351.9771618,0.041818646
3715282232,3715282243,444.280024,0.042118149
3136294513,3136293782,0,0.025429
3136294513,3715282274,351.9771618,0.234637385
3136293782,10897773470,444.280024,0.022583595
10897773470,3136293774,0,0.025199
10897773470,1460712547,444.280024,0.276147143
3715282274,3715282259,351.9771618,0.052218215
3715278919,3715282296,444.280024,0.064027861
3715282296,3136293782,444.280024,0.223388482
3715282296,3715282274,0,0.02206
3715282243,3715282282,0,0.037573
3715282243,3136278353,444.280024,0.049709619
3715282259,3715278919,0,0.018347
3715282259,3136294524,351.9771618,0.048786417
3715282295,3136278374,351.9771618,0.059833079
3715282295,3715282232,0,0.035183
5538275550,9204521862,0,0.043152
9204521862,7314968994,450.4679589,0.375081157
7314969003,7314968997,864.5389223,0.336467793
7314968997,9204513013,450.4679589,0.317485858
9204513013,9204521862,450.4679589,0.508542327
606704307,6809619356,744.1959025,0.164659262
4350791160,4350791167,630.9317029,0.197558336
6809619356,8898292003,744.1959025,0.048679379
1355529825,7605391647,0,0.221778
4350791167,4350791160,744.1959025,0.201514867
606718830,5914545607,630.9317029,0.050621509
606718830,9216063097,0,0.075652
5914545607,5914545855,630.9317029,0.284560938
1062757000,1062757182,180.0997546,0.184913663
1062757170,1062821080,522.1432632,0.445352044
1062757182,6804892691,902.1088708,0.283610892
1062757197,1062757182,722.0091161,0.125229551
6804892691,8667640066,902.1088708,2.423134652
7314922505,1062757170,923.8698324,0.519530524
1355529802,1355529886,0,0.203231
1355529886,1355529825,744.1959025,0.482909733
7608112458,6569598884,630.9317029,0.065771381
1355530519,1355530534,0,0.124209
6805012082,6569598880,744.1959025,0.194778518
4352868900,9480187292,630.9317029,3.024106954
1355530542,1355530519,0,0.169121
9480187292,9480187272,630.9317029,0.05437121
9480187292,9480187283,0,0.085776
5914545855,1062756941,571.1129255,0.252858534
5914545855,1062757197,59.8187774,0.133311032
6569598873,6569598880,0,0.035839
6569598873,6805012082,630.9317029,0.195209752
6569598880,6569598875,744.1959025,0.047537988
6569598875,7608112458,744.1959025,0.077819601
6569598875,6569598884,0,0.038482
6569598884,6569598873,630.9317029,0.060754746
8667640066,9480245003,902.1088708,0.662457353
8898292003,8898291984,744.1959025,0.819571466
8898292003,8898292006,0,0.019302
8898292007,606704307,630.9317029,0.164404033
9480245003,9480230883,902.1088708,0.580293702
8667640068,606718830,630.9317029,2.353829047
8667640068,8667640066,0,0.104144
8898292006,8898292007,630.9317029,0.044533702
9480187272,9480230873,630.9317029,3.642944369
9480230873,9480247718,630.9317029,0.543828627
9480187282,9480187283,902.1088708,0.051536598
9480187282,9480187272,0,0.081029
9480187283,4352868900,902.1088708,3.043583493
9480247718,8667640068,630.9317029,0.66376763
9480247718,9480245003,0,0.310303
9480230883,9480187282,902.1088708,3.677208074
9480230883,9480230873,0,0.1376
1044543972,1044544119,330.8773917,0.095174508
1044544119,8979381387,330.8773917,0.053893438
1044544119,1044544230,0,0.074082543
1044544086,6828111140,320.4821783,0.251732789
6828078980,6771101617,330.8773917,0.338545021
6828111140,7317849791,320.4821783,0.749229361
8979381387,6828104658,330.8773917,0.19958984
1044544230,1044544202,320.4821783,0.082644136
1044544202,7317849823,320.4821783,0.052261616
1044544202,1044543972,0,0.1020642
7317849823,6771101618,320.4821783,0.352441954
1046526063,1046526505,320.4821783,0.104383266
7317849866,7100561479,330.8773917,0.446513285
1046526505,7023006242,320.4821783,0.158535176
1046526296,1046526505,0,0.046468
1046526296,7317849866,330.8773917,0.103516616
1046526361,1046526296,330.8773917,0.056911108
7023006242,6828123737,320.4821783,0.058775329
7023006242,1046526361,0,0.06569
5549545014,1046526063,320.4821783,0.448511051
7100561479,7847178686,330.8773917,0.707468589
6771101617,7317849815,330.8773917,0.35216609
6771101618,1044544086,320.4821783,0.338074037
7317849815,1044543972,330.8773917,0.042773963
7317849815,7317849823,0,0.034621
6828104658,6828123734,330.8773917,0.469898486
6828104659,10257905392,320.4821783,0.204945115
6828123734,6828123736,330.8773917,0.270334031
10257905392,1044544230,320.4821783,0.054547817
6828111141,6828078980,330.8773917,0.252552849
6828123735,6828104659,320.4821783,0.47071922
6828123736,1046526361,330.8773917,0.074770781
6828123736,6828123737,0,0.022755
6828123737,6828123735,320.4821783,0.277260724
7847178686,8353890639,330.8773917,0.35485177
7847178687,5549545014,320.4821783,0.967467161
8353890639,7847178687,320.4821783,0.492901152
1067448920,1067464787,465.0048828,0.139680355
10951459496,10951459497,0,0.181079
1034002833,2465492041,0,0.051492
7642952160,9001621673,0,0.094941
2465492041,1034014559,465.0048828,0.028076994
1034014457,1034014593,387.2912364,0.009743108
1034014593,1034014459,0,0.033911
1034014593,1044494565,387.2912364,0.0815147
1034014459,1034014591,465.0048828,0.011864849
1034014591,2465492041,465.0048828,0.019095934
1034014591,1034002833,0,0.03914
1034014559,1034014457,0,0.025872
1034014559,1034014567,465.0048828,0.100736631
1034014567,1034014457,387.2912364,0.09920347
1356158022,1044494468,465.0048828,0.186969881
1044494565,1034014459,465.0048828,0.07300139
1044494468,1356158239,465.0048828,0.109555861
1356158239,1356158317,0,0.053871
1356158239,2501751485,465.0048828,1.942033787
10946607650,10946144611,387.2912364,0.237203939
1067464787,1067464771,465.0048828,0.081680903
1067448945,1067464786,387.2912364,0.370905771
1067449018,9005870587,465.0048828,0.108090345
1067464786,1067464766,387.2912364,0.094757468
9005870587,9005870589,465.0048828,0.032115707
1067464766,1067464787,0,0.04116
1067464766,1067448920,387.2912364,0.132922905
1067464771,1067449018,465.0048828,0.384065694
1067464771,1067464786,0,0.024481
1356158170,1044494468,0,0.077326
1356158170,1356158022,387.2912364,0.200801865
1356158317,1356158170,387.2912364,0.061322737
2501751485,3134708474,279.5724466,1.253548767
1356158783,3134708468,185.3324868,0.04966546
3134708468,3134708472,185.3324868,0.052653848
1356159017,4543237475,279.5724466,0.159206162
4543237475,1356159038,279.5724466,0.015739594
1356159031,4543237478,185.3324868,0.134556501
1356159031,1356159161,279.5724466,0.482239597
2797963584,9235834124,0,0.800656
4543237478,4543237474,185.3324868,0.071132252
1356159161,1356159031,185.3324868,0.501776261
1356159038,4543237478,0,0.034901
1356159038,2797963584,279.5724466,0.137708692
10048510098,1356158317,387.2912364,1.935088194
3134708474,3134708487,279.5724466,0.073939769
9235834124,4539968524,0,0.026955
9235834124,9235834121,0,0.012705
3134708472,3134708474,0,0.020041
3134708472,10048510098,185.3324868,1.277282124
3134708487,1356158783,279.5724466,0.035526913
3134708487,3134708468,0,0.025424
4422664947,10946144605,465.0048828,0.0613235
10946144605,10946144606,465.0048828,0.226683554
10946144610,7927310412,387.2912364,0.438390757
4443815429,9005870590,387.2912364,0.252272224
7927310409,7927310413,465.0048828,0.455122109
9005870590,9005870588,387.2912364,0.034074314
4543237474,4543237475,0,0.039715
4543237474,1356159017,185.3324868,0.163934321
7642952158,9001621674,0,0.383379
10951459497,10951459496,0,0.098782909
9001621674,7642952160,0,0.094196
9001621673,7642952158,0,0.394494
7802763249,9235834121,0,0.028306
9235834121,1356159031,0,0.80887
7927310413,4422664947,465.0048828,0.440256872
7927310412,4443815429,387.2912364,0.455719635
9005870589,7927310409,465.0048828,0.251614413
9005870589,9005870590,0,0.022497
9005870588,1067448945,387.2912364,0.102997859
9005870588,9005870587,0,0.019451
10946144606,10946607650,465.0048828,0.237898068
10946144609,10946144610,387.2912364,0.065355717
10946144611,10946144609,387.2912364,0.221779773
1027338845,3825488153,437.9841299,0.07730044
1028144409,9560487376,626.5931119,0.372796972
9560487376,9234980950,626.9832395,0.319335082
9560487376,9560487369,0,0.124683
5927134218,1028144409,626.5931119,2.969792265
1033586622,10932000867,0,0.467289696
10932000867,1033586868,0,1.722114904
1033586868,10712096681,0,1.63676
10712051994,10932000868,0,2.313652
10712096681,10932063482,0,1.076367
9234980950,9560487369,1001.750801,0.317270982
10712117341,10932063483,626.9832395,0.100005352
5927134189,5927134218,626.5931119,2.28691566
9844246821,5927134196,1001.193067,0.265221776
9234980947,9844246821,1001.193067,5.260633248
9234980947,9234980940,0,0.329612
9560487369,9234980947,1001.750801,0.483686252
5927134196,1161761121,1001.193067,0.395622255
9844248863,5927134189,626.5931119,0.260862094
10709951121,9844248863,626.5931119,0.212152206
1161761121,1161760851,1001.193067,0.697069793
10932000868,1033586873,0,0.627742
10712096682,10712051994,0,1.640382
10932063482,10712117341,563.766671,0.097851836
10932063483,10712096682,0,1.06806
344129064,3303710615,0,0.667447111
1547298008,1547298113,692.1555197,0.272140545
3303710615,1027303278,0,0.073903588
344134301,1538280165,0,0.014250148
344134301,4242203009,0,0.024211
1538280165,1547297340,156.9316901,0.02783066
4242203009,4242231807,0,0.350695316
344134324,4227830273,0,0.319929909
4227830273,3328336418,0,0.739848634
344134386,344134393,0,0.061153019
344134386,4227830279,0,0.093325214
344134393,344134409,0,0.1041371
4227830279,344134324,0,0.248731778
344134409,5306014161,0,0.068416867
344134409,4227846379,0,0.069447103
5306014161,344134386,0,0.09882312
4227846379,3309443898,0,0.199469348
344134660,4395296274,0,0.095403913
4395296274,1021280959,0,0.153477409
344143915,1538279513,0,0.158549
344143915,5513671182,0,0.254021524
5513671182,6215948495,0,0.03849
5513671182,5185828267,0,0.031186
606799892,6536287362,0,0.326088127
6536287362,1547751266,0,0.43738924
684228586,684228593,1363.365483,0.437074724
684228586,6893394522,0,0.029419
684228593,1027303247,1363.365483,0.050811546
684228593,1027303248,0,0.057706886
1027303247,1027303231,1363.365483,0.221644174
1027303248,2905410207,1039.731087,0.433059216
684228637,5982743458,1363.365483,0.027349475
684228637,1027303308,0,0.022632
5982743458,7125424234,1844.186951,0.027592772
1027303308,5983370462,1039.731087,0.439786899
1021280959,1021280853,0,0.059856
1021280959,6536531157,0,0.314541365
6536531157,5777013565,0,0.290496725
1021280978,1799507291,0,0.154450893
1021280978,1547295341,0,0.614556278
1799507291,3302705591,0,0.076022469
1547295341,4941092286,0,0.276989739
1021304252,5982842518,1128.917592,0.037405163
1021304252,6572000747,0,0.124094349
5982842518,5983445115,1128.917592,0.516765859
6572000747,6572000748,2413.551249,0.022633168
1021304299,1021304252,1128.917592,0.049943017
1022604012,1022605114,0,0.048639
1022604012,7643085446,1700.409739,2.852637798
1022605114,6771050113,2681.832602,1.023257621
7643085446,7643085444,1668.244007,0.153597853
7643085446,7643085456,419.0929226,0.144760041
1022604015,1022605396,2023.673796,0.206713598
1022604015,1022604364,355.7632899,0.997620838
1022605396,1022605806,3516.168683,6.512964414
1022604364,6343675446,1100.896664,1.053178269
6343675446,6343675439,1100.896664,0.685570169
6771050113,7644347618,2413.551249,1.347636241
6771050113,6771050107,0,0.045804
1022605346,1022605396,1492.494887,1.124689943
1022605346,1022605882,77.86835441,0.321955223
1022605882,7291418835,1438.30846,1.853726145
1022605806,3561526432,0,0.299496
1022605806,3561526421,2000.334829,0.313348709
1022605600,1022604364,913.9685475,0.494284335
1022605600,1022605882,1360.440106,0.442705459
1022605801,1538278741,0,0.114898033
1538278741,1022605774,0,0.051954
1538278741,344143915,0,0.47001628
3561526432,3561526421,0,0.147434
3561526421,6765885257,2000.334829,0.512835854
7291418835,1161759976,1438.30846,0.083887305
7291418835,1161759419,0,0.113866
1022606038,3561526429,0,0.177315
1022606038,3561526441,1668.244007,0.35266238
3561526429,3561526441,0,0.253051
3561526441,1022605600,1668.244007,2.378900259
1022657091,1022657253,0,0.115431171
1022657253,1022657129,0,0.043094685
1022657253,6571811126,0,0.01841086
1022657098,606799892,0,0.024216967
1022657098,1022657091,0,0.043279854
1022657129,1022657098,480.8214686,0.115736378
6571811126,1547297311,0,0.477499265
1027303226,3304513776,0,0.05047
1027303226,1021304299,1039.731087,0.04425195
3304513776,1547297771,1363.365483,0.139531557
1027303231,5983370466,1363.365483,0.013752167
1027303231,1027303290,0,0.052027539
5983370466,684228637,1363.365483,0.457652018
1027303290,1027303264,1039.731087,0.237217838
2905410207,4661101560,1039.731087,0.05173915
1027303251,1027303301,692.1555197,0.063165924
1027303301,1547298008,692.1555197,0.67929803
1027303301,3303710615,0,0.061222613
1027303264,1027303247,0,0.091144196
1027303264,1027303248,1039.731087,0.046341254
1027303266,5185828439,89.18650562,0.077270092
5185828439,5185828438,0,0.067383
5185828439,5185828442,89.18650562,0.266027317
1027303278,6542853474,0,0.023083583
1027303278,7475262652,0,0.054106652
6542853474,5982530260,0,0.236831662
7475262652,1027303304,692.1555197,0.186644578
1027303304,1547297737,0,0.035314477
1027303304,1027303251,692.1555197,0.088669935
1547297737,3301368887,0,0.188345533
5983370462,1027303290,1039.731087,0.015503392
5983370462,5983370466,0,0.026091
1027321327,1027321336,0,0.125548983
1027321327,5185828243,0,0.078647
1027321336,5513671176,0,0.391485951
5513671176,6215948495,0,0.065922676
5513671176,5185828267,0,0.049705
1027321395,1547296102,1050.185767,0.242700646
1027321395,1547296487,0,0.110977
1547296102,1547295132,1050.185767,0.415983066
1027321472,6536381043,1050.185767,0.061033325
6536381043,6536381042,0,0.059952
6536381043,5185828416,1050.185767,0.416972703
1062668242,1062737492,1537.594512,2.383248003
1062737492,1062668242,2080.347341,2.899310641
10696271411,7314864003,2080.347341,11.72402523
1073652232,1073652243,0,0.049648924
1073652243,1547297315,0,0.234257522
1547297315,6571811132,480.8214686,0.482879944
1073652244,1073652243,0,0.039824
1073652244,1073652278,0,0.080628084
1073662684,8189234170,156.9316901,0.054463234
8189234170,3671796339,156.9316901,0.015176594
8189234170,8189234171,0,0.02477
1073662721,3298032129,0,0.222313495
1073662721,1547297315,480.8214686,0.625467798
3298032129,10151398627,0,0.126685474
3298032129,9289808933,0,0.033864814
1073662867,5948422879,480.8214686,0.038662131
5948422879,5948422880,480.8214686,0.017699309
5948422879,5948422878,0,0.047306349
1161759419,1161759976,0,0.109582
1161759976,7291604040,1438.30846,9.282024437
10665020100,10665059113,375.559208,0.114905027
1161759708,10709951121,626.5931119,0.381727912
1161760851,5540052553,1001.193067,0.259980543
7291604040,7291604041,1537.594512,0.029940012
7291604040,7314864012,0,0.066131
5540052553,5540052570,1151.60023,0.078049981
1331275353,1547297344,0,0.031732
1331275353,1073662867,480.8214686,0.024503017
1547297344,7125424237,156.9316901,0.248896308
1331275381,5326159761,480.8214686,0.248419524
5326159761,1331275353,480.8214686,0.565471997
1331275404,5301834310,828.1416529,0.046650543
1331275404,1331275408,0,0.067846446
5301834310,9775717056,828.1416529,2.279433056
1331275408,4661101998,1520.552555,0.063041059
4661101998,1027303308,1039.731087,0.029278188
4661101998,5982743458,480.8214686,0.064093173
1394715084,6248733951,1063.845091,0.185390016
1394715084,6248734007,0,0.205002
6248733951,9134499502,1063.845091,1.106073715
6248734007,6248733951,0,0.171127
1538278446,3309703880,0,0.632463619
3309703880,5637957885,0,0.286977892
1538279137,1538278987,0,0.067476
1538279137,1538278737,0,0.154962904
