from,to,volume,TT,TSTT:,327150.7594
3629235258,3629235260,96.49358521,0.059744571,,
8391783995,8391783990,154.1428601,0.012672789,,
8391783990,8391783995,273.1865327,0.030415667,,
1356206028,2415678703,365.2194012,0.098392952,,
2415678703,2415678709,365.2194012,0.075804387,,
2927709105,2927709129,598.4942042,0.165320449,,
2415678709,2415678720,361.9286131,0.067143688,,
2415678709,2415678715,3.290788043,0.0268,,
2415678705,1356206028,579.3791437,0.09973016,,
2415678705,2415678703,0,0.02043,,
2415678720,2415678715,562.316107,0.06068203,,
2415678715,2415678717,565.6068951,0.009792836,,
2415678710,2415678705,579.3791437,0.068373769,,
2415678717,2415678718,3.290788043,0.056031,,
2415678717,2415678710,562.316107,0.025056084,,
2415678718,2415678710,17.06303671,0.061830001,,
3629246302,3629246429,3.290788043,1.579041,,
2885625348,2885625365,361.9286131,0.087450247,,
2885625365,2885625352,361.9286131,0.01371543,,
2885625349,2885625357,562.316107,0.076912529,,
2885625357,2885625360,562.316107,0.016779531,,
1356207580,1356207604,362.2877469,0.056936464,,
2885625352,2885625349,361.9286131,0.078351308,,
2885625352,2885625357,0,0.016889,,
2885625360,2885625348,562.316107,0.086626784,,
2885625360,2885625365,0,0.017596,,
8375400842,3629235260,0,0.047302,,
3629235260,8375400842,15.89079821,0.047211,,
3629235260,8375400862,0.078917347,0.063345,,
3631373462,3631373461,17.06303671,0.186929002,,
3629246429,3629246432,3.290788043,0.015707,,
3629246309,3629246325,17.06303671,0.038935,,
3629246325,3629246313,17.06303671,0.016669,,
3631373461,3631373462,3.290788043,0.186874,,
3629246313,3629246429,0,0.017363,,
3629246313,3629246302,17.06303671,1.577317015,,
3629246432,3629246309,3.290788043,0.041548,,
3629246432,3629246325,0,0.018756,,
2753215152,4088963906,395.8559546,0.095544976,,
1449358583,2927709138,771.1798428,0.14887294,,
2927709138,2927709144,771.1798428,0.210232896,,
1449358601,2182524606,67.04461463,0.042726095,,
2182524606,2415681192,128.9953249,0.052953616,,
2927709129,2927709132,598.4942042,0.147141635,,
2927709132,2927709138,0,0.088796,,
2927709132,1449358583,598.4942042,0.144723808,,
2927709144,2927709105,771.1798428,0.176329593,,
2927709144,2927709129,0,0.082307,,
755832900,1915094725,0,0.120072,,
755833052,2729341609,0,0.064249,,
1915094725,3690107204,0,0.095279,,
755832962,6917019639,0,0.069746,,
6917019639,755833052,0,0.059431,,
6917019639,2729341609,0,0.032497,,
755833020,7294217603,1304.141811,0.130224845,,
755833020,6521024013,0.232694581,0.988913,,
7294217603,7294217599,0,0.562308,,
7294217603,7678275784,1304.141811,1.152395017,,
755833147,4856311445,0,0.110912,,
1915072746,1915072713,0,0.09678,,
4856311445,4856311455,0,0.020405,,
4856311445,8467270623,0,0.047576,,
805313561,805313570,1304.374506,0.516148112,,
805313570,11061647561,1304.374506,0.055878399,,
11061647561,11061647537,1304.374506,0.887652471,,
11061647560,805313561,1208.046353,0.557509307,,
1915072713,1915072688,0,0.022555,,
1915072688,1915072752,0,1.698607,,
1915072688,1915072731,0,0.031573,,
1915072731,1915072746,0,0.093132,,
1915072731,1915072713,0,0.027058,,
1915091348,1915091414,0,0.022529,,
1915091348,6311765104,0,0.047036,,
1915091414,1915091476,0,0.018059,,
1915091414,6311765100,0,0.034668,,
6311765104,1915091414,0,0.045663,,
1915091476,1915091348,0,0.040649,,
6311765100,1915091476,0,0.032852,,
8467270623,4856311455,0,0.056182,,
4856311405,8282220120,1304.374506,0.148822769,,
11265128214,11061647532,1208.046353,6.711161306,,
4856311442,755833147,0,0.10812,,
4856311442,4856311445,0,0.026047,,
4856311455,4856311442,0,0.016853,,
7294217599,7678275784,0.232694581,0.593597,,
7294217585,11265128214,1208.046353,2.137514768,,
7294217588,7294217585,0,0.497985,,
7294217593,7294217588,0,0.534043,,
7294217593,7294217585,1208.046353,1.006467053,,
7678275784,7818277698,1304.374506,3.074797886,,
7818277698,7818277712,1304.374506,0.526070242,,
7818277698,7818277704,0,0.75998,,
7818245073,7952732426,1988.375707,0.431537711,,
7818245073,7818245080,0,0.647225,,
7952732426,7818277687,1988.375707,0.202154085,,
7818245080,7818277686,0,0.698531,,
7818277686,7294217593,1208.046353,3.355405507,,
7818277687,7818277686,1208.046353,0.37708476,,
7818277687,7818277697,780.3293546,0.333589572,,
7818277697,7952732426,0,0.33902,,
7818277738,7818245073,1772.583967,6.062485716,,
7818277741,7818277738,1772.583967,0.856376057,,
8282197261,11061647562,1208.046353,0.8674468,,
8282197261,11061647537,0,0.049772,,
11061647562,11061647560,1208.046353,0.054546178,,
11061647537,11061647546,1304.374506,0.011357055,,
8282220119,755833020,1304.374506,1.715167442,,
11061647532,8282197261,1208.046353,0.014058047,,
11061647546,4856311405,1304.374506,6.805735975,,
11061647546,11061647532,0,0.052124,,
313217872,2784029689,376.7176188,0.0517523,,
2784017098,2784017115,307.9675431,0.015466619,,
2784029689,2784029690,376.7176188,0.008790332,,
346126591,8756499851,17.46221999,0.026437,,
8756499838,8756499851,0,0.042188,,
8756499851,8756499850,17.46221999,0.004401,,
1863904394,2779983516,28.55252197,0.053666001,,
2322679308,8572972906,0,0.057904,,
2779983516,2322716111,272.492981,0.064292674,,
2779983516,3486128876,9.283414794,0.042019,,
1955299892,2784017098,639.4473608,0.015512685,,
2322716118,2779983505,452.2321179,0.050810987,,
2322654268,3478002423,235.4426894,0.045179301,,
3478002423,3478002414,0,0.038319,,
3478002423,3478002438,298.2053229,0.071560654,,
5016396542,5016396563,0,0.118395,,
7803473452,2784029705,209.4243054,0.008931323,,
2528878273,7801134723,0,0.028092,,
2784017115,2784017107,517.3796586,0.011615651,,
7801134723,2528878273,209.4121154,0.038596398,,
2712785238,5016396563,0,0.066832,,
5016396563,5016396560,0,0.262522,,
2784017107,1955299892,684.6824873,0.023285965,,
3478002409,3478002433,130.5876475,0.045487458,,
2784029687,2784029701,0,0.048504,,
2784029701,2784029703,0.012189927,0.008574,,
2784029690,7803473452,0,0.052462,,
2784029690,2521232729,376.7176188,0.038319618,,
2784029703,2784029689,0,0.042905,,
2784029703,313217872,0.012189927,0.044378727,,
2784029705,2784029687,209.4121154,0.055698017,,
2784029705,2784029701,0.012189927,0.043108,,
3478002408,3536628936,0.013705543,0.078463,,
3536628936,3478002433,2.832272658,0.021998,,
3536628936,3478002409,297.8904762,0.037618632,,
3478002433,3478002435,192.7498861,0.020903543,,
3478002414,3536628935,37.86601337,0.030014001,,
3478002414,3478002410,65.69227305,0.073575026,,
3478002438,3478002439,387.3969226,0.012679375,,
3478002435,3478002438,89.19159969,0.022486027,,
3478002435,3478002414,103.5582864,0.069807151,,
3478002439,3536628936,300.7090434,0.039830132,,
3478002439,3478002408,86.68787928,0.073667078,,
8756499844,8756499831,17.14251273,0.037018,,
8756499844,346126591,0,0.026435,,
8756499845,8756499844,17.14251273,0.004406,,
8756499850,8756499868,17.46221999,0.023422,,
8756499850,8756499845,0,0.02202,,
8756499868,8756499845,17.14251273,0.020436,,
2915617586,2915617591,17.46221999,0.040937,,
346126539,2106925922,17.46221999,0.037753,,
2106925922,2106925902,379.955977,0.023710359,,
346126545,2915617598,17.14251273,0.032764,,
2915617598,2915619002,17.14251273,0.013417,,
1449370107,2888956113,48.83216392,0.041206004,,
2889028721,2889028724,19.41451092,0.094499,,
2888956113,2888956119,441.8102925,0.009639911,,
2106923470,2106925899,379.6362697,0.040267007,,
2106925899,2106925921,379.6362697,0.024743537,,
2915642172,8910636314,297.2493116,1.12258544,,
2106925921,346126539,17.14251273,0.037263,,
2106925921,2106925922,362.493757,0.019553153,,
2106925902,2106923470,297.2493116,0.038889446,,
2106925902,2106925899,0,0.024349,,
5016394432,5016385035,301.2125213,2.40171022,,
5016394434,5016392220,488.9585253,6.218138524,,
2889028724,2889028739,19.41451092,0.014128,,
2915617591,2915617588,17.46221999,0.020711,,
2915617588,346126545,17.46221999,0.030381,,
2915617588,2915617598,0,0.014297,,
2915619002,2915617586,17.14251273,0.041526,,
2915619002,2915617591,0,0.018782,,
8910636314,2915642172,379.6362697,1.123294654,,
4043534518,5016369518,0.907495805,0.444409,,
7520342838,8369549852,90.57716245,0.086826644,,
5016369518,8369591618,5.88513852,1.885645,,
4059237451,4766283708,77.68228198,0.348518399,,
4766283708,8905234024,234.4511954,0.093223304,,
8905234024,5016369502,234.4511954,0.321512291,,
8905234024,8369549868,0,0.308893,,
4766285287,4784964149,5.88513852,0.522036,,
4766285287,4766285283,0,0.723344,,
4784964149,8369138634,5.88513852,12.532827,,
4784964149,4784964141,0,0.445317,,
8369138634,8369138614,5.88513852,0.276021,,
8369138634,8369138624,0,0.286362,,
4784964169,8369138319,183.7443891,8.355488338,,
4784964169,4784964160,0,0.412922,,
8369138319,4785011494,183.7443891,0.163265504,,
8369138319,5016328899,0,0.183233,,
4784964192,4784964169,183.7443891,0.513558023,,
4784964192,4766285293,0,0.612392,,
4784964209,5016319243,192.7494765,0.20428631,,
4784964209,5016319231,0,0.188745,,
5016319243,8369138623,192.7494765,5.038881963,,
5016319231,5016310352,5.88513852,8.2177,,
4785011494,8369138118,183.7443891,3.459618256,,
8369138118,8369138119,183.7443891,0.183527939,,
8369138118,8369084209,0,0.209091,,
4785031398,5016359187,183.7443891,0.39928957,,
4785031398,2106925896,0,0.342278,,
5016359187,7949013002,183.7443891,2.401472544,,
5016359187,5016359180,0,0.223695,,
4789516865,5016394434,488.9585253,0.111674068,,
4789516865,5016394432,0,0.103956,,
5016310352,5016310353,5.88513852,0.236095,,
5016310352,5016310354,0,0.266298,,
5016310353,4766243889,5.88513852,5.029639,,
5016310354,4784964209,192.7494765,8.199160101,,
4766243889,2312870641,5.88513852,0.171798,,
4766243889,4766243884,0,0.157933,,
5016310355,5016310354,192.7494765,0.239273219,,
5016310355,5016310353,0,0.208949,,
5016319240,5016319231,5.88513852,0.188179,,
5016319240,5016319243,0,0.203222,,
8369138623,8369138624,192.7494765,0.274927146,,
8369138623,8369138614,0,0.267119,,
5016328899,4766285287,5.88513852,7.978528,,
5016336339,4785031398,183.7443891,6.447816393,,
5016336340,5016336339,183.7443891,0.195298192,,
5016336340,5016336341,0,0.224717,,
5016336341,8391239435,5.88513852,2.931063,,
8391239435,8391245963,5.88513852,0.407255,,
5016336342,5016336341,5.88513852,0.19754,,
5016336342,5016336339,0,0.166563,,
5016359161,5016336342,5.88513852,6.680857,,
5016359161,7955800228,0,0.266562,,
7949013002,8369587997,183.7443891,0.127751742,,
5016369502,5016381980,239.7543009,3.077642474,,
5016381980,8375759039,239.7543009,1.883668192,,
5016381980,5016381981,0,0.650763,,
8369591618,7949013008,5.88513852,0.132181,,
5016370430,8369549852,0,0.044853,,
5016370430,7520342838,295.5016114,0.084796227,,
8369549852,5016370436,90.57716245,0.010017074,,
5016370436,8369549857,0,0.045296,,
5016370436,5016370443,90.57716245,0.086358641,,
8369549857,5016370430,295.5016114,0.010030425,,
5016370443,8369549857,295.5016114,0.087746706,,
2058155341,4088957032,90.57716245,0.002782021,,
5016381964,8905234022,52.00829685,3.963832546,,
5016381964,5016381958,0,0.334648,,
8905234022,5016369518,4.977642715,0.683655,,
8905234022,4043534518,47.03065413,0.526195048,,
8375759039,5016385037,239.7543009,5.493903801,,
8375759039,8375759033,0,0.026222,,
5016385034,8375759033,52.00829685,5.491830757,,
8375759033,5016381964,52.00829685,1.062627146,,
5016385035,5016385034,52.00829685,0.176292024,,
5016385035,5016385036,249.2042244,0.18825067,,
5016385036,4789516865,488.9585253,2.400956424,,
5016385037,5016385036,239.7543009,0.175013888,,
5016385037,5016385034,0,0.16574,,
8369587997,7949013014,183.7443891,1.89438866,,
8369587997,8369591618,0,0.028841,,
7949013008,5016359161,5.88513852,2.554329,,
7949013008,7949013002,0,0.025599,,
7949013014,4766283708,156.7689134,0.315430588,,
7949013014,8910647828,26.97547568,0.554873006,,
8369084209,8369138328,5.88513852,3.455996,,
8369138328,5016328899,5.88513852,0.164717,,
8369138328,4785011494,0,0.154136,,
8369138119,8391245956,183.7443891,7.167015829,,
8391245956,8391239442,183.7443891,0.407909755,,
8369138129,8369084209,5.88513852,0.185877,,
8369138129,8369138119,0,0.161749,,
8369138614,5016319240,5.88513852,5.054492,,
8369138624,4784964192,192.7494765,12.16892128,,
8391245963,8369138129,5.88513852,7.166955,,
8391245963,8391245956,0,0.047299,,
8391239442,5016336340,183.7443891,2.932634945,,
8391239442,8391239435,0,0.033125,,
8910647827,5016369502,5.303105538,0.469285,,
1356206995,1356207004,738.5912324,0.085100214,,
1356207630,2753215155,844.8042922,0.07762041,,
1356207004,2106922999,1152.936578,0.007149207,,
2106922999,1356207012,1152.936578,0.068691907,,
2106922999,2106923005,0,0.027712,,
1356207012,2106923005,1226.95105,0.055466085,,
2106923005,2106923007,1226.95105,0.047740913,,
1356207370,8314828695,1152.936578,0.048624138,,
8314828695,8314828694,1209.88147,0.002732995,,
1356207421,8314828703,832.8977486,0.046701734,,
8314828703,8314828701,1283.895942,0.005527026,,
2106923019,8373246709,869.9102135,0.126470218,,
1356207604,2753215167,757.5379461,0.026993358,,
2753215167,1356207630,738.5912324,0.07755517,,
2753215167,2753215155,18.94671372,0.035962,,
2753215155,2753215156,846.8775663,0.0054311,,
1642971582,2058155335,294.7960555,0.618592667,,
2058155335,2058155343,294.7960555,0.862169322,,
2057951220,8373419190,90.57716245,1.155168573,,
8373419190,8373249737,90.57716245,0.335612491,,
2057952152,2057958248,294.7960555,1.156173933,,
2057972485,8373249646,0,0.028388,,
2785461982,2058155341,295.5016114,0.025094079,,
8373249646,8373249740,0,0.005403,,
8373249646,2057952152,294.7960555,0.329154856,,
2057981617,8373249731,291.7734763,0.05741384,,
8373249731,8373249730,295.5016114,0.004680932,,
2058143956,1642971582,90.57716245,0.615116565,,
2058155343,2785461936,294.7960555,0.328013906,,
4088957032,8373024719,90.57716245,0.327684432,,
4088957032,2785461936,0,0.01671,,
8373024719,2058143956,90.57716245,0.859037375,,
2785461936,2785461982,294.7960555,0.002782315,,
2106923007,1356207004,414.3453451,0.045036982,,
2106923007,1356206995,844.8042922,0.082439189,,
8373246709,8386426844,1004.123792,0.003615918,,
2106923043,8373248377,0,0.083291,,
8373271146,8373271153,87.09675349,0.058575372,,
4088963906,2753215162,395.2501992,0.010902257,,
4088963906,1356207580,562.6752408,0.044326508,,
2753215156,2753215160,562.0694854,0.029721754,,
2753215156,2753215152,284.8080809,0.114532027,,
2753215160,4088963906,562.0694854,0.010852357,,
2753215160,2753215162,0,0.01587,,
2753215162,1356207604,395.2501992,0.020274313,,
2885601967,8373271146,291.7734763,0.055203075,,
2885601967,8373271153,880.0145739,0.019610166,,
8373271153,8373246709,134.2135789,0.028065004,,
8373271153,2106923019,832.8977486,0.070333499,,
2888956119,3534818042,441.8102925,0.03700453,,
2888956119,2888956124,0,0.017499,,
3534818042,2888956124,508.5538215,0.032043308,,
2888956124,1449370107,19.41451092,0.04112,,
2888956124,2888956113,392.9781286,0.020544222,,
7397104496,2885601967,441.8102925,0.051726597,,
7364717232,7364717236,0,0.085383,,
8314828715,8314828710,755.5227814,0.048217264,,
8314828694,8314828715,644.4958444,0.049231393,,
8314828694,8314828710,565.3856252,0.012420853,,
8314828710,8314828709,1320.908407,0.002622166,,
8314828701,8314828695,56.94489204,0.020994004,,
8314828701,1356207370,1226.95105,0.05271032,,
8314828709,1356207421,869.9102135,0.045564826,,
8314828709,8314828703,450.9981931,0.023642404,,
8386426844,7397104496,508.5538215,0.09426658,,
8386426844,2885601967,495.5699709,0.024582391,,
8373248389,8373248384,0,0.036938,,
8373249740,8373249737,0,0.014052,,
8373249728,8373249646,294.7960555,0.006234187,,
8373249728,8373249740,0,0.009369,,
8373249730,8373249728,294.7960555,0.009373799,,
8373249730,2057972485,0.705555825,0.032995,,
8373249736,8373249731,3.728135035,0.023368,,
8373249736,2057981617,87.09675349,0.059377377,,
8373249737,8373249736,90.57716245,0.004680035,,
1356158971,1356159512,116.7481362,0.613420565,,
1356159512,1356158971,211.2989296,0.53661291,,
7364690858,7364690872,211.2989296,0.053782818,,
3500933643,1356159217,211.2989296,0.223297065,,
1356159217,3500933643,116.7481362,0.216702439,,
3131988121,3131989543,0,0.117142,,
4061318954,4061318950,0,0.043762,,
602462255,7530284403,0,0.048378,,
602462255,11087081483,0,0.041481,,
7818277799,7818277804,0,0.420123,,
7530284403,7530304650,0,0.04595,,
11087081483,7530284403,0,0.027988,,
11087081483,7530304650,0,0.024077,,
602462410,1853981050,0.101194045,0.046252,,
1853981050,1853981051,0,0.019696,,
1853981050,1849571049,0.101194045,0.403078,,
2729341609,1913937592,0,0.005194,,
1430500631,2785400504,0.101194045,0.314453,,
1849571049,1848728905,0,0.416426,,
2785400504,1430500631,0,0.315481,,
1430500656,1853981059,0,0.089369,,
1853981059,602462410,0,0.06322,,
1853981059,2792234091,0,0.011579,,
1430500720,4856311341,0,0.035426,,
4856311341,4856311336,0,0.018726,,
4856311341,4856311324,0,0.024915,,
1807271613,3435255782,295.6454202,0.206608886,,
4001630414,3435255787,0,0.148917,,
3435255782,3435255787,329.1699009,0.022620242,,
1816856605,7818277726,721.7322305,0.642456327,,
7294212417,7818277712,58.59712406,0.335615436,,
7818277726,7294202792,2084.70386,6.387357049,,
1848728905,2792234100,0,0.009474,,
2792234100,1430500656,0,0.093614,,
2792234100,1853981059,0,0.045819,,
1853981051,1848728905,0,0.019248,,
2792234091,1853981050,0,0.022091,,
2792234091,1853981051,0,0.03147,,
1913937592,1913937601,0,0.078914,,
1913937592,11090515144,0,0.031999,,
1913937601,11090515144,0,0.069624,,
11090515144,755832962,0,0.072397,,
11090515144,6917019639,0,0.031995,,
1915072752,11086803048,0,0.946714,,
1915072754,1915072731,0,1.692411,,
11086803048,3394810527,0,0.068673,,
11086803048,11086802967,0,0.03491,,
2874665039,7845143880,329.1699009,0.028770193,,
2310777300,1798014341,566.8030422,0.390273021,,
7845143880,2874665045,329.1699009,0.074862779,,
7845143880,7845178128,0,0.042413,,
3394796693,8242346243,0,0.132724,,
3394796693,8242346248,2084.70386,0.189562544,,
8242346243,7818277741,1772.583967,12.05977973,,
8242346248,10620369660,2084.70386,4.275767765,,
3394810527,7435221898,0,0.031854,,
3394810527,4671869077,0,1.081894,,
7435221898,7530304650,0,0.00348,,
4671869077,7530284402,0,1.049534,,
4061318950,4061318954,0,0.038238,,
4856311324,4856311336,0,0.023818,,
7530284402,7435221898,0,0.033822,,
7530284402,602462255,0,0.059493,,
7530284402,11087081483,0,0.034502,,
4856311336,4856311346,0,0.023408,,
4856311336,4856311325,0,0.029412,,
4856311325,4856311346,0,0.029685,,
4856311346,4856311328,0,0.003904,,
4856311328,4856311341,0,0.02456,,
4856311328,1430500720,0,0.03529,,
7294202792,7294202800,2084.70386,0.946909942,,
7294202800,3394796693,2084.70386,12.02514127,,
7818277712,7818277713,1362.97163,0.129141525,,
7530304650,11086802967,0,0.067759,,
7530304650,3394810527,0,0.0324,,
11086802967,1915072754,0,0.946779,,
7551761850,7818277784,0,0.293922,,
7818277784,9391907400,1772.583967,0.185930184,,
7818277713,7818277726,1362.97163,0.48822642,,
7818277713,7294212417,0,0.35409,,
9391907400,8242346244,1772.583967,4.377842899,,
9391907400,7551761851,0,0.305955,,
7818277787,7818277784,1772.583967,0.244711059,,
7818277787,7818277791,0,0.472688,,
7818277804,10980188200,2084.602666,22.68093665,,
10980188200,10980188196,6.718418431,0.424114,,
10980188200,10980188192,2077.884248,0.226005266,,
8242346244,8242346248,0,0.118885,,
8242346244,8242346243,1772.583967,0.174675404,,
10620369660,7818277804,2084.602666,0.639628199,,
10620369660,10620369671,0.101194045,0.507256,,
602462499,2310777316,329.1699009,0.243571835,,
602462499,4001630404,1335.61588,0.343973906,,
2310777316,4001630404,0,0.185888,,
4001630404,11047816856,1335.61588,3.331527805,,
1798014341,2797384492,1771.786965,8.39193459,,
2797384492,2310821921,1771.786965,3.711417869,,
11251709291,1793540123,0,0.12375,,
2310777258,2889146957,0,0.679873,,
2310777258,4850685848,1766.606008,0.569585021,,
4850685848,4850685847,1803.820544,0.104075242,,
2310777364,2310777300,208.966305,0.135802544,,
2310777364,1798014341,1204.983923,0.526195095,,
2310821921,2310821913,0,0.15955,,
2310821921,7599891027,1771.786965,6.299895374,,
7599891027,7599891050,0,0.039663,,
7599891027,7599891020,1771.786965,0.061901996,,
2314758423,2314758415,11.63102548,0.053895,,
2314758423,602462499,1664.785781,6.529988733,,
2874665045,7845178128,295.6454202,0.065924483,,
7845178128,7062209472,295.6454202,0.016139583,,
2889146976,4850685848,37.21453651,0.338868072,,
6249982361,6249982371,0,0.05299,,
2889146995,4850685846,308.523721,0.348434727,,
4850685846,4850685849,1710.473934,0.101035718,,
3435255787,11047816851,329.1706184,0.178043167,,
11047816851,11047816852,1743.120129,0.063257158,,
4001630380,2314758423,1676.416807,1.424785819,,
11047816856,11047816843,1664.785781,0.037925993,,
4850685849,2889146995,34.05712728,0.333128008,,
4850685849,7599891019,1676.416807,6.979745804,,
4850685847,2889146976,0,0.355657,,
4850685847,4850685814,1803.820544,7.479094728,,
4850685814,2889167936,1803.820544,8.08270433,,
4850685814,4850685830,0,0.175321,,
7599891019,7599891028,0,0.035729,,
7599891019,7599891012,1676.416807,0.057119171,,
7599891012,4001630380,1676.416807,9.699857352,,
7599891028,7599891012,0,0.038214,,
7599891020,2310777258,1771.786965,6.635087102,,
7599891050,7599891020,0,0.042595,,
8517681185,7497839396,0,30.060512,,
7497839396,10131047226,0,0.429902,,
7497839396,7497809380,7.02E-07,0.547596,,
8517700643,8517681185,6.718418431,0.437152,,
8517700643,8242339686,0,2.83028,,
8242339686,7952110241,0,0.221664,,
8517723145,8517723153,104.1156351,0.180663052,,
8517723145,8517723144,4.80E-05,0.205139,,
8517723153,10980188191,104.1156351,29.75246653,,
8517723144,8517723153,0,0.153615,,
10980188191,11277467630,104.1156351,0.229510066,,
10980188191,10980188188,0,0.201148,,
10980188192,10980188196,0,0.345081,,
11277467630,7818277787,1772.583967,22.44933998,,
11047816843,11047816866,1709.493736,0.02768527,,
10980188196,8517700643,6.718418431,29.516169,,
11047816866,4001630414,295.5442262,0.328914442,,
11047816866,11047816851,1413.94951,0.035455347,,
11047816852,2310777364,1413.950228,3.121514617,,
11047816852,11047816856,329.1699009,0.023233035,,
1793540123,11251709291,0,0.150949,,
226794313,2060258768,90.51330366,0.019784025,,
2060258768,3506536454,0,0.03218,,
2060258768,8490122404,90.51330366,3.879815904,,
275615753,11223269103,272.492981,0.072691546,,
2322716111,3486128876,408.5327748,0.065674429,,
11223269103,11223269102,272.492981,0.006078631,,
2060258761,9701651641,90.51330366,0.014631018,,
9701651641,226794313,90.51330366,0.06310008,,
9701651641,7734509687,0,0.060201,,
2060259023,11223269096,179.3315082,0.059105151,,
3506536454,7734508370,179.3315082,0.047065917,,
8490122404,8490122394,90.51330366,0.138930176,,
8490122404,8490122386,0,0.135535,,
11223269096,11223269090,408.5327748,0.036481125,,
3486128876,2322716118,406.9969914,0.053325538,,
3486128876,2779983505,10.81919826,0.032288,,
2779983505,1863904394,209.8274423,0.051819891,,
2779983505,2779983516,253.2238739,0.037564908,,
2322716206,8490122312,0,0.085246,,
2322716206,8491687167,90.51330366,2.147069714,,
8490122312,7536234853,179.3315082,0.292951705,,
8491687167,8491687188,90.51330366,0.322211407,,
7734508370,226794313,0,0.042186,,
7734508370,2060258761,179.3315082,0.071428391,,
4851913214,6604378249,179.3315082,0.030452593,,
6604378249,6604359640,179.3315082,2.467260049,,
6604378249,6604378239,0,0.038401,,
5623104224,6603967625,0,0.142571,,
5623104224,6603967620,848.6052271,0.184509329,,
6603967625,6603972687,120.0347271,5.153919147,,
6603967620,7661812332,208.8529316,3.107546332,,
6603967616,6603967625,120.0347271,0.175210685,,
6603967616,6603967620,0,0.198312,,
7661812332,6604405426,179.3315082,2.110332098,,
7661812332,9442748269,29.52142345,0.106697002,,
6603972687,6603968488,120.0347271,1.234974828,,
6604359640,6604374060,179.3315082,1.51836957,,
6604359640,6604359644,0,0.057382,,
6604374060,6604378750,179.3315082,3.169365723,,
6604374060,6604374065,0,0.099414,,
6604378750,6604378751,179.3315082,1.199170354,,
6604374065,6604389305,90.51330366,1.785857257,,
6604389305,6604370335,0,0.270793,,
6604389305,6604378239,90.51330366,2.198607779,,
6604376972,6604405420,90.51330366,4.066075139,,
6604376972,6604394651,0,0.151263,,
6604405420,6604405431,90.51330366,0.163364206,,
6604405420,6604405425,0,0.177457,,
6604394651,4851913214,179.3315082,3.296033189,,
6604378239,6604378245,90.51330366,0.018944024,,
6604378245,6604376972,90.51330366,3.296003166,,
6604378245,4851913214,0,0.034096,,
6604378744,6604374065,90.51330366,3.166422002,,
6604378744,6604378750,0,0.131192,,
6604378751,6604379174,179.3315082,0.946308429,,
6604378751,6604378757,0,0.145006,,
6604379174,6604390096,179.3315082,0.821904006,,
6604378757,6604378744,90.51330366,1.196237512,,
6604379168,6604379174,0,0.131888,,
6604379168,6604378757,90.51330366,0.950898202,,
6604390096,8491687178,179.3315082,12.14304448,,
6604390096,6604390102,0,0.144457,,
8491687178,8491687246,179.3315082,0.323571301,,
6604390102,6604379168,90.51330366,0.835714056,,
6604405431,9442748269,90.51330366,2.124474685,,
6604405425,6604394651,179.3315082,4.056687003,,
6604405426,6604405425,179.3315082,0.167873269,,
6604405426,6604405431,0,0.140478,,
9442748269,6603967616,120.0347271,3.074237018,,
7536234853,8490122294,0,0.038196,,
7536234853,8490122434,179.3315082,0.539752512,,
8490122434,8490122386,179.3315082,0.072129041,,
8490122434,8490122394,0,0.132989,,
8490122386,9092373872,179.3315082,2.058873551,,
9092373872,3506536454,179.3315082,0.060317539,,
9092373872,2322716173,0,0.183289,,
8490122394,2322716206,90.51330366,1.228696553,,
8491687188,8491687178,0,0.136729,,
8491687188,6604390102,90.51330366,12.14353235,,
8491687246,8490122312,179.3315082,2.142725729,,
8491687246,8491687167,0,0.117027,,
11223269090,275615753,408.5327748,0.069907649,,
11223269090,11223269103,0,0.048622,,
11223269102,2060259023,90.51330366,0.072450092,,
11223269102,11223269096,229.2012667,0.036472895,,
183403562,183408668,0.913535573,0.136733,,
183408668,183408656,0.913535573,0.547742,,
183408668,183403564,0,0.412354,,
183403564,673944889,0,2.983649,,
673944889,183414017,0,3.042782,,
183404989,183412133,42.86188883,0.94365306,,
183404989,4851913140,0.001833546,0.191478,,
183412133,183411544,42.86188883,0.200211013,,
4851913140,6312943466,22.81345573,0.269188001,,
183406053,183412133,0,0.527268,,
183406053,9082783939,0,1.674484,,
9082783939,1918486626,0,0.400181,,
183408656,183410042,22.81162219,0.155199001,,
183410042,183410031,0,0.454996,,
183410042,183414026,22.81162219,0.379988002,,
183410031,183406053,0,0.086244,,
183414026,4851913140,22.81162219,0.638609003,,
183411544,183403562,0,0.537543,,
183411544,183414498,42.86188883,0.497474032,,
183414498,3460895431,42.86188883,2.249584143,,
183414017,183414026,0,0.62769,,
183414017,183410031,0,0.350839,,
183414491,183403562,0.913535573,0.476415,,
183414491,183414498,0,0.720154,,
3460895431,3460895420,42.86188883,0.505071032,,
3460895431,3460912937,0,0.38963,,
183415083,183408656,21.89808661,0.388406002,,
183415083,183403564,0,0.673455,,
183418321,183418325,1.919204147,0.388413,,
183418321,4766239927,0.915369119,0.836673,,
183418325,3949468580,1.919204147,8.293054,,
4766239927,4766239208,0.915369119,0.04266,,
3949468580,3460895417,1.919204147,0.528003,,
3949468580,3517000566,0,0.591981,,
8949311166,8949311167,0,0.077416,,
1902754392,9082783938,0.913535573,0.405193,,
1902754392,1918486626,0.001833546,0.04021,,
9082783938,183414491,0.913535573,1.143346,,
1918486626,1902754406,0.001833546,0.051543,,
1918486626,1918486617,0,0.025957,,
