fishnetID,osmid,lon,lat
90,790662070,-58.4811024,-34.5407898
90,247888258,-58.4862696,-34.5430205
90,2151667372,-58.4888694,-34.5519156
91,89289673,-58.4509277,-34.5529273
91,248013050,-58.4506701,-34.544521
91,241002920,-58.4499681,-34.5402674
91,1229516618,-58.4541574,-34.5493321
92,2152910922,-58.4306086,-34.5671265
92,1239327239,-58.4271732,-34.5729966
92,4349332356,-58.4290968,-34.5772306
92,437539822,-58.4316161,-34.5766592
93,175680538,-58.4099666,-34.5772311
93,801171793,-58.4237344,-34.5704599
93,89252571,-58.4112512,-34.5709628
93,177190821,-58.417245,-34.5669691
94,3648090382,-58.3989609,-34.5700123
94,1258956140,-58.401455,-34.5725796
94,1860751040,-58.4052618,-34.5670744
94,3647500985,-58.394843,-34.572408
95,789201550,-58.4367033,-34.5634864
95,3454859202,-58.427332,-34.5590583
95,288591673,-58.4346097,-34.553321
95,677545267,-58.4393854,-34.566161
96,248007674,-58.4118526,-34.5651333
96,196222725,-58.4200745,-34.5654298
96,3454859196,-58.4247071,-34.5563909
96,1239327200,-58.4185736,-34.5639414
97,247921827,-58.4370531,-34.5492436
97,1229516591,-58.4415624,-34.5479207
97,247921813,-58.4388331,-34.5471874
97,32382600,-58.4290878,-34.5508722
98,6424703197,-58.3750215,-34.5802205
98,6424703263,-58.384502,-34.5782214
98,6424703253,-58.3895415,-34.5762331
98,457052841,-58.3875292,-34.5752942
99,252059703,-58.7015791,-34.5327217
99,2125825920,-58.7286448,-34.5090545
99,4650195636,-58.7181661,-34.5044593
99,292566339,-58.7302153,-34.5289556
100,2615681014,-58.6713072,-34.5182434
100,1959687921,-58.6983757,-34.4977585
100,2612950982,-58.6926922,-34.5265802
100,611783745,-58.69234,-34.5003837
101,1408771166,-58.5978685,-34.5357411
101,252059775,-58.6458707,-34.5019424
101,683811582,-58.6437565,-34.5008033
102,32727333,-58.5505359,-34.4984031
102,5774352197,-58.5610288,-34.5027824
102,720894840,-58.5946715,-34.5325552
102,1408770800,-58.5912272,-34.5197806
103,32378619,-58.5198688,-34.5146597
103,906282124,-58.533003,-34.5065067
103,906282145,-58.5270078,-34.5103664
103,2934295409,-58.5352761,-34.5063563
104,1006208631,-58.4600301,-34.5362434
104,1473518848,-58.4678725,-34.5339804
104,2090586709,-58.4691216,-34.5361447
104,2090570446,-58.4715134,-34.5376358
105,742526508,-58.7165535,-34.4587145
105,3376923202,-58.7124338,-34.4598695
105,3376921988,-58.7058093,-34.461989
105,1838330902,-58.7057361,-34.4951257
106,1727888491,-58.6797932,-34.4711892
106,454540888,-58.6594242,-34.4759697
106,454550456,-58.6643196,-34.4746061
106,30491490,-58.6812697,-34.4693023
107,30491484,-58.6187183,-34.4846685
107,683873700,-58.6468833,-34.4801362
107,2590965901,-58.6317648,-34.4942956
107,2079452518,-58.6083182,-34.486326
108,323122807,-58.5876266,-34.4879664
108,307452293,-58.5768622,-34.4886018
108,2384912389,-58.5820813,-34.4878032
108,2132413924,-58.5909999,-34.4881594
109,244470453,-58.5543146,-34.4959621
109,346454427,-58.5470871,-34.4922466
109,6162703236,-58.5611062,-34.4841329
109,2379691429,-58.5587166,-34.4886972
110,718497257,-58.597181,-34.4722192
110,655410864,-58.5717165,-34.459846
110,2768680714,-58.5748835,-34.4755571
110,5325897676,-58.5962127,-34.4678192
111,32728293,-58.5638018,-34.4766599
111,6167312768,-58.5660491,-34.471416
111,8075662984,-58.569588,-34.4653635
111,671796156,-58.5677337,-34.4697218
112,3031613253,-58.5373386,-34.4723947
112,299736377,-58.5074018,-34.4803311
112,287982160,-58.5244546,-34.4895659
112,2174238176,-58.5126506,-34.4743081
113,32388376,-58.7115424,-34.4347991
113,717871225,-58.7199248,-34.4210354
113,2610449844,-58.7511506,-34.4475195
113,319960535,-58.7181438,-34.4230209
114,30958691,-58.6937072,-34.4556329
114,717391490,-58.7003346,-34.4481303
114,6772569926,-58.662809,-34.4259667
114,3237348018,-58.6837538,-34.446828
115,603927281,-58.6216137,-34.4542687
115,363886525,-58.6423237,-34.4535058
115,461211108,-58.6319114,-34.4477661
115,3755902132,-58.5976401,-34.4444827
116,292921463,-58.5695797,-34.450381
116,4772053442,-58.5807349,-34.4228677
116,2503186243,-58.5960161,-34.4395922
116,2767446941,-58.5742096,-34.4528995
