from,to,demand,TT,distance,estimated?
3844764334,3020440809,,0.920378868360277,433,No
529723416,3861801996,,0.27615882352941173,51,No
25694685,3866868163,,1.011922222222222,204,No
3866868163,3866701865,,0.37699844236760127,107,No
25694759,1115569637,,0.09403964480874318,610,No
364757216,30332565,,0.23071333333333333,35,No
1115569637,4516060826,,0.07209655172413794,29,No
3842071988,1115569637,,0.7337460732984293,382,No
3859885311,3859855174,,0.26258461538461536,39,No
25740442,10919223,,0.4968010204081632,98,No
25755497,11008027,,0.0183504,0,Yes
25755497,25740441,,0.5378124,0,Yes
25755500,10919218,,0.398658,0,Yes
25755506,25755507,,0.5844876,0,Yes
25755507,25755500,,0.0816492,0,Yes
25755507,25755498,,0.27763397435897436,52,No
25873173,25873183,,0.8037115537848607,502,No
25873173,21684322,,0.24398478260869563,23,No
25935156,26164161,,0.40158844765342955,277,No
26164161,779052658,,0.011372222222222223,18,No
26164161,440369967,,0.08232850241545894,69,No
25949480,31314454,,1.8888309696092622,1382,No
31314454,317611132,,0.2969725579470199,1208,No
31314454,317611131,,0.06838958333333332,64,No
3840142105,1785077919,,0.1284031746031746,42,No
25950253,26164148,,0.4230210000000001,0,Yes
25950253,25935156,,0.9102255000000001,0,Yes
26164148,26164147,,0.0540948,0,Yes
26164147,317611131,,0.021621600000000005,0,Yes
26164147,25949480,,1.7379983999999997,0,Yes
317611131,25935156,,0.015798412698412697,21,No
317611131,317611132,,0.2959290697674419,86,No
779052658,773669977,,0.013343939393939394,11,No
779052658,773669974,,0.031735897435897435,26,No
440369967,440369970,,0.03181919999999999,0,Yes
262185367,3137721924,,0.3321491228070175,152,No
262185367,262185372,,0.07389583333333333,16,No
262185376,26165869,,0.2723713567839196,398,No
262185376,262185367,,0.061851851851851845,18,No
26165886,26291274,,0.050284375000000006,16,No
26165886,15618026,,0.2140104,0,Yes
26291274,3861801989,,0.0174672,0,Yes
26291274,26165880,,0.13619160000000002,0,Yes
3025700050,25272081,,0.15403079999999997,0,Yes
26910090,12262630,,0.010111714285714286,0,Yes
26910090,839866856,,0.03295238095238095,28,No
839866856,10941037,,0.29517682557250907,37947,No
656211460,3688082991,,0.030864963503649635,822,No
6207267154,6207267170,,0.08913131313131313,33,No
3907572085,3907447115,,0.38129565217391304,138,No
258315627,258315633,,0.2958851351351352,74,No
6207267153,6207267162,,0.0988469135802469,27,No
2414808767,25950253,,0.34955287081339714,209,No
2414808767,440337754,,5.369263086936308,717,No
