,gridID_lat,gridID_lon,inner_grid_lat,inner_grid_lon,lat_min,lat_max,lon_min,lon_max,lane_capacity_total
969,26,23,None,None,38.04037229756098,38.047534624390245,23.75460387105263,23.763689626315788,4200.0
970,27,23,None,None,38.047534624390245,38.05469695121951,23.75460387105263,23.763689626315788,0.0
971,28,23,None,None,38.05469695121951,38.06185927804878,23.75460387105263,23.763689626315788,69000.0
972,29,23,None,None,38.06185927804878,38.06902160487805,23.75460387105263,23.763689626315788,133500.0
973,30,23,None,None,38.06902160487805,38.07618393170732,23.75460387105263,23.763689626315788,85100.0
974,31,23,None,None,38.07618393170732,38.08334625853659,23.75460387105263,23.763689626315788,5600.0
975,32,23,None,None,38.08334625853659,38.09050858536585,23.75460387105263,23.763689626315788,22400.0
976,33,23,None,None,38.09050858536585,38.09767091219512,23.75460387105263,23.763689626315788,4200.0
977,34,23,None,None,38.09767091219512,38.104833239024394,23.75460387105263,23.763689626315788,0.0
978,35,23,None,None,38.104833239024394,38.11199556585366,23.75460387105263,23.763689626315788,0.0
979,36,23,None,None,38.11199556585366,38.11915789268293,23.75460387105263,23.763689626315788,5600.0
980,37,23,None,None,38.11915789268293,38.126320219512195,23.75460387105263,23.763689626315788,0.0
981,38,23,None,None,38.126320219512195,38.13348254634147,23.75460387105263,23.763689626315788,0.0
982,39,23,None,None,38.13348254634147,38.140644873170736,23.75460387105263,23.763689626315788,0.0
983,40,23,None,None,38.140644873170736,38.1478072,23.75460387105263,23.763689626315788,0.0
984,0,24,None,None,37.8541518,37.861314126829264,23.763689626315788,23.772775381578946,0.0
985,1,24,None,None,37.861314126829264,37.86847645365853,23.763689626315788,23.772775381578946,0.0
986,2,24,None,None,37.86847645365853,37.875638780487805,23.763689626315788,23.772775381578946,7000.0
987,3,24,None,None,37.875638780487805,37.88280110731707,23.763689626315788,23.772775381578946,0.0
988,4,24,None,None,37.88280110731707,37.88996343414634,23.763689626315788,23.772775381578946,0.0
989,5,24,None,None,37.88996343414634,37.897125760975605,23.763689626315788,23.772775381578946,18200.0
990,6,24,None,None,37.897125760975605,37.90428808780488,23.763689626315788,23.772775381578946,0.0
991,7,24,None,None,37.90428808780488,37.911450414634146,23.763689626315788,23.772775381578946,0.0
992,8,24,None,None,37.911450414634146,37.91861274146341,23.763689626315788,23.772775381578946,0.0
993,9,24,None,None,37.91861274146341,37.92577506829268,23.763689626315788,23.772775381578946,0.0
994,10,24,None,None,37.92577506829268,37.93293739512195,23.763689626315788,23.772775381578946,0.0
995,11,24,None,None,37.93293739512195,37.94009972195122,23.763689626315788,23.772775381578946,0.0
996,12,24,None,None,37.94009972195122,37.94726204878049,23.763689626315788,23.772775381578946,0.0
997,13,24,None,None,37.94726204878049,37.954424375609754,23.763689626315788,23.772775381578946,28800.0
998,14,24,None,None,37.954424375609754,37.96158670243902,23.763689626315788,23.772775381578946,0.0
999,15,24,None,None,37.96158670243902,37.968749029268295,23.763689626315788,23.772775381578946,4200.0
1000,16,24,None,None,37.968749029268295,37.97591135609756,23.763689626315788,23.772775381578946,0.0
1001,17,24,None,None,37.97591135609756,37.98307368292683,23.763689626315788,23.772775381578946,0.0
1002,18,24,None,None,37.98307368292683,37.990236009756096,23.763689626315788,23.772775381578946,44200.0
1003,19,24,None,None,37.990236009756096,37.99739833658536,23.763689626315788,23.772775381578946,14400.0
1004,20,24,None,None,37.99739833658536,38.00456066341464,23.763689626315788,23.772775381578946,114700.0
1005,21,24,None,None,38.00456066341464,38.0117229902439,23.763689626315788,23.772775381578946,25200.0
1006,22,24,None,None,38.0117229902439,38.01888531707317,23.763689626315788,23.772775381578946,0.0
1007,23,24,None,None,38.01888531707317,38.02604764390244,23.763689626315788,23.772775381578946,0.0
1008,24,24,None,None,38.02604764390244,38.033209970731704,23.763689626315788,23.772775381578946,18000.0
1009,25,24,None,None,38.033209970731704,38.04037229756098,23.763689626315788,23.772775381578946,85400.0
1010,26,24,None,None,38.04037229756098,38.047534624390245,23.763689626315788,23.772775381578946,0.0
1011,27,24,None,None,38.047534624390245,38.05469695121951,23.763689626315788,23.772775381578946,5600.0
1012,28,24,None,None,38.05469695121951,38.06185927804878,23.763689626315788,23.772775381578946,96800.0
1013,29,24,None,None,38.06185927804878,38.06902160487805,23.763689626315788,23.772775381578946,8400.0
1014,30,24,None,None,38.06902160487805,38.07618393170732,23.763689626315788,23.772775381578946,0.0
1015,31,24,None,None,38.07618393170732,38.08334625853659,23.763689626315788,23.772775381578946,0.0
1016,32,24,None,None,38.08334625853659,38.09050858536585,23.763689626315788,23.772775381578946,8400.0
1017,33,24,None,None,38.09050858536585,38.09767091219512,23.763689626315788,23.772775381578946,18200.0
1018,34,24,None,None,38.09767091219512,38.104833239024394,23.763689626315788,23.772775381578946,0.0
1019,35,24,None,None,38.104833239024394,38.11199556585366,23.763689626315788,23.772775381578946,0.0
1020,36,24,None,None,38.11199556585366,38.11915789268293,23.763689626315788,23.772775381578946,0.0
1021,37,24,None,None,38.11915789268293,38.126320219512195,23.763689626315788,23.772775381578946,0.0
1022,38,24,None,None,38.126320219512195,38.13348254634147,23.763689626315788,23.772775381578946,0.0
1023,39,24,None,None,38.13348254634147,38.140644873170736,23.763689626315788,23.772775381578946,0.0
1024,40,24,None,None,38.140644873170736,38.1478072,23.763689626315788,23.772775381578946,0.0
1025,0,25,None,None,37.8541518,37.861314126829264,23.772775381578946,23.781861136842103,0.0
1026,1,25,None,None,37.861314126829264,37.86847645365853,23.772775381578946,23.781861136842103,0.0
1027,2,25,None,None,37.86847645365853,37.875638780487805,23.772775381578946,23.781861136842103,0.0
1028,3,25,None,None,37.875638780487805,37.88280110731707,23.772775381578946,23.781861136842103,0.0
1029,4,25,None,None,37.88280110731707,37.88996343414634,23.772775381578946,23.781861136842103,0.0
1030,5,25,None,None,37.88996343414634,37.897125760975605,23.772775381578946,23.781861136842103,1400.0
1031,6,25,None,None,37.897125760975605,37.90428808780488,23.772775381578946,23.781861136842103,0.0
1032,7,25,None,None,37.90428808780488,37.911450414634146,23.772775381578946,23.781861136842103,0.0
1033,8,25,None,None,37.911450414634146,37.91861274146341,23.772775381578946,23.781861136842103,0.0
1034,9,25,None,None,37.91861274146341,37.92577506829268,23.772775381578946,23.781861136842103,0.0
1035,10,25,None,None,37.92577506829268,37.93293739512195,23.772775381578946,23.781861136842103,0.0
1036,11,25,None,None,37.93293739512195,37.94009972195122,23.772775381578946,23.781861136842103,0.0
1037,12,25,None,None,37.94009972195122,37.94726204878049,23.772775381578946,23.781861136842103,0.0
1038,13,25,None,None,37.94726204878049,37.954424375609754,23.772775381578946,23.781861136842103,0.0
1039,14,25,None,None,37.954424375609754,37.96158670243902,23.772775381578946,23.781861136842103,36000.0
1040,15,25,None,None,37.96158670243902,37.968749029268295,23.772775381578946,23.781861136842103,8400.0
1041,16,25,None,None,37.968749029268295,37.97591135609756,23.772775381578946,23.781861136842103,0.0
1042,17,25,None,None,37.97591135609756,37.98307368292683,23.772775381578946,23.781861136842103,16800.0
