,from,highway,lanes,length,maxspeed,oneway,osmid,to,geometry,capacity,edgeID
2635,2401761175,secondary_link,2.0,22.945,60,True,231847966,2401761173,"LINESTRING (23.702969 38.0341614, 23.7030189 38.0341864, 23.7030526 38.0341982, 23.7030904 38.0342002, 23.7031419 38.0341848, 23.7031937 38.0341443)",700,2620
2636,2401761175,secondary,2.0,679.7160000000001,50,True,"[650798176, 650798177, 650798182, 700790854, 387831505, 786435729, 387831507, 865239283, 865239287, 678010492]",4759177855,"LINESTRING (23.702969 38.0341614, 23.703037 38.034275, 23.7030804 38.0343476, 23.7031131 38.0344023, 23.7032001 38.0345408, 23.7034989 38.0350168, 23.7037382 38.0353979, 23.7039135 38.0356772, 23.7043142 38.0363154, 23.7046625 38.0368702, 23.7046736 38.0368879, 23.7047672 38.0370369, 23.704927 38.0372915, 23.7051416 38.0376401, 23.7051932 38.0377238, 23.7052453 38.0378085, 23.705304 38.0379038, 23.7053897 38.0379989, 23.7055363 38.0381529, 23.7057857 38.038381, 23.7063639 38.0388557, 23.7065987 38.0390678, 23.706927 38.0393645)",700,2621
2637,600400238,motorway_link,2.0,300.99,80,True,"[401959515, 401959517, 47076551]",360200740,"LINESTRING (23.8175677 38.1061867, 23.8173355 38.1060034, 23.8165667 38.1054215, 23.8158042 38.1048805, 23.8155098 38.1046981, 23.8151639 38.1044976, 23.8150156 38.1044251, 23.8149827 38.104409)",2000,2622
2638,600400238,motorway,2.0,661.998,100,True,91304693,600400244,"LINESTRING (23.8175677 38.1061867, 23.8172703 38.1058851, 23.8169694 38.1055987, 23.816715 38.1053682, 23.8163681 38.105085, 23.8160692 38.1048608, 23.8157988 38.1046843, 23.8154953 38.1045024, 23.815124 38.1043031, 23.8147081 38.1040941, 23.8141828 38.1038697, 23.8135409 38.1036158, 23.8114601 38.102816)",2000,2623
2639,600400244,motorway,3.0,2352.8289999999997,110,True,"[32085057, 571425314, 839951780, 783647797, 15600406, 15371896, 653444442, 653444443]",973037227,"LINESTRING (23.8114601 38.102816, 23.8081438 38.1014873, 23.8075281 38.1012425, 23.8068469 38.1009717, 23.8023714 38.0992097, 23.799034 38.0979087, 23.7974293 38.097281, 23.7969134 38.0970785, 23.7964057 38.0968634, 23.7960091 38.0966654, 23.7957419 38.0965163, 23.7954321 38.0963494, 23.7951428 38.0961742, 23.7948468 38.095966, 23.7945186 38.0957143, 23.7942598 38.0954933, 23.7939762 38.0952342, 23.7937768 38.0950225, 23.7935002 38.0947237, 23.7932225 38.0943435, 23.7916312 38.0922718, 23.7913094 38.0918646, 23.7910892 38.0915796, 23.7903696 38.0906723)",2000,2624
2640,973037227,motorway,2.0,772.7819999999999,100,True,"[123272449, 388622226, 388622227, 388622222]",7132680622,"LINESTRING (23.7903696 38.0906723, 23.7901859 38.0904365, 23.788874 38.0886854, 23.7877366 38.0872466, 23.7874477 38.0868647, 23.7872362 38.0865947, 23.7858012 38.0847253)",2000,2625
2641,973037227,motorway_link,2.0,323.136,80,True,"[83555369, 388622230]",973037250,"LINESTRING (23.7903696 38.0906723, 23.7900352 38.090397, 23.7898484 38.0902106, 23.789705 38.0900325, 23.7895149 38.0897818, 23.7893896 38.0896336, 23.7892889 38.0895205, 23.789025 38.0892584, 23.788944 38.0891693, 23.7888439 38.089049, 23.7883604 38.0884068, 23.7882471 38.088306)",2000,2626
2642,600629016,motorway_link,2.0,424.06699999999995,50,True,"[394571838, 83553718, 426276375]",4255803347,"LINESTRING (23.7882808 38.0872137, 23.7884411 38.0875886, 23.7885234 38.0877158, 23.7886103 38.0878431, 23.7887053 38.0879648, 23.7899077 38.0895444, 23.7900187 38.089704, 23.7901225 38.0898577, 23.7902558 38.0900652, 23.790414 38.090311, 23.7905382 38.0905762)",2000,2627
2643,600629071,secondary,2.0,106.096,50,True,361501933,973018539,"LINESTRING (23.7869487 38.0876886, 23.7860648 38.0883416)",700,2628
2644,973018539,secondary_link,2.0,237.249,50,True,83553725,360227483,"LINESTRING (23.7860648 38.0883416, 23.7858222 38.0886115, 23.7855629 38.0888192, 23.7851897 38.089075, 23.7846048 38.0894793, 23.7844371 38.0896063, 23.7843385 38.0897037, 23.784271 38.0897912, 23.784203 38.0898752)",700,2629
2645,973018539,secondary,2.0,826.0039999999999,80,True,"[45903725, 361504209, 45903730, 45903731, 730325399]",662948268,"LINESTRING (23.7860648 38.0883416, 23.784003 38.089737, 23.783013 38.0904486, 23.7827527 38.0906363, 23.78018 38.0924449, 23.7797384 38.0927405, 23.779378 38.0929757, 23.7789945 38.0932613)",700,2630
2646,3750576439,motorway_link,2.0,36.858,50,True,"[222895190, 47105550]",600629016,"LINESTRING (23.7879683 38.0869977, 23.788059 38.0870339, 23.7881056 38.0870661, 23.7881571 38.0871028, 23.788213 38.0871451, 23.7882808 38.0872137)",2000,2631
2647,600629210,secondary,2.0,83.57,50,True,47105562,8570582350,"LINESTRING (23.7867992 38.0875541, 23.7870982 38.0873704, 23.7871916 38.0873294, 23.7873129 38.0872786, 23.7874028 38.0872433, 23.787456 38.0872217, 23.7874996 38.0872077, 23.7875496 38.0871953, 23.7876192 38.0871828)",700,2632
2648,600629210,secondary_link,2.0,95.838,50,True,"[426276369, 47105565]",155587662,"LINESTRING (23.7867992 38.0875541, 23.7868959 38.0874522, 23.7869908 38.0873466, 23.7870794 38.0872519, 23.7871316 38.0871809, 23.7871559 38.0871266, 23.7871636 38.0870705, 23.7871694 38.0870312, 23.787168 38.0869661, 23.7871426 38.0867801)",700,2633
2649,8570582350,secondary,2.0,81.372,50,True,361501931,600629071,"LINESTRING (23.7876192 38.0871828, 23.7875569 38.0872434, 23.7875114 38.0872813, 23.7874656 38.0873152, 23.7872178 38.0874926, 23.7869487 38.0876886)",700,2634
2650,600919204,secondary,2.0,42.742000000000004,60,True,733757781,3659642593,"LINESTRING (23.8384015 38.0574037, 23.8383933 38.0572581, 23.8383875 38.0570195)",700,2635
2651,3659642593,secondary,2.0,565.1919999999999,40,True,"[59462498, 678812869]",737309676,"LINESTRING (23.8383875 38.0570195, 23.8383832 38.0568413, 23.8384006 38.0566847, 23.8384332 38.0565232, 23.8385031 38.0562725, 23.8386089 38.055876, 23.8386244 38.0558165, 23.8386407 38.0557461, 23.8387414 38.0549295, 23.8387767 38.0548562, 23.8388153 38.0547492, 23.8388568 38.0546469, 23.8389426 38.0544459, 23.8390963 38.0540274, 23.8391442 38.0537922, 23.8391803 38.0535043, 23.8391992 38.0531997, 23.8391926 38.0529427, 23.8391806 38.052777, 23.839167 38.0526969, 23.8391488 38.0526322, 23.8391029 38.0525232, 23.8390456 38.0524287, 23.8388258 38.0520653)",700,2636
2652,600936021,motorway_link,2.0,329.389,40,True,"[599447168, 15424366, 599447167]",152947902,"LINESTRING (23.8683387 38.0090256, 23.8683745 38.0087023, 23.8684244 38.0084737, 23.8684849 38.0080961, 23.8685012 38.0078774, 23.8684865 38.0076842, 23.8684416 38.0075272, 23.8683854 38.0074049, 23.8683027 38.0072632, 23.8682106 38.0071309, 23.8680935 38.0069886, 23.8679326 38.0067881, 23.8675362 38.0062666)",2000,2637
2653,600936021,motorway,2.0,837.4970000000001,100,True,"[599447169, 599447161, 217626739]",937378223,"LINESTRING (23.8683387 38.0090256, 23.8684309 38.008715, 23.8685694 38.0081852, 23.8687341 38.0076783, 23.8689792 38.006991, 23.8692824 38.0061734, 23.8699474 38.0042935, 23.8706591 38.0017226)",2000,2638
2654,602099804,trunk,3.0,1256.267,80,True,"[396985984, 396985990, 763039336, 763039337, 763039339, 763039342, 396985981]",152779411,"LINESTRING (23.5965015 38.031224, 23.5961314 38.0318042, 23.5957366 38.0324463, 23.5953442 38.0331052, 23.59513 38.0334598, 23.5947666 38.0340858, 23.5945528 38.0344679, 23.5943762 38.0348083, 23.5941923 38.0351618, 23.5940269 38.0354523, 23.5939494 38.0356109, 23.5938227 38.0358705, 23.5936936 38.0361348, 23.5935909 38.0363263, 23.5934621 38.0365295, 23.5934425 38.0365604, 23.5933086 38.0367694, 23.5932729 38.0368251, 23.5931173 38.0370291, 23.593081 38.0370736, 23.5930778 38.0370775, 23.5930604 38.0370988, 23.5929503 38.0372137, 23.592842 38.0373313, 23.5927275 38.0374551, 23.5926232 38.0375516, 23.5923695 38.0377904, 23.5922189 38.037921, 23.592087 38.0380354, 23.5919482 38.0381547, 23.5910215 38.0389508, 23.5906888 38.0392354, 23.5903959 38.0394753, 23.5901673 38.0396516, 23.5900629 38.0397322, 23.589773 38.0399558, 23.5895977 38.0400859, 23.589459 38.0401889, 23.5893199 38.0402919, 23.5892539 38.0403408, 23.5891938 38.0403841, 23.5890314 38.0405013, 23.5889406 38.0405673, 23.5888787 38.0406122)",1200,2639
2655,608523096,secondary_link,2.0,37.243,60,True,47845301,600207155,"LINESTRING (23.7032627 38.0348178, 23.7032067 38.0347754, 23.7031705 38.0347533, 23.7031209 38.0347313, 23.7030802 38.0347219, 23.7030662 38.0347186, 23.7030092 38.0347159, 23.702953 38.0347233, 23.7028823 38.0347398)",700,2640
2656,608523096,secondary,2.0,603.0160000000002,60,True,"[700787651, 700787652, 387831501, 387831502, 387831508, 651207386, 786438618, 974105949]",303556179,"LINESTRING (23.7032627 38.0348178, 23.7031515 38.0346302, 23.7031182 38.034576, 23.7030592 38.0344882, 23.7029512 38.0343165, 23.7026455 38.0338307, 23.702428 38.0334849, 23.7023762 38.0334012, 23.7023356 38.0333339, 23.7022997 38.0332749, 23.7019284 38.0326641, 23.7017052 38.032297, 23.701673 38.032244, 23.7015316 38.0320115, 23.7013653 38.031739, 23.7013062 38.0316422, 23.7010631 38.0312438, 23.7009612 38.0310769, 23.7005102 38.0303379, 23.7004047 38.0301577, 23.7003366 38.0300211, 23.7002908 38.029927)",700,2641
2657,609097798,secondary,2.0,868.2060000000001,50,True,"[700797894, 761215976, 700797897, 483166376, 651207383, 651207380, 651207381, 700797014, 651207382, 651207384]",3843012874,"LINESTRING (23.7116432 38.0444497, 23.7115071 38.044272, 23.711162 38.0439112, 23.7106114 38.0433419, 23.710561 38.0432904, 23.7104004 38.0431216, 23.7103044 38.0430096, 23.7097207 38.0423248, 23.7095262 38.0420926, 23.7093076 38.0418587, 23.7089395 38.0414577, 23.7080119 38.0404943, 23.7077788 38.0402792, 23.7076515 38.0401506, 23.7073368 38.0398648, 23.7073147 38.0398443, 23.7071475 38.0396923, 23.7064588 38.0390961, 23.7063024 38.0389631, 23.7060713 38.0387582, 23.7057006 38.0384514, 23.7055414 38.0383117)",700,2642
2658,609097798,secondary_link,2.0,20.166,60,True,786435720,4239757214,"LINESTRING (23.7116432 38.0444497, 23.7115308 38.0444, 23.7114934 38.0443835, 23.711445 38.0443576)",700,2643
2659,609097798,secondary_link,2.0,18.904999999999998,60,True,786435721,7353359780,"LINESTRING (23.7116432 38.0444497, 23.7115897 38.0444502, 23.7115686 38.0444549, 23.7115445 38.0444602, 23.7115061 38.0444754, 23.7114743 38.0444926, 23.71145 38.0445112)",700,2644
2660,3843012874,secondary,2.0,437.50699999999995,50,True,"[700787683, 27639026, 865239284, 650775125, 865239290, 865239291, 651207388]",608523096,"LINESTRING (23.7055414 38.0383117, 23.7054121 38.0381905, 23.7052616 38.0380239, 23.7051544 38.0378548, 23.7050489 38.0376883, 23.7050049 38.0376189, 23.7049216 38.0374874, 23.7045422 38.036876, 23.7042854 38.036462, 23.7041803 38.0362926, 23.7041151 38.0361876, 23.7039366 38.0358998, 23.7036051 38.0353656, 23.7034098 38.0350508, 23.7032627 38.0348178)",700,2645
2661,3843012874,secondary_link,2.0,28.868,60,True,650775126,608523083,"LINESTRING (23.7055414 38.0383117, 23.7054034 38.0382447, 23.7053167 38.0382445, 23.7052404 38.0382655)",700,2646
2662,614381224,secondary_link,2.0,76.235,60,True,48367501,973923144,"LINESTRING (23.7745745 38.0929879, 23.7744616 38.0929268, 23.7743767 38.0928924, 23.7742686 38.0928726, 23.7738991 38.0928248, 23.7737586 38.0927768)",700,2647
2663,614393755,secondary,2.0,843.2030000000001,50,True,"[89466408, 48369065, 48915636]",279596234,"LINESTRING (23.7637528 38.0840319, 23.7638159 38.0842212, 23.7638196 38.0843849, 23.7638194 38.0844101, 23.7638193 38.0844212, 23.7638179 38.0845854, 23.7638006 38.0847462, 23.7637963 38.0847861, 23.7637598 38.0849637, 23.7637152 38.0851217, 23.7636204 38.0854633, 23.7634958 38.0857136, 23.7633069 38.0860518, 23.7631878 38.0862245, 23.763071 38.0863697, 23.7629543 38.0865094, 23.7628375 38.0866307, 23.7625597 38.0868861, 23.762197 38.0871981, 23.7612786 38.0878583, 23.7605725 38.0883654, 23.7602145 38.0886153, 23.7594381 38.0891871, 23.7591141 38.0894338, 23.7585545 38.0898385, 23.7583735 38.0898766)",700,2648
2664,614705065,motorway,2.0,798.012,120,True,"[85601627, 604403244]",538978803,"LINESTRING (23.6241649 38.0892299, 23.6197901 38.0901447, 23.6164771 38.0908216, 23.6153456 38.0910533)",2000,2649
2665,614705065,motorway_link,2.0,276.887,30,True,"[48399881, 604403347, 604403348]",1863037811,"LINESTRING (23.6241649 38.0892299, 23.6235069 38.0894543, 23.6232319 38.0895281, 23.6229489 38.0896136, 23.6226139 38.089735, 23.6224219 38.0898043, 23.621265 38.0902224)",2000,2650
2666,1863037811,motorway_link,2.0,62.236999999999995,30,True,175748758,992968492,"LINESTRING (23.621265 38.0902224, 23.6209716 38.0903717, 23.6209214 38.0904232, 23.6208992 38.0904635, 23.6208925 38.0905038, 23.6208965 38.0905661, 23.6209124 38.0906379)",2000,2651
2667,1863037811,motorway_link,2.0,43.979,30,True,604403347,992968576,"LINESTRING (23.621265 38.0902224, 23.6209855 38.090316, 23.6209796 38.090318, 23.620863 38.0903423, 23.6207936 38.0903566)",2000,2652
2668,614705068,motorway,3.0,4482.236000000001,120,True,"[85601634, 85601635, 46245090, 604403207, 112986507, 604403180, 15423019, 604403215, 85601623, 85601631]",338490383,"LINESTRING (23.6245367 38.0890131, 23.6246474 38.0889889, 23.6252898 38.0888538, 23.6257988 38.0887552, 23.6278148 38.0883503, 23.6289159 38.0881051, 23.6294066 38.0880218, 23.6317362 38.0875932, 23.6323954 38.087485, 23.6333208 38.087338, 23.634293 38.0872211, 23.6353532 38.0870863, 23.6365114 38.0869653, 23.6377631 38.0868653, 23.6389118 38.0867982, 23.6407362 38.0867085, 23.6418077 38.0866731, 23.643138 38.0866215, 23.6551057 38.0863945, 23.6558395 38.0863548, 23.6565308 38.0862871, 23.6571107 38.0862061, 23.6577484 38.0861064, 23.6587771 38.0859081, 23.6596896 38.0856758, 23.6607168 38.0853617, 23.6630649 38.0845762, 23.6633171 38.0844851, 23.6647453 38.0840011, 23.6651539 38.0838524, 23.6660338 38.0835244, 23.666836 38.0832237, 23.6678923 38.0828135, 23.6689526 38.0824012, 23.6698713 38.0820373, 23.6706769 38.081752, 23.6715335 38.081462, 23.6720218 38.0812863, 23.6725017 38.0810968, 23.6729737 38.080893, 23.6732846 38.0807491, 23.6738609 38.0804824)",2000,2653
2669,2481273616,motorway_link,2.0,28.71,30,True,240386407,2481273614,"LINESTRING (23.620082 38.0894758, 23.6202703 38.0894102, 23.6203316 38.0894057, 23.6203909 38.0894154)",2000,2654
2670,2481273616,motorway_link,2.0,37.632,30,True,401481226,152925732,"LINESTRING (23.620082 38.0894758, 23.6202948 38.0893398, 23.6203158 38.0893151, 23.6203252 38.0892868, 23.6203239 38.0892231)",2000,2655
2671,614705966,motorway_link,2.0,101.20299999999999,50,True,"[604403314, 48399950]",614705968,"LINESTRING (23.6020283 38.0933124, 23.6024927 38.0932038, 23.6026561 38.0931732, 23.602818 38.0931378, 23.602978 38.0930976, 23.6031361 38.0930528)",2000,2656
2672,614705966,motorway,2.0,638.652,120,True,"[604403324, 604403286, 604403268]",152925017,"LINESTRING (23.6020283 38.0933124, 23.6047838 38.0929181, 23.6057967 38.0927519, 23.6069828 38.0925532, 23.6082281 38.0923377, 23.6091781 38.0921658)",2000,2657
2673,973923145,secondary,2.0,68.537,50,True,83637529,973922955,"LINESTRING (23.7639661 38.0914197, 23.7647388 38.0915201)",700,2658
2675,619352469,secondary_link,2.0,36.545,60,True,48816679,619352471,"LINESTRING (23.7150385 38.0087449, 23.7148841 38.0087256, 23.7148309 38.0087206, 23.7147671 38.0087289, 23.7146287 38.0087558)",700,2659
2676,619352469,secondary,2.0,25.499,60,True,657432266,527357332,"LINESTRING (23.7150385 38.0087449, 23.7149021 38.0086663, 23.7148765 38.0086511, 23.7148036 38.0086095)",700,2660
2677,6157566629,secondary,2.0,48.117999999999995,60,True,"[922409773, 657432015]",250719426,"LINESTRING (23.7155293 38.0085482, 23.7156002 38.0085955, 23.7159741 38.0088016)",700,2661
2678,619352457,secondary_link,2.0,35.168,60,True,48816676,619352458,"LINESTRING (23.7148611 38.0080862, 23.7149948 38.0081092, 23.7150598 38.0081117, 23.7151109 38.0081083, 23.7151747 38.0080924, 23.7152503 38.0080689)",700,2662
2679,619352457,secondary,2.0,26.512,60,True,657432016,314865886,"LINESTRING (23.7148611 38.0080862, 23.715001 38.0081909, 23.7150462 38.0082247, 23.7150805 38.0082504)",700,2663
2680,7083229067,secondary,2.0,218.554,60,True,"[698823817, 758597758]",360033304,"LINESTRING (23.7143956 38.0082881, 23.7143264 38.0082299, 23.7142274 38.0081384, 23.7142133 38.0081254, 23.7141535 38.0080672, 23.7140791 38.0079922, 23.7139591 38.0078718, 23.7135118 38.0074258, 23.7128266 38.0067605)",700,2664
2681,1842969827,primary,2.0,9.312000000000001,60,True,5170041,1856044276,"LINESTRING (23.7586494 37.9360712, 23.7586048 37.9360939, 23.7585565 37.9361113)",900,2665
2682,1842969827,primary,2.0,705.193,50,True,"[436872450, 382502051, 915095556, 436872453, 382502050, 436872455, 436872460, 436872465, 842961266, 436872467, 5209429]",3858454360,"LINESTRING (23.7586494 37.9360712, 23.7587175 37.9361827, 23.759069 37.9367582, 23.7590966 37.9368034, 23.7591401 37.9368745, 23.7591774 37.9369385, 23.7592198 37.9370077, 23.7598201 37.9380055, 23.7599904 37.9382867, 23.7604996 37.9391279, 23.7608836 37.9397624, 23.7612517 37.9403704, 23.7612621 37.9403877, 23.7613249 37.9404866, 23.7613794 37.9405812, 23.7614925 37.9407472, 23.7617742 37.9412053, 23.7618343 37.9413032, 23.7618478 37.9413263, 23.7619584 37.9415162, 23.7620499 37.9416661, 23.7621264 37.9417893)",900,2666
2683,620791687,secondary,2.0,30.401,60,True,648281687,6086591549,"LINESTRING (23.831329 38.139731, 23.8314878 38.1396274, 23.8316163 38.1395812)",700,2667
2684,6086591549,secondary,2.0,6.432,60,True,648281676,620791688,"LINESTRING (23.8316163 38.1395812, 23.8316678 38.1396225)",700,2668
2685,6086591549,secondary,2.0,37.973,60,True,648281681,620791690,"LINESTRING (23.8316163 38.1395812, 23.8317292 38.1395536, 23.8318714 38.1395494, 23.8320449 38.1395435)",700,2669
2686,620791688,secondary,2.0,31.992,60,True,624668921,620791687,"LINESTRING (23.8316678 38.1396225, 23.831329 38.139731)",700,2670
2687,620791690,secondary,2.0,34.279,60,True,624668921,620791688,"LINESTRING (23.8320449 38.1395435, 23.8318793 38.139593, 23.8316678 38.1396225)",700,2671
2688,620791691,secondary,2.0,99.83300000000001,60,True,"[733996234, 648281686]",620791695,"LINESTRING (23.8322827 38.1394742, 23.8326276 38.1392385, 23.8327121 38.1392032, 23.8327695 38.1391792, 23.8328155 38.1391782, 23.832881 38.1391768, 23.8329778 38.1392028, 23.8330681 38.1392521, 23.833146 38.1393203, 23.8331716 38.1393829)",700,2672
2689,620791695,secondary,2.0,84.66,60,True,"[733996235, 648281685]",620791691,"LINESTRING (23.8331716 38.1393829, 23.8330784 38.1393384, 23.8329979 38.139311, 23.8328826 38.139292, 23.8327952 38.1392898, 23.8327323 38.1393041, 23.8326653 38.1393173, 23.8322827 38.1394742)",700,2673
2690,620791698,secondary,2.0,157.23699999999997,60,True,648281680,6086591533,"LINESTRING (23.8344616 38.1406181, 23.834606 38.1406911, 23.8347216 38.1407444, 23.8348095 38.1407739, 23.83496 38.1407882, 23.8351396 38.1407492, 23.8353681 38.1406825, 23.8355865 38.1406411, 23.8357084 38.1406713, 23.8357892 38.140727, 23.8358618 38.1408196, 23.8358367 38.140989)",700,2674
2691,635278863,secondary_link,2.0,30.457,60,True,419194293,951713740,"LINESTRING (23.7149814 37.9842541, 23.7148618 37.9842802, 23.7148355 37.9842859, 23.7148092 37.9842917, 23.7147558 37.9843033, 23.7146465 37.9843272)",700,2675
2692,638426344,motorway_link,2.0,33.34400000000001,60,True,85255953,638428995,"LINESTRING (23.675283 37.9684515, 23.6751281 37.9684654, 23.6750898 37.9684805, 23.6750397 37.9685083, 23.6749979 37.9685375, 23.6749577 37.9685773)",2000,2676
2693,638428995,motorway_link,2.0,176.14300000000003,60,True,298130332,638429002,"LINESTRING (23.6749577 37.9685773, 23.6749399 37.9686344, 23.6749388 37.9686772, 23.6749493 37.9687337, 23.6749769 37.9687809, 23.6750063 37.9688135, 23.6750674 37.9688638, 23.675117 37.968902, 23.6751863 37.9689525, 23.6752437 37.9689896, 23.6753086 37.969025, 23.6753822 37.9690579, 23.6754338 37.9690786, 23.6755006 37.9691004, 23.6755711 37.9691179, 23.6756304 37.9691271, 23.6757024 37.9691334, 23.675768 37.9691345, 23.675818 37.9691329, 23.6758891 37.9691249, 23.6759324 37.9691165, 23.6759766 37.9691046, 23.6760157 37.9690917, 23.6760457 37.9690774, 23.6760843 37.9690579, 23.6761235 37.9690294, 23.6761642 37.9689954, 23.6761955 37.9689665, 23.6764074 37.9687972)",2000,2677
2694,638429002,motorway,2.0,338.196,80,True,296459492,155512350,"LINESTRING (23.6764074 37.9687972, 23.6766539 37.9684365, 23.6773917 37.9674453, 23.6778281 37.9668154, 23.6779095 37.966642, 23.6779784 37.9664387, 23.6780311 37.9660716)",2000,2678
2695,638453722,motorway,3.0,602.4830000000001,80,True,"[653243012, 50812843, 653243011, 395439717]",155516545,"LINESTRING (23.6774746 37.9682035, 23.6772484 37.9685286, 23.6771566 37.9686606, 23.6769059 37.9689872, 23.6763633 37.9697021, 23.6756125 37.9705658, 23.6754914 37.9707156, 23.675391 37.9708573, 23.6753035 37.9709961, 23.675198 37.9711884, 23.6751086 37.9714006, 23.6750582 37.971554, 23.6750091 37.9716937, 23.674975 37.9718511, 23.6749524 37.9720057, 23.6749452 37.9721548, 23.6749391 37.9723086, 23.6749454 37.9724728, 23.6749563 37.972623, 23.6749668 37.9727761, 23.6749949 37.9729383, 23.6750374 37.973088)",2000,2679
2696,2272228040,motorway_link,2.0,49.541000000000004,50,True,50228211,2272228056,"LINESTRING (23.6783331 37.9675406, 23.6783432 37.9676056, 23.6783634 37.9676935, 23.6783888 37.9677862, 23.6784213 37.9678764, 23.6784466 37.9679328, 23.6784716 37.9679702)",2000,2680
2697,2272228040,motorway_link,2.0,22.488999999999997,50,True,217915492,2272228042,"LINESTRING (23.6783331 37.9675406, 23.6783668 37.9675671, 23.6783971 37.9675831, 23.6784308 37.967591, 23.6784695 37.967591, 23.6785133 37.9675844, 23.6785631 37.9675679)",2000,2681
2698,638453732,motorway_link,2.0,140.21800000000002,50,True,219063100,638453722,"LINESTRING (23.6785441 37.9684725, 23.6785047 37.9683326, 23.6784833 37.9682707, 23.6784633 37.9682215, 23.6784413 37.9681738, 23.6784104 37.9681252, 23.6783929 37.9681041, 23.678371 37.9680796, 23.6783306 37.9680476, 23.6782888 37.9680168, 23.6782331 37.9679882, 23.6781902 37.9679717, 23.678115 37.9679547, 23.6780267 37.9679443, 23.6779593 37.9679453, 23.6779002 37.9679507, 23.6778527 37.9679607, 23.6777937 37.9679792, 23.6777158 37.9680138, 23.677662 37.9680416, 23.6776161 37.9680814, 23.6774746 37.9682035)",2000,2682
2699,638499613,secondary,2.0,237.438,40,True,"[680991496, 760848369, 395906607]",645455011,"LINESTRING (23.6741918 37.9552707, 23.6742786 37.9554793, 23.6745827 37.9562103, 23.6746502 37.9563724, 23.6747886 37.9567051, 23.6750133 37.9573052)",700,2683
2700,645455011,secondary,2.0,171.807,50,True,"[680991497, 223150018]",9892016460,"LINESTRING (23.6750133 37.9573052, 23.6751422 37.957569, 23.6753316 37.9579893, 23.6755951 37.9585924, 23.6756541 37.9587647)",700,2684
2701,2059548275,secondary_link,2.0,188.894,30,True,"[934333376, 195526998]",645455011,"LINESTRING (23.6742719 37.9570408, 23.6741845 37.9567189, 23.6741705 37.9566559, 23.6741843 37.9565918, 23.6742202 37.9565396, 23.6742759 37.956498, 23.6743411 37.9564734, 23.6744272 37.9564654, 23.6745046 37.9564797, 23.6745719 37.9565131, 23.6746218 37.9565619, 23.6746696 37.9566229, 23.674847 37.9570258, 23.6749177 37.9571646, 23.6750133 37.9573052)",700,2685
2702,2059548275,secondary,2.0,274.42600000000004,60,True,"[298130330, 50231390]",250663490,"LINESTRING (23.6742719 37.9570408, 23.6742336 37.9569484, 23.6741957 37.9568598, 23.6741415 37.9567329, 23.6740819 37.9565529, 23.6738823 37.956013, 23.6734278 37.9548251, 23.6734074 37.9547717, 23.6733713 37.9546775)",700,2686
2703,638689184,secondary,2.0,527.5799999999999,60,True,"[23184542, 284180388, 284182182]",35488413,"LINESTRING (23.7278898 38.0167489, 23.7274029 38.0168454, 23.72695 38.0169031, 23.7267099 38.0169322, 23.7265192 38.0169603, 23.7262044 38.0169959, 23.725868 38.0170419, 23.7253285 38.0171808, 23.7249491 38.0172814, 23.7246263 38.0173656, 23.7242934 38.017448, 23.7241752 38.0174782, 23.7229682 38.0179727, 23.7228427 38.0180235, 23.7227565 38.0180714, 23.7226929 38.0181121, 23.722654 38.0181979, 23.7226639 38.0182818, 23.7227004 38.0183393, 23.7227928 38.0184709)",700,2687
2704,6279842646,primary,2.0,9.816,60,True,284180382,6279842644,"LINESTRING (23.72824 38.0166803, 23.7282447 38.0165921)",900,2688
2705,6279842646,secondary,2.0,31.637,60,True,427750206,638689184,"LINESTRING (23.72824 38.0166803, 23.7281501 38.0166929, 23.7278898 38.0167489)",700,2689
2706,8080790286,secondary,2.0,75.97,60,True,50257930,638733560,"LINESTRING (23.7652611 38.0650263, 23.765212 38.0651006, 23.7646895 38.0652936, 23.7645885 38.0652905, 23.7645067 38.0652786)",700,2690
2707,638934581,motorway_link,2.0,133.2,50,True,"[934333377, 50282355]",828109873,"LINESTRING (23.6763684 37.9603883, 23.6766808 37.9611597, 23.6767636 37.9615423)",2000,2691
2708,638934581,secondary,2.0,494.11,50,True,"[395906609, 223150019, 68992972, 771826133]",155516582,"LINESTRING (23.6763684 37.9603883, 23.6765515 37.9606552, 23.6766463 37.9607845, 23.6766796 37.9608491, 23.6766911 37.9608813, 23.6767048 37.9609142, 23.6767234 37.9609898, 23.6767386 37.9610579, 23.6767437 37.9611213, 23.6767534 37.9611753, 23.6767646 37.9612201, 23.676817 37.9613716, 23.6769531 37.9616503, 23.6774308 37.9626625, 23.6775941 37.9630217, 23.6776172 37.9630712, 23.6781577 37.9642339, 23.6781857 37.964568)",700,2692
2709,828109873,motorway,3.0,358.86699999999996,80,True,"[395439716, 653235236]",155516582,"LINESTRING (23.6767636 37.9615423, 23.6769894 37.962001, 23.6774159 37.9629925, 23.6775122 37.9631894, 23.6781857 37.964568)",2000,2693
2710,639035199,motorway_link,2.0,174.357,60,True,"[679665936, 50290827]",656685263,"LINESTRING (23.7261438 38.0254537, 23.7257886 38.0249934, 23.7256736 38.0247859, 23.7255126 38.0244189, 23.7253648 38.0240904, 23.7253343 38.0240288)",2000,2694
