,osmid,y,x,street_cou,lon,lat,ref,highway,geometry
2067,344878643,45.6141216,-73.5592005,1,-73.5592005,45.6141216,,,POINT (-73.5592005 45.6141216)
2068,2122165987,45.6135484,-73.5584554,3,-73.5584554,45.6135484,,traffic_signals,POINT (-73.5584554 45.6135484)
2069,344878937,45.6206297,-73.5525587,3,-73.5525587,45.6206297,83,motorway_junction,POINT (-73.55255870000001 45.6206297)
2070,596688731,45.6133777,-73.5575277,2,-73.5575277,45.6133777,,traffic_signals,POINT (-73.55752769999999 45.6133777)
2071,344878921,45.6230193,-73.5501217,3,-73.5501217,45.6230193,,,POINT (-73.55012170000001 45.6230193)
2072,4053511314,45.6381671,-73.537132,3,-73.537132,45.6381671,,,POINT (-73.537132 45.6381671)
2073,356868072,45.4449359,-73.5930656,3,-73.5930656,45.4449359,,,POINT (-73.5930656 45.4449359)
2074,365961037,45.5820447,-73.7892672,3,-73.7892672,45.5820447,,,POINT (-73.7892672 45.5820447)
2075,3664674410,45.5826992,-73.7894869,3,-73.7894869,45.5826992,,,POINT (-73.7894869 45.5826992)
2076,583128122,45.5740944,-73.7870247,3,-73.7870247,45.5740944,,,POINT (-73.7870247 45.5740944)
2077,365965880,45.5878953,-73.7858454,3,-73.7858454,45.5878953,,,POINT (-73.7858454 45.5878953)
2078,2086878760,45.5906358,-73.7863782,3,-73.7863782,45.5906358,,,POINT (-73.7863782 45.5906358)
2079,365967647,45.5863312,-73.7837865,3,-73.7837865,45.5863312,,,POINT (-73.78378650000001 45.5863312)
2080,365967651,45.587065,-73.7862489,4,-73.7862489,45.587065,,,POINT (-73.7862489 45.587065)
2081,365967653,45.5870906,-73.7863765,4,-73.7863765,45.5870906,,,POINT (-73.7863765 45.5870906)
2082,582799249,45.5891327,-73.7946422,3,-73.7946422,45.5891327,,,POINT (-73.7946422 45.5891327)
2083,589152037,45.5851771,-73.7879653,3,-73.7879653,45.5851771,,,POINT (-73.7879653 45.5851771)
2084,366077801,45.5948831,-73.8029672,3,-73.8029672,45.5948831,16,motorway_junction,POINT (-73.8029672 45.5948831)
2085,466954801,45.5994408,-73.8025727,3,-73.8025727,45.5994408,,motorway_junction,POINT (-73.8025727 45.5994408)
2086,8484145670,45.6022912,-73.804959,3,-73.804959,45.6022912,,,POINT (-73.804959 45.6022912)
2087,366602645,45.621356,-73.6728264,1,-73.6728264,45.621356,,,POINT (-73.67282640000001 45.621356)
2088,366940555,45.6159975,-73.6738966,3,-73.6738966,45.6159975,,,POINT (-73.67389660000001 45.6159975)
2089,366939553,45.6163363,-73.6664483,3,-73.6664483,45.6163363,,motorway_junction,POINT (-73.6664483 45.6163363)
2090,598425528,45.6186485,-73.6658401,3,-73.6658401,45.6186485,,,POINT (-73.6658401 45.6186485)
2091,583124166,45.6170097,-73.6655448,3,-73.6655448,45.6170097,,motorway_junction,POINT (-73.66554480000001 45.6170097)
2092,366939576,45.6210382,-73.6636859,4,-73.6636859,45.6210382,,motorway_junction,POINT (-73.6636859 45.6210382)
2093,366939603,45.6260191,-73.6602696,3,-73.6602696,45.6260191,,,POINT (-73.66026960000001 45.6260191)
2094,598403038,45.626714,-73.6557778,1,-73.6557778,45.626714,,,POINT (-73.6557778 45.626714)
2095,2481174307,45.6175326,-73.6704229,3,-73.6704229,45.6175326,,motorway_junction,POINT (-73.67042290000001 45.6175326)
2096,366941803,45.6117279,-73.6835695,3,-73.6835695,45.6117279,,,POINT (-73.6835695 45.6117279)
2097,366940675,45.608524,-73.6908274,4,-73.6908274,45.608524,,motorway_junction,POINT (-73.6908274 45.608524)
2098,366941945,45.6121208,-73.6877503,1,-73.6877503,45.6121208,,,POINT (-73.6877503 45.6121208)
2099,1475412492,45.6158552,-73.7080667,3,-73.7080667,45.6158552,,,POINT (-73.7080667 45.6158552)
2100,366967428,45.6525136,-73.7431796,2,-73.7431796,45.6525136,,,POINT (-73.7431796 45.6525136)
2101,366969117,45.6653737,-73.759437,4,-73.759437,45.6653737,,traffic_signals,POINT (-73.75943700000001 45.6653737)
2102,366969122,45.6657027,-73.7590709,3,-73.7590709,45.6657027,,,POINT (-73.7590709 45.6657027)
2103,366969551,45.6664649,-73.7583516,3,-73.7583516,45.6664649,,,POINT (-73.7583516 45.6664649)
2104,366969337,45.6652846,-73.7595361,4,-73.7595361,45.6652846,,traffic_signals,POINT (-73.75953610000001 45.6652846)
2105,594173967,45.6648239,-73.758895,3,-73.758895,45.6648239,,,POINT (-73.758895 45.6648239)
2106,594173938,45.6650539,-73.7599368,3,-73.7599368,45.6650539,,,POINT (-73.75993680000001 45.6650539)
2107,594173974,45.665762,-73.7591828,3,-73.7591828,45.665762,,,POINT (-73.7591828 45.665762)
2108,7541348062,45.6947078,-73.65459,3,-73.65459,45.6947078,,,POINT (-73.65459 45.6947078)
2109,366969981,45.6674032,-73.7615123,3,-73.7615123,45.6674032,,,POINT (-73.76151230000001 45.6674032)
2110,2024138954,45.666904,-73.7612004,3,-73.7612004,45.666904,,,POINT (-73.76120040000001 45.666904)
2111,2157430266,45.6688793,-73.7627431,3,-73.7627431,45.6688793,,motorway_junction,POINT (-73.76274309999999 45.6688793)
2112,367012116,45.6304358,-73.66028,1,-73.66028,45.6304358,,,POINT (-73.66028 45.6304358)
2113,367667279,45.5661812,-73.8223761,3,-73.8223761,45.5661812,,,POINT (-73.8223761 45.5661812)
2114,583080100,45.5604291,-73.8160762,3,-73.8160762,45.5604291,,,POINT (-73.8160762 45.5604291)
2115,367671683,45.5398971,-73.7991189,3,-73.7991189,45.5398971,,,POINT (-73.7991189 45.5398971)
2116,255664304,45.5349188,-73.8196119,1,-73.8196119,45.5349188,,,POINT (-73.8196119 45.5349188)
2117,369534088,45.6565076,-73.5212417,3,-73.5212417,45.6565076,,,POINT (-73.5212417 45.6565076)
2118,369560155,45.654861,-73.5227154,3,-73.5227154,45.654861,,,POINT (-73.5227154 45.654861)
2119,369534874,45.6605513,-73.5197622,3,-73.5197622,45.6605513,,,POINT (-73.5197622 45.6605513)
2120,369547022,45.6644201,-73.5185944,3,-73.5185944,45.6644201,,,POINT (-73.5185944 45.6644201)
2121,369547027,45.6589274,-73.5194265,3,-73.5194265,45.6589274,,,POINT (-73.51942649999999 45.6589274)
2122,369548182,45.6662015,-73.5180488,3,-73.5180488,45.6662015,40,motorway_junction,POINT (-73.5180488 45.6662015)
2123,369548249,45.6683534,-73.5187653,3,-73.5187653,45.6683534,,,POINT (-73.5187653 45.6683534)
2124,595748567,45.6661934,-73.5189823,3,-73.5189823,45.6661934,,,POINT (-73.5189823 45.6661934)
2125,623609173,45.6928187,-73.5101165,3,-73.5101165,45.6928187,92,motorway_junction,POINT (-73.5101165 45.6928187)
2126,369550214,45.65747,-73.5195889,3,-73.5195889,45.65747,,,POINT (-73.5195889 45.65747)
2127,369550962,45.6642006,-73.5176853,3,-73.5176853,45.6642006,,,POINT (-73.5176853 45.6642006)
2128,369550841,45.6626846,-73.5155619,3,-73.5155619,45.6626846,,,POINT (-73.51556189999999 45.6626846)
2129,369552373,45.6475248,-73.5292475,3,-73.5292475,45.6475248,,,POINT (-73.5292475 45.6475248)
2130,4847120973,45.6436132,-73.5327376,3,-73.5327376,45.6436132,,,POINT (-73.5327376 45.6436132)
2131,369553403,45.6497176,-73.5265719,3,-73.5265719,45.6497176,,,POINT (-73.52657189999999 45.6497176)
2132,3051145128,45.6516929,-73.5247963,3,-73.5247963,45.6516929,,,POINT (-73.52479630000001 45.6516929)
2133,369554210,45.6472388,-73.5288035,3,-73.5288035,45.6472388,,,POINT (-73.5288035 45.6472388)
2134,369607765,45.6482673,-73.5278795,3,-73.5278795,45.6482673,,,POINT (-73.5278795 45.6482673)
2135,369559510,45.6471704,-73.5261307,3,-73.5261307,45.6471704,,,POINT (-73.5261307 45.6471704)
2136,369558134,45.6437055,-73.5137815,4,-73.5137815,45.6437055,,,POINT (-73.51378149999999 45.6437055)
2137,4667250395,45.6428197,-73.5143042,3,-73.5143042,45.6428197,,,POINT (-73.5143042 45.6428197)
2138,4502304226,45.6432913,-73.5112107,3,-73.5112107,45.6432913,,,POINT (-73.51121070000001 45.6432913)
2139,4504055324,45.6458051,-73.5229951,3,-73.5229951,45.6458051,,,POINT (-73.5229951 45.6458051)
2140,369564363,45.649018,-73.5302639,3,-73.5302639,45.649018,,,POINT (-73.53026389999999 45.649018)
2141,369560401,45.6502454,-73.5268522,3,-73.5268522,45.6502454,,,POINT (-73.52685219999999 45.6502454)
2142,369560243,45.6555174,-73.5218697,3,-73.5218697,45.6555174,85,motorway_junction,POINT (-73.5218697 45.6555174)
2143,4847127356,45.6373101,-73.538149,3,-73.538149,45.6373101,,,POINT (-73.538149 45.6373101)
2144,369565561,45.6481585,-73.5286815,3,-73.5286815,45.6481585,,,POINT (-73.5286815 45.6481585)
2145,369560481,45.6491692,-73.5293145,3,-73.5293145,45.6491692,,,POINT (-73.5293145 45.6491692)
2146,4031745322,45.6488759,-73.5296415,4,-73.5296415,45.6488759,,,POINT (-73.5296415 45.6488759)
2147,632183814,45.6491485,-73.5302506,3,-73.5302506,45.6491485,,,POINT (-73.5302506 45.6491485)
2148,4031745323,45.6487425,-73.5296534,3,-73.5296534,45.6487425,,,POINT (-73.5296534 45.6487425)
2149,369565399,45.6485542,-73.5289229,3,-73.5289229,45.6485542,,,POINT (-73.5289229 45.6485542)
2150,632183812,45.6479504,-73.5275738,3,-73.5275738,45.6479504,,,POINT (-73.5275738 45.6479504)
2151,369608128,45.577017,-73.7481559,3,-73.7481559,45.577017,,,POINT (-73.7481559 45.577017)
2152,8839844659,45.579149,-73.7447655,3,-73.7447655,45.579149,,,POINT (-73.7447655 45.579149)
2153,369608254,45.5883102,-73.7304436,3,-73.7304436,45.5883102,,motorway_junction,POINT (-73.7304436 45.5883102)
2154,369608873,45.5870604,-73.7369025,3,-73.7369025,45.5870604,,motorway_junction,POINT (-73.7369025 45.5870604)
2155,2316548737,45.5847072,-73.737869,3,-73.737869,45.5847072,,,POINT (-73.737869 45.5847072)
2156,369608696,45.5718972,-73.7216088,1,-73.7216088,45.5718972,,,POINT (-73.7216088 45.5718972)
2157,369608862,45.5872627,-73.7315372,3,-73.7315372,45.5872627,,give_way,POINT (-73.73153720000001 45.5872627)
2158,369608877,45.5871169,-73.7384863,1,-73.7384863,45.5871169,,,POINT (-73.73848630000001 45.5871169)
2159,3139291720,45.5861407,-73.7375778,1,-73.7375778,45.5861407,,,POINT (-73.7375778 45.5861407)
2160,369608878,45.585557,-73.736676,1,-73.736676,45.585557,,,POINT (-73.736676 45.585557)
2161,369608907,45.5824252,-73.7329806,1,-73.7329806,45.5824252,,,POINT (-73.7329806 45.5824252)
2162,369608933,45.5831248,-73.7353712,3,-73.7353712,45.5831248,,,POINT (-73.7353712 45.5831248)
2163,8846796775,45.582319,-73.7331826,1,-73.7331826,45.582319,,,POINT (-73.73318260000001 45.582319)
2164,3358370343,45.5839693,-73.7348301,1,-73.7348301,45.5839693,,,POINT (-73.7348301 45.5839693)
2165,369608965,45.5844841,-73.7356517,1,-73.7356517,45.5844841,,,POINT (-73.73565170000001 45.5844841)
2166,8846657293,45.5858252,-73.7341463,3,-73.7341463,45.5858252,,,POINT (-73.73414630000001 45.5858252)
2167,369827280,45.6848436,-73.6497442,3,-73.6497442,45.6848436,,,POINT (-73.6497442 45.6848436)
2168,369827927,45.6891151,-73.650222,3,-73.650222,45.6891151,21,motorway_junction,POINT (-73.650222 45.6891151)
2169,369827289,45.6851785,-73.647988,1,-73.647988,45.6851785,,,POINT (-73.647988 45.6851785)
2170,369827290,45.6848262,-73.6498872,3,-73.6498872,45.6848262,20,motorway_junction,POINT (-73.64988719999999 45.6848262)
2171,1304950842,45.6848847,-73.6516695,1,-73.6516695,45.6848847,,,POINT (-73.6516695 45.6848847)
2172,8497236715,45.6794208,-73.6499607,3,-73.6499607,45.6794208,,,POINT (-73.64996069999999 45.6794208)
2173,369827626,45.6804681,-73.6497305,3,-73.6497305,45.6804681,20,motorway_junction,POINT (-73.6497305 45.6804681)
2174,592667579,45.6848333,-73.647836,3,-73.647836,45.6848333,,motorway_junction,POINT (-73.647836 45.6848333)
2175,2380646343,45.6948813,-73.6510826,3,-73.6510826,45.6948813,,,POINT (-73.6510826 45.6948813)
2176,1139533528,45.6918532,-73.6502297,3,-73.6502297,45.6918532,,motorway_junction,POINT (-73.6502297 45.6918532)
2177,369828078,45.6890517,-73.6503925,3,-73.6503925,45.6890517,,,POINT (-73.6503925 45.6890517)
2178,4674430018,45.7002084,-73.6473356,4,-73.6473356,45.7002084,,traffic_signals,POINT (-73.64733560000001 45.7002084)
2179,369829519,45.699648,-73.6543243,4,-73.6543243,45.699648,,,POINT (-73.6543243 45.699648)
2180,370920330,45.6995036,-73.6544152,3,-73.6544152,45.6995036,,,POINT (-73.6544152 45.6995036)
2181,369829777,45.6999961,-73.6494132,3,-73.6494132,45.6999961,,traffic_signals,POINT (-73.6494132 45.6999961)
2182,369829792,45.7007928,-73.6518955,3,-73.6518955,45.7007928,22-O,motorway_junction,POINT (-73.65189549999999 45.7007928)
2183,369829898,45.6998431,-73.6494691,3,-73.6494691,45.6998431,,,POINT (-73.6494691 45.6998431)
2184,4674430019,45.700104,-73.6472709,4,-73.6472709,45.700104,,traffic_signals,POINT (-73.6472709 45.700104)
2185,369829915,45.6976101,-73.6514683,3,-73.6514683,45.6976101,22-E,motorway_junction,POINT (-73.6514683 45.6976101)
2186,6833433855,45.6589691,-73.6405836,3,-73.6405836,45.6589691,,,POINT (-73.6405836 45.6589691)
2187,4600330121,45.7047856,-73.630766,3,-73.630766,45.7047856,,,POINT (-73.63076599999999 45.7047856)
2188,5050268112,45.6995141,-73.6542613,4,-73.6542613,45.6995141,,,POINT (-73.6542613 45.6995141)
2189,5050268109,45.6959122,-73.654525,3,-73.654525,45.6959122,,,POINT (-73.65452500000001 45.6959122)
2190,420378320,45.5351235,-73.6805009,3,-73.6805009,45.5351235,,,POINT (-73.6805009 45.5351235)
2191,3243349291,45.5544473,-73.6685353,4,-73.6685353,45.5544473,,traffic_signals,POINT (-73.6685353 45.5544473)
2192,393142912,45.5077283,-73.5581909,3,-73.5581909,45.5077283,,,POINT (-73.5581909 45.5077283)
2193,4975529061,45.5102203,-73.5548869,3,-73.5548869,45.5102203,,,POINT (-73.5548869 45.5102203)
2194,401364813,45.5293875,-73.6820096,3,-73.6820096,45.5293875,,motorway_junction,POINT (-73.6820096 45.5293875)
2195,424004585,45.5287889,-73.6823509,1,-73.6823509,45.5287889,,,POINT (-73.6823509 45.5287889)
2196,412188979,45.4469058,-73.4926925,3,-73.4926925,45.4469058,52,motorway_junction,POINT (-73.4926925 45.4469058)
2197,412188982,45.4543659,-73.4923011,3,-73.4923011,45.4543659,,,POINT (-73.49230110000001 45.4543659)
2198,5381628582,45.4565922,-73.4921551,4,-73.4921551,45.4565922,,,POINT (-73.49215510000001 45.4565922)
2199,8194316391,45.4556173,-73.492395,3,-73.492395,45.4556173,53,motorway_junction,POINT (-73.492395 45.4556173)
2200,412472096,45.4944443,-73.5704518,1,-73.5704518,45.4944443,,,POINT (-73.5704518 45.4944443)
2201,412480698,45.6992683,-73.6539971,1,-73.6539971,45.6992683,,crossing,POINT (-73.6539971 45.6992683)
2202,420378319,45.5347728,-73.6817891,3,-73.6817891,45.5347728,,,POINT (-73.6817891 45.5347728)
2203,3319393511,45.5407946,-73.6957347,4,-73.6957347,45.5407946,,traffic_signals,POINT (-73.6957347 45.5407946)
2204,3319392615,45.5343879,-73.680944,4,-73.680944,45.5343879,,,POINT (-73.680944 45.5343879)
2205,420378336,45.5339737,-73.6797865,3,-73.6797865,45.5339737,,,POINT (-73.67978650000001 45.5339737)
2206,420378338,45.5349415,-73.6803718,3,-73.6803718,45.5349415,,,POINT (-73.6803718 45.5349415)
2207,3319392617,45.5343098,-73.6807776,4,-73.6807776,45.5343098,,,POINT (-73.6807776 45.5343098)
2208,3319392616,45.5341954,-73.6808565,4,-73.6808565,45.5341954,,,POINT (-73.6808565 45.5341954)
2209,3344546311,45.5340149,-73.6747251,4,-73.6747251,45.5340149,,,POINT (-73.6747251 45.5340149)
2210,424091809,45.5337043,-73.6762774,3,-73.6762774,45.5337043,,,POINT (-73.6762774 45.5337043)
2211,424091840,45.5335225,-73.6745498,3,-73.6745498,45.5335225,,,POINT (-73.67454979999999 45.5335225)
2212,3344546309,45.5339799,-73.6749079,4,-73.6749079,45.5339799,,,POINT (-73.67490789999999 45.5339799)
2213,424364123,45.5341078,-73.6749642,3,-73.6749642,45.5341078,,,POINT (-73.67496420000001 45.5341078)
2214,4502357231,45.5337696,-73.6767107,3,-73.6767107,45.5337696,,,POINT (-73.6767107 45.5337696)
2215,437688914,45.5575078,-73.6160145,3,-73.6160145,45.5575078,,,POINT (-73.61601450000001 45.5575078)
2216,1721660330,45.5563064,-73.6181649,3,-73.6181649,45.5563064,,,POINT (-73.6181649 45.5563064)
2217,4070256247,45.5579112,-73.6117218,3,-73.6117218,45.5579112,,,POINT (-73.6117218 45.5579112)
2218,437749012,45.5329857,-73.6469239,3,-73.6469239,45.5329857,,,POINT (-73.6469239 45.5329857)
2219,437745618,45.5594028,-73.610118,3,-73.610118,45.5594028,75,motorway_junction,POINT (-73.610118 45.5594028)
2220,1756028738,45.567432,-73.6023004,3,-73.6023004,45.567432,76,motorway_junction,POINT (-73.6023004 45.567432)
2221,437747286,45.5414987,-73.6400332,3,-73.6400332,45.5414987,,,POINT (-73.6400332 45.5414987)
2222,3243349261,45.5423148,-73.6408915,4,-73.6408915,45.5423148,,traffic_signals,POINT (-73.6408915 45.5423148)
2223,437748984,45.5303429,-73.6469207,3,-73.6469207,45.5303429,,,POINT (-73.6469207 45.5303429)
2224,3659266606,45.5346822,-73.645549,3,-73.645549,45.5346822,,,POINT (-73.645549 45.5346822)
2225,1876930174,45.5370978,-73.6442769,4,-73.6442769,45.5370978,,,POINT (-73.64427689999999 45.5370978)
2226,3701782254,45.5388839,-73.6313992,4,-73.6313992,45.5388839,,traffic_signals,POINT (-73.6313992 45.5388839)
2227,437749062,45.5446137,-73.6391378,3,-73.6391378,45.5446137,,,POINT (-73.6391378 45.5446137)
2228,4488476220,45.5454961,-73.6383642,3,-73.6383642,45.5454961,,,POINT (-73.6383642 45.5454961)
2229,437749138,45.5538558,-73.6227098,3,-73.6227098,45.5538558,,,POINT (-73.6227098 45.5538558)
2230,4580996933,45.5448204,-73.6396133,3,-73.6396133,45.5448204,,,POINT (-73.63961329999999 45.5448204)
2231,437759405,45.5356091,-73.6204507,3,-73.6204507,45.5356091,,,POINT (-73.62045070000001 45.5356091)
2232,437759412,45.535213,-73.620311,3,-73.620311,45.535213,,,POINT (-73.620311 45.535213)
2233,437760285,45.5655321,-73.6042548,3,-73.6042548,45.5655321,75,motorway_junction,POINT (-73.60425480000001 45.5655321)
2234,437760304,45.5594263,-73.6105028,3,-73.6105028,45.5594263,,,POINT (-73.61050280000001 45.5594263)
2235,1756010048,45.5633821,-73.6063554,3,-73.6063554,45.5633821,,,POINT (-73.6063554 45.5633821)
2236,437760322,45.5537284,-73.6234859,3,-73.6234859,45.5537284,73,motorway_junction,POINT (-73.62348590000001 45.5537284)
2237,437760361,45.5397458,-73.6429036,3,-73.6429036,45.5397458,71,motorway_junction,POINT (-73.6429036 45.5397458)
2238,437823106,45.5749873,-73.5844792,4,-73.5844792,45.5749873,,traffic_signals,POINT (-73.5844792 45.5749873)
2239,4488816367,45.5751306,-73.5849063,3,-73.5849063,45.5751306,,,POINT (-73.5849063 45.5751306)
2240,437849119,45.5347475,-73.6182373,4,-73.6182373,45.5347475,,traffic_signals,POINT (-73.6182373 45.5347475)
2241,1952957782,45.5307461,-73.6218884,2,-73.6218884,45.5307461,,,POINT (-73.6218884 45.5307461)
2242,437851984,45.5242176,-73.6258912,5,-73.6258912,45.5242176,,traffic_signals,POINT (-73.6258912 45.5242176)
2243,3998130636,45.5239563,-73.6261131,3,-73.6261131,45.5239563,,,POINT (-73.6261131 45.5239563)
2244,3982566505,45.5296377,-73.6226997,2,-73.6226997,45.5296377,,crossing,POINT (-73.6226997 45.5296377)
2245,437867337,45.5463075,-73.6376632,4,-73.6376632,45.5463075,,traffic_signals,POINT (-73.63766320000001 45.5463075)
2246,4486697719,45.5491831,-73.6343811,3,-73.6343811,45.5491831,,,POINT (-73.6343811 45.5491831)
2247,1952957765,45.5297984,-73.620382,2,-73.620382,45.5297984,,,POINT (-73.62038200000001 45.5297984)
2248,438303111,45.5352535,-73.5795813,4,-73.5795813,45.5352535,,,POINT (-73.5795813 45.5352535)
2249,438304337,45.5374519,-73.5773164,4,-73.5773164,45.5374519,,traffic_signals,POINT (-73.5773164 45.5374519)
2250,438303137,45.5378896,-73.5852832,2,-73.5852832,45.5378896,,traffic_signals,POINT (-73.58528320000001 45.5378896)
2251,1878333228,45.5402241,-73.5903108,2,-73.5903108,45.5402241,,,POINT (-73.5903108 45.5402241)
2252,4581046369,45.5486346,-73.6239005,3,-73.6239005,45.5486346,,,POINT (-73.6239005 45.5486346)
2253,438304247,45.5562294,-73.618312,3,-73.618312,45.5562294,,,POINT (-73.618312 45.5562294)
2254,2238506632,45.5421227,-73.5873317,2,-73.5873317,45.5421227,,,POINT (-73.58733169999999 45.5421227)
2255,438304327,45.5395123,-73.5817489,2,-73.5817489,45.5395123,,,POINT (-73.58174889999999 45.5395123)
2256,1448487585,45.5329764,-73.5677764,2,-73.5677764,45.5329764,,,POINT (-73.5677764 45.5329764)
2257,3282161765,45.5956293,-73.6428777,3,-73.6428777,45.5956293,,,POINT (-73.6428777 45.5956293)
2258,443451105,45.4880907,-73.583234,4,-73.583234,45.4880907,,,POINT (-73.583234 45.4880907)
2259,3390028506,45.4900345,-73.5787658,3,-73.5787658,45.4900345,,,POINT (-73.5787658 45.4900345)
2260,445821238,45.583513,-73.6759789,3,-73.6759789,45.583513,,motorway_junction,POINT (-73.6759789 45.583513)
2261,5248092481,45.5808679,-73.6721355,3,-73.6721355,45.5808679,,,POINT (-73.6721355 45.5808679)
2262,445821242,45.5828477,-73.675696,1,-73.675696,45.5828477,,,POINT (-73.675696 45.5828477)
2263,445821287,45.615822,-73.6723592,3,-73.6723592,45.615822,,motorway_junction,POINT (-73.6723592 45.615822)
2264,452272139,45.5782043,-73.6696679,1,-73.6696679,45.5782043,,,POINT (-73.66966789999999 45.5782043)
2265,581463999,45.5783256,-73.670175,3,-73.670175,45.5783256,,,POINT (-73.670175 45.5783256)
2266,460203498,45.5239783,-73.7780381,1,-73.7780381,45.5239783,,,POINT (-73.7780381 45.5239783)
2267,484131754,45.5237929,-73.7775297,3,-73.7775297,45.5237929,,,POINT (-73.7775297 45.5237929)
2268,484131788,45.5249526,-73.7774626,3,-73.7774626,45.5249526,,,POINT (-73.77746260000001 45.5249526)
2269,460204244,45.5241209,-73.7744204,3,-73.7744204,45.5241209,,motorway_junction,POINT (-73.7744204 45.5241209)
2270,469534683,45.5254076,-73.7737616,1,-73.7737616,45.5254076,,,POINT (-73.7737616 45.5254076)
2271,460204247,45.5249242,-73.7754503,1,-73.7754503,45.5249242,,,POINT (-73.7754503 45.5249242)
2272,460204787,45.5266797,-73.7791899,3,-73.7791899,45.5266797,,,POINT (-73.77918990000001 45.5266797)
2273,4736667982,45.5315605,-73.7840714,3,-73.7840714,45.5315605,,,POINT (-73.7840714 45.5315605)
2274,619506154,45.6004995,-73.8017309,1,-73.8017309,45.6004995,,,POINT (-73.8017309 45.6004995)
2275,4516601676,45.6003438,-73.802812,1,-73.802812,45.6003438,,,POINT (-73.802812 45.6003438)
2276,469525692,45.5241833,-73.7771692,1,-73.7771692,45.5241833,,,POINT (-73.7771692 45.5241833)
2277,470110338,45.6306497,-73.8446352,3,-73.8446352,45.6306497,,,POINT (-73.8446352 45.6306497)
2278,470110348,45.6325882,-73.8477412,3,-73.8477412,45.6325882,,,POINT (-73.8477412 45.6325882)
2279,4013313765,45.6293974,-73.8443495,3,-73.8443495,45.6293974,,motorway_junction,POINT (-73.84434950000001 45.6293974)
2280,2526946488,45.6246613,-73.8369226,3,-73.8369226,45.6246613,,,POINT (-73.83692259999999 45.6246613)
2281,473370011,45.5079541,-73.6631519,4,-73.6631519,45.5079541,,,POINT (-73.6631519 45.5079541)
2282,5281042258,45.5078352,-73.6632244,4,-73.6632244,45.5078352,,,POINT (-73.6632244 45.5078352)
2283,4109587564,45.5081548,-73.6638223,3,-73.6638223,45.5081548,,,POINT (-73.66382230000001 45.5081548)
2284,475960276,45.6320336,-73.6144352,3,-73.6144352,45.6320336,10,motorway_junction,POINT (-73.6144352 45.6320336)
2285,1314049499,45.6218309,-73.6035668,3,-73.6035668,45.6218309,9,motorway_junction,POINT (-73.6035668 45.6218309)
2286,8867831973,45.6370212,-73.6194311,3,-73.6194311,45.6370212,,,POINT (-73.6194311 45.6370212)
2287,476562478,45.5156753,-73.6790741,3,-73.6790741,45.5156753,,,POINT (-73.67907409999999 45.5156753)
2288,477903736,45.5503849,-73.4968325,3,-73.4968325,45.5503849,,,POINT (-73.4968325 45.5503849)
2289,571326881,45.550238,-73.4961441,1,-73.4961441,45.550238,,,POINT (-73.4961441 45.550238)
2290,479716177,45.6520603,-73.7989009,1,-73.7989009,45.6520603,,,POINT (-73.79890090000001 45.6520603)
2291,3703543106,45.5107769,-73.4941594,3,-73.4941594,45.5107769,,,POINT (-73.4941594 45.5107769)
2292,4939253342,45.4636967,-73.5878522,3,-73.5878522,45.4636967,,,POINT (-73.5878522 45.4636967)
2293,484131744,45.5225462,-73.7816284,1,-73.7816284,45.5225462,,,POINT (-73.7816284 45.5225462)
2294,484131750,45.522125,-73.775862,3,-73.775862,45.522125,,,POINT (-73.775862 45.522125)
2295,484131753,45.5180667,-73.7714262,3,-73.7714262,45.5180667,,,POINT (-73.77142619999999 45.5180667)
2296,605795761,45.5089681,-73.7622065,3,-73.7622065,45.5089681,8,motorway_junction,POINT (-73.7622065 45.5089681)
2297,484131770,45.5269849,-73.7807225,4,-73.7807225,45.5269849,,motorway_junction,POINT (-73.7807225 45.5269849)
2298,484131775,45.5243191,-73.7801871,3,-73.7801871,45.5243191,,,POINT (-73.78018710000001 45.5243191)
2299,484131780,45.5228595,-73.7811124,1,-73.7811124,45.5228595,,,POINT (-73.7811124 45.5228595)
2300,512927407,45.5234312,-73.7792397,1,-73.7792397,45.5234312,,,POINT (-73.77923970000001 45.5234312)
2301,484470522,45.6241047,-73.8027447,4,-73.8027447,45.6241047,,traffic_signals,POINT (-73.80274470000001 45.6241047)
2302,489582354,45.6238171,-73.8030164,4,-73.8030164,45.6238171,,,POINT (-73.8030164 45.6238171)
2303,589548822,45.6241811,-73.8026784,4,-73.8026784,45.6241811,,traffic_signals,POINT (-73.8026784 45.6241811)
2304,489581639,45.6237689,-73.8022257,3,-73.8022257,45.6237689,,,POINT (-73.80222569999999 45.6237689)
2305,441046992,45.5161304,-73.5103862,1,-73.5103862,45.5161304,,,POINT (-73.5103862 45.5161304)
2306,486090580,45.5139106,-73.7202952,3,-73.7202952,45.5139106,,,POINT (-73.7202952 45.5139106)
2307,4488960794,45.5139916,-73.7200015,3,-73.7200015,45.5139916,,,POINT (-73.7200015 45.5139916)
2308,486090591,45.5138383,-73.7203707,3,-73.7203707,45.5138383,,,POINT (-73.7203707 45.5138383)
2309,4686563252,45.495541,-73.7539896,3,-73.7539896,45.495541,,,POINT (-73.7539896 45.495541)
2310,487608462,45.5258177,-73.5240925,3,-73.5240925,45.5258177,,,POINT (-73.52409249999999 45.5258177)
2311,1028626900,45.5268022,-73.5239766,4,-73.5239766,45.5268022,,motorway_junction,POINT (-73.5239766 45.5268022)
