,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,ref,highway,lanecapaci,geometry
0,0,0,None,None,18226.998000000007,0,2076579875,45.4368727,-73.8941345,3,-73.8941345,45.4368727,49,motorway_junction,14000.0,POINT (-73.89413450000001 45.4368727)
1,0,0,None,None,18226.998000000007,0,221997605,45.4255431,-73.8937463,3,-73.8937463,45.4255431,45,motorway_junction,6000.0,POINT (-73.8937463 45.4255431)
2,0,0,None,None,18226.998000000007,0,109972106,45.4400227,-73.8836205,3,-73.8836205,45.4400227,,,4100.0,POINT (-73.88362050000001 45.4400227)
3,0,0,None,None,18226.998000000007,0,35834685,45.42834,-73.8760887,3,-73.8760887,45.42834,,,10000.0,POINT (-73.8760887 45.42834)
4,0,1,None,None,33460.03399999999,1,101395196,45.4412812,-73.8199746,4,-73.8199746,45.4412812,50,motorway_junction,12000.0,POINT (-73.81997459999999 45.4412812)
5,0,1,None,None,33460.03399999999,1,222401399,45.4354653,-73.8473432,3,-73.8473432,45.4354653,,,3500.0,POINT (-73.8473432 45.4354653)
6,0,1,None,None,33460.03399999999,1,96070653,45.4437483,-73.8125054,1,-73.8125054,45.4437483,,,2000.0,POINT (-73.81250540000001 45.4437483)
7,0,1,None,None,33460.03399999999,1,3640108610,45.4428566,-73.8153834,3,-73.8153834,45.4428566,,,5500.0,POINT (-73.8153834 45.4428566)
8,0,4,None,None,4235.173,2,116415774,45.4371616,-73.6919424,3,-73.6919424,45.4371616,,traffic_signals,7700.0,POINT (-73.6919424 45.4371616)
9,0,4,None,None,4235.173,2,5116306765,45.4315729,-73.6692718,2,-73.6692718,45.4315729,,traffic_signals,3500.0,POINT (-73.6692718 45.4315729)
10,0,4,None,None,4235.173,2,274301543,45.4396808,-73.6991866,3,-73.6991866,45.4396808,,,4200.0,POINT (-73.6991866 45.4396808)
11,0,5,0,0,12159.123,3,4059882019,45.4251971,-73.6497035,4,-73.6497035,45.4251971,,,15400.0,POINT (-73.6497035 45.4251971)
12,0,5,0,0,12159.123,3,277670318,45.4271686,-73.6443837,3,-73.6443837,45.4271686,,,14000.0,POINT (-73.64438370000001 45.4271686)
13,0,5,0,0,12159.123,3,290735866,45.4240602,-73.645751,4,-73.645751,45.4240602,,,7000.0,POINT (-73.645751 45.4240602)
14,0,5,0,0,12159.123,3,4221549613,45.422398,-73.6516448,3,-73.6516448,45.422398,1,motorway_junction,4700.0,POINT (-73.6516448 45.422398)
15,0,5,0,1,14621.334999999997,4,1700228879,45.4152504,-73.6221429,3,-73.6221429,45.4152504,,,12600.0,POINT (-73.6221429 45.4152504)
16,0,5,0,1,14621.334999999997,4,1700549630,45.4190863,-73.6217378,3,-73.6217378,45.4190863,,,12600.0,POINT (-73.62173780000001 45.4190863)
17,0,5,0,1,14621.334999999997,4,5413968040,45.4254602,-73.6241384,3,-73.6241384,45.4254602,,,5600.0,POINT (-73.62413840000001 45.4254602)
18,0,5,0,1,14621.334999999997,4,612762780,45.4233122,-73.6222128,4,-73.6222128,45.4233122,,traffic_signals,5600.0,POINT (-73.6222128 45.4233122)
19,0,5,1,0,44996.541,5,248512280,45.4409463,-73.6513298,4,-73.6513298,45.4409463,254,,19600.0,POINT (-73.6513298 45.4409463)
20,0,5,1,0,44996.541,5,612002375,45.4436483,-73.6481422,4,-73.6481422,45.4436483,,traffic_signals,8400.0,POINT (-73.6481422 45.4436483)
21,0,5,1,0,44996.541,5,1209936279,45.4429872,-73.6588231,3,-73.6588231,45.4429872,,,12000.0,POINT (-73.65882310000001 45.4429872)
22,0,5,1,0,44996.541,5,4526362273,45.4332997,-73.6460394,3,-73.6460394,45.4332997,,,12600.0,POINT (-73.64603940000001 45.4332997)
23,0,5,1,1,11797.38,6,286270655,45.4375894,-73.6425517,4,-73.6425517,45.4375894,,,14000.0,POINT (-73.6425517 45.4375894)
24,0,5,1,1,11797.38,6,612002236,45.4303804,-73.6351444,3,-73.6351444,45.4303804,,,3500.0,POINT (-73.6351444 45.4303804)
25,0,5,1,1,11797.38,6,290776436,45.4341872,-73.6393099,1,-73.6393099,45.4341872,,,1400.0,POINT (-73.6393099 45.4341872)
26,0,5,1,1,11797.38,6,1543768655,45.4289198,-73.6395237,3,-73.6395237,45.4289198,,,9800.0,POINT (-73.6395237 45.4289198)
27,0,6,None,None,44151.918999999994,7,1700228919,45.4215141,-73.6202701,3,-73.6202701,45.4215141,,,14000.0,POINT (-73.6202701 45.4215141)
28,0,6,None,None,44151.918999999994,7,1669418036,45.4294556,-73.609012,1,-73.609012,45.4294556,,,700.0,POINT (-73.60901200000001 45.4294556)
29,0,6,None,None,44151.918999999994,7,609404785,45.4416167,-73.6194306,1,-73.6194306,45.4416167,,,700.0,POINT (-73.6194306 45.4416167)
30,0,6,None,None,44151.918999999994,7,32662079,45.4262224,-73.5963069,2,-73.5963069,45.4262224,,,5600.0,POINT (-73.5963069 45.4262224)
31,0,8,None,None,20477.37,8,31147313,45.4317283,-73.4905809,3,-73.4905809,45.4317283,50,motorway_junction,14000.0,POINT (-73.4905809 45.4317283)
32,0,8,None,None,20477.37,8,275742020,45.4389825,-73.4922213,3,-73.4922213,45.4389825,51,motorway_junction,14000.0,POINT (-73.4922213 45.4389825)
33,0,8,None,None,20477.37,8,31149498,45.413167,-73.502453,3,-73.502453,45.413167,46,motorway_junction,6000.0,POINT (-73.502453 45.413167)
34,0,8,None,None,20477.37,8,275996678,45.4350826,-73.490826,3,-73.490826,45.4350826,,,8000.0,POINT (-73.490826 45.4350826)
35,1,0,None,None,28311.274999999998,9,110796363,45.4689104,-73.875521,3,-73.875521,45.4689104,,traffic_signals,16800.0,POINT (-73.87552100000001 45.4689104)
36,1,0,None,None,28311.274999999998,9,109929307,45.446629,-73.8711907,3,-73.8711907,45.446629,,,16000.0,POINT (-73.8711907 45.446629)
37,1,0,None,None,28311.274999999998,9,109828145,45.4516155,-73.8578567,3,-73.8578567,45.4516155,,,7000.0,POINT (-73.8578567 45.4516155)
38,1,0,None,None,28311.274999999998,9,2076644027,45.4449185,-73.8746697,3,-73.8746697,45.4449185,49,motorway_junction,16000.0,POINT (-73.8746697 45.4449185)
39,1,1,None,None,42065.47399999999,10,4322954829,45.4561222,-73.8435555,4,-73.8435555,45.4561222,52,motorway_junction,16000.0,POINT (-73.84355549999999 45.4561222)
40,1,1,None,None,42065.47399999999,10,116282130,45.4660232,-73.822404,3,-73.822404,45.4660232,,,5600.0,POINT (-73.82240400000001 45.4660232)
41,1,1,None,None,42065.47399999999,10,96060293,45.4658999,-73.8273977,3,-73.8273977,45.4658999,,,6300.0,POINT (-73.82739770000001 45.4658999)
42,1,1,None,None,42065.47399999999,10,4506424200,45.4678013,-73.8295575,3,-73.8295575,45.4678013,,,5600.0,POINT (-73.82955750000001 45.4678013)
43,1,2,None,None,56397.70800000001,11,98403164,45.4490725,-73.7722185,4,-73.7722185,45.4490725,54,motorway_junction,16000.0,POINT (-73.77221849999999 45.4490725)
44,1,2,None,None,56397.70800000001,11,106449703,45.4538737,-73.7820513,3,-73.7820513,45.4538737,,,4900.0,POINT (-73.78205130000001 45.4538737)
45,1,2,None,None,56397.70800000001,11,98446729,45.4739104,-73.8057661,3,-73.8057661,45.4739104,55,motorway_junction,14000.0,POINT (-73.8057661 45.4739104)
46,1,2,None,None,56397.70800000001,11,35835068,45.449286,-73.7898792,3,-73.7898792,45.449286,,,10000.0,POINT (-73.7898792 45.449286)
47,1,3,None,None,52869.147999999994,12,8810081964,45.448492,-73.7274179,4,-73.7274179,45.448492,58,motorway_junction,18000.0,POINT (-73.72741790000001 45.448492)
48,1,3,None,None,52869.147999999994,12,8750179621,45.4482534,-73.714744,3,-73.714744,45.4482534,,,18000.0,POINT (-73.714744 45.4482534)
49,1,3,None,None,52869.147999999994,12,95866485,45.4473838,-73.7441247,3,-73.7441247,45.4473838,54,motorway_junction,14000.0,POINT (-73.7441247 45.4473838)
50,1,3,None,None,52869.147999999994,12,35835055,45.4479718,-73.7467601,3,-73.7467601,45.4479718,,,4100.0,POINT (-73.7467601 45.4479718)
51,1,4,None,None,54414.695999999996,13,4198101851,45.447311,-73.6826062,3,-73.6826062,45.447311,,,22000.0,POINT (-73.6826062 45.447311)
