,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,capacity,geometry
30,17052772,motorway,3,743.3259999999999,70,"['Autoroute Métropolitaine - Autoroute Transcanadienne', 'Autoroute Métropolitaine']",1,"[26134905, 37891139]",17052775,2000,"LINESTRING (-73.6605634 45.511606, -73.66153660000001 45.5100817, -73.6629829 45.5078091, -73.6632542 45.5073439, -73.6637837 45.5064534, -73.6643763 45.5054789)"
31,3659066745,motorway,3,1299.2379999999998,70,Autoroute Métropolitaine - Autoroute Transcanadienne,1,"[128169248, 37891138, 37891139]",17052772,2000,"LINESTRING (-73.65365199999999 45.5222382, -73.653773 45.5220434, -73.65387819999999 45.5218724, -73.65398039999999 45.521712, -73.6545082 45.5208629, -73.6548986 45.5202542, -73.6552926 45.5196345, -73.6556334 45.5191157, -73.65587379999999 45.5187653, -73.6565832 45.5177196, -73.6576357 45.516165, -73.65928340000001 45.5136607, -73.6595664 45.5131779, -73.6605634 45.511606)"
32,3700802582,motorway_link,1,316.609,70,,1,"[933660241, 164060505]",17052772,2000,"LINESTRING (-73.6591351 45.5142702, -73.6593309 45.5138837, -73.6593594 45.5138303, -73.6593847 45.5137876, -73.65940790000001 45.5137452, -73.65942510000001 45.513707, -73.65950840000001 45.5135146, -73.6595822 45.5133536, -73.6596083 45.5133005, -73.6596431 45.5132332, -73.6596809 45.5131651, -73.6598291 45.512931, -73.6605634 45.511606)"
33,17052775,motorway,2,590.7760000000001,70,Autoroute Décarie,1,"[26134969, 11040123]",98426483,2000,"LINESTRING (-73.6643763 45.5054789, -73.6646599 45.5050421, -73.6647382 45.5049261, -73.6647875 45.5048636, -73.6648514 45.5047919, -73.6649226 45.5047218, -73.6649989 45.5046531, -73.665105 45.504563, -73.6652143 45.5044786, -73.6653025 45.5044186, -73.6653874 45.5043592, -73.6654741 45.5042964, -73.6655435 45.5042407, -73.66560490000001 45.5041792, -73.6656562 45.504116, -73.6657141 45.5040312, -73.6657518 45.5039572, -73.6657872 45.5038709, -73.6658192 45.503771, -73.6658379 45.5036826, -73.665845 45.503627, -73.6658499 45.5035388, -73.6658467 45.5034609, -73.6658338 45.5033868, -73.6658144 45.5033115, -73.66577959999999 45.5032217, -73.6657431 45.5031488, -73.66568959999999 45.5030691, -73.6656377 45.503003, -73.6655607 45.5029253, -73.6654611 45.5028362, -73.6653743 45.5027766, -73.66529730000001 45.5027307, -73.6652081 45.5026844, -73.6651136 45.5026416, -73.66498350000001 45.5025909, -73.6648838 45.5025554, -73.6647291 45.5024965, -73.6646102 45.5024403, -73.6645146 45.5023842, -73.6644352 45.5023348, -73.664368 45.5022831, -73.664304 45.50222, -73.66423330000001 45.5021504, -73.664182 45.5020899, -73.6638799 45.5017669, -73.6633566 45.5011402)"
34,17052775,motorway,2,463.101,70,Autoroute Métropolitaine,1,128169249,8630521026,2000,"LINESTRING (-73.6643763 45.5054789, -73.6646509 45.5050918, -73.6647284 45.504991, -73.66477039999999 45.5049401, -73.66481880000001 45.5048892, -73.66489540000001 45.5048124, -73.66498919999999 45.5047309, -73.6650716 45.504662, -73.66519270000001 45.5045764, -73.6653069 45.5044985, -73.6654506 45.5044152, -73.6655305 45.504369, -73.6655949 45.504336, -73.66568049999999 45.5042931, -73.665744 45.5042622, -73.6658788 45.504202, -73.66602779999999 45.5041278, -73.66616139999999 45.5040595, -73.66629759999999 45.5039839, -73.66639619999999 45.5039272, -73.666483 45.5038755, -73.6665776 45.5038175, -73.6666759 45.5037542, -73.66675840000001 45.5036966, -73.6668371 45.5036354, -73.6669132 45.5035734, -73.6670005 45.5034965, -73.6670769 45.5034261, -73.6671506 45.5033533, -73.6672229 45.5032768, -73.6672815 45.5032103, -73.6673387 45.5031394, -73.6674155 45.5030366, -73.6674774 45.5029437, -73.66754450000001 45.5028426, -73.667658 45.5026458, -73.66774890000001 45.5025012, -73.6679197 45.5022391)"
35,98426483,motorway,4,316.98900000000003,70,Autoroute Décarie,1,"[272953305, 931186077]",98427827,2000,"LINESTRING (-73.6633566 45.5011402, -73.66316449999999 45.5009479, -73.663025 45.5008106, -73.6629307 45.5007198, -73.66281619999999 45.5006165, -73.66266520000001 45.5004813, -73.66251 45.500348, -73.66232189999999 45.5001929, -73.6621732 45.5000723, -73.66201169999999 45.4999438, -73.6618349 45.4998094, -73.66165890000001 45.4996802, -73.66151069999999 45.4995731, -73.6612677 45.4994057, -73.66108560000001 45.4992857, -73.6608482 45.4991319, -73.6606628 45.4990145)"
36,32582957,motorway_link,2,189.308,70,,1,931058128,98426483,2000,"LINESTRING (-73.6648642 45.5024578, -73.6647487 45.5024073, -73.6646405 45.502354, -73.66456220000001 45.5023087, -73.66448629999999 45.5022535, -73.6644186 45.5021983, -73.6643428 45.502128, -73.6642528 45.502038, -73.6641025 45.5018826, -73.66397329999999 45.5017522, -73.6633566 45.5011402)"
37,8630521026,motorway,3,659.389,70,Autoroute Félix-Leclerc,1,"[77357818, 21172580]",17052780,2000,"LINESTRING (-73.6679197 45.5022391, -73.6679862 45.5021388, -73.6680733 45.5020321, -73.6681607 45.5019176, -73.6682823 45.5017886, -73.66839880000001 45.5016798, -73.6684995 45.5015916, -73.6686558 45.5014658, -73.6692362 45.5010112, -73.6697988 45.5005717, -73.6706981 45.4998489, -73.6713694 45.4993097, -73.67261139999999 45.498336, -73.6733873 45.4977291)"
38,98425546,motorway_link,1,188.063,70,,1,"[404292741, 26134966]",8630521026,2000,"LINESTRING (-73.667148 45.5038298, -73.6672049 45.503776, -73.66724929999999 45.503732, -73.6673115 45.5036575, -73.6673428 45.5036196, -73.6673742 45.5035768, -73.66739339999999 45.5035477, -73.6674125 45.5035146, -73.66744919999999 45.5034309, -73.6675426 45.5031667, -73.6676099 45.5029806, -73.667671 45.5028235, -73.6677378 45.5026685, -73.667823 45.5024608, -73.6679197 45.5022391)"
39,17052780,motorway_link,1,277.8059999999999,70,,1,11036189,2133239474,2000,"LINESTRING (-73.6733873 45.4977291, -73.674021 45.4973234, -73.674227 45.4971847, -73.67461160000001 45.4969068, -73.6747273 45.4968273, -73.6748376 45.496756, -73.6749504 45.4966859, -73.675023 45.4966419, -73.67511690000001 45.4965863, -73.6752365 45.4965182, -73.6753987 45.4964323, -73.6755436 45.4963628, -73.6761185 45.4961452)"
40,17052780,motorway,3,808.1980000000001,70,Autoroute Félix-Leclerc,1,"[509218466, 21172580, 21178372]",227856404,2000,"LINESTRING (-73.6733873 45.4977291, -73.6737796 45.4974209, -73.6740794 45.4971874, -73.6741811 45.4971075, -73.6742782 45.4970329, -73.6743881 45.4969468, -73.6745039 45.4968632, -73.674671 45.4967466, -73.6748193 45.4966448, -73.6749897 45.4965349, -73.67515299999999 45.4964348, -73.67525120000001 45.4963771, -73.6753847 45.4962986, -73.6755148 45.4962283, -73.67566239999999 45.4961501, -73.67582109999999 45.4960726, -73.6759873 45.4959925, -73.6760977 45.4959417, -73.67622 45.4958885, -73.6763425 45.4958359, -73.6765181 45.4957635, -73.67669890000001 45.4956946, -73.67689660000001 45.4956202, -73.67710630000001 45.495549, -73.67729559999999 45.4954885, -73.67747249999999 45.4954353, -73.6776325 45.495389, -73.6777787 45.49535, -73.6779468 45.4953084, -73.6781333 45.4952636, -73.6783768 45.4952118, -73.67870720000001 45.495149, -73.6789967 45.4951024, -73.6792169 45.4950698, -73.67940539999999 45.4950475, -73.67955379999999 45.4950316, -73.67972279999999 45.4950151, -73.67981330000001 45.4950077, -73.6799798 45.4949941, -73.6802732 45.4949769, -73.6808546 45.4949551, -73.6813647 45.4949384, -73.6824604 45.494916)"
41,2133239474,primary,3,198.95099999999996,50,"['Chemin de la Côte-de-Liesse', 'Route Transcanadienne']",1,"[544667749, 358647471]",110756937,900,"LINESTRING (-73.6761185 45.4961452, -73.6762816 45.4960842, -73.67644730000001 45.49603, -73.6765975 45.4959902, -73.67674289999999 45.495957, -73.6769039 45.4959229, -73.6770983 45.495887, -73.6773187 45.495853, -73.67754360000001 45.4958183, -73.6780244 45.4957443, -73.6781218 45.4957188, -73.6782177 45.4956926, -73.6783336 45.4956549, -73.6784262 45.4956194, -73.6784578 45.4956059, -73.67852329999999 45.495578)"
42,227825521,secondary,1,699.3590000000002,50,Route Transcanadienne,1,"[929727376, 358647473, 398943964]",2133239474,700,"LINESTRING (-73.6699066 45.5006539, -73.6704793 45.5001685, -73.67162949999999 45.4992532, -73.6720998 45.4988929, -73.6727964 45.4983579, -73.6732062 45.4980357, -73.6738151 45.4975812, -73.67393559999999 45.4974839, -73.6744782 45.4970678, -73.6746668 45.4969255, -73.67475399999999 45.4968638, -73.67486700000001 45.4967922, -73.67494569999999 45.496742, -73.6750578 45.496672, -73.6751709 45.4966082, -73.67529159999999 45.4965408, -73.6754512 45.4964581, -73.67560349999999 45.4963844, -73.6761185 45.4961452)"
