from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
7515770472,2415136332,2400,3959.8910,3.959891,0.15,4,0,0,F
7515770461,7515770472,2400,101.9490,0.101949,0.15,4,0,0,F
7865981953,7515750573,2400,4809.6220,4.809622,0.15,4,0,0,F
7865981953,7865981955,2400,55.3080,0.055308,0.15,4,0,0,F
7865962061,2409220065,2400,1637.3380,1.637338,0.15,4,0,0,F
7865985459,7098334880,2400,1718.4060,1.718406,0.15,4,0,0,F
7865985459,4872587990,2400,49.5490,0.049549,0.15,4,0,0,F
7865957421,7515750568,2400,2683.2530,2.683253,0.15,4,0,0,F
7865957421,7865957423,2400,54.2610,0.054261,0.15,4,0,0,F
7098334881,1759908861,2400,25.3090,0.025309,0.15,4,0,0,F
7515750568,7865981955,2400,4807.0040,4.807004,0.15,4,0,0,F
7515750568,7515750573,2400,53.5630,0.053563,0.15,4,0,0,F
7865981955,2042794119,2400,3677.8110,3.677811,0.15,4,0,0,F
7865981955,7865981953,2400,51.2400,0.05124,0.15,4,0,0,F
7515750573,7515750575,2400,11.7160,0.011716,0.15,4,0,0,F
7515750575,7865957423,2400,2685.3510,2.685351,0.15,4,0,0,F
7515750575,7515750568,2400,46.0470,0.046047,0.15,4,0,0,F
7865957423,7098334881,2400,5169.4200,5.16942,0.15,4,0,0,F
7865957423,7865957421,2400,56.0130,0.056013,0.15,4,0,0,F
7515755572,7515755576,1800,18.1470,0.018147,0.15,4,0,0,A
7515755572,7515770393,2400,20.0480,0.020048,0.15,4,0,0,F
7515755576,7515755584,1800,9.0670,0.009067,0.15,4,0,0,A
7515770393,7515755576,2400,21.7760,0.021776,0.15,4,0,0,F
7515755584,7515755579,1800,23.3630,0.023363,0.15,4,0,0,A
7515755584,674646255,1800,44.6710,0.044671,0.15,4,0,0,A
7515755580,7515755572,1800,33.7970,0.033797,0.15,4,0,0,A
7515755580,7515770407,2400,160.1980,0.160198,0.15,4,0,0,F
7515770407,7515770426,2400,418.0140,0.418014,0.15,4,0,0,F
7515770426,631708660,2400,4061.2640,4.061264,0.15,4,0,0,F
7865969493,626720452,2400,1371.6080,1.371608,0.15,4,0,0,F
631709876,3093550794,2400,12825.0660,12.825066,0.15,4,0,0,F
1024906838,1024906990,2400,32.4610,0.032461,0.15,4,0,0,F
1024906990,1444870332,2400,1578.0400,1.57804,0.15,4,0,0,F
1024906990,4010617070,2400,31.9970,0.031997,0.15,4,0,0,F
1444870332,1444870331,2400,17.7150,0.017715,0.15,4,0,0,F
4010617070,1296364859,2400,39.4430,0.039443,0.15,4,0,0,F
1024907007,10766470147,1800,2693.1270,2.693127,0.15,4,0,0,A
10766470147,6990361948,1800,10.7510,0.010751,0.15,4,0,0,A
6499032670,8954239842,1800,166.8440,0.166844,0.15,4,0,0,A
1296364859,1024906838,2400,31.8350,0.031835,0.15,4,0,0,F
1296364859,6990408821,2400,5224.9330,5.224933,0.15,4,0,0,F
6990408821,6990408831,2400,24.7320,0.024732,0.15,4,0,0,F
1444811772,7004433454,2400,22.0990,0.022099,0.15,4,0,0,F
7004433454,2046702133,2400,25514.9290,25.514929,0.15,4,0,0,F
7004433454,7004433450,2400,32.3540,0.032354,0.15,4,0,0,F
2046702133,7004433450,2400,25513.7280,25.513728,0.15,4,0,0,F
7004433450,7004433446,2400,21.1740,0.021174,0.15,4,0,0,F
2046702175,2046702054,2400,1720.5710,1.720571,0.15,4,0,0,F
5851236580,6990408826,2400,985.7630,0.985763,0.15,4,0,0,F
5851236580,5851236582,2400,47.7030,0.047703,0.15,4,0,0,F
6990408826,6990408825,2400,20.3180,0.020318,0.15,4,0,0,F
5851236582,1444811772,2400,2098.2480,2.098248,0.15,4,0,0,F
5851236582,5851236580,2400,50.0640,0.050064,0.15,4,0,0,F
8954239842,8954239845,1800,18.4460,0.018446,0.15,4,0,0,A
6990361553,6990362012,1800,1574.4070,1.574407,0.15,4,0,0,A
6990362012,10766470147,1800,32.4510,0.032451,0.15,4,0,0,A
6990362012,1024907007,1800,2711.0410,2.711041,0.15,4,0,0,A
6990361948,6990362012,1800,43.2470,0.043247,0.15,4,0,0,A
6990361948,6990361553,1800,1576.8230,1.576823,0.15,4,0,0,A
6990408831,5851236582,2400,999.2890,0.999289,0.15,4,0,0,F
6990408831,6990408826,2400,38.6270,0.038627,0.15,4,0,0,F
6990408825,1024906838,2400,5237.4120,5.237412,0.15,4,0,0,F
6990408825,6990408821,2400,36.0040,0.036004,0.15,4,0,0,F
7004433446,5851236580,2400,2105.6850,2.105685,0.15,4,0,0,F
7004433446,1444811772,2400,34.3170,0.034317,0.15,4,0,0,F
2046702054,2046702175,2400,1714.1580,1.714158,0.15,4,0,0,F
611074863,611074864,2400,23.4740,0.023474,0.15,4,0,0,F
611074864,4923102849,2400,2403.8100,2.40381,0.15,4,0,0,F
611074864,4483729198,2400,27.4070,0.027407,0.15,4,0,0,F
4923102849,5479993983,2400,17.4330,0.017433,0.15,4,0,0,F
4483729198,4483729199,2400,23.2550,0.023255,0.15,4,0,0,F
611074875,611074863,2400,1182.0430,1.182043,0.15,4,0,0,F
611074875,671395623,2400,34.4230,0.034423,0.15,4,0,0,F
671395623,3536528547,2400,20.7740,0.020774,0.15,4,0,0,F
611074942,611074875,2400,27.7750,0.027775,0.15,4,0,0,F
611075074,611075084,2400,319.8670,0.319867,0.15,4,0,0,F
611075074,1490607325,2400,338.6340,0.338634,0.15,4,0,0,F
611075084,4605618169,2400,2819.2920,2.819292,0.15,4,0,0,F
1490607325,1490607323,2400,32.1980,0.032198,0.15,4,0,0,F
1490607325,2391851758,2400,36.8660,0.036866,0.15,4,0,0,F
4605618169,4605618129,2400,139.3660,0.139366,0.15,4,0,0,F
4605618169,2923606780,2400,107.8610,0.107861,0.15,4,0,0,F
611075223,10034225107,2400,361.7310,0.361731,0.15,4,0,0,F
611075223,611075227,2400,51.5940,0.032059105,0.15,4,0,0,F
10034225107,10034225108,2400,25.0210,0.025021,0.15,4,0,0,F
611075227,611075228,2400,24.3720,0.024372,0.15,4,0,0,F
611075228,10033993012,2400,51.8860,0.032240546,0.15,4,0,0,F
611075228,10033992959,2400,171.2830,0.171283,0.15,4,0,0,F
10033993012,3876297161,2400,37.9820,0.023600979,0.15,4,0,0,F
10033993012,611075223,2400,21.3290,0.021329,0.15,4,0,0,F
