gridID_lat,gridID_lon,inner_gridID_lat,inner_gridID_lon,oneway,lanelength,fishnetID,osmid,y,x,street_count,lon,lat,highway,ref,nodeID,geometry,lanecapacity
0,4,2,1,False,2563.554,16,5208018059,38.5699285,45.0203331,3,45.0203331,38.5699285,,,5961,POINT (45.0203331 38.5699285),4200.0
0,4,2,1,False,2563.554,16,3794637664,38.5652575,45.0157086,3,45.0157086,38.5652575,,,5958,POINT (45.0157086 38.5652575),6200.0
0,4,2,1,False,2563.554,16,5207959718,38.5681837,45.0210999,3,45.0210999,38.5681837,,,5998,POINT (45.0210999 38.5681837),4200.0
0,4,2,1,False,2563.554,16,6640076760,38.5671069,45.0236937,3,45.0236937,38.5671069,,,5873,POINT (45.0236937 38.5671069),6200.0
0,5,None,None,False,62471.259000000005,18,415605364,38.4339629,45.7384907,4,45.7384907,38.4339629,,,7287,POINT (45.7384907 38.4339629),9600.0
0,5,None,None,False,62471.259000000005,18,6534592973,38.4345296,45.7517471,3,45.7517471,38.4345296,,,7525,POINT (45.7517471 38.4345296),5400.0
0,5,None,None,False,62471.259000000005,18,3736211967,38.5465199,45.7350348,3,45.7350348,38.5465199,,,7462,POINT (45.7350348 38.5465199),7200.0
0,5,None,None,False,62471.259000000005,18,9811611180,38.4439935,45.7309966,3,45.7309966,38.4439935,,,7517,POINT (45.7309966 38.4439935),7200.0
0,5,None,None,False,62471.259000000005,18,2156636200,38.4280748,45.7533919,3,45.7533919,38.4280748,,,7406,POINT (45.7533919 38.4280748),5400.0
0,6,None,None,False,151353.38800000004,20,180560896,38.3606879,45.7727021,4,45.7727021,38.3606879,,,7274,POINT (45.7727021 38.3606879),9000.0
0,6,None,None,False,151353.38800000004,20,2156526384,38.4205888,45.7732091,3,45.7732091,38.4205888,,,7389,POINT (45.7732091 38.4205888),5400.0
0,6,None,None,False,151353.38800000004,20,2157339053,38.43418,45.7908491,3,45.7908491,38.43418,,,7444,POINT (45.7908491 38.43418),5400.0
0,6,None,None,False,151353.38800000004,20,180569479,38.4094788,45.7729249,3,45.7729249,38.4094788,,,7282,POINT (45.7729249 38.4094788),5400.0
0,6,None,None,False,151353.38800000004,20,6942550335,38.435823,45.7748775,3,45.7748775,38.435823,,,7424,POINT (45.7748775 38.435823),5400.0
0,7,None,None,False,155397.2440000001,22,8786281578,38.489986,46.6700755,3,46.6700755,38.489986,,,8053,POINT (46.6700755 38.489986),6600.0
0,7,None,None,False,155397.2440000001,22,3529995105,38.5077881,46.6382104,3,46.6382104,38.5077881,,,8073,POINT (46.6382104 38.5077881),5400.0
0,7,None,None,False,155397.2440000001,22,3736999143,38.5093748,46.6501533,3,46.6501533,38.5093748,,,8062,POINT (46.6501533 38.5093748),5400.0
0,7,None,None,False,155397.2440000001,22,3476277606,38.5050122,46.6612943,3,46.6612943,38.5050122,,,8066,POINT (46.6612943 38.5050122),5400.0
0,7,None,None,False,155397.2440000001,22,1894169108,38.5865584,46.2367302,3,46.2367302,38.5865584,,,7385,POINT (46.2367302 38.5865584),2800.0
0,8,None,None,False,134991.255,24,4357367259,38.4544036,47.0210863,4,47.0210863,38.4544036,,,9036,POINT (47.0210863 38.4544036),8400.0
0,8,None,None,False,134991.255,24,7719517654,38.4054123,46.8606564,3,46.8606564,38.4054123,,,9064,POINT (46.8606564 38.4054123),7200.0
0,8,None,None,False,134991.255,24,6771045851,38.4882995,47.0824443,3,47.0824443,38.4882995,,,9041,POINT (47.0824443 38.4882995),5400.0
0,8,None,None,False,134991.255,24,7106404514,38.4658943,47.0866408,3,47.0866408,38.4658943,,,9053,POINT (47.0866408 38.4658943),5400.0
