,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,capacity,geometry
2211,1335238203,secondary,2,111.32300000000001,50,Market Road,1,"[118781201, 523962529]",430558351,700,"LINESTRING (174.7871907 -36.8812394, 174.7868964 -36.8814642, 174.78668 -36.8816243, 174.7866286 -36.8816592, 174.7865335 -36.8817236, 174.7862605 -36.8819087)"
2212,59935531,motorway,3,1098.219,100,Auckland Southern Motorway,1,416808432,59935541,2000,"LINESTRING (174.8232189 -36.9129476, 174.8230851 -36.9127762, 174.8216523 -36.9107835, 174.8209583 -36.9098555, 174.8199183 -36.9084406, 174.8198082 -36.9083048, 174.8196479 -36.9081346, 174.8195118 -36.9079981, 174.8193584 -36.9078446, 174.8191393 -36.9076445, 174.8190107 -36.907538, 174.8188946 -36.9074451, 174.8187362 -36.9073274, 174.8185064 -36.9071675, 174.8182626 -36.9070149, 174.8180076 -36.9068741, 174.8177548 -36.9067439, 174.8175878 -36.9066674, 174.8173819 -36.9065786, 174.8170769 -36.9064554, 174.8152738 -36.9057716)"
2213,420463868,motorway,3,1106.6549999999997,100,Auckland Southern Motorway,1,"[416808432, 119547949]",59935531,2000,"LINESTRING (174.8343288 -36.9169491, 174.8337183 -36.9168141, 174.8291447 -36.9157202, 174.8278343 -36.9154033, 174.8270592 -36.9152131, 174.8267163 -36.9151208, 174.8263787 -36.9150207, 174.8260556 -36.9148953, 174.8259518 -36.9148555, 174.8255869 -36.9146997, 174.8251934 -36.9145083, 174.8249065 -36.9143422, 174.8245826 -36.914145, 174.8243473 -36.9139751, 174.8240792 -36.9137618, 174.8238166 -36.9135372, 174.8232189 -36.9129476)"
2214,59935541,motorway_link,1,241.98199999999997,100,,1,8010394,2174221228,2000,"LINESTRING (174.8152738 -36.9057716, 174.814663 -36.9056075, 174.8141039 -36.9054084, 174.8132762 -36.9050269, 174.8128237 -36.9048392)"
2215,2174221228,motorway_link,1,146.10599999999997,50,,1,478029708,2174221206,2000,"LINESTRING (174.8128237 -36.9048392, 174.8124466 -36.9046601, 174.8115575 -36.9043159, 174.8114489 -36.904268, 174.8113785 -36.9042197)"
2216,59937154,motorway,3,850.945,100,Auckland Southern Motorway,1,"[717796146, 717796147, 119021300]",59937138,2000,"LINESTRING (174.8007948 -36.891403, 174.7996962 -36.8907097, 174.7975618 -36.8892163, 174.7973013 -36.8890341, 174.7966602 -36.8886735, 174.7950785 -36.8879295, 174.7930156 -36.8869992)"
2217,59938696,motorway,3,620.386,100,Auckland Southern Motorway,1,668832061,59938698,2000,"LINESTRING (174.8858872 -36.9884333, 174.8832531 -36.983266)"
2218,892840737,motorway,3,459.329,100,Auckland Southern Motorway,1,198585305,59938696,2000,"LINESTRING (174.8878234 -36.9922637, 174.8868117 -36.9902474, 174.8858872 -36.9884333)"
2219,254382673,motorway_link,1,389.16400000000004,50,,1,"[668835162, 668835164]",59938696,2000,"LINESTRING (174.8867 -36.9917608, 174.8868302 -36.9915188, 174.8869086 -36.99131, 174.8869334 -36.9910907, 174.8869262 -36.9908992, 174.8868702 -36.990679, 174.8868027 -36.9904978, 174.8866609 -36.9901664, 174.88641 -36.9896169, 174.8860061 -36.9888026, 174.8859369 -36.9886309, 174.8858872 -36.9884333)"
2220,59938698,motorway,3,2577.1099999999997,100,Auckland Southern Motorway,1,"[119980548, 12956420, 87348073, 668832052, 668832057, 621566365]",1346441763,2000,"LINESTRING (174.8832531 -36.983266, 174.8829272 -36.9826409, 174.8823258 -36.981444, 174.8820314 -36.9808497, 174.8818412 -36.9804099, 174.88179 -36.9802926, 174.8814365 -36.9793692, 174.8806259 -36.9768459, 174.8800618 -36.9751877, 174.8798606 -36.9745963, 174.8796199 -36.9739557, 174.8794799 -36.9736218, 174.8793041 -36.9732942, 174.8791611 -36.973072, 174.8790067 -36.9728589, 174.8788467 -36.9726457, 174.8786662 -36.9724367, 174.8784487 -36.9722068, 174.8782106 -36.9719873, 174.8777191 -36.9715543, 174.8751578 -36.9696381, 174.8697511 -36.9655309, 174.8694077 -36.9652701, 174.8681367 -36.9643105)"
2221,898136535,motorway_link,1,248.876,100,,1,"[668832065, 460267359]",59938698,2000,"LINESTRING (174.8840076 -36.9854175, 174.8836741 -36.9845337, 174.8834836 -36.9839927, 174.8833334 -36.9836242, 174.8832706 -36.9834433, 174.8832531 -36.983266)"
2222,1346441763,motorway,3,433.661,100,Auckland Southern Motorway,1,621566367,360077254,2000,"LINESTRING (174.8681367 -36.9643105, 174.8646068 -36.961617)"
2223,1346441763,motorway_link,1,389.761,50,,1,"[83805866, 621566366]",6224842596,2000,"LINESTRING (174.8681367 -36.9643105, 174.8679943 -36.9642612, 174.8664626 -36.9631376, 174.8663162 -36.9630745, 174.8662121 -36.9630687, 174.8660642 -36.9631065, 174.8659748 -36.9631733, 174.8659143 -36.9633024, 174.8659273 -36.9634157, 174.8660021 -36.9635342, 174.8661867 -36.9636615, 174.8668664 -36.964107)"
2224,59941580,motorway_link,2,307.954,50,,1,29418180,324224961,2000,"LINESTRING (174.8928706 -37.0006086, 174.892044 -36.9997893, 174.8915134 -36.9992091, 174.8912144 -36.9988408, 174.8908286 -36.9983733)"
2225,59941580,motorway,3,1033.242,100,Auckland Southern Motorway,1,198585305,892840737,2000,"LINESTRING (174.8928706 -37.0006086, 174.891777 -36.9991583, 174.8905902 -36.9975755, 174.8902032 -36.9969311, 174.8878234 -36.9922637)"
2226,324224961,motorway_link,1,339.38700000000006,50,,1,156131606,5849811489,2000,"LINESTRING (174.8908286 -36.9983733, 174.890715 -36.9982749, 174.8899675 -36.9974409, 174.8896525 -36.9971674, 174.8893245 -36.9969479, 174.8889664 -36.9967648, 174.8885337 -36.9965988, 174.8881673 -36.9965027, 174.8879866 -36.9964685)"
2227,324224961,motorway_link,2,735.2520000000001,100,,1,160175626,893837808,2000,"LINESTRING (174.8908286 -36.9983733, 174.8903066 -36.9976427, 174.8900002 -36.9972548, 174.889686 -36.99695, 174.8893919 -36.9967242, 174.8890872 -36.9965429, 174.8887406 -36.9963622, 174.8883695 -36.9962223, 174.887977 -36.996097, 174.8876134 -36.9960199, 174.8871441 -36.9959696, 174.886638 -36.995942, 174.8857433 -36.9959377, 174.8838728 -36.9959558)"
2228,892830089,motorway_link,1,751.2369999999999,100,,1,90496238,892840737,2000,"LINESTRING (174.8839836 -36.9958221, 174.8841691 -36.9957985, 174.8861317 -36.9957271, 174.8869975 -36.9956927, 174.8873094 -36.9956685, 174.8874939 -36.9956408, 174.8876623 -36.9956028, 174.8878525 -36.9955372, 174.8879978 -36.9954686, 174.888125 -36.9953972, 174.8882233 -36.9953263, 174.8883104 -36.9952555, 174.8883767 -36.9951952, 174.8884281 -36.995132, 174.8884822 -36.9950644, 174.8885251 -36.9949998, 174.8885795 -36.9948917, 174.8886349 -36.9947449, 174.8886708 -36.9945914, 174.8886768 -36.9944321, 174.8886521 -36.9942464, 174.8886164 -36.9941283, 174.8882551 -36.9932675, 174.8878571 -36.9924364, 174.8878441 -36.9923791, 174.8878234 -36.9922637)"
2229,59943148,motorway_link,4,165.392,80,,1,"[144870702, 582079798]",60540111,2000,"LINESTRING (174.7475572 -36.8426364, 174.7479556 -36.842685, 174.7482704 -36.8427387, 174.7488302 -36.8428836, 174.7493325 -36.8430536)"
2230,911594537,motorway,5,848.257,80,Auckland Northern Motorway,1,"[24147074, 582079797]",59943148,2000,"LINESTRING (174.7416732 -36.8371326, 174.7416458 -36.8373077, 174.7416398 -36.8374841, 174.7416517 -36.8376665, 174.7416899 -36.8378494, 174.7417404 -36.8380151, 174.7418156 -36.8381796, 174.7419179 -36.8383514, 174.7420407 -36.8385167, 174.7421467 -36.8386318, 174.7422828 -36.8387667, 174.7425612 -36.8390083, 174.7428186 -36.8391859, 174.7432079 -36.8394473, 174.7442619 -36.8400781, 174.7445272 -36.8402355, 174.7447702 -36.8403935, 174.7449307 -36.8405129, 174.7450709 -36.8406325, 174.7452048 -36.8407728, 174.7453687 -36.840983, 174.745517 -36.8412021, 174.7456655 -36.8414434, 174.745812 -36.8416617, 174.7459106 -36.841787, 174.7460166 -36.8419064, 174.7461222 -36.8420047, 174.7463038 -36.8421519, 174.7464864 -36.8422728, 174.7467113 -36.8423861, 174.7469461 -36.8424828, 174.7471799 -36.8425504, 174.7474177 -36.8426074, 174.7475572 -36.8426364)"
2231,60540111,motorway_link,3,250.25,50,,1,"[624799638, 624799639]",4588825748,2000,"LINESTRING (174.7493325 -36.8430536, 174.7497021 -36.8431368, 174.7501203 -36.8433338, 174.7505363 -36.8435386, 174.7507852 -36.843677, 174.7517153 -36.8442203)"
2232,911594523,motorway,2,38.633,80,Auckland Northern Motorway,1,330604958,59943194,2000,"LINESTRING (174.7496694 -36.8203373, 174.749663 -36.8199899)"
2233,2147326209,motorway,3,166.51000000000002,80,Auckland Northern Motorway,1,"[204749496, 623894431]",59943194,2000,"LINESTRING (174.7501476 -36.8214324, 174.7499952 -36.8211193, 174.7498614 -36.8207449, 174.7497626 -36.8203038, 174.749663 -36.8199899)"
2234,59943216,motorway,3,1031.953,100,Auckland Northern Motorway,1,"[669716331, 119983820]",60281989,2000,"LINESTRING (174.7611941 -36.8023979, 174.76075 -36.8034002, 174.7606974 -36.803519, 174.7602766 -36.804384, 174.7596606 -36.8055278, 174.7593722 -36.8059298, 174.7590618 -36.8063336, 174.7585157 -36.8069828, 174.7578625 -36.8076825, 174.7565933 -36.8090543, 174.7554017 -36.8103585)"
2235,59943222,motorway,3,788.9200000000001,100,Auckland Northern Motorway,1,182626335,59943216,2000,"LINESTRING (174.758959 -36.7958944, 174.7593325 -36.7963139, 174.7597536 -36.7967521, 174.7599414 -36.7969475, 174.7601587 -36.7971881, 174.760565 -36.797666, 174.7607829 -36.7979769, 174.7610036 -36.7983522, 174.7611243 -36.7985885, 174.7612171 -36.7988089, 174.7613536 -36.7991726, 174.7614478 -36.7995402, 174.7615185 -36.7999523, 174.7615562 -36.8003523, 174.7615588 -36.8006084, 174.7615454 -36.8008543, 174.7615185 -36.8011142, 174.7614744 -36.8013971, 174.7611941 -36.8023979)"
2236,328923979,motorway_link,1,649.0389999999999,50,,1,"[658361507, 658361511, 29917001, 524281872, 524281873, 156277404]",59943216,2000,"LINESTRING (174.7643849 -36.7975942, 174.7643051 -36.797648, 174.764182 -36.7977326, 174.7639507 -36.7978791, 174.7635101 -36.7981525, 174.762631 -36.7986849, 174.7623031 -36.7988816, 174.7622404 -36.798917, 174.7621098 -36.7989973, 174.7619876 -36.7990996, 174.7619356 -36.7991641, 174.7618884 -36.7992328, 174.7618619 -36.7992865, 174.7618431 -36.7993355, 174.7618163 -36.7994239, 174.7618109 -36.799497, 174.7618119 -36.7995786, 174.7618189 -36.7998524, 174.7618176 -36.8001105, 174.7617948 -36.8004301, 174.7617703 -36.800669, 174.7616931 -36.8010876, 174.7615992 -36.801376, 174.7614624 -36.8017682, 174.7611941 -36.8023979)"
2237,60281989,motorway,3,672.0019999999998,100,Auckland Northern Motorway,1,"[523969315, 119983820, 523969316]",1346486203,2000,"LINESTRING (174.7554017 -36.8103585, 174.7546272 -36.8111266, 174.7534225 -36.8124153, 174.7530106 -36.8128486, 174.7527799 -36.8130998, 174.7525077 -36.8134316, 174.7522435 -36.8137365, 174.7519888 -36.8140666, 174.7518803 -36.8142074, 174.7517325 -36.8144013, 174.7516145 -36.8145729, 174.7515012 -36.8147519, 174.7513656 -36.8149752, 174.7512992 -36.8151397, 174.7512147 -36.8153532)"
2238,59943222,motorway_link,1,377.68600000000004,50,,1,"[29917113, 615627965]",329681045,2000,"LINESTRING (174.758959 -36.7958944, 174.7592762 -36.7961335, 174.7596437 -36.7964492, 174.7603437 -36.79707, 174.7606602 -36.7973728, 174.7609017 -36.7976488, 174.7611384 -36.7979317, 174.7612235 -36.7980665, 174.7613544 -36.7982738, 174.7615319 -36.798565)"
2239,59946152,motorway_link,1,435.82899999999995,50,,1,"[624798567, 28806935]",1333063557,2000,"LINESTRING (174.7638485 -36.9199792, 174.7630037 -36.9195446, 174.7624205 -36.9192274, 174.7618217 -36.9189398, 174.7612807 -36.9187344, 174.7609852 -36.9186394, 174.7607543 -36.9185651, 174.7602793 -36.9184452, 174.7599079 -36.9183665, 174.7594773 -36.9182755)"
2240,59946152,motorway,3,1021.194,100,Southwestern Motorway,1,606514511,1706617421,2000,"LINESTRING (174.7638485 -36.9199792, 174.7631114 -36.9195068, 174.7626929 -36.9192386, 174.7620042 -36.9188594, 174.7615043 -36.9186447, 174.761054 -36.918464, 174.7605463 -36.9182944, 174.7598775 -36.9181239, 174.7586021 -36.9178694, 174.7580113 -36.9177459, 174.7575699 -36.9176317, 174.7571104 -36.9174845, 174.7567026 -36.9173271, 174.7562321 -36.9171316, 174.7558262 -36.9169354, 174.7551049 -36.9165261, 174.7537853 -36.9157746)"
2241,59946163,motorway,3,991.2190000000002,100,Southwestern Motorway,1,"[117980265, 631994650]",59946152,2000,"LINESTRING (174.7735511 -36.924321, 174.77284 -36.9239476, 174.7720781 -36.923593, 174.7699816 -36.9227206, 174.7686159 -36.922202, 174.7674327 -36.9217372, 174.7671513 -36.9216433, 174.7668964 -36.9215501, 174.7665704 -36.921428, 174.766045 -36.9212036, 174.7655296 -36.920968, 174.7653213 -36.9208629, 174.7647963 -36.9205713, 174.7643588 -36.9203228, 174.7640132 -36.9200815, 174.7638485 -36.9199792)"
2242,1333063557,motorway_link,2,138.64499999999998,50,,1,118542473,1333063595,2000,"LINESTRING (174.7594773 -36.9182755, 174.7591473 -36.9182426, 174.7588388 -36.9181932, 174.7585784 -36.9181492, 174.7584767 -36.9181482, 174.7583882 -36.9181632, 174.7582736 -36.9182007, 174.7581951 -36.9182544, 174.7581388 -36.9183101, 174.7580867 -36.9184117)"
2243,1333063557,motorway_link,2,118.325,50,,1,606514513,1333063596,2000,"LINESTRING (174.7594773 -36.9182755, 174.7587205 -36.9181234, 174.7581828 -36.9180285)"
2244,1706617421,motorway,3,961.6919999999999,100,Southwestern Motorway,1,606514511,659031754,2000,"LINESTRING (174.7537853 -36.9157746, 174.7534891 -36.9156051, 174.7530159 -36.9153735, 174.7525832 -36.9151952, 174.7521147 -36.9150377, 174.7517497 -36.914923, 174.751316 -36.914799, 174.7508179 -36.91468, 174.7502554 -36.9145606, 174.749606 -36.9144802, 174.7489179 -36.91442, 174.7482145 -36.9143751, 174.7475731 -36.914319, 174.7467514 -36.9142215, 174.7455215 -36.9139892, 174.7450334 -36.9138646, 174.7443447 -36.9136578, 174.7436952 -36.9134299, 174.7435193 -36.9133599)"
2245,291709718,motorway_link,1,454.966,50,,1,"[8081490, 624798566]",1706617421,2000,"LINESTRING (174.7580175 -36.9179973, 174.7577814 -36.9179556, 174.7575138 -36.9178733, 174.7572377 -36.9177891, 174.7569193 -36.9176719, 174.756558 -36.917523, 174.7561149 -36.9173061, 174.7557104 -36.9170702, 174.7553541 -36.9168373, 174.754644 -36.9163544, 174.7537853 -36.9157746)"
2246,59946163,motorway_link,1,612.631,50,,1,"[8016592, 618355449, 814617491, 631994652]",1344108314,2000,"LINESTRING (174.7735511 -36.924321, 174.7732262 -36.9242167, 174.7725946 -36.9239229, 174.7718149 -36.923609, 174.7715272 -36.9235056, 174.7699265 -36.9229608, 174.7691867 -36.9227392, 174.7684328 -36.9225151, 174.7676893 -36.9222869, 174.767607 -36.9222675, 174.7675091 -36.9222536, 174.7674461 -36.9222547, 174.7673575 -36.9222525, 174.7672033 -36.9222654)"
2247,1344108314,primary,2,164.61000000000004,50,Queenstown Road,1,"[119717608, 40491178, 670449165, 714530993, 714530994, 119717617, 814617492, 814617493]",7621988652,900,"LINESTRING (174.7672033 -36.9222654, 174.767178 -36.9222726, 174.7671296 -36.922274, 174.7670719 -36.9222611, 174.7670374 -36.922243, 174.7669883 -36.9222024, 174.7669606 -36.9221507, 174.7669619 -36.9221024, 174.7669769 -36.9220658, 174.767007 -36.9220366, 174.7670276 -36.922022, 174.7670642 -36.9219979, 174.7670893 -36.9219813, 174.7671146 -36.9219626, 174.7671224 -36.9219569, 174.7671617 -36.9219169, 174.7672104 -36.9218452, 174.7673518 -36.9216327, 174.7674564 -36.9214764, 174.7674716 -36.9214395, 174.7674913 -36.9213905, 174.7675053 -36.9213416, 174.7675098 -36.9213078, 174.7675219 -36.9212452, 174.767521 -36.9211788, 174.7675052 -36.9211343, 174.7674821 -36.9210574)"
2248,59962868,primary,1,151.85000000000002,50,Queenstown Road,1,"[8016545, 40491177, 670449166]",1344108314,900,"LINESTRING (174.7677238 -36.9210232, 174.767686 -36.9211209, 174.7675767 -36.9213624, 174.7672906 -36.9218177, 174.7672644 -36.9218642, 174.7672583 -36.9218901, 174.7672476 -36.921933, 174.7672489 -36.9219737, 174.7672731 -36.9220274, 174.7672999 -36.9220702, 174.7673106 -36.9220981, 174.7673106 -36.9221346, 174.7673036 -36.9221666, 174.7672865 -36.9222085, 174.7672529 -36.9222375, 174.7672033 -36.9222654)"
2249,59947356,motorway,5,661.2650000000001,100,"['Southwestern Motorway', 'Mangere Bridge']",1,"[347098592, 106710817]",59963391,2000,"LINESTRING (174.7891488 -36.9358769, 174.7890182 -36.9354913, 174.7889348 -36.9352344, 174.7888451 -36.9349753, 174.7886468 -36.9343939, 174.7884696 -36.9339177, 174.7882934 -36.9335466, 174.7881086 -36.9332023, 174.7878901 -36.9328288, 174.787657 -36.9324994, 174.7874988 -36.9322826, 174.7872389 -36.9319758, 174.7870921 -36.9317971, 174.7869895 -36.9316842, 174.7868382 -36.9315374, 174.7866556 -36.9313606, 174.7864484 -36.9311717, 174.7859867 -36.9307869, 174.7858277 -36.93067)"
2250,59964073,motorway_link,1,473.3430000000001,50,Mangere Bridge,1,"[616664337, 616664338, 616664339, 616664340, 150586331]",59947356,2000,"LINESTRING (174.7901448 -36.9400562, 174.79005 -36.9395555, 174.78994 -36.9389894, 174.7899301 -36.938944, 174.7897829 -36.9382537, 174.7896423 -36.9377178, 174.7895058 -36.9372358, 174.7893694 -36.9367539, 174.7892811 -36.9364944, 174.7891488 -36.9358769)"
2251,59964110,motorway,5,1448.2360000000003,100,"['Southwestern Motorway', 'Mangere Bridge']",1,"[669078341, 616664341, 106710814, 117980271]",59947356,2000,"LINESTRING (174.7933923 -36.9484513, 174.7929913 -36.9472076, 174.7921748 -36.9447934, 174.791765 -36.9435983, 174.7914132 -36.9425638, 174.7909785 -36.9412316, 174.7907583 -36.9405312, 174.7903441 -36.9393492, 174.7898414 -36.9378795, 174.7896822 -36.9374192, 174.7893818 -36.9365556, 174.7893519 -36.936482, 174.78924 -36.9361328, 174.7891488 -36.9358769)"
2252,59947365,motorway,3,423.719,100,Southwestern Motorway,1,542135154,59964143,2000,"LINESTRING (174.7974086 -36.9580215, 174.7968252 -36.9568664, 174.7956343 -36.9544845)"
2253,76183502,motorway,2,1394.453,100,George Bolt Memorial Drive,1,323159685,59947365,2000,"LINESTRING (174.7938312 -36.9681434, 174.7965314 -36.9663547, 174.7970536 -36.9660033, 174.7974668 -36.9657214, 174.7980479 -36.9653393, 174.7983932 -36.9650914, 174.7986082 -36.9649174, 174.798869 -36.9646615, 174.7990807 -36.9644096, 174.799258 -36.9641714, 174.7993978 -36.9639184, 174.7995149 -36.9636637, 174.7995904 -36.963445, 174.7996749 -36.9631547, 174.7997284 -36.9628375, 174.799753 -36.9625062, 174.799727 -36.9621299, 174.7996673 -36.9618277, 174.7995864 -36.9615701, 174.799454 -36.9612538, 174.7993206 -36.9609921, 174.799067 -36.9606231, 174.7983981 -36.9596657, 174.7979874 -36.9589952, 174.7974086 -36.9580215)"
2254,59964340,motorway,2,1304.0720000000001,100,Southwestern Motorway,1,"[616747886, 119980171, 160069245, 119980173]",59947365,2000,"LINESTRING (174.8057876 -36.9672067, 174.8046627 -36.966615, 174.8037137 -36.966099, 174.8032879 -36.9658654, 174.8028747 -36.9656421, 174.8025284 -36.9654099, 174.8021836 -36.9651807, 174.8019105 -36.9649773, 174.8016094 -36.9647236, 174.8012401 -36.9644043, 174.8008638 -36.9640342, 174.8005692 -36.9637253, 174.8003427 -36.9634557, 174.800119 -36.9631769, 174.799831 -36.9627956, 174.7996298 -36.9624872, 174.7994281 -36.9621441, 174.7987685 -36.960864, 174.7983521 -36.9600172, 174.7980086 -36.9592518, 174.7978115 -36.9588477, 174.7974086 -36.9580215)"
2255,59964143,motorway_link,1,513.4520000000001,100,,1,"[8016768, 207418657, 542135155, 542135156]",7907087166,2000,"LINESTRING (174.7956343 -36.9544845, 174.7953692 -36.9541154, 174.7951093 -36.9536793, 174.7946973 -36.9529336, 174.794414 -36.9524741, 174.7942252 -36.9522957, 174.7940972 -36.9522116, 174.7939969 -36.9521606, 174.7938853 -36.952114, 174.7938021 -36.9520905, 174.7936787 -36.9520674, 174.7935729 -36.9520523, 174.79344 -36.9520438, 174.7933214 -36.9520498, 174.7931638 -36.9520722, 174.7930079 -36.9521063, 174.7928312 -36.9521714, 174.7926721 -36.9522458, 174.7920634 -36.9525363, 174.7920044 -36.9525674, 174.7919729 -36.9525894, 174.7919343 -36.9526232, 174.7919124 -36.9526543, 174.7918743 -36.9527093)"
2256,59964143,motorway,3,700.4390000000001,100,Southwestern Motorway,1,"[542135153, 542135154, 616664342]",59964110,2000,"LINESTRING (174.7956343 -36.9544845, 174.7951494 -36.9534634, 174.7948208 -36.9527033, 174.7945182 -36.9518502, 174.7944721 -36.9517212, 174.7943526 -36.9513864, 174.7943342 -36.9513279, 174.7941537 -36.950755, 174.7939492 -36.9501558, 174.7933923 -36.9484513)"
2257,59962852,secondary,1,24.283,50,Beachcroft Avenue,1,117595540,59962916,700,"LINESTRING (174.7676819 -36.9208621, 174.7677599 -36.9208389, 174.767818 -36.9208341, 174.7678734 -36.9208334, 174.7679487 -36.9208424)"
2258,59962852,primary,2,14.22,50,,1,670449164,59962858,900,"LINESTRING (174.7676819 -36.9208621, 174.7677052 -36.9208797, 174.7677235 -36.9209006, 174.7677362 -36.9209241, 174.7677427 -36.9209491, 174.7677428 -36.9209747)"
2259,7621988647,primary,1,1.623,50,,1,818610357,59962852,900,"LINESTRING (174.7676668 -36.9208539, 174.7676819 -36.9208621)"
2260,1324476670,primary_link,1,85.79,50,,1,24549979,59962916,900,"LINESTRING (174.7677497 -36.9201357, 174.7677103 -36.9203387, 174.7677167 -36.9204451, 174.7677597 -36.9206345, 174.767781 -36.9206835, 174.7678061 -36.9207317, 174.7678583 -36.9207935, 174.7678869 -36.9208173, 174.7679487 -36.9208424)"
2261,59962858,primary,2,2.896,50,,1,670449163,7621988648,900,"LINESTRING (174.7677428 -36.9209747, 174.7677362 -36.9210002)"
2262,7621988648,primary,2,2.785,50,,1,818610361,59962868,900,"LINESTRING (174.7677362 -36.9210002, 174.7677238 -36.9210232)"
2263,59962868,primary,1,24.950000000000003,50,,1,117595539,7621988652,900,"LINESTRING (174.7677238 -36.9210232, 174.7677036 -36.9210461, 174.7676775 -36.9210649, 174.7676468 -36.9210785, 174.7676131 -36.9210865, 174.7675781 -36.9210882, 174.7675435 -36.9210838, 174.7675109 -36.9210733, 174.7674821 -36.9210574)"
2264,7621988652,primary,1,24.126999999999992,50,,1,"[818610360, 670449162, 818610359]",59962874,900,"LINESTRING (174.7674821 -36.9210574, 174.7674717 -36.9210495, 174.7674514 -36.9210284, 174.767437 -36.9210045, 174.7674292 -36.9209787, 174.7674284 -36.9209521, 174.7674345 -36.920926, 174.7674473 -36.9209015, 174.7674662 -36.9208797, 174.7674836 -36.9208659)"
2265,59962874,primary,2,59.093999999999994,50,Queenstown Road,1,24549985,1324476675,900,"LINESTRING (174.7674836 -36.9208659, 174.7675057 -36.9207118, 174.7675735 -36.9205285, 174.7676606 -36.9203569)"
2266,59962874,primary,1,17.368,50,,1,117595537,7621988647,900,"LINESTRING (174.7674836 -36.9208659, 174.7675253 -36.9208456, 174.7675728 -36.9208364, 174.7676215 -36.9208393, 174.7676668 -36.9208539)"
2267,1324476670,primary,4,25.84,50,Queenstown Road,0,618355440,1324476675,900,"LINESTRING (174.7677497 -36.9201357, 174.7676606 -36.9203569)"
2268,1324476675,primary,2,55.352,50,Queenstown Road,1,117595541,7621988647,900,"LINESTRING (174.7676606 -36.9203569, 174.7676493 -36.9205456, 174.7676503 -36.9206782, 174.7676586 -36.9207982, 174.7676668 -36.9208539)"
2269,59964069,motorway_link,2,57.228,50,,1,8016757,59964073,2000,"LINESTRING (174.7898868 -36.9404989, 174.7899957 -36.9404288, 174.7900416 -36.9403876, 174.7900623 -36.9403664, 174.790129 -36.9402321, 174.7901448 -36.9400562)"
2270,59964069,secondary,1,33.744,50,Rimu Road,1,24837814,59964082,700,"LINESTRING (174.7898868 -36.9404989, 174.7901137 -36.9404279, 174.790239 -36.9403856)"
2271,3740819138,secondary,2,62.836,50,Rimu Road,1,117599457,59964069,700,"LINESTRING (174.789235 -36.9407172, 174.7893778 -36.9406642, 174.7894707 -36.9406295, 174.7898868 -36.9404989)"
2272,59964082,motorway_link,1,37.572,50,,1,805515397,59964073,2000,"LINESTRING (174.790239 -36.9403856, 174.7901448 -36.9400562)"
2273,3740819131,motorway_link,1,13.309999999999999,50,,1,8016759,59964082,2000,"LINESTRING (174.7903722 -36.9404313, 174.790334 -36.9404304, 174.7902702 -36.9404078, 174.790239 -36.9403856)"
2274,72244101,motorway_link,1,557.26,100,,1,"[207418656, 616680462, 616680465, 616680468, 8016765]",59964110,2000,"LINESTRING (174.7917444 -36.9525484, 174.7918925 -36.9524955, 174.7923941 -36.9522714, 174.7931281 -36.9519192, 174.7933299 -36.9518073, 174.7935352 -36.9516473, 174.7936532 -36.9515198, 174.7937495 -36.9513724, 174.7938427 -36.9512033, 174.7939059 -36.9510349, 174.7939314 -36.9508797, 174.7939361 -36.9507075, 174.7938976 -36.9504701, 174.7938377 -36.9502796, 174.7936577 -36.9496362, 174.7933923 -36.9484513)"
2275,7907087166,secondary,1,14.206000000000001,50,,1,24602999,3361564586,700,"LINESTRING (174.7918743 -36.9527093, 174.7918623 -36.9527508, 174.7918367 -36.9527881, 174.7917993 -36.9528185)"
2276,72244101,secondary,1,22.826,50,,1,24602999,7907087166,700,"LINESTRING (174.7917444 -36.9525484, 174.7918007 -36.9525731, 174.791844 -36.952611, 174.7918694 -36.9526582, 174.7918743 -36.9527093)"
2277,59964204,motorway,2,262.106,100,George Bolt Memorial Drive,1,323159685,76183502,2000,"LINESTRING (174.7917705 -36.969826, 174.7921185 -36.9694969, 174.7925414 -36.9691248, 174.7931693 -36.9686169, 174.7938312 -36.9681434)"
2278,3299526339,motorway,2,1008.306,100,George Bolt Memorial Drive,1,"[323159692, 323159685, 620966142]",59964204,2000,"LINESTRING (174.7866168 -36.977866, 174.788272 -36.9747788, 174.7885572 -36.9741992, 174.7888373 -36.9737156, 174.7890481 -36.9733295, 174.7892571 -36.97297, 174.7896811 -36.9723285, 174.7899072 -36.9719965, 174.7899375 -36.9719582, 174.7901445 -36.971696, 174.7903832 -36.9714075, 174.7907078 -36.971019, 174.7912317 -36.9704076, 174.7917705 -36.969826)"
2279,4308220407,motorway_link,2,441.33600000000007,100,,1,"[450679248, 431593407]",59964204,2000,"LINESTRING (174.7889143 -36.9730562, 174.7890995 -36.9727611, 174.7896464 -36.9720175, 174.7900074 -36.9715653, 174.7905964 -36.9709282, 174.791178 -36.970347, 174.7915564 -36.9700149, 174.7917705 -36.969826)"
2280,76183502,motorway_link,1,266.199,50,,1,"[9684960, 623197787, 668862694]",76183951,2000,"LINESTRING (174.7938312 -36.9681434, 174.7944999 -36.9676025, 174.7949094 -36.9672767, 174.7951402 -36.9670716, 174.7953195 -36.9668874, 174.7954134 -36.9667794, 174.7955147 -36.9666355, 174.7955924 -36.9665217, 174.7957342 -36.966314)"
