,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
55,1,3,None,None,19802.755999999998,13,296234991,48.7751653,2.2885877,3,2.2885877,48.7751653,traffic_signals,,5600.0,POINT (2.2885877 48.7751653)
56,1,4,None,None,41245.265,14,100300851,48.7823992,2.3165659,4,2.3165659,48.7823992,,,15700.0,POINT (2.3165659 48.7823992)
57,1,4,None,None,41245.265,14,6282744266,48.7787867,2.2947859,3,2.2947859,48.7787867,,,4200.0,POINT (2.2947859 48.7787867)
58,1,4,None,None,41245.265,14,100295661,48.7962084,2.321914,4,2.321914,48.7962084,,,11000.0,POINT (2.321914 48.7962084)
59,1,4,None,None,41245.265,14,298740595,48.7888515,2.2934139,4,2.2934139,48.7888515,,,5600.0,POINT (2.2934139 48.7888515)
60,1,5,None,None,70479.894,15,125792,48.7831284,2.3468659,3,2.3468659,48.7831284,motorway_junction,,16000.0,POINT (2.3468659 48.7831284)
61,1,5,None,None,70479.894,15,1720251418,48.7905427,2.34355,3,2.34355,48.7905427,traffic_signals,,4200.0,POINT (2.34355 48.7905427)
62,1,5,None,None,70479.894,15,2315157621,48.7996326,2.3435428,3,2.3435428,48.7996326,,,4200.0,POINT (2.3435428 48.7996326)
63,1,5,None,None,70479.894,15,788794594,48.7921511,2.336929,3,2.336929,48.7921511,,,5600.0,POINT (2.336929 48.7921511)
64,1,6,None,None,27160.959000000003,16,300297897,48.7930572,2.3955644,4,2.3955644,48.7930572,traffic_signals,,12600.0,POINT (2.3955644 48.7930572)
65,1,6,None,None,27160.959000000003,16,300298152,48.7925676,2.3866544,3,2.3866544,48.7925676,,,5400.0,POINT (2.3866544 48.7925676)
66,1,6,None,None,27160.959000000003,16,1919230354,48.7959716,2.3683668,4,2.3683668,48.7959716,,,10100.0,POINT (2.3683668 48.7959716)
67,1,6,None,None,27160.959000000003,16,426655714,48.788557,2.370185,2,2.370185,48.788557,,,5600.0,POINT (2.370185 48.788557)
68,1,7,None,None,34570.25700000002,17,300519118,48.7741827,2.4083916,3,2.4083916,48.7741827,motorway_junction,24,18000.0,POINT (2.4083916 48.7741827)
69,1,7,None,None,34570.25700000002,17,1688841856,48.7870698,2.4229078,3,2.4229078,48.7870698,,,4200.0,POINT (2.4229078 48.7870698)
70,1,7,None,None,34570.25700000002,17,5067051365,48.7875968,2.4358129,3,2.4358129,48.7875968,,,6300.0,POINT (2.4358129 48.7875968)
71,1,7,None,None,34570.25700000002,17,195556141,48.7783271,2.4381649,3,2.4381649,48.7783271,,,6300.0,POINT (2.4381649 48.7783271)
72,1,8,None,None,62426.582,18,81109129,48.782588,2.4409065,3,2.4409065,48.782588,,,16000.0,POINT (2.4409065 48.782588)
73,1,8,None,None,62426.582,18,1019086158,48.7823935,2.4585674,5,2.4585674,48.7823935,,,8700.0,POINT (2.4585674 48.7823935)
74,1,8,None,None,62426.582,18,248810719,48.7741535,2.4388849,3,2.4388849,48.7741535,,,7200.0,POINT (2.4388849 48.7741535)
75,1,8,None,None,62426.582,18,301263935,48.7800834,2.4591035,3,2.4591035,48.7800834,,,7200.0,POINT (2.4591035 48.7800834)
76,1,9,None,None,25161.964999999997,19,301266733,48.7745992,2.5107784,3,2.5107784,48.7745992,traffic_signals,,9800.0,POINT (2.5107784 48.7745992)
77,1,9,None,None,25161.964999999997,19,1424627780,48.7979534,2.5026594,3,2.5026594,48.7979534,,,5600.0,POINT (2.5026594 48.7979534)
78,1,9,None,None,25161.964999999997,19,431523676,48.7808116,2.4936861,2,2.4936861,48.7808116,,,5600.0,POINT (2.4936861 48.7808116)
79,1,9,None,None,25161.964999999997,19,2434929527,48.7791374,2.4921655,3,2.4921655,48.7791374,,,3500.0,POINT (2.4921655 48.7791374)
