<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
442139,442138,1800,215.229,0.2582748,0.15,4,0,0,A
1774155334,442139,1800,111.014,0.1332168,0.15,4,0,0,A
245225569,6225709029,4500,20.993,0.0251916,0.15,4,0,0,A
361721,245225569,4500,7.369,0.0088428,0.15,4,0,0,A
382038,14956514,4500,718.432,0.8621184,0.15,4,0,0,A
14956514,84762463,2700,196.213,0.2354556,0.15,4,0,0,A
368093,14956514,1800,27.172,0.0326064,0.15,4,0,0,A
361709,361711,4500,60.731,0.0728772,0.15,4,0,0,A
361715,361709,4500,37.522,0.0450264,0.15,4,0,0,A
7223004840,361709,1400,18.681,0.0224172,0.15,4,0,0,A
361711,367617,3600,1720.724,3.441448,0.15,4,0,0,A
361711,361712,4500,32.545,0.039054,0.15,4,0,0,A
367617,36474058,700,31.835,0.038202,0.15,4,0,0,A
367617,510573315,7200,44.855,0.053826,0.15,4,0,0,A
661209,367617,3600,40.866,0.0490392,0.15,4,0,0,A
361712,245225501,4500,54.705,0.065646,0.15,4,0,0,A
661209,361712,2700,1730.8,2.07696,0.15,4,0,0,A
245225501,6867489635,4500,4.038,0.0048456,0.15,4,0,0,A
1142990020,361715,2700,1005.991,1.2071892,0.15,4,0,0,A
361715,7223004840,1400,47.428,0.0569136,0.15,4,0,0,A
6225709029,361715,4500,79.735,0.095682,0.15,4,0,0,A
1142990072,1142990020,3600,427.29,0.512748,0.15,4,0,0,A
6867489635,361721,4500,11.752,0.0141024,0.15,4,0,0,A
1836902820,361721,1800,10.761,0.0129132,0.15,4,0,0,A
367504,367506,3600,767.098,0.9205176,0.15,4,0,0,A
25253723,367504,4500,49.099,0.0589188,0.15,4,0,0,A
364627449,367504,1400,32.708,0.0392496,0.15,4,0,0,A
367506,25095608,1800,238.016,0.2856192,0.15,4,0,0,A
367506,470132,2700,184.133,0.2209596,0.15,4,0,0,A
470129,367506,1800,482.901,0.965802,0.15,4,0,0,A
25095608,367530,1800,42.785,0.051342,0.15,4,0,0,A
25095608,2418577616,1800,44.582,0.0534984,0.15,4,0,0,A
470132,470137,2700,270.884,0.3250608,0.15,4,0,0,A
470132,470135,2100,477.099,0.954198,0.15,4,0,0,A
367530,2418577616,1800,10.232,0.0122784,0.15,4,0,0,A
367530,676821350,1800,437.956,0.875912,0.15,4,0,0,A
16820933,367513,5400,72.998,0.0875976,0.15,4,0,0,A
367513,260568406,1400,48.639,0.0583668,0.15,4,0,0,A
367513,324706464,1800,38.245,0.045894,0.15,4,0,0,A
249875924,367513,1400,29.145,0.034974,0.15,4,0,0,A
27018634,367513,1800,174.059,0.2088708,0.15,4,0,0,A
16820933,21348451,1400,740.988,0.8891856,0.15,4,0,0,A
16820933,244270850,1400,86.993,0.1043916,0.15,4,0,0,A
471633828,16820933,5400,170.812,0.2049744,0.15,4,0,0,A
260568406,16820933,1400,59.606,0.0715272,0.15,4,0,0,A
7366949983,260568406,1400,366.077,0.4392924,0.15,4,0,0,A
324706464,36592487,1800,134.74,0.161688,0.15,4,0,0,A
249875924,324706464,1400,30.296,0.0363552,0.15,4,0,0,A
2418577616,470142,1800,377.473,0.4529676,0.15,4,0,0,A
676821350,25554694,4500,14.034,0.0168408,0.15,4,0,0,A
5059182780,676821350,3600,367.624,0.4411488,0.15,4,0,0,A
36474058,510569861,700,40.368,0.0484416,0.15,4,0,0,A
510573315,36474058,1400,38.653,0.0463836,0.15,4,0,0,A
510573315,393803340,7200,15.462,0.0185544,0.15,4,0,0,A
510573313,510573315,1400,17.827,0.0213924,0.15,4,0,0,A
