,osmid,y,x,street_cou,lon,lat,highway,ref,geometry
1247,6254114275,48.8214123,2.2615205,3,2.2615205,48.8214123,,,POINT (2.2615205 48.8214123)
1248,572008309,48.8208985,2.2606368,3,2.2606368,48.8208985,,,POINT (2.2606368 48.8208985)
1249,606960894,48.8211402,2.2635594,3,2.2635594,48.8211402,,,POINT (2.2635594 48.8211402)
1250,30889947,48.827562,2.276182,3,2.276182,48.827562,,,POINT (2.276182 48.827562)
1251,565492190,48.8278714,2.2740345,3,2.2740345,48.8278714,,,POINT (2.2740345 48.8278714)
1252,32207155,48.8656942,2.420242,3,2.420242,48.8656942,motorway_junction,,POINT (2.420242 48.8656942)
1253,32207157,48.8662437,2.4146876,3,2.4146876,48.8662437,motorway_junction,,POINT (2.4146876 48.8662437)
1254,7475430200,48.8658628,2.412123,3,2.412123,48.8658628,milestone,,POINT (2.412123 48.8658628)
1255,212611013,48.861679,2.413686,3,2.413686,48.861679,,,POINT (2.413686 48.861679)
1256,32561136,48.8753122,2.3157987,2,2.3157987,48.8753122,traffic_signals,,POINT (2.3157987 48.8753122)
1257,34817411,48.8643336,2.2729638,3,2.2729638,48.8643336,traffic_signals,,POINT (2.2729638 48.8643336)
1258,34816182,48.8629418,2.2864427,3,2.2864427,48.8629418,,,POINT (2.2864427 48.8629418)
1259,34816507,48.8695511,2.2850594,2,2.2850594,48.8695511,,,POINT (2.2850594 48.8695511)
1260,34817817,48.8585236,2.2845608,2,2.2845608,48.8585236,,,POINT (2.2845608 48.8585236)
1261,34818058,48.8628425,2.2683748,3,2.2683748,48.8628425,,,POINT (2.2683748 48.8628425)
1262,260656204,48.8479173,2.2594718,4,2.2594718,48.8479173,,,POINT (2.2594718 48.8479173)
1263,7850681872,48.8481248,2.2590418,4,2.2590418,48.8481248,,,POINT (2.2590418 48.8481248)
1264,392015279,48.8484059,2.2591958,3,2.2591958,48.8484059,,,POINT (2.2591958 48.8484059)
1265,34818786,48.8478604,2.2572906,3,2.2572906,48.8478604,,,POINT (2.2572906 48.8478604)
1266,264542727,48.8478664,2.2580158,3,2.2580158,48.8478664,,,POINT (2.2580158 48.8478664)
1267,34818796,48.8481291,2.2587167,4,2.2587167,48.8481291,,,POINT (2.2587167 48.8481291)
1268,34818886,48.8582029,2.2737091,2,2.2737091,48.8582029,,,POINT (2.2737091 48.8582029)
1269,957319293,48.8581737,2.2744027,2,2.2744027,48.8581737,,,POINT (2.2744027 48.8581737)
1270,34819216,48.8445008,2.2718911,1,2.2718911,48.8445008,traffic_signals,,POINT (2.2718911 48.8445008)
1271,185868716,48.8451898,2.2727753,3,2.2727753,48.8451898,,,POINT (2.2727753 48.8451898)
1272,134600676,48.8379868,2.2575805,3,2.2575805,48.8379868,,,POINT (2.2575805 48.8379868)
1273,34909186,48.8429995,2.3127928,4,2.3127928,48.8429995,traffic_signals,,POINT (2.3127928 48.8429995)
1274,5708499452,48.8404011,2.3146928,3,2.3146928,48.8404011,,,POINT (2.3146928 48.8404011)
1275,2410467800,48.8211791,2.3525664,3,2.3525664,48.8211791,traffic_signals,,POINT (2.3525664 48.8211791)
1276,34909762,48.8281489,2.3035882,3,2.3035882,48.8281489,,,POINT (2.3035882 48.8281489)
1277,34909766,48.8342881,2.283959,4,2.283959,48.8342881,traffic_signals,,POINT (2.283959 48.8342881)
1278,6198530096,48.8344462,2.2840518,3,2.2840518,48.8344462,,,POINT (2.2840518 48.8344462)
1279,7770498455,48.8329474,2.2872098,3,2.2872098,48.8329474,,,POINT (2.2872098 48.8329474)
1280,34909775,48.8323285,2.2876736,3,2.2876736,48.8323285,traffic_signals,,POINT (2.2876736 48.8323285)
1281,125383643,48.8322896,2.2888439,3,2.2888439,48.8322896,,,POINT (2.2888439 48.8322896)
1282,2079256577,48.8284669,2.3014312,4,2.3014312,48.8284669,traffic_signals,,POINT (2.3014312 48.8284669)
1283,162304831,48.825857,2.3002115,4,2.3002115,48.825857,,,POINT (2.3002115 48.825857)
1284,34909805,48.8230286,2.3255803,4,2.3255803,48.8230286,,,POINT (2.3255803 48.8230286)
1285,7741342574,48.8212368,2.3342411,3,2.3342411,48.8212368,,,POINT (2.3342411 48.8212368)
1286,827009036,48.8232336,2.3256148,4,2.3256148,48.8232336,,,POINT (2.3256148 48.8232336)
1287,3805338763,48.8175484,2.3440845,3,2.3440845,48.8175484,,,POINT (2.3440845 48.8175484)
1288,1836979387,48.8189434,2.3649626,2,2.3649626,48.8189434,,,POINT (2.3649626 48.8189434)
1289,34909841,48.8360334,2.2781151,4,2.2781151,48.8360334,,,POINT (2.2781151 48.8360334)
1290,141586690,48.8359945,2.2782802,4,2.2782802,48.8359945,,,POINT (2.2782802 48.8359945)
1291,141589282,48.8341335,2.2771232,4,2.2771232,48.8341335,,,POINT (2.2771232 48.8341335)
1292,34956126,48.7671281,2.158825,2,2.158825,48.7671281,,,POINT (2.158825 48.7671281)
1293,1256730697,48.7673625,2.15825,2,2.15825,48.7673625,,,POINT (2.15825 48.7673625)
1294,34956128,48.7668554,2.1594351,2,2.1594351,48.7668554,,,POINT (2.1594351 48.7668554)
1295,1183627003,48.7661626,2.1599726,2,2.1599726,48.7661626,,,POINT (2.1599726 48.7661626)
1296,34956274,48.7653542,2.1605694,3,2.1605694,48.7653542,,,POINT (2.1605694 48.7653542)
1297,36801309,48.765154,2.1607124,3,2.1607124,48.765154,,,POINT (2.1607124 48.765154)
1298,2350003220,48.7657991,2.1602335,2,2.1602335,48.7657991,,,POINT (2.1602335 48.7657991)
1299,34957658,48.7651089,2.1609837,3,2.1609837,48.7651089,,,POINT (2.1609837 48.7651089)
1300,35133859,48.7652116,2.1612541,3,2.1612541,48.7652116,,,POINT (2.1612541 48.7652116)
1301,36801308,48.7652066,2.160934,3,2.160934,48.7652066,,,POINT (2.160934 48.7652066)
1302,34957660,48.7650602,2.1609338,3,2.1609338,48.7650602,,,POINT (2.1609338 48.7650602)
1303,34957661,48.7648308,2.1609285,3,2.1609285,48.7648308,,65,POINT (2.1609285 48.7648308)
1304,4318175654,48.7614116,2.1716501,3,2.1716501,48.7614116,,,POINT (2.1716501 48.7614116)
1305,34958083,48.7613845,2.1764883,2,2.1764883,48.7613845,,,POINT (2.1764883 48.7613845)
1306,34958085,48.7617173,2.1810427,2,2.1810427,48.7617173,,,POINT (2.1810427 48.7617173)
1307,4818139256,48.761279,2.1750377,3,2.1750377,48.761279,,,POINT (2.1750377 48.761279)
1308,679224449,48.7504753,2.2112464,3,2.2112464,48.7504753,,,POINT (2.2112464 48.7504753)
1309,35106630,48.7477091,2.2191788,3,2.2191788,48.7477091,,,POINT (2.2191788 48.7477091)
1310,35111730,48.7478056,2.2184684,3,2.2184684,48.7478056,,,POINT (2.2184684 48.7478056)
1311,35784396,48.7489271,2.2164248,3,2.2164248,48.7489271,,,POINT (2.2164248 48.7489271)
1312,35118433,48.7492895,2.2110775,3,2.2110775,48.7492895,motorway_junction,6b,POINT (2.2110775 48.7492895)
1313,927018717,48.7493308,2.2150244,3,2.2150244,48.7493308,,,POINT (2.2150244 48.7493308)
1314,150738338,48.749631,2.2084107,3,2.2084107,48.749631,,,POINT (2.2084107 48.749631)
1315,2350003211,48.7652063,2.1618776,2,2.1618776,48.7652063,,,POINT (2.1618776 48.7652063)
1316,35157898,48.7880052,2.1500453,3,2.1500453,48.7880052,,,POINT (2.1500453 48.7880052)
1317,258313728,48.7874266,2.1503033,3,2.1503033,48.7874266,,,POINT (2.1503033 48.7874266)
1318,409474311,48.7899952,2.1480576,3,2.1480576,48.7899952,,,POINT (2.1480576 48.7899952)
1319,35157905,48.7916789,2.1460625,3,2.1460625,48.7916789,,,POINT (2.1460625 48.7916789)
1320,1183495733,48.791,2.1470646,3,2.1470646,48.791,,,POINT (2.1470646 48.791)
1321,180232904,48.7964118,2.1543825,3,2.1543825,48.7964118,,,POINT (2.1543825 48.7964118)
1322,2730989729,48.7933837,2.1431135,2,2.1431135,48.7933837,,,POINT (2.1431135 48.7933837)
1323,35157914,48.7871625,2.1502075,3,2.1502075,48.7871625,,,POINT (2.1502075 48.7871625)
1324,35157928,48.7863989,2.1515021,3,2.1515021,48.7863989,,,POINT (2.1515021 48.7863989)
1325,35157930,48.7857237,2.1533011,3,2.1533011,48.7857237,,,POINT (2.1533011 48.7857237)
1326,4318175663,48.7850622,2.1537754,3,2.1537754,48.7850622,,,POINT (2.1537754 48.7850622)
1327,235835979,48.7853707,2.1543649,3,2.1543649,48.7853707,,,POINT (2.1543649 48.7853707)
1328,35157962,48.7875049,2.1505077,3,2.1505077,48.7875049,stop,,POINT (2.1505077 48.7875049)
1329,35157971,48.7870818,2.1486796,3,2.1486796,48.7870818,motorway_junction,2,POINT (2.1486796 48.7870818)
1330,35157993,48.7814102,2.1671621,3,2.1671621,48.7814102,,,POINT (2.1671621 48.7814102)
1331,227312597,48.780404,2.1796729,3,2.1796729,48.780404,,,POINT (2.1796729 48.780404)
1332,35313648,48.7776477,2.2227529,3,2.2227529,48.7776477,,,POINT (2.2227529 48.7776477)
1333,35346636,48.7777477,2.2213402,3,2.2213402,48.7777477,,,POINT (2.2213402 48.7777477)
1334,35313742,48.7807118,2.1740481,3,2.1740481,48.7807118,,,POINT (2.1740481 48.7807118)
1335,7294615730,48.7812843,2.1741153,3,2.1741153,48.7812843,,,POINT (2.1741153 48.7812843)
1336,35313753,48.7820823,2.1737653,3,2.1737653,48.7820823,,,POINT (2.1737653 48.7820823)
1337,35313776,48.7824,2.1741205,3,2.1741205,48.7824,,,POINT (2.1741205 48.7824)
1338,165197649,48.7825355,2.1745427,4,2.1745427,48.7825355,,,POINT (2.1745427 48.7825355)
1339,165197652,48.7824171,2.1746932,3,2.1746932,48.7824171,,,POINT (2.1746932 48.7824171)
1340,35313911,48.7798432,2.195916,3,2.195916,48.7798432,,,POINT (2.195916 48.7798432)
1341,35313912,48.7797598,2.1970332,3,2.1970332,48.7797598,,,POINT (2.1970332 48.7797598)
1342,2372677414,48.7801406,2.1971301,3,2.1971301,48.7801406,,,POINT (2.1971301 48.7801406)
1343,5406977073,48.7792813,2.2019657,3,2.2019657,48.7792813,,,POINT (2.2019657 48.7792813)
1344,59969949,48.7783715,2.2223117,3,2.2223117,48.7783715,,,POINT (2.2223117 48.7783715)
1345,1687782939,48.7780464,2.2168358,3,2.2168358,48.7780464,,,POINT (2.2168358 48.7780464)
1346,35346672,48.7772886,2.2216217,3,2.2216217,48.7772886,,,POINT (2.2216217 48.7772886)
1347,35346673,48.7772195,2.2226478,3,2.2226478,48.7772195,,,POINT (2.2226478 48.7772195)
1348,35346676,48.7767624,2.2238416,3,2.2238416,48.7767624,,,POINT (2.2238416 48.7767624)
1349,229170135,48.7770859,2.2241584,3,2.2241584,48.7770859,,,POINT (2.2241584 48.7770859)
1350,35346684,48.775436,2.2227244,3,2.2227244,48.775436,,,POINT (2.2227244 48.775436)
1351,35462733,48.773203,2.22897,3,2.22897,48.773203,,,POINT (2.22897 48.773203)
1352,35346729,48.7778259,2.222555,3,2.222555,48.7778259,,,POINT (2.222555 48.7778259)
1353,35346686,48.7766048,2.2215303,3,2.2215303,48.7766048,,,POINT (2.2215303 48.7766048)
1354,35738172,48.7759869,2.2201169,1,2.2201169,48.7759869,,,POINT (2.2201169 48.7759869)
1355,35736909,48.7770903,2.2206279,3,2.2206279,48.7770903,,,POINT (2.2206279 48.7770903)
1356,35346703,48.7761747,2.2322375,3,2.2322375,48.7761747,motorway_junction,30c,POINT (2.2322375 48.7761747)
1357,420406037,48.7761969,2.2328409,3,2.2328409,48.7761969,,,POINT (2.2328409 48.7761969)
1358,35346707,48.7761729,2.2354481,3,2.2354481,48.7761729,,,POINT (2.2354481 48.7761729)
1359,420407653,48.7747532,2.2399184,3,2.2399184,48.7747532,motorway_junction,29,POINT (2.2399184 48.7747532)
1360,111451205,48.7799803,2.2228977,3,2.2228977,48.7799803,,,POINT (2.2228977 48.7799803)
1361,35346732,48.777815,2.2162602,3,2.2162602,48.777815,,,POINT (2.2162602 48.777815)
1362,59968452,48.777486,2.2192466,3,2.2192466,48.777486,,,POINT (2.2192466 48.777486)
1363,35346737,48.7764567,2.2269016,3,2.2269016,48.7764567,,,POINT (2.2269016 48.7764567)
1364,420403858,48.7761122,2.2291362,3,2.2291362,48.7761122,,,POINT (2.2291362 48.7761122)
1365,35346738,48.7760956,2.2296387,3,2.2296387,48.7760956,motorway_junction,30a,POINT (2.2296387 48.7760956)
1366,229203920,48.7756727,2.229779,1,2.229779,48.7756727,,,POINT (2.229779 48.7756727)
1367,1593474439,48.7761176,2.2303802,3,2.2303802,48.7761176,motorway_junction,30b,POINT (2.2303802 48.7761176)
1368,35346745,48.7811958,2.1707649,3,2.1707649,48.7811958,motorway_junction,,POINT (2.1707649 48.7811958)
1369,177712123,48.7834797,2.1589217,3,2.1589217,48.7834797,,,POINT (2.1589217 48.7834797)
1370,1199798157,48.7820299,2.1615179,3,2.1615179,48.7820299,,,POINT (2.1615179 48.7820299)
1371,35346762,48.775644,2.2206786,1,2.2206786,48.775644,,,POINT (2.2206786 48.775644)
1372,35736908,48.775992,2.2208027,3,2.2208027,48.775992,,,POINT (2.2208027 48.775992)
1373,35346765,48.7758305,2.2214035,1,2.2214035,48.7758305,,,POINT (2.2214035 48.7758305)
1374,35876782,48.7661385,2.2298301,3,2.2298301,48.7661385,,,POINT (2.2298301 48.7661385)
1375,35492277,48.7768506,2.2313417,3,2.2313417,48.7768506,traffic_signals,,POINT (2.2313417 48.7768506)
1376,36709337,48.7769971,2.2309946,4,2.2309946,48.7769971,traffic_signals,,POINT (2.2309946 48.7769971)
1377,36709331,48.7771123,2.2312602,3,2.2312602,48.7771123,,,POINT (2.2312602 48.7771123)
1378,35737365,48.7772035,2.226727,3,2.226727,48.7772035,,,POINT (2.226727 48.7772035)
1379,35738167,48.7775423,2.2220083,3,2.2220083,48.7775423,,,POINT (2.2220083 48.7775423)
1380,1684819036,48.7782189,2.2127144,3,2.2127144,48.7782189,,,POINT (2.2127144 48.7782189)
1381,35743813,48.7732286,2.224566,3,2.224566,48.7732286,motorway_junction,4.2,POINT (2.224566 48.7732286)
1382,248173177,48.7711793,2.2284612,3,2.2284612,48.7711793,,,POINT (2.2284612 48.7711793)
1383,248172270,48.7708785,2.2280747,1,2.2280747,48.7708785,,,POINT (2.2280747 48.7708785)
1384,679224444,48.7503862,2.2116145,3,2.2116145,48.7503862,,,POINT (2.2116145 48.7503862)
1385,35876739,48.7766526,2.2303637,4,2.2303637,48.7766526,traffic_signals,,POINT (2.2303637 48.7766526)
1386,6864237345,48.7768272,2.2307484,3,2.2307484,48.7768272,,,POINT (2.2307484 48.7768272)
1387,2339762982,48.7765917,2.2307314,3,2.2307314,48.7765917,traffic_signals,,POINT (2.2307314 48.7765917)
1388,35876770,48.7756117,2.2286932,3,2.2286932,48.7756117,,,POINT (2.2286932 48.7756117)
1389,150738351,48.7490197,2.2188012,3,2.2188012,48.7490197,motorway_junction,6a,POINT (2.2188012 48.7490197)
1390,35893381,48.7729755,2.2425433,3,2.2425433,48.7729755,,,POINT (2.2425433 48.7729755)
1391,51179743,48.7762377,2.2366197,3,2.2366197,48.7762377,motorway_junction,30,POINT (2.2366197 48.7762377)
1392,35894371,48.7843531,2.154967,3,2.154967,48.7843531,,,POINT (2.154967 48.7843531)
1393,59723130,48.7852725,2.1543171,3,2.1543171,48.7852725,,,POINT (2.1543171 48.7852725)
1394,4369962764,48.7722025,2.1480739,2,2.1480739,48.7722025,,,POINT (2.1480739 48.7722025)
1395,36417049,48.7708669,2.2435246,3,2.2435246,48.7708669,,,POINT (2.2435246 48.7708669)
1396,2276036410,48.7597429,2.2632625,3,2.2632625,48.7597429,motorway_junction,28,POINT (2.2632625 48.7597429)
1397,36417456,48.7624476,2.3130269,3,2.3130269,48.7624476,,,POINT (2.3130269 48.7624476)
1398,241494016,48.7617423,2.3152956,3,2.3152956,48.7617423,motorway_junction,26,POINT (2.3152956 48.7617423)
1399,968282889,48.8171066,2.3187312,2,2.3187312,48.8171066,,,POINT (2.3187312 48.8171066)
1400,36427725,48.8153211,2.3176252,4,2.3176252,48.8153211,,,POINT (2.3176252 48.8153211)
1401,268401203,48.8132613,2.3258427,3,2.3258427,48.8132613,,,POINT (2.3258427 48.8132613)
1402,257830425,48.8127021,2.3160206,2,2.3160206,48.8127021,,,POINT (2.3160206 48.8127021)
1403,6603655852,48.8160927,2.3119185,1,2.3119185,48.8160927,,,POINT (2.3119185 48.8160927)
1404,36469963,48.8404648,2.3151473,3,2.3151473,48.8404648,,,POINT (2.3151473 48.8404648)
1405,36472072,48.8372285,2.324019,2,2.324019,48.8372285,,,POINT (2.324019 48.8372285)
1406,510569722,48.8337236,2.3318624,4,2.3318624,48.8337236,,,POINT (2.3318624 48.8337236)
1407,36592904,48.8419493,2.329484,4,2.329484,48.8419493,traffic_signals,,POINT (2.329484 48.8419493)
1408,471617402,48.8418681,2.3297256,4,2.3297256,48.8418681,traffic_signals,,POINT (2.3297256 48.8418681)
1409,6853208839,48.7786318,2.2351784,3,2.2351784,48.7786318,,,POINT (2.2351784 48.7786318)
1410,36709338,48.7770851,2.2308602,3,2.2308602,48.7770851,traffic_signals,,POINT (2.2308602 48.7770851)
1411,6864237344,48.7770624,2.2306438,3,2.2306438,48.7770624,,,POINT (2.2306438 48.7770624)
1412,36801307,48.7652224,2.1608094,3,2.1608094,48.7652224,,,POINT (2.1608094 48.7652224)
1413,36801310,48.7650547,2.1607757,3,2.1607757,48.7650547,,,POINT (2.1607757 48.7650547)
1414,49757271,48.8580912,2.4364321,4,2.4364321,48.8580912,,,POINT (2.4364321 48.8580912)
1415,49772784,48.8580093,2.4357027,4,2.4357027,48.8580093,,,POINT (2.4357027 48.8580093)
1416,576006456,48.8578917,2.4357409,3,2.4357409,48.8578917,,,POINT (2.4357409 48.8578917)
1417,412357289,48.8587886,2.4366233,3,2.4366233,48.8587886,,,POINT (2.4366233 48.8587886)
1418,1911344397,48.8579372,2.4353962,3,2.4353962,48.8579372,crossing,,POINT (2.4353962 48.8579372)
1419,3847043679,48.862106,2.4164966,2,2.4164966,48.862106,,,POINT (2.4164966 48.862106)
1420,50684984,48.8323297,2.1531097,3,2.1531097,48.8323297,,,POINT (2.1531097 48.8323297)
1421,50684987,48.8319954,2.1529325,3,2.1529325,48.8319954,,,POINT (2.1529325 48.8319954)
1422,213644039,48.8319481,2.1533002,3,2.1533002,48.8319481,,,POINT (2.1533002 48.8319481)
1423,416310522,48.831805,2.1527641,4,2.1527641,48.831805,,,POINT (2.1527641 48.831805)
1424,50685023,48.8193477,2.1504387,3,2.1504387,48.8193477,,,POINT (2.1504387 48.8193477)
1425,206278367,48.8191847,2.1502503,3,2.1502503,48.8191847,,,POINT (2.1502503 48.8191847)
1426,206278366,48.8191822,2.1503747,4,2.1503747,48.8191822,,,POINT (2.1503747 48.8191822)
1427,50685028,48.8188917,2.1502894,4,2.1502894,48.8188917,,,POINT (2.1502894 48.8188917)
1428,206278358,48.8188688,2.1504925,4,2.1504925,48.8188688,,,POINT (2.1504925 48.8188688)
1429,206274069,48.8150113,2.1505566,3,2.1505566,48.8150113,,,POINT (2.1505566 48.8150113)
1430,5819088903,48.7770217,2.2272063,3,2.2272063,48.7770217,motorway_junction,,POINT (2.2272063 48.7770217)
1431,229214130,48.7766045,2.2348834,3,2.2348834,48.7766045,,,POINT (2.2348834 48.7766045)
1432,571910504,48.8211926,2.2505069,4,2.2505069,48.8211926,,,POINT (2.2505069 48.8211926)
1433,60766874,48.8975513,2.3446898,3,2.3446898,48.8975513,,,POINT (2.3446898 48.8975513)
1434,56019801,48.7534782,2.3659328,3,2.3659328,48.7534782,motorway_junction,,POINT (2.3659328 48.7534782)
1435,56019857,48.7519701,2.36888,3,2.36888,48.7519701,,,POINT (2.36888 48.7519701)
1436,56019863,48.7535303,2.3679118,3,2.3679118,48.7535303,,,POINT (2.3679118 48.7535303)
1437,56019802,48.7538711,2.3660783,3,2.3660783,48.7538711,,,POINT (2.3660783 48.7538711)
1438,679029670,48.7538403,2.3648247,3,2.3648247,48.7538403,,,POINT (2.3648247 48.7538403)
1439,56019808,48.7546632,2.3689038,3,2.3689038,48.7546632,,,POINT (2.3689038 48.7546632)
1440,422477168,48.7554205,2.3688497,3,2.3688497,48.7554205,,,POINT (2.3688497 48.7554205)
1441,56019866,48.7539645,2.3695772,3,2.3695772,48.7539645,,,POINT (2.3695772 48.7539645)
1442,56019860,48.7535715,2.3698655,3,2.3698655,48.7535715,motorway_junction,,POINT (2.3698655 48.7535715)
1443,56019868,48.7529585,2.3689798,3,2.3689798,48.7529585,,,POINT (2.3689798 48.7529585)
1444,314046867,48.753529,2.3724755,3,2.3724755,48.753529,,,POINT (2.3724755 48.753529)
1445,182879421,48.753912,2.3679324,3,2.3679324,48.753912,,,POINT (2.3679324 48.753912)
1446,56036914,48.7533673,2.3587119,3,2.3587119,48.7533673,,,POINT (2.3587119 48.7533673)
1447,679029608,48.7534461,2.3646406,3,2.3646406,48.7534461,,,POINT (2.3646406 48.7534461)
1448,679029647,48.7529444,2.3600327,1,2.3600327,48.7529444,,,POINT (2.3600327 48.7529444)
1449,56036924,48.7537431,2.3557777,3,2.3557777,48.7537431,,,POINT (2.3557777 48.7537431)
1450,241595383,48.7542994,2.3503013,3,2.3503013,48.7542994,motorway_junction,,POINT (2.3503013 48.7542994)
1451,56036926,48.753622,2.3547909,3,2.3547909,48.753622,motorway_junction,,POINT (2.3547909 48.753622)
1452,4771100782,48.7534107,2.357099,3,2.357099,48.7534107,,,POINT (2.357099 48.7534107)
1453,151024946,48.7534397,2.3743757,3,2.3743757,48.7534397,,,POINT (2.3743757 48.7534397)
1454,58785659,48.8145258,2.2194562,3,2.2194562,48.8145258,,,POINT (2.2194562 48.8145258)
1455,8513145645,48.815223,2.2216572,3,2.2216572,48.815223,,,POINT (2.2216572 48.815223)
1456,58785661,48.8124965,2.2153034,3,2.2153034,48.8124965,,,POINT (2.2153034 48.8124965)
1457,216392385,48.8123411,2.2149055,3,2.2149055,48.8123411,,,POINT (2.2149055 48.8123411)
1458,58785662,48.8120217,2.2144181,3,2.2144181,48.8120217,,,POINT (2.2144181 48.8120217)
1459,216390110,48.8121835,2.2148535,3,2.2148535,48.8121835,,,POINT (2.2148535 48.8121835)
1460,216354097,48.8116439,2.2123592,3,2.2123592,48.8116439,,,POINT (2.2123592 48.8116439)
1461,58794384,48.8075706,2.1886767,3,2.1886767,48.8075706,,,POINT (2.1886767 48.8075706)
1462,196239494,48.8073789,2.1878975,4,2.1878975,48.8073789,,,POINT (2.1878975 48.8073789)
1463,201192000,48.8079345,2.1925171,3,2.1925171,48.8079345,,,POINT (2.1925171 48.8079345)
1464,59629608,48.7705017,2.2478314,3,2.2478314,48.7705017,traffic_signals,,POINT (2.2478314 48.7705017)
1465,59720434,48.7702933,2.2480283,3,2.2480283,48.7702933,,,POINT (2.2480283 48.7702933)
1466,59629609,48.7706705,2.2479733,4,2.2479733,48.7706705,traffic_signals,,POINT (2.2479733 48.7706705)
1467,5745994986,48.7721221,2.2449209,3,2.2449209,48.7721221,,,POINT (2.2449209 48.7721221)
1468,206238445,48.7697448,2.2490153,3,2.2490153,48.7697448,,,POINT (2.2490153 48.7697448)
1469,206238450,48.7703021,2.2484829,3,2.2484829,48.7703021,traffic_signals,,POINT (2.2484829 48.7703021)
1470,59721788,48.7716032,2.2486378,3,2.2486378,48.7716032,,,POINT (2.2486378 48.7716032)
1471,1864522417,48.7710029,2.2482968,3,2.2482968,48.7710029,traffic_signals,,POINT (2.2482968 48.7710029)
1472,2361274851,48.7762632,2.2498262,2,2.2498262,48.7762632,,,POINT (2.2498262 48.7762632)
1473,59721799,48.7787318,2.2510719,2,2.2510719,48.7787318,,,POINT (2.2510719 48.7787318)
1474,8307420251,48.7793563,2.2515553,2,2.2515553,48.7793563,,,POINT (2.2515553 48.7793563)
1475,2361274858,48.7764836,2.2498606,2,2.2498606,48.7764836,,,POINT (2.2498606 48.7764836)
1476,59723136,48.7862706,2.1527231,3,2.1527231,48.7862706,,,POINT (2.1527231 48.7862706)
1477,74895144,48.7865773,2.1518667,3,2.1518667,48.7865773,,,POINT (2.1518667 48.7865773)
1478,59741026,48.7902374,2.1477738,3,2.1477738,48.7902374,,,POINT (2.1477738 48.7902374)
1479,6696778832,48.790277,2.1478508,4,2.1478508,48.790277,,,POINT (2.1478508 48.790277)
1480,35346755,48.7760929,2.2198313,1,2.2198313,48.7760929,,,POINT (2.2198313 48.7760929)
1481,59968544,48.7831772,2.2229827,3,2.2229827,48.7831772,,,POINT (2.2229827 48.7831772)
1482,59968545,48.7813592,2.2227749,3,2.2227749,48.7813592,motorway_junction,,POINT (2.2227749 48.7813592)
1483,1687782986,48.7796673,2.2219877,3,2.2219877,48.7796673,motorway_junction,,POINT (2.2219877 48.7796673)
1484,59969950,48.7772376,2.2221148,3,2.2221148,48.7772376,motorway_junction,4.1,POINT (2.2221148 48.7772376)
1485,60011705,48.7800556,2.1732533,3,2.1732533,48.7800556,,,POINT (2.1732533 48.7800556)
1486,227312858,48.7804893,2.1768486,3,2.1768486,48.7804893,,,POINT (2.1768486 48.7804893)
1487,192823013,48.7792819,2.1747101,6,2.1747101,48.7792819,,,POINT (2.1747101 48.7792819)
1488,60011727,48.7779737,2.1790323,3,2.1790323,48.7779737,,,POINT (2.1790323 48.7779737)
1489,60011743,48.7778531,2.1792478,3,2.1792478,48.7778531,,,POINT (2.1792478 48.7778531)
1490,60011749,48.7780287,2.1791243,3,2.1791243,48.7780287,,,POINT (2.1791243 48.7780287)
1491,6350003429,48.7640641,2.2018683,2,2.2018683,48.7640641,,,POINT (2.2018683 48.7640641)
1492,1106778985,48.779142,2.1772991,4,2.1772991,48.779142,,,POINT (2.1772991 48.779142)
1493,60011751,48.7812748,2.1717522,3,2.1717522,48.7812748,,,POINT (2.1717522 48.7812748)
1494,60012670,48.7792472,2.1754471,3,2.1754471,48.7792472,,,POINT (2.1754471 48.7792472)
1495,192823357,48.7796013,2.1748432,3,2.1748432,48.7796013,,,POINT (2.1748432 48.7796013)
1496,60031594,48.7809527,2.1759582,3,2.1759582,48.7809527,,,POINT (2.1759582 48.7809527)
1497,60031595,48.7804331,2.1816872,3,2.1816872,48.7804331,motorway_junction,31,POINT (2.1816872 48.7804331)
1498,5569107988,48.8978999,2.3445143,4,2.3445143,48.8978999,,,POINT (2.3445143 48.8978999)
1499,60912853,48.8513433,2.3985159,3,2.3985159,48.8513433,traffic_signals,,POINT (2.3985159 48.8513433)
1500,690202022,48.8513509,2.3985713,1,2.3985713,48.8513509,traffic_signals,,POINT (2.3985713 48.8513509)
1501,244455428,48.853035,2.3971848,3,2.3971848,48.853035,,,POINT (2.3971848 48.853035)
1502,1363470287,48.827876,2.3266371,3,2.3266371,48.827876,,,POINT (2.3266371 48.827876)
1503,64441586,48.8278402,2.327026,3,2.327026,48.8278402,,,POINT (2.327026 48.8278402)
1504,6180929592,48.8280161,2.32698,3,2.32698,48.8280161,,,POINT (2.32698 48.8280161)
1505,64486369,48.8277883,2.3267381,3,2.3267381,48.8277883,,,POINT (2.3267381 48.8277883)
1506,5875496023,48.8277765,2.3268972,3,2.3268972,48.8277765,,,POINT (2.3268972 48.8277765)
1507,827009053,48.8232697,2.3254615,4,2.3254615,48.8232697,,,POINT (2.3254615 48.8232697)
1508,206135896,48.7873447,2.1475656,3,2.1475656,48.7873447,,,POINT (2.1475656 48.7873447)
1509,256366642,48.7870421,2.1510111,3,2.1510111,48.7870421,,,POINT (2.1510111 48.7870421)
1510,76291820,48.865521,2.4117292,3,2.4117292,48.865521,,,POINT (2.4117292 48.865521)
