<NUMBER OF ZONES> 113,,,,,,,,,
<NUMBER OF NODES> 13431,,,,,,,,,
<FIRST THRU NODE> 0,,,,,,,,,
<NUMBER OF LINKS> 10540,,,,,,,,,
<END OF METADATA>,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
206310864,202345,4800,61.001,0.075824736,0.15,4,0,0,A
1596367540,202345,6000,371.936,0.198136908,0.15,4,0,0,F
202412,4289364026,6000,1017.046,0.541798455,0.15,4,0,0,F
202412,1589681393,6000,521.953,0.278053627,0.15,4,0,0,F
202472,202412,8000,2315.72,1.233625144,0.15,4,0,0,F
4289364026,2453497661,6000,340.12,0.181187961,0.15,4,0,0,F
1517111454,4289364026,2000,901.144,0.480055403,0.15,4,0,0,F
1589681393,6820699928,4000,664.742,0.495767806,0.15,4,0,0,F
1589681393,1517120915,2000,939.556,0.500518157,0.15,4,0,0,F
202422,1589681695,2000,992.041,0.528477848,0.15,4,0,0,F
202422,2453497661,4000,749.527,0.399286336,0.15,4,0,0,F
1595261953,202422,6000,378.821,0.20180467,0.15,4,0,0,F
1589681695,4151539659,4000,305.495,0.162742609,0.15,4,0,0,F
1517111454,1589681695,4000,322.296,0.171692799,0.15,4,0,0,F
2453497661,1643469193,10000,3746.175,1.995653911,0.15,4,0,0,F
202471,202476,6000,887.945,0.473024061,0.15,4,0,0,F
202471,284760,4000,388.989,0.207221344,0.15,4,0,0,F
4151539659,202471,8000,2357.394,1.255825624,0.15,4,0,0,F
202476,107776965,8000,6944.87,3.699655509,0.15,4,0,0,F
1588846759,202476,4000,371.656,0.197987747,0.15,4,0,0,F
284760,284763,900,154.386,0.115141827,0.15,4,0,0,A
284760,202482,2000,58.757,0.031300897,0.15,4,0,0,F
1517539527,202472,4000,446.502,0.23785954,0.15,4,0,0,F
10112883,202472,6000,1000.135,0.532789665,0.15,4,0,0,F
107776965,1597662205,6000,915.091,0.487485217,0.15,4,0,0,F
107776965,1274631196,6000,352.729,0.187904999,0.15,4,0,0,F
202481,202482,1800,125.176,0.066683477,0.15,4,0,0,A
202481,1517539527,2000,85.897,0.045758856,0.15,4,0,0,F
202485,202481,1800,15.885,0.008462221,0.15,4,0,0,A
202482,202487,1800,16.625,0.008856433,0.15,4,0,0,A
1517539594,1517539527,2000,164.685,0.122822871,0.15,4,0,0,F
202487,1657623348,1800,70.684,0.037654621,0.15,4,0,0,A
202487,284763,1800,85.362,0.063663393,0.15,4,0,0,A
4460140,202485,1800,82.416,0.043904466,0.15,4,0,0,A
1517539594,202485,1800,72.26,0.053891858,0.15,4,0,0,A
1657623348,1588846759,1800,10.545,0.005617509,0.15,4,0,0,A
1678131984,1657623348,1800,1203.843,0.897831945,0.15,4,0,0,A
284763,1459884089,1800,1074.866,0.801640273,0.15,4,0,0,A
202587,147805401,1200,321.399,0.171214952,0.15,4,0,0,A
202587,1630104901,3600,5494.114,2.926812039,0.15,4,0,0,A
866959289,202587,3600,475.059,0.253072361,0.15,4,0,0,A
147805401,26609792,1400,826.647,0.440369529,0.15,4,0,0,A
