,osmid,y,x,street_cou,lon,lat,highway,ref,geometry
6324,204467,51.6087395,0.263819,3,0.263819,51.6087395,,,POINT (0.263819 51.6087395)
6325,25878184,51.6086289,0.263926,3,0.263926,51.6086289,,,POINT (0.263926 51.6086289)
6326,204468,51.6081274,0.2640516,3,0.2640516,51.6081274,,,POINT (0.2640516 51.6081274)
6327,6390467411,51.6053485,0.2662355,3,0.2662355,51.6053485,,,POINT (0.2662355 51.6053485)
6328,25782622,51.67446,0.1401141,3,0.1401141,51.67446,motorway_junction,27,POINT (0.1401141 51.67446)
6329,204470,51.6135345,0.2571147,3,0.2571147,51.6135345,motorway_junction,28,POINT (0.2571147 51.6135345)
6330,6394452858,51.6114195,0.2593884,3,0.2593884,51.6114195,,,POINT (0.2593884 51.6114195)
6331,204506,51.677324,0.1342101,3,0.1342101,51.677324,,,POINT (0.1342101 51.677324)
6332,667419692,51.615457,0.2551243,3,0.2551243,51.615457,motorway_junction,28,POINT (0.2551243 51.615457)
6333,204511,51.682561,0.1100047,3,0.1100047,51.682561,,,POINT (0.1100047 51.682561)
6334,204523,51.6766387,0.1217217,3,0.1217217,51.6766387,,,POINT (0.1217217 51.6766387)
6335,204517,51.6814373,0.1275886,3,0.1275886,51.6814373,,,POINT (0.1275886 51.6814373)
6336,25332292,51.6854139,0.1322955,3,0.1322955,51.6854139,,,POINT (0.1322955 51.6854139)
6337,204520,51.6841813,0.131259,3,0.131259,51.6841813,motorway_junction,6,POINT (0.131259 51.6841813)
6338,13326695,51.6811803,0.1285408,3,0.1285408,51.6811803,,,POINT (0.1285408 51.6811803)
6339,25781266,51.6769844,0.1226542,3,0.1226542,51.6769844,,,POINT (0.1226542 51.6769844)
6340,25782625,51.6786546,0.1295366,3,0.1295366,51.6786546,,,POINT (0.1295366 51.6786546)
6341,209213,51.6124073,-0.0418398,3,-0.0418398,51.6124073,,,POINT (-0.0418398 51.6124073)
6342,25572340,51.6134578,-0.0376322,3,-0.0376322,51.6134578,,,POINT (-0.0376322 51.6134578)
6343,384572209,51.6088492,-0.0302313,3,-0.0302313,51.6088492,,,POINT (-0.0302313 51.6088492)
6344,209231,51.6040066,-0.0222418,3,-0.0222418,51.6040066,motorway_junction,,POINT (-0.0222418 51.6040066)
6345,4464850094,51.601258,-0.0170308,3,-0.0170308,51.601258,,,POINT (-0.0170308 51.601258)
6346,209239,51.6004843,-0.0107898,3,-0.0107898,51.6004843,,,POINT (-0.0107898 51.6004843)
6347,209249,51.5988234,0.0029388,3,0.0029388,51.5988234,,,POINT (0.0029388 51.5988234)
6348,209251,51.5977009,0.0056772,3,0.0056772,51.5977009,motorway_junction,,POINT (0.0056772 51.5977009)
6349,1416564672,51.5961801,0.0105667,3,0.0105667,51.5961801,,,POINT (0.0105667 51.5961801)
6350,256249461,51.595466,0.0184193,3,0.0184193,51.595466,,,POINT (0.0184193 51.595466)
6351,209261,51.5949669,0.0112133,3,0.0112133,51.5949669,,,POINT (0.0112133 51.5949669)
6352,29764459,51.5942206,0.0102831,3,0.0102831,51.5942206,,,POINT (0.0102831 51.5942206)
6353,209262,51.5952398,0.0102445,3,0.0102445,51.5952398,,,POINT (0.0102445 51.5952398)
6354,1416589003,51.5954835,0.0100941,3,0.0100941,51.5954835,,,POINT (0.0100941 51.5954835)
6355,209263,51.596033,0.0118639,3,0.0118639,51.596033,,,POINT (0.0118639 51.596033)
6356,1416564721,51.595893,0.0119503,3,0.0119503,51.595893,,,POINT (0.0119503 51.595893)
6357,209288,51.5877218,0.0399413,3,0.0399413,51.5877218,,,POINT (0.0399413 51.5877218)
6358,252331739,51.5803155,0.0414614,3,0.0414614,51.5803155,motorway_junction,,POINT (0.0414614 51.5803155)
6359,209310,51.5767874,0.0441082,3,0.0441082,51.5767874,,,POINT (0.0441082 51.5767874)
6360,209312,51.5762094,0.045008,3,0.045008,51.5762094,,,POINT (0.045008 51.5762094)
6361,5194273588,51.5765784,0.0597585,3,0.0597585,51.5765784,,,POINT (0.0597585 51.5765784)
6362,13983269,51.5757765,0.0451755,3,0.0451755,51.5757765,,,POINT (0.0451755 51.5757765)
6363,209313,51.5754574,0.0450668,3,0.0450668,51.5754574,,,POINT (0.0450668 51.5754574)
6364,252331481,51.571797,0.0488354,3,0.0488354,51.571797,,,POINT (0.0488354 51.571797)
6365,209314,51.575234,0.0443772,3,0.0443772,51.575234,,,POINT (0.0443772 51.575234)
6366,209316,51.5757238,0.0429715,3,0.0429715,51.5757238,,,POINT (0.0429715 51.5757238)
6367,32899655,51.576575,0.0329611,3,0.0329611,51.576575,motorway_junction,,POINT (0.0329611 51.576575)
6368,209317,51.5761586,0.0428531,3,0.0428531,51.5761586,,,POINT (0.0428531 51.5761586)
6369,209318,51.576608,0.0431943,3,0.0431943,51.576608,,,POINT (0.0431943 51.576608)
6370,116150836,51.5770707,0.0430284,3,0.0430284,51.5770707,,,POINT (0.0430284 51.5770707)
6371,209319,51.5760175,0.0422518,3,0.0422518,51.5760175,,,POINT (0.0422518 51.5760175)
6372,209351,51.5583221,0.0625729,3,0.0625729,51.5583221,motorway_junction,,POINT (0.0625729 51.5583221)
6373,116149072,51.5553058,0.0669307,3,0.0669307,51.5553058,,,POINT (0.0669307 51.5553058)
6374,116148493,51.5522717,0.0677323,3,0.0677323,51.5522717,,,POINT (0.0677323 51.5522717)
6375,210541,51.5281244,0.1418862,3,0.1418862,51.5281244,,,POINT (0.1418862 51.5281244)
6376,250704115,51.5212621,0.1633734,3,0.1633734,51.5212621,motorway_junction,,POINT (0.1633734 51.5212621)
6377,210552,51.5143138,0.1792799,3,0.1792799,51.5143138,motorway_junction,,POINT (0.1792799 51.5143138)
6378,191081351,51.5124594,0.1844929,1,0.1844929,51.5124594,,,POINT (0.1844929 51.5124594)
6379,210555,51.5107376,0.1921056,3,0.1921056,51.5107376,,,POINT (0.1921056 51.5107376)
6380,210562,51.5003207,0.2228792,3,0.2228792,51.5003207,motorway_junction,,POINT (0.2228792 51.5003207)
6381,26208079,51.5004524,0.2285476,3,0.2285476,51.5004524,,,POINT (0.2285476 51.5004524)
6382,210564,51.4989308,0.2346833,3,0.2346833,51.4989308,,,POINT (0.2346833 51.4989308)
6383,219260,51.4935597,0.0065658,3,0.0065658,51.4935597,,,POINT (0.0065658 51.4935597)
6384,13922412,51.4955259,0.0035687,3,0.0035687,51.4955259,,,POINT (0.0035687 51.4955259)
6385,219280,51.493106,0.0097689,3,0.0097689,51.493106,,,POINT (0.0097689 51.493106)
6386,34814749,51.4922153,0.0092317,3,0.0092317,51.4922153,,,POINT (0.009231700000000001 51.4922153)
6387,441774625,51.4933075,0.0093987,3,0.0093987,51.4933075,,,POINT (0.009398699999999999 51.4933075)
6388,219296,51.488667,0.0134349,3,0.0134349,51.488667,,,POINT (0.0134349 51.488667)
6389,275784,51.4896057,0.0117836,3,0.0117836,51.4896057,motorway_junction,,POINT (0.0117836 51.4896057)
6390,220863,51.5645796,-0.1047447,3,-0.1047447,51.5645796,,,POINT (-0.1047447 51.5645796)
6391,2592358637,51.5644032,-0.1039398,3,-0.1039398,51.5644032,,,POINT (-0.1039398 51.5644032)
6392,220882,51.5742498,-0.0863829,3,-0.0863829,51.5742498,,,POINT (-0.0863829 51.5742498)
6393,220911,51.5906881,-0.1036274,2,-0.1036274,51.5906881,,,POINT (-0.1036274 51.5906881)
6394,7258170,51.5971878,-0.1098946,3,-0.1098946,51.5971878,crossing,,POINT (-0.1098946 51.5971878)
6395,3779879390,51.5904781,-0.1033838,4,-0.1033838,51.5904781,,,POINT (-0.1033838 51.5904781)
6396,220952,51.5874929,-0.0987557,3,-0.0987557,51.5874929,,,POINT (-0.0987557 51.5874929)
6397,53351365,51.5875404,-0.099184,3,-0.099184,51.5875404,,,POINT (-0.09918399999999999 51.5875404)
6398,38885627,51.586533,-0.0956029,3,-0.0956029,51.586533,traffic_signals,,POINT (-0.0956029 51.586533)
6399,221736,51.5461069,-0.1024425,3,-0.1024425,51.5461069,,,POINT (-0.1024425 51.5461069)
6400,6384753132,51.5461131,-0.1022167,3,-0.1022167,51.5461131,,,POINT (-0.1022167 51.5461131)
6401,7041268906,51.55022,-0.1090808,2,-0.1090808,51.55022,,,POINT (-0.1090808 51.55022)
6402,6422173274,51.546088,-0.1023478,3,-0.1023478,51.546088,,,POINT (-0.1023478 51.546088)
6403,221749,51.5466839,-0.0988452,3,-0.0988452,51.5466839,,,POINT (-0.09884519999999999 51.5466839)
6404,186368698,51.5470425,-0.0984728,3,-0.0984728,51.5470425,,,POINT (-0.0984728 51.5470425)
6405,339394888,51.5467582,-0.0985517,3,-0.0985517,51.5467582,,,POINT (-0.09855170000000001 51.5467582)
6406,221768,51.5466277,-0.0870874,4,-0.0870874,51.5466277,,,POINT (-0.0870874 51.5466277)
6407,250582494,51.5466652,-0.087387,3,-0.087387,51.5466652,,,POINT (-0.08738700000000001 51.5466652)
6408,221773,51.5465825,-0.0837827,3,-0.0837827,51.5465825,,,POINT (-0.0837827 51.5465825)
6409,4002254217,51.5508903,-0.0860867,3,-0.0860867,51.5508903,,,POINT (-0.0860867 51.5508903)
6410,223069,51.4879903,0.0310694,4,0.0310694,51.4879903,,,POINT (0.0310694 51.4879903)
6411,4543007777,51.4880783,0.0314869,3,0.0314869,51.4880783,,,POINT (0.0314869 51.4880783)
6412,88834908,51.4899053,0.0298788,3,0.0298788,51.4899053,,,POINT (0.0298788 51.4899053)
6413,223077,51.4901714,0.0396722,3,0.0396722,51.4901714,,,POINT (0.0396722 51.4901714)
6414,27489834,51.4886819,0.0349988,3,0.0349988,51.4886819,,,POINT (0.0349988 51.4886819)
6415,26070863,51.4902906,0.0395536,3,0.0395536,51.4902906,,,POINT (0.0395536 51.4902906)
6416,236600,51.5325851,-0.0570887,4,-0.0570887,51.5325851,,,POINT (-0.0570887 51.5325851)
6417,5276646707,51.5324976,-0.0570384,2,-0.0570384,51.5324976,,,POINT (-0.0570384 51.5324976)
6418,5276646698,51.5326502,-0.0571093,2,-0.0571093,51.5326502,,,POINT (-0.0571093 51.5326502)
6419,2519303542,51.5333381,-0.0502672,2,-0.0502672,51.5333381,,,POINT (-0.0502672 51.5333381)
6420,236605,51.5356641,-0.0571669,3,-0.0571669,51.5356641,,,POINT (-0.0571669 51.5356641)
6421,5408977443,51.5356304,-0.0571672,3,-0.0571672,51.5356304,,,POINT (-0.0571672 51.5356304)
6422,5408996643,51.5358309,-0.0571449,2,-0.0571449,51.5358309,,,POINT (-0.0571449 51.5358309)
6423,237486,51.543196,-0.0427249,3,-0.0427249,51.543196,,,POINT (-0.0427249 51.543196)
6424,2143413358,51.5449117,-0.0359292,3,-0.0359292,51.5449117,,,POINT (-0.0359292 51.5449117)
6425,237498,51.5379772,-0.0448897,3,-0.0448897,51.5379772,,,POINT (-0.0448897 51.5379772)
6426,2352399064,51.538028,-0.0451099,3,-0.0451099,51.538028,,,POINT (-0.0451099 51.538028)
6427,3863127062,51.5334038,-0.0416675,3,-0.0416675,51.5334038,,,POINT (-0.0416675 51.5334038)
6428,14672924,51.5185416,-0.1053244,3,-0.1053244,51.5185416,traffic_signals,,POINT (-0.1053244 51.5185416)
6429,5265953453,51.5180277,-0.1077023,2,-0.1077023,51.5180277,,,POINT (-0.1077023 51.5180277)
6430,238703,51.5451752,-0.0355916,5,-0.0355916,51.5451752,,,POINT (-0.0355916 51.5451752)
6431,2143413353,51.5451817,-0.0357493,4,-0.0357493,51.5451817,,,POINT (-0.0357493 51.5451817)
6432,50930568,51.5451943,-0.0353815,3,-0.0353815,51.5451943,,,POINT (-0.0353815 51.5451943)
6433,50918730,51.5435259,-0.0349846,3,-0.0349846,51.5435259,,,POINT (-0.0349846 51.5435259)
6434,238709,51.5446733,-0.033419,3,-0.033419,51.5446733,,,POINT (-0.033419 51.5446733)
6435,238710,51.5448426,-0.0333408,4,-0.0333408,51.5448426,,,POINT (-0.0333408 51.5448426)
6436,1994081048,51.5447838,-0.0331176,3,-0.0331176,51.5447838,,,POINT (-0.0331176 51.5447838)
6437,238715,51.5491887,-0.0379907,3,-0.0379907,51.5491887,,,POINT (-0.0379907 51.5491887)
6438,8465143717,51.5519827,-0.0211593,3,-0.0211593,51.5519827,,,POINT (-0.0211593 51.5519827)
6439,3987051515,51.5507704,-0.0513501,2,-0.0513501,51.5507704,,,POINT (-0.0513501 51.5507704)
6440,319115921,51.5453762,-0.0357645,3,-0.0357645,51.5453762,,,POINT (-0.0357645 51.5453762)
6441,238722,51.5478475,-0.0272741,2,-0.0272741,51.5478475,,,POINT (-0.0272741 51.5478475)
6442,13714320,51.5448293,-0.0302649,3,-0.0302649,51.5448293,,,POINT (-0.0302649 51.5448293)
6443,238743,51.5335379,-0.022327,4,-0.022327,51.5335379,,,POINT (-0.022327 51.5335379)
6444,12731581,51.5339121,-0.0220614,3,-0.0220614,51.5339121,,,POINT (-0.0220614 51.5339121)
6445,10313675,51.5361433,-0.0254437,3,-0.0254437,51.5361433,,,POINT (-0.0254437 51.5361433)
6446,13676104,51.5328946,-0.0240208,3,-0.0240208,51.5328946,mini_roundabout,,POINT (-0.0240208 51.5328946)
6447,238765,51.5312723,-0.0179678,3,-0.0179678,51.5312723,,,POINT (-0.0179678 51.5312723)
6448,12731582,51.5319193,-0.0190999,3,-0.0190999,51.5319193,motorway_junction,,POINT (-0.0190999 51.5319193)
6449,238766,51.5313327,-0.0176556,3,-0.0176556,51.5313327,motorway_junction,,POINT (-0.0176556 51.5313327)
6450,238814,51.5299627,-0.0141827,3,-0.0141827,51.5299627,,,POINT (-0.0141827 51.5299627)
6451,238820,51.5276126,-0.0114231,3,-0.0114231,51.5276126,,,POINT (-0.0114231 51.5276126)
6452,32654166,51.5299632,-0.0140332,3,-0.0140332,51.5299632,,,POINT (-0.0140332 51.5299632)
6453,238815,51.5297383,-0.0145152,3,-0.0145152,51.5297383,,,POINT (-0.0145152 51.5297383)
6454,238816,51.5296148,-0.0135602,3,-0.0135602,51.5296148,,,POINT (-0.0135602 51.5296148)
6455,238817,51.5294746,-0.0139501,3,-0.0139501,51.5294746,,,POINT (-0.0139501 51.5294746)
6456,32651007,51.5294987,-0.0141987,3,-0.0141987,51.5294987,,,POINT (-0.0141987 51.5294987)
6457,440357373,51.5256546,-0.0113997,3,-0.0113997,51.5256546,,,POINT (-0.0113997 51.5256546)
6458,1190013986,51.5462613,-0.0699906,3,-0.0699906,51.5462613,,,POINT (-0.0699906 51.5462613)
6459,2514613857,51.5570465,-0.0745174,3,-0.0745174,51.5570465,,,POINT (-0.0745174 51.5570465)
6460,243073,51.557416,-0.0745122,3,-0.0745122,51.557416,,,POINT (-0.0745122 51.557416)
6461,245156,51.5619536,-0.0736607,3,-0.0736607,51.5619536,,,POINT (-0.0736607 51.5619536)
6462,243116,51.5561305,-0.0553641,3,-0.0553641,51.5561305,,,POINT (-0.0553641 51.5561305)
6463,8117124724,51.5559064,-0.055198,2,-0.055198,51.5559064,,,POINT (-0.055198 51.5559064)
6464,384761442,51.557578,-0.05587,3,-0.05587,51.557578,,,POINT (-0.05587 51.557578)
6465,2202174127,51.5497205,-0.059404,3,-0.059404,51.5497205,,,POINT (-0.059404 51.5497205)
6466,243124,51.558575,-0.0548559,3,-0.0548559,51.558575,,,POINT (-0.0548559 51.558575)
6467,4937779198,51.5620867,-0.0458783,2,-0.0458783,51.5620867,,,POINT (-0.0458783 51.5620867)
6468,48941840,51.5583155,-0.055332,3,-0.055332,51.5583155,,,POINT (-0.055332 51.5583155)
6469,243131,51.5630191,-0.0581271,3,-0.0581271,51.5630191,,,POINT (-0.0581271 51.5630191)
6470,5803576699,51.5711541,-0.0654432,2,-0.0654432,51.5711541,,,POINT (-0.06544320000000001 51.5711541)
6471,6893529383,51.559057,-0.0560342,3,-0.0560342,51.559057,,,POINT (-0.0560342 51.559057)
6472,338007233,51.562745,-0.0707846,3,-0.0707846,51.562745,,,POINT (-0.0707846 51.562745)
6473,243246,51.5703038,-0.0252866,3,-0.0252866,51.5703038,,,POINT (-0.0252866 51.5703038)
6474,1714747573,51.5799776,-0.0308899,2,-0.0308899,51.5799776,,,POINT (-0.0308899 51.5799776)
6475,4937779188,51.5622747,-0.045424,2,-0.045424,51.5622747,,,POINT (-0.045424 51.5622747)
6476,444616478,51.5703717,-0.0250809,3,-0.0250809,51.5703717,,,POINT (-0.0250809 51.5703717)
6477,243254,51.5640753,-0.0127712,3,-0.0127712,51.5640753,,,POINT (-0.0127712 51.5640753)
6478,7387607751,51.564178,-0.0125136,3,-0.0125136,51.564178,,,POINT (-0.0125136 51.564178)
6479,243754,51.5740553,0.017294,3,0.017294,51.5740553,,,POINT (0.017294 51.5740553)
6480,12243592,51.5747207,0.0174901,3,0.0174901,51.5747207,,,POINT (0.0174901 51.5747207)
6481,488595269,51.5742525,0.0175325,4,0.0175325,51.5742525,traffic_signals,,POINT (0.0175325 51.5742525)
6482,243763,51.5815557,0.0002845,3,0.0002845,51.5815557,crossing,,POINT (0.0002845 51.5815557)
6483,6382195816,51.5815881,0.0009541,2,0.0009541,51.5815881,,,POINT (0.0009541 51.5815881)
6484,1416538222,51.5916541,-0.0049091,4,-0.0049091,51.5916541,,,POINT (-0.0049091 51.5916541)
6485,243769,51.5778306,-0.0075958,3,-0.0075958,51.5778306,,,POINT (-0.0075958 51.5778306)
6486,243771,51.5753595,-0.012864,4,-0.012864,51.5753595,,,POINT (-0.012864 51.5753595)
6487,28796174,51.5741599,-0.0090982,3,-0.0090982,51.5741599,traffic_signals,,POINT (-0.009098200000000001 51.5741599)
6488,6243511785,51.5822002,-0.0185536,2,-0.0185536,51.5822002,,,POINT (-0.0185536 51.5822002)
6489,243772,51.5738739,-0.0098087,3,-0.0098087,51.5738739,,,POINT (-0.0098087 51.5738739)
6490,3320940066,51.5735895,-0.0091362,3,-0.0091362,51.5735895,,,POINT (-0.009136200000000001 51.5735895)
6491,243782,51.5872216,-0.0405471,4,-0.0405471,51.5872216,,,POINT (-0.0405471 51.5872216)
6492,1714747609,51.5800575,-0.0310335,2,-0.0310335,51.5800575,,,POINT (-0.0310335 51.5800575)
6493,28794074,51.6007241,-0.0174476,3,-0.0174476,51.6007241,,,POINT (-0.0174476 51.6007241)
6494,18092188,51.5901743,-0.0173689,4,-0.0173689,51.5901743,,,POINT (-0.0173689 51.5901743)
6495,2584076685,51.5880513,-0.0611308,2,-0.0611308,51.5880513,,,POINT (-0.0611308 51.5880513)
6496,243787,51.5625127,-0.0106713,3,-0.0106713,51.5625127,,,POINT (-0.0106713 51.5625127)
6497,7387607745,51.5640291,-0.0125084,3,-0.0125084,51.5640291,,,POINT (-0.0125084 51.5640291)
6498,34595440,51.5584763,-0.0069349,4,-0.0069349,51.5584763,,,POINT (-0.0069349 51.5584763)
6499,653692266,51.5521591,-0.0853822,4,-0.0853822,51.5521591,,,POINT (-0.08538220000000001 51.5521591)
6500,506351757,51.5632925,-0.0731952,3,-0.0731952,51.5632925,,,POINT (-0.0731952 51.5632925)
6501,245160,51.5628318,-0.0715381,3,-0.0715381,51.5628318,,,POINT (-0.07153809999999999 51.5628318)
6502,338009531,51.5625264,-0.071097,3,-0.071097,51.5625264,,,POINT (-0.07109699999999999 51.5625264)
6503,245161,51.5634684,-0.0731298,3,-0.0731298,51.5634684,,,POINT (-0.07312979999999999 51.5634684)
6504,406320,51.5654045,-0.0730871,3,-0.0730871,51.5654045,,,POINT (-0.0730871 51.5654045)
6505,506351756,51.5633725,-0.0730216,3,-0.0730216,51.5633725,,,POINT (-0.07302160000000001 51.5633725)
6506,245179,51.5772447,-0.07298,3,-0.07298,51.5772447,,,POINT (-0.07298 51.5772447)
6507,245181,51.5794273,-0.0807187,4,-0.0807187,51.5794273,,,POINT (-0.0807187 51.5794273)
6508,790236032,51.5826316,-0.0723023,3,-0.0723023,51.5826316,,,POINT (-0.0723023 51.5826316)
6509,558480001,51.5737666,-0.0723642,3,-0.0723642,51.5737666,,,POINT (-0.0723642 51.5737666)
6510,1781928321,51.579556,-0.0809305,3,-0.0809305,51.579556,,,POINT (-0.0809305 51.579556)
6511,242553512,51.5795568,-0.0804629,3,-0.0804629,51.5795568,,,POINT (-0.0804629 51.5795568)
6512,5880265782,51.5745067,-0.0861991,3,-0.0861991,51.5745067,,,POINT (-0.0861991 51.5745067)
6513,253743,51.6112433,0.2668149,3,0.2668149,51.6112433,,,POINT (0.2668149 51.6112433)
6514,253053689,51.6267279,0.2873397,3,0.2873397,51.6267279,,,POINT (0.2873397 51.6267279)
6515,253756,51.6114336,0.2676753,3,0.2676753,51.6114336,motorway_junction,11,POINT (0.2676753 51.6114336)
6516,2143356390,51.4911436,0.0091988,4,0.0091988,51.4911436,,,POINT (0.0091988 51.4911436)
6517,276457,51.4987552,-0.0700471,3,-0.0700471,51.4987552,,,POINT (-0.0700471 51.4987552)
6518,7213010728,51.4986941,-0.0701158,4,-0.0701158,51.4986941,,,POINT (-0.07011580000000001 51.4986941)
6519,7213010716,51.4983057,-0.0687723,3,-0.0687723,51.4983057,,,POINT (-0.06877229999999999 51.4983057)
6520,276481,51.4911048,-0.0815331,3,-0.0815331,51.4911048,,,POINT (-0.0815331 51.4911048)
6521,2148535298,51.4907314,-0.0812341,3,-0.0812341,51.4907314,,,POINT (-0.0812341 51.4907314)
6522,2148535301,51.4904343,-0.0807091,3,-0.0807091,51.4904343,,,POINT (-0.08070910000000001 51.4904343)
6523,276485,51.4903282,-0.076265,3,-0.076265,51.4903282,crossing,,POINT (-0.076265 51.4903282)
6524,104279664,51.4893448,-0.074845,3,-0.074845,51.4893448,,,POINT (-0.07484499999999999 51.4893448)
6525,101330838,51.4930687,-0.073929,3,-0.073929,51.4930687,,,POINT (-0.07392899999999999 51.4930687)
6526,276487,51.4931972,-0.0736713,4,-0.0736713,51.4931972,,,POINT (-0.0736713 51.4931972)
6527,1985774550,51.4933081,-0.0738792,3,-0.0738792,51.4933081,,,POINT (-0.07387920000000001 51.4933081)
6528,691988292,51.4924278,-0.0673898,2,-0.0673898,51.4924278,,,POINT (-0.0673898 51.4924278)
6529,276500,51.5004259,-0.0739087,2,-0.0739087,51.5004259,,,POINT (-0.07390869999999999 51.5004259)
6530,6978416552,51.5005303,-0.0742706,3,-0.0742706,51.5005303,,,POINT (-0.07427060000000001 51.5005303)
6531,7201981442,51.4999732,-0.0724875,2,-0.0724875,51.4999732,,,POINT (-0.0724875 51.4999732)
6532,276508,51.4991103,-0.0969407,4,-0.0969407,51.4991103,,,POINT (-0.0969407 51.4991103)
6533,264781879,51.4941874,-0.0928186,3,-0.0928186,51.4941874,,,POINT (-0.0928186 51.4941874)
6534,4138803409,51.4990501,-0.0998531,4,-0.0998531,51.4990501,,,POINT (-0.0998531 51.4990501)
6535,2217388387,51.5009587,-0.0936036,2,-0.0936036,51.5009587,,,POINT (-0.0936036 51.5009587)
6536,364290,51.4971259,-0.0992421,4,-0.0992421,51.4971259,,,POINT (-0.0992421 51.4971259)
6537,276509,51.4939331,-0.0855726,3,-0.0855726,51.4939331,,,POINT (-0.0855726 51.4939331)
6538,276516,51.5024459,-0.0825443,3,-0.0825443,51.5024459,,,POINT (-0.0825443 51.5024459)
6539,328426,51.5944633,0.0403784,3,0.0403784,51.5944633,,,POINT (0.0403784 51.5944633)
6540,328430,51.5969619,0.0438496,3,0.0438496,51.5969619,motorway_junction,4,POINT (0.0438496 51.5969619)
6541,1221089222,51.5959144,0.0422077,3,0.0422077,51.5959144,,,POINT (0.0422077 51.5959144)
6542,328435,51.5991326,0.0446348,3,0.0446348,51.5991326,,,POINT (0.0446348 51.5991326)
6543,364267,51.4964688,-0.1114522,4,-0.1114522,51.4964688,,,POINT (-0.1114522 51.4964688)
6544,6625194427,51.4983142,-0.112242,2,-0.112242,51.4983142,crossing,,POINT (-0.112242 51.4983142)
6545,2059768444,51.4972878,-0.1080473,2,-0.1080473,51.4972878,,,POINT (-0.1080473 51.4972878)
6546,1960741957,51.4947628,-0.1191964,3,-0.1191964,51.4947628,,,POINT (-0.1191964 51.4947628)
6547,6022905020,51.4885488,-0.1112155,3,-0.1112155,51.4885488,traffic_signals,,POINT (-0.1112155 51.4885488)
6548,364274,51.4973861,-0.107695,3,-0.107695,51.4973861,crossing,,POINT (-0.107695 51.4973861)
6549,96620001,51.498137,-0.1092206,3,-0.1092206,51.498137,,,POINT (-0.1092206 51.498137)
6550,364275,51.4983581,-0.1091467,3,-0.1091467,51.4983581,,,POINT (-0.1091467 51.4983581)
6551,212966049,51.4986001,-0.1059956,3,-0.1059956,51.4986001,traffic_signals,,POINT (-0.1059956 51.4986001)
6552,364278,51.4977073,-0.1035255,3,-0.1035255,51.4977073,crossing,,POINT (-0.1035255 51.4977073)
6553,4156273389,51.496104,-0.1047182,3,-0.1047182,51.496104,,,POINT (-0.1047182 51.496104)
6554,1868411754,51.4956087,-0.1009585,4,-0.1009585,51.4956087,,,POINT (-0.1009585 51.4956087)
6555,364286,51.5036869,-0.1045226,4,-0.1045226,51.5036869,,,POINT (-0.1045226 51.5036869)
6556,364297,51.5038621,-0.0965454,2,-0.0965454,51.5038621,,,POINT (-0.0965454 51.5038621)
6557,4892316669,51.4990793,-0.1047082,3,-0.1047082,51.4990793,,,POINT (-0.1047082 51.4990793)
6558,1678452727,51.506734,-0.1044188,3,-0.1044188,51.506734,,,POINT (-0.1044188 51.506734)
6559,12354837,51.5033622,-0.1063586,1,-0.1063586,51.5033622,,,POINT (-0.1063586 51.5033622)
6560,5874644802,51.4978264,-0.1001749,3,-0.1001749,51.4978264,,,POINT (-0.1001749 51.4978264)
6561,2485078181,51.4962184,-0.0999225,3,-0.0999225,51.4962184,,,POINT (-0.0999225 51.4962184)
6562,364296,51.5029682,-0.0961057,3,-0.0961057,51.5029682,traffic_signals,,POINT (-0.0961057 51.5029682)
6563,534966124,51.5042117,-0.0957083,3,-0.0957083,51.5042117,,,POINT (-0.0957083 51.5042117)
6564,352928523,51.5014149,-0.0936881,2,-0.0936881,51.5014149,,,POINT (-0.0936881 51.5014149)
6565,4848547776,51.5038912,-0.0960022,1,-0.0960022,51.5038912,,,POINT (-0.0960022 51.5038912)
6566,635910425,51.5639194,-0.0924357,4,-0.0924357,51.5639194,,,POINT (-0.0924357 51.5639194)
6567,2701177126,51.5720038,-0.0727699,3,-0.0727699,51.5720038,,,POINT (-0.0727699 51.5720038)
6568,2364389879,51.5118141,-0.0690227,3,-0.0690227,51.5118141,,,POINT (-0.06902270000000001 51.5118141)
6569,1683542662,51.5088407,-0.0730973,3,-0.0730973,51.5088407,,,POINT (-0.0730973 51.5088407)
6570,424624,51.5139016,-0.0706588,4,-0.0706588,51.5139016,traffic_signals,,POINT (-0.07065879999999999 51.5139016)
6571,18055045,51.512044,-0.0691903,3,-0.0691903,51.512044,,,POINT (-0.0691903 51.512044)
6572,446979,51.6131554,-0.0366909,3,-0.0366909,51.6131554,,,POINT (-0.0366909 51.6131554)
6573,25572337,51.612915,-0.036936,3,-0.036936,51.612915,traffic_signals,,POINT (-0.036936 51.612915)
6574,459326,51.652265,-0.0807294,3,-0.0807294,51.652265,,,POINT (-0.08072940000000001 51.652265)
6575,5309606775,51.6523286,-0.0800277,3,-0.0800277,51.6523286,,,POINT (-0.08002769999999999 51.6523286)
6576,459330,51.6507703,-0.0796659,3,-0.0796659,51.6507703,,,POINT (-0.0796659 51.6507703)
6577,3028942666,51.6505088,-0.0802258,3,-0.0802258,51.6505088,,,POINT (-0.0802258 51.6505088)
6578,615083,51.6507114,-0.0803118,4,-0.0803118,51.6507114,,,POINT (-0.0803118 51.6507114)
6579,256277531,51.6528027,-0.0870994,3,-0.0870994,51.6528027,,,POINT (-0.08709939999999999 51.6528027)
