,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,street_cou,lon,lat,highway,ref,lanecapaci,geometry
393,5,6,0,1,11346.498,102,60461222,51.4720428,-0.0930228,3,-0.0930228,51.4720428,traffic_signals,,10800.0,POINT (-0.0930228 51.4720428)
394,5,6,0,1,11346.498,102,13824378,51.4744179,-0.0930704,3,-0.0930704,51.4744179,,,8100.0,POINT (-0.0930704 51.4744179)
395,5,6,0,1,11346.498,102,5917230042,51.4783712,-0.0854361,3,-0.0854361,51.4783712,,,7000.0,POINT (-0.0854361 51.4783712)
396,5,6,0,1,11346.498,102,12237893,51.4823117,-0.0944873,3,-0.0944873,51.4823117,traffic_signals,,10000.0,POINT (-0.0944873 51.4823117)
397,5,6,0,2,9688.4,103,6988682760,51.47406,-0.0625428,3,-0.0625428,51.47406,,,16800.0,POINT (-0.0625428 51.47406)
398,5,6,0,2,9688.4,103,1936671475,51.4740269,-0.0687013,3,-0.0687013,51.4740269,,,4200.0,POINT (-0.06870130000000001 51.4740269)
399,5,6,0,2,9688.4,103,25423758,51.4738972,-0.0655791,4,-0.0655791,51.4738972,,,11400.0,POINT (-0.0655791 51.4738972)
400,5,6,0,2,9688.4,103,33658236,51.4700301,-0.0642985,2,-0.0642985,51.4700301,,,5400.0,POINT (-0.06429849999999999 51.4700301)
401,5,6,1,0,21413.323,104,5267096379,51.4843251,-0.1100889,3,-0.1100889,51.4843251,,,24000.0,POINT (-0.1100889 51.4843251)
402,5,6,1,0,21413.323,104,3000308229,51.4863005,-0.119151,3,-0.119151,51.4863005,,,4800.0,POINT (-0.119151 51.4863005)
403,5,6,1,0,21413.323,104,1795462125,51.4866774,-0.1250146,3,-0.1250146,51.4866774,,,19200.0,POINT (-0.1250146 51.4866774)
404,5,6,1,0,21413.323,104,2622498691,51.4942136,-0.1210468,3,-0.1210468,51.4942136,,,4500.0,POINT (-0.1210468 51.4942136)
405,5,6,1,1,15053.677000000003,105,108120,51.4966987,-0.0818124,4,-0.0818124,51.4966987,,,23400.0,POINT (-0.08181239999999999 51.4966987)
406,5,6,1,1,15053.677000000003,105,13823630,51.4943607,-0.0863971,3,-0.0863971,51.4943607,,,10800.0,POINT (-0.0863971 51.4943607)
407,5,6,1,1,15053.677000000003,105,1032792781,51.4932609,-0.1004246,4,-0.1004246,51.4932609,,,12600.0,POINT (-0.1004246 51.4932609)
408,5,6,1,1,15053.677000000003,105,4966442068,51.4837588,-0.0864993,3,-0.0864993,51.4837588,,,5600.0,POINT (-0.0864993 51.4837588)
409,5,6,1,2,13780.652999999997,106,12239374,51.4868805,-0.0739552,3,-0.0739552,51.4868805,traffic_signals,,12400.0,POINT (-0.0739552 51.4868805)
410,5,6,1,2,13780.652999999997,106,922758649,51.4855273,-0.0702728,3,-0.0702728,51.4855273,,,9600.0,POINT (-0.0702728 51.4855273)
411,5,6,1,2,13780.652999999997,106,12239377,51.4833921,-0.0649676,4,-0.0649676,51.4833921,,,9000.0,POINT (-0.0649676 51.4833921)
412,5,6,1,2,13780.652999999997,106,1251533196,51.4875947,-0.0769673,3,-0.0769673,51.4875947,,,5600.0,POINT (-0.0769673 51.4875947)
413,5,6,2,0,23872.085000000003,107,6297799650,51.4988761,-0.1124913,4,-0.1124913,51.4988761,crossing,,13600.0,POINT (-0.1124913 51.4988761)
414,5,6,2,0,23872.085000000003,107,3267461729,51.5109917,-0.1028072,3,-0.1028072,51.5109917,,,5400.0,POINT (-0.1028072 51.5109917)
415,5,6,2,0,23872.085000000003,107,25472893,51.5040735,-0.1121071,2,-0.1121071,51.5040735,,,9900.0,POINT (-0.1121071 51.5040735)
416,5,6,2,0,23872.085000000003,107,4973987597,51.5003682,-0.1168609,3,-0.1168609,51.5003682,,,4500.0,POINT (-0.1168609 51.5003682)
417,5,6,2,1,23054.597,108,12238098,51.5049198,-0.0956383,4,-0.0956383,51.5049198,,,18000.0,POINT (-0.0956383 51.5049198)
