from,to,capacity (veh/hr),length (m),Free Flow Time (min),B,Power,Speed Limit,Toll,Type
10879118592,10879118591,1400,11.173,0.011173,0.15,4,0,0,A
10879118592,130170601,2400,1569.9249999999997,1.5699249999999998,0.15,4,0,0,F
10879118650,1860376278,2400,58.296,0.058295999999999994,0.15,4,0,0,F
10879118650,6186109976,2400,95.581,0.09558100000000001,0.15,4,0,0,F
11201847256,2296998101,2400,18958.89,18.958889999999997,0.15,4,0,0,F
11201847256,11201847260,1400,27.442,0.027442,0.15,4,0,0,A
11201847263,1541472080,2400,439.04400000000004,0.43904400000000005,0.15,4,0,0,F
11201847263,11201847267,1400,29.545,0.029545000000000002,0.15,4,0,0,A
11201847260,11201847263,2400,17.725,0.017725,0.15,4,0,0,F
11201847260,11201847242,1400,20.353,0.020353,0.15,4,0,0,A
11255610951,602123325,1400,62.785,0.062785,0.15,4,0,0,A
127589864,2020654951,2400,28321.45,28.32145,0.15,4,0,0,F
1492309658,1492302144,2400,1902.871,1.9028710000000002,0.15,4,0,0,F
2020654951,2020654947,2400,79.184,0.079184,0.15,4,0,0,F
2020654951,9671602643,2400,88.68099999999998,0.08868099999999998,0.15,4,0,0,F
127589874,1492272447,1400,103.235,0.10323500000000001,0.15,4,0,0,A
127589874,1492272446,2400,64.133,0.064133,0.15,4,0,0,F
1492272447,1495831556,1400,1696.775,1.696775,0.15,4,0,0,A
1492272446,1492272461,2400,70.403,0.07040300000000001,0.15,4,0,0,F
1492272446,1492272438,1400,30.433999999999997,0.030434,0.15,4,0,0,A
1492272446,1492272447,1400,55.961,0.055961,0.15,4,0,0,A
1493515060,2355299086,2400,10171.039999999999,4.359017142857142,0.15,4,0,0,F
129461885,9671602634,2400,30.645,0.030645000000000002,0.15,4,0,0,F
129461885,9671602635,1800,21.159000000000002,0.021159000000000004,0.15,4,0,0,A
9671602634,1492309658,2400,28400.53500000002,28.40053500000002,0.15,4,0,0,F
9671602635,9671602634,1800,13.314,0.013314000000000001,0.15,4,0,0,A
9671602635,2020654947,1800,11.053,0.011053,0.15,4,0,0,A
129467406,9671581595,1800,89.93100000000001,0.08993100000000001,0.15,4,0,0,A
9671581595,2020654945,2400,98.495,0.09849500000000001,0.15,4,0,0,F
9671581595,9671602638,1800,50.166,0.050166,0.15,4,0,0,A
602123367,2752279703,1400,57.663000000000004,0.057663000000000006,0.15,4,0,0,A
602123367,1494577462,2400,38.012,0.016290857142857145,0.15,4,0,0,F
2752279703,2752268255,1400,2366.3390000000004,2.3663390000000004,0.15,4,0,0,A
1494577462,2752284875,2400,95.839,0.04107385714285714,0.15,4,0,0,F
1494577462,2752284878,1400,23.923000000000002,0.023923000000000003,0.15,4,0,0,A
1492302145,127589864,2400,1915.1380000000001,1.9151380000000002,0.15,4,0,0,F
1489655593,2752279703,1400,43.093999999999994,0.04309399999999999,0.15,4,0,0,A
1489655593,602123367,2400,34.765,0.014899285714285716,0.15,4,0,0,F
1491838720,1491838812,1400,118.82300000000001,0.118823,0.15,4,0,0,A
2748984336,1495817703,1400,14.453,0.014452999999999999,0.15,4,0,0,A
2748984336,1495831557,1400,1078.164,1.078164,0.15,4,0,0,A
1491838812,1491838813,1400,15.195999999999998,0.015195999999999998,0.15,4,0,0,A
1491838791,1491838812,1400,15.190000000000001,0.015190000000000002,0.15,4,0,0,A
1491838791,1491838720,1400,112.55000000000001,0.11255000000000001,0.15,4,0,0,A
1491838793,1491838791,1400,15.190999999999999,0.015190999999999998,0.15,4,0,0,A
1495831557,1492272452,1400,1692.443,1.692443,0.15,4,0,0,A
1491838813,1491838793,1400,15.198,0.015198,0.15,4,0,0,A
1491838859,1491838965,1400,604.254,0.604254,0.15,4,0,0,A
1493769210,2756052487,2400,132.389,0.056738142857142855,0.15,4,0,0,F
1491838962,1491838859,1400,603.9300000000001,0.6039300000000001,0.15,4,0,0,A
1492272438,2355258729,2400,1597.844,1.597844,0.15,4,0,0,F
2355258729,2355258727,2400,32.372,0.032372,0.15,4,0,0,F
1492272461,1495063404,2400,4662.165,4.662165000000001,0.15,4,0,0,F
1495831556,1495817703,1400,1078.935,1.078935,0.15,4,0,0,A
1492272451,1492272446,1400,24.088,0.024088,0.15,4,0,0,A
1492272451,1492272438,2400,44.93,0.044930000000000005,0.15,4,0,0,F
1492272452,1492272446,1400,55.815,0.055815,0.15,4,0,0,A
1492272452,1492272461,1400,69.17200000000001,0.06917200000000001,0.15,4,0,0,A
1495063404,1494507931,2400,13.628,0.013628000000000001,0.15,4,0,0,F
1495063404,1493769210,2400,1944.3419999999999,0.8332894285714285,0.15,4,0,0,F
1492285978,2355258726,1400,43.401,0.04340100000000001,0.15,4,0,0,A
