,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,capacity,geometry
1351,4740704465,primary,5,46.663,70,???? ?????,1,481125161,92718417,900,"LINESTRING (55.2161972 25.1551524, 55.2159951 25.1548887, 55.2159287 25.1548104)"
1352,4915748544,secondary,2,7.51,60,???? ???????,1,481125164,92718417,700,"LINESTRING (55.2159885 25.15477, 55.2159287 25.1548104)"
1353,8694049854,secondary,2,39.052,60,???? ???????,1,478697221,92718465,700,"LINESTRING (55.2158846 25.154839, 55.215838 25.1548692, 55.2155686 25.1550428)"
1354,8694049853,primary_link,2,6.422,60,,1,938448078,8694049854,900,"LINESTRING (55.2159078 25.1547852, 55.2158846 25.154839)"
1355,8694049853,primary,2,6.748,70,???? ?????,1,481125168,4915748543,900,"LINESTRING (55.2159078 25.1547852, 55.2158675 25.1547367)"
1356,8694049852,primary_link,2,6.206,60,,1,938448078,8694049853,900,"LINESTRING (55.2159132 25.1547296, 55.2159078 25.1547852)"
1357,92718421,secondary,2,15.095,60,???? ???????,1,481125158,92718425,700,"LINESTRING (55.2080452 25.1600627, 55.2079279 25.1601473)"
1358,92718421,primary,3,34.223,70,???? ?????,1,507458827,92718444,900,"LINESTRING (55.2080452 25.1600627, 55.2080704 25.1600922, 55.208256 25.1603042)"
1359,92718430,primary,3,13.559,70,???? ?????,1,481125157,92718421,900,"LINESTRING (55.2079613 25.1599673, 55.2080452 25.1600627)"
1360,92718433,secondary,2,35.324,60,???? ???????,1,478697225,92718421,700,"LINESTRING (55.2083221 25.1598675, 55.2081105 25.1600166, 55.2080452 25.1600627)"
1361,92718425,primary,4,13.571,70,???? ?????,1,498336970,92718428,900,"LINESTRING (55.2079279 25.1601473, 55.2078452 25.1600509)"
1362,7154494124,primary,4,1037.01,70,"['???? ?????', '???? ?????']",1,"[507458817, 498336970, 33542094]",92718425,900,"LINESTRING (55.2141369 25.1675861, 55.2137211 25.1670573, 55.2135856 25.1668794, 55.212959 25.1660565, 55.2128069 25.1658567, 55.2122747 25.1651999, 55.2117976 25.1646112, 55.2116269 25.1644006, 55.211188 25.1638959, 55.2098728 25.1623837, 55.2095948 25.162074, 55.2094422 25.1619024, 55.2088369 25.1611817, 55.2080411 25.1602754, 55.2079531 25.1601752, 55.2079279 25.1601473)"
1363,92718444,primary,3,967.6979999999999,70,???? ?????,1,478697213,7154494129,900,"LINESTRING (55.208256 25.1603042, 55.2085348 25.1606255, 55.2093942 25.1616157, 55.2099899 25.162302, 55.2100907 25.1624228, 55.2116511 25.1642426, 55.2117303 25.164335, 55.2120757 25.164767, 55.2129515 25.1658623, 55.2129754 25.1658922, 55.2136601 25.166761, 55.2136713 25.166775, 55.2140499 25.1672475)"
1364,92718433,primary_link,2,51.754000000000005,60,,1,10603835,92718444,900,"LINESTRING (55.2083221 25.1598675, 55.2082555 25.1599641, 55.2082193 25.160047, 55.2082146 25.1600734, 55.2082133 25.1601384, 55.208222 25.1601978, 55.208256 25.1603042)"
1365,92718428,secondary,2,14.932,60,???? ???????,1,478697224,92718430,700,"LINESTRING (55.2078452 25.1600509, 55.2079613 25.1599673)"
