,gridID_lat,gridID_lon,inner_grid,inner_gr_1,lanelength,fishnetID,osmid,y,x,highway,street_cou,lon,lat,ref,lanecapaci,geometry
282,6,7,0,1,23104.310999999998,74,286808146,25.2238412,55.3641007,motorway_junction,3,55.3641007,25.2238412,,24000.0,POINT (55.3641007 25.2238412)
283,6,7,0,1,23104.310999999998,74,383178268,25.2225513,55.3677156,,3,55.3677156,25.2225513,,8000.0,POINT (55.3677156 25.2225513)
284,6,7,0,1,23104.310999999998,74,283937884,25.2233447,55.3612553,motorway_junction,3,55.3612553,25.2233447,,12000.0,POINT (55.3612553 25.2233447)
285,6,7,0,1,23104.310999999998,74,1151538106,25.2221351,55.3596045,,3,55.3596045,25.2221351,,6800.0,POINT (55.3596045 25.2221351)
286,6,7,0,2,22839.233,75,383171016,25.2204064,55.3712814,,3,55.3712814,25.2204064,,24000.0,POINT (55.3712814 25.2204064)
287,6,7,0,2,22839.233,75,383273145,25.2178621,55.3756318,motorway_junction,3,55.3756318,25.2178621,,14000.0,POINT (55.3756318 25.2178621)
288,6,7,0,2,22839.233,75,383273537,25.2208222,55.3760699,motorway_junction,3,55.3760699,25.2208222,,7600.0,POINT (55.3760699 25.2208222)
289,6,7,0,2,22839.233,75,383272959,25.2154834,55.3780564,,3,55.3780564,25.2154834,,10000.0,POINT (55.3780564 25.2154834)
290,6,7,1,0,30743.73199999999,76,260684070,25.2266725,55.3460457,,3,55.3460457,25.2266725,,30000.0,POINT (55.3460457 25.2266725)
291,6,7,1,0,30743.73199999999,76,282680486,25.2265239,55.3522556,,3,55.3522556,25.2265239,,14000.0,POINT (55.3522556 25.2265239)
292,6,7,1,0,30743.73199999999,76,260684259,25.2308618,55.349729,,3,55.349729,25.2308618,,12000.0,POINT (55.349729 25.2308618)
293,6,7,1,0,30743.73199999999,76,383079390,25.228528,55.3550151,,3,55.3550151,25.228528,,16000.0,POINT (55.3550151 25.228528)
294,6,7,1,1,11586.448000000002,77,288639763,25.2270262,55.3575595,,3,55.3575595,25.2270262,,24000.0,POINT (55.3575595 25.2270262)
295,6,7,1,1,11586.448000000002,77,6955279675,25.2362755,55.3618678,,3,55.3618678,25.2362755,,7200.0,POINT (55.3618678 25.2362755)
296,6,7,1,1,11586.448000000002,77,2030157489,25.2332979,55.3592117,,1,55.3592117,25.2332979,,900.0,POINT (55.3592117 25.2332979)
297,6,7,1,2,10420.327000000001,78,335937610,25.2330425,55.3778865,motorway_junction,3,55.3778865,25.2330425,,11400.0,POINT (55.3778865 25.2330425)
298,6,7,1,2,10420.327000000001,78,605500326,25.2365944,55.378365,motorway_junction,3,55.378365,25.2365944,,10800.0,POINT (55.378365 25.2365944)
299,6,7,1,2,10420.327000000001,78,988933979,25.2348145,55.3820176,,3,55.3820176,25.2348145,,9600.0,POINT (55.3820176 25.2348145)
300,6,7,2,0,13861.100999999999,79,988159715,25.24601,55.3551805,,3,55.3551805,25.24601,,12000.0,POINT (55.3551805 25.24601)
301,6,7,2,0,13861.100999999999,79,95652420,25.2418956,55.3446197,,3,55.3446197,25.2418956,,8500.0,POINT (55.3446197 25.2418956)
302,6,7,2,0,13861.100999999999,79,95684779,25.2484944,55.3506676,,3,55.3506676,25.2484944,,7200.0,POINT (55.3506676 25.2484944)
303,6,7,2,0,13861.100999999999,79,95701454,25.2452278,55.3532301,,3,55.3532301,25.2452278,,3500.0,POINT (55.3532301 25.2452278)
304,6,7,2,1,19160.56,80,4924441437,25.2428253,55.3649717,,3,55.3649717,25.2428253,,14400.0,POINT (55.3649717 25.2428253)
305,6,7,2,1,19160.56,80,1138821494,25.246348,55.3573412,,3,55.3573412,25.246348,,2100.0,POINT (55.3573412 25.246348)
306,6,7,2,1,19160.56,80,4966405346,25.2404821,55.3679963,,3,55.3679963,25.2404821,,10800.0,POINT (55.3679963 25.2404821)
307,6,7,2,1,19160.56,80,988159230,25.2437772,55.3590197,,3,55.3590197,25.2437772,,10800.0,POINT (55.3590197 25.2437772)
308,6,7,2,2,12465.133,81,5994199017,25.2398418,55.3721227,motorway_junction,3,55.3721227,25.2398418,,13200.0,POINT (55.3721227 25.2398418)
309,6,7,2,2,12465.133,81,1838894679,25.2388444,55.3742159,,3,55.3742159,25.2388444,,12000.0,POINT (55.3742159 25.2388444)
310,6,7,2,2,12465.133,81,476265888,25.2394346,55.378792,motorway_junction,3,55.378792,25.2394346,,9000.0,POINT (55.378792 25.2394346)
311,6,7,2,2,12465.133,81,6518672551,25.2408103,55.3702085,,3,55.3702085,25.2408103,,8400.0,POINT (55.3702085 25.2408103)
312,6,8,None,None,89013.89,82,1651710601,25.241106,55.404607,,3,55.404607,25.241106,,34000.0,POINT (55.404607 25.241106)
313,6,8,None,None,89013.89,82,2435347199,25.2168976,55.405583,,1,55.405583,25.2168976,,4000.0,POINT (55.405583 25.2168976)
314,6,8,None,None,89013.89,82,90041475,25.2366697,55.4036025,motorway_junction,3,55.4036025,25.2366697,58B,28000.0,POINT (55.4036025 25.2366697)
315,6,8,None,None,89013.89,82,1659120920,25.2466978,55.3965678,,3,55.3965678,25.2466978,,4200.0,POINT (55.3965678 25.2466978)
316,6,9,None,None,54573.595,83,1838894570,25.2347798,55.4254561,,4,55.4254561,25.2347798,,14400.0,POINT (55.4254561 25.2347798)
317,6,9,None,None,54573.595,83,1803150271,25.2374109,55.4258174,,3,55.4258174,25.2374109,,7300.0,POINT (55.4258174 25.2374109)
318,6,9,None,None,54573.595,83,4911347845,25.2253415,55.4237126,,3,55.4237126,25.2253415,,6300.0,POINT (55.4237126 25.2253415)
319,6,9,None,None,54573.595,83,7532909931,25.2198515,55.4242584,,3,55.4242584,25.2198515,,4200.0,POINT (55.4242584 25.2198515)
320,6,10,None,None,32782.165,84,8732216634,25.2285007,55.4649439,,4,55.4649439,25.2285007,,14400.0,POINT (55.4649439 25.2285007)
321,6,10,None,None,32782.165,84,8732216624,25.2265095,55.4781622,,3,55.4781622,25.2265095,,9600.0,POINT (55.4781622 25.2265095)
322,6,10,None,None,32782.165,84,4931576459,25.239812,55.4670904,,3,55.4670904,25.239812,,4500.0,POINT (55.4670904 25.239812)
323,6,10,None,None,32782.165,84,3707524999,25.2239189,55.4972018,,3,55.4972018,25.2239189,,3600.0,POINT (55.4972018 25.2239189)
324,7,4,None,None,6436.072,85,2959918124,25.2612061,55.267912,,3,55.267912,25.2612061,,7200.0,POINT (55.267912 25.2612061)
325,7,4,None,None,6436.072,85,1856842572,25.2620749,55.2637317,,3,55.2637317,25.2620749,,6300.0,POINT (55.2637317 25.2620749)
326,7,4,None,None,6436.072,85,4865366282,25.262631,55.2603862,,3,55.2603862,25.262631,,5400.0,POINT (55.2603862 25.262631)
327,7,4,None,None,6436.072,85,1860169334,25.264453,55.2549357,,2,55.2549357,25.264453,,5400.0,POINT (55.2549357 25.264453)
328,7,5,0,0,29802.73200000001,86,266557897,25.2510363,55.2784586,,5,55.2784586,25.2510363,,16200.0,POINT (55.2784586 25.2510363)
329,7,5,0,0,29802.73200000001,86,123222428,25.2492404,55.2812289,,3,55.2812289,25.2492404,,4500.0,POINT (55.2812289 25.2492404)
330,7,5,0,0,29802.73200000001,86,3123711152,25.2529732,55.2865184,,3,55.2865184,25.2529732,,4900.0,POINT (55.2865184 25.2529732)
331,7,5,0,0,29802.73200000001,86,1066671904,25.2628686,55.2851389,,3,55.2851389,25.2628686,,9000.0,POINT (55.2851389 25.2628686)
332,7,5,0,1,37693.18499999998,87,3993693928,25.254808,55.3045135,,5,55.3045135,25.254808,,14700.0,POINT (55.3045135 25.254808)
333,7,5,0,1,37693.18499999998,87,92572419,25.2642431,55.3014941,,3,55.3014941,25.2642431,,4200.0,POINT (55.3014941 25.2642431)
334,7,5,0,1,37693.18499999998,87,1199767059,25.2557438,55.2953923,,1,55.2953923,25.2557438,,700.0,POINT (55.2953923 25.2557438)
335,7,5,0,1,37693.18499999998,87,92574877,25.2628079,55.3001705,,3,55.3001705,25.2628079,,5600.0,POINT (55.3001705 25.2628079)
336,7,5,1,1,35189.80200000001,88,90164361,25.2767703,55.3049521,traffic_signals,4,55.3049521,25.2767703,,10800.0,POINT (55.3049521 25.2767703)
337,7,5,1,1,35189.80200000001,88,1139760643,25.2742285,55.300295,,1,55.300295,25.2742285,,900.0,POINT (55.300295 25.2742285)
338,7,5,1,1,35189.80200000001,88,261304824,25.2784036,55.3022817,,3,55.3022817,25.2784036,,3700.0,POINT (55.3022817 25.2784036)
339,7,5,1,1,35189.80200000001,88,26422233,25.2755466,55.2970177,,3,55.2970177,25.2755466,,8100.0,POINT (55.2970177 25.2755466)
340,7,6,0,0,24896.113999999994,89,279141743,25.2525125,55.3099815,,5,55.3099815,25.2525125,,13700.0,POINT (55.3099815 25.2525125)
341,7,6,0,0,24896.113999999994,89,2299175600,25.2507149,55.3119945,,3,55.3119945,25.2507149,,3600.0,POINT (55.3119945 25.2507149)
342,7,6,0,0,24896.113999999994,89,5240803034,25.2583206,55.3079987,,3,55.3079987,25.2583206,,7000.0,POINT (55.3079987 25.2583206)
343,7,6,0,0,24896.113999999994,89,1024942124,25.2601588,55.3169958,traffic_signals,3,55.3169958,25.2601588,,7200.0,POINT (55.3169958 25.2601588)
344,7,6,0,1,37146.48100000001,90,3372286697,25.2516848,55.3293361,,4,55.3293361,25.2516848,,21600.0,POINT (55.3293361 25.2516848)
345,7,6,0,1,37146.48100000001,90,1065933012,25.2510944,55.3202724,,3,55.3202724,25.2510944,,9000.0,POINT (55.3202724 25.2510944)
346,7,6,0,1,37146.48100000001,90,3453744619,25.2564043,55.3307091,,3,55.3307091,25.2564043,,8300.0,POINT (55.3307091 25.2564043)
347,7,6,0,1,37146.48100000001,90,648007844,25.2535167,55.3301539,,3,55.3301539,25.2535167,,7000.0,POINT (55.3301539 25.2535167)
348,7,6,0,2,31121.084000000003,91,4964746032,25.2490066,55.336563,motorway_junction,3,55.336563,25.2490066,59,20000.0,POINT (55.336563 25.2490066)
349,7,6,0,2,31121.084000000003,91,2116446714,25.2587015,55.3382001,,1,55.3382001,25.2587015,,1800.0,POINT (55.3382001 25.2587015)
350,7,6,0,2,31121.084000000003,91,95887802,25.2563421,55.3367752,,5,55.3367752,25.2563421,,9000.0,POINT (55.3367752 25.2563421)
351,7,6,0,2,31121.084000000003,91,95684723,25.2494267,55.3445504,,3,55.3445504,25.2494267,,4500.0,POINT (55.3445504 25.2494267)
352,7,6,1,0,25683.966999999993,92,262991345,25.2645448,55.3142476,traffic_signals,4,55.3142476,25.2645448,,11400.0,POINT (55.3142476 25.2645448)
353,7,6,1,0,25683.966999999993,92,91507740,25.2603826,55.3162246,,3,55.3162246,25.2603826,,6300.0,POINT (55.3162246 25.2603826)
354,7,6,1,0,25683.966999999993,92,4926943869,25.2641837,55.3110409,,3,55.3110409,25.2641837,,6300.0,POINT (55.3110409 25.2641837)
355,7,6,1,0,25683.966999999993,92,1490148830,25.2702235,55.316112,,3,55.316112,25.2702235,,6300.0,POINT (55.316112 25.2702235)
356,7,6,1,1,15615.314999999999,93,3372311288,25.2704841,55.3303327,,4,55.3303327,25.2704841,,14400.0,POINT (55.3303327 25.2704841)
357,7,6,1,1,15615.314999999999,93,3051924251,25.2642075,55.3291706,,1,55.3291706,25.2642075,,900.0,POINT (55.3291706 25.2642075)
358,7,6,1,1,15615.314999999999,93,4917309737,25.2615637,55.327384,,1,55.327384,25.2615637,,1800.0,POINT (55.327384 25.2615637)
359,7,6,1,1,15615.314999999999,93,3051924154,25.2702571,55.3218556,,3,55.3218556,25.2702571,,4900.0,POINT (55.3218556 25.2702571)
360,7,6,1,2,17240.951999999997,94,1280250913,25.2680695,55.3416301,,3,55.3416301,25.2680695,,24000.0,POINT (55.3416301 25.2680695)
361,7,6,1,2,17240.951999999997,94,3453744676,25.2615669,55.337125,,3,55.337125,25.2615669,,5400.0,POINT (55.337125 25.2615669)
362,7,6,1,2,17240.951999999997,94,4177545874,25.2604431,55.3330919,,3,55.3330919,25.2604431,,6300.0,POINT (55.3330919 25.2604431)
363,7,6,1,2,17240.951999999997,94,3055219325,25.2715945,55.3366142,,3,55.3366142,25.2715945,,4900.0,POINT (55.3366142 25.2715945)
364,7,6,2,0,23240.650999999998,95,31005214,25.2797928,55.3105405,,3,55.3105405,25.2797928,,10800.0,POINT (55.3105405 25.2797928)
365,7,6,2,0,23240.650999999998,95,2169693438,25.2729581,55.306746,,3,55.306746,25.2729581,,5400.0,POINT (55.306746 25.2729581)
366,7,6,2,0,23240.650999999998,95,5759327031,25.2768747,55.3159983,,3,55.3159983,25.2768747,,4900.0,POINT (55.3159983 25.2768747)
