,from,highway,lanes,length,maxspeed,name,oneway,osmid,to,capacity,geometry
177,991762948,motorway_link,1,305.986,50,,1,"[310075928, 169607946, 39596683]",253020938,2000,"LINESTRING (114.2241977 22.3061205, 114.2240717 22.3060486, 114.223735 22.3059307, 114.2234105 22.3058711, 114.2231632 22.3058669, 114.2230305 22.3058701, 114.222901 22.3058836, 114.2225969 22.3059533, 114.222323 22.3060412, 114.2220869 22.3061727, 114.2218606 22.3063598, 114.2217705 22.3064726, 114.2216525 22.3067189)"
178,1691725591,motorway,3,667.312,70,???? Kwun Tong Bypass,1,39596688,253020938,2000,"LINESTRING (114.2270838 22.3082099, 114.2267941 22.3080809, 114.2265634 22.3079481, 114.2265017 22.3079097, 114.2264226 22.3078576, 114.2253866 22.3070684, 114.2245463 22.3064205, 114.2243608 22.3063011, 114.2242703 22.3062462, 114.2241866 22.3061974, 114.2241049 22.3061546, 114.2240252 22.3061196, 114.2239394 22.3060844, 114.2238593 22.306059, 114.2237723 22.3060324, 114.2236994 22.3060124, 114.2236014 22.3059902, 114.2235176 22.3059771, 114.223427 22.3059644, 114.2233356 22.3059577, 114.2232527 22.3059558, 114.2231586 22.3059548, 114.2230752 22.3059575, 114.2229878 22.3059679, 114.2229012 22.3059788, 114.2228113 22.3059973, 114.2226542 22.3060357, 114.2225614 22.3060652, 114.2224812 22.3060968, 114.2223986 22.3061322, 114.2223206 22.3061681, 114.2222563 22.306203, 114.2221714 22.3062549, 114.2220988 22.3063018, 114.2220308 22.3063482, 114.2219684 22.3063995, 114.2218951 22.3064638, 114.2218363 22.306517, 114.22178 22.3065746, 114.2216525 22.3067189)"
179,285750164,secondary,2,691.6080000000003,50,"['???? Robinson Road', '?? Park Road']",0,"[26321344, 89829764, 266538763, 881011435, 698990255]",253287511,700,"LINESTRING (114.14738 22.28223, 114.14709 22.282368, 114.1469726 22.282424, 114.1469104 22.2824536, 114.1465956 22.2826037, 114.146551 22.282625, 114.14626 22.282752, 114.146192 22.282794, 114.146127 22.282837, 114.146068 22.282881, 114.145902 22.28302, 114.145839 22.283066, 114.145768 22.28311, 114.14555 22.283217, 114.14549 22.283251, 114.145446 22.28328, 114.145406 22.283319, 114.145365 22.28338, 114.14534 22.28344, 114.145315 22.283529, 114.14531 22.28357, 114.145309 22.283627, 114.145321 22.283708, 114.1453475 22.28382, 114.14539 22.284, 114.145393 22.28405, 114.145386 22.28409, 114.145369 22.28414, 114.14535 22.284177, 114.145328 22.284204, 114.145281 22.28424, 114.145143 22.284323, 114.14507 22.28436, 114.145041 22.284372, 114.14501 22.28438, 114.14496 22.284385, 114.14487 22.284385, 114.1448 22.284378, 114.14475 22.284361, 114.144699 22.28433, 114.144653 22.284288, 114.14439 22.2839, 114.144355 22.28386, 114.144316 22.28383, 114.144272 22.283804, 114.14422 22.283781, 114.14418 22.28377, 114.14411 22.283759, 114.144056 22.283756, 114.144 22.28376, 114.143018 22.283968, 114.14297 22.283981, 114.142919 22.283997, 114.14286 22.284023, 114.1426798 22.2841433, 114.1426324 22.2842038, 114.1425424 22.2844054)"
180,526956446,secondary,2,1574.2289999999998,50,"['?? Caine Road', '??? Bonham Road']",0,"[42257950, 774944428, 155738190, 155738192, 30743263, 89863476, 89863477, 89863486, 89863487]",253287511,700,"LINESTRING (114.1543301 22.2790515, 114.1543061 22.2791083, 114.1542601 22.2793247, 114.154201 22.2797897, 114.1541817 22.2798609, 114.1541583 22.279914, 114.1541273 22.2799571, 114.1540699 22.2800148, 114.15392 22.2801167, 114.1537812 22.2801981, 114.1532751 22.2804676, 114.1530528 22.280586, 114.152981 22.2806224, 114.1527913 22.2807222, 114.1523747 22.2809484, 114.1523608 22.2809591, 114.152328 22.2809835, 114.1516799 22.2815901, 114.151602 22.2816633, 114.1515042 22.2817552, 114.1514689 22.2817884, 114.1513785 22.2818783, 114.1513545 22.2818994, 114.1512912 22.2819553, 114.1510883 22.2821339, 114.1509758 22.2822383, 114.1508377 22.2823712, 114.150517 22.2826828, 114.1504644 22.2827189, 114.1503528 22.282762, 114.1502522 22.28278, 114.1500444 22.2827894, 114.149785 22.2828121, 114.1496355 22.2828308, 114.149377 22.2829082, 114.1491078 22.2830342, 114.148987 22.283089, 114.148912 22.283092, 114.14884 22.283085, 114.148769 22.283071, 114.14856 22.283015, 114.148501 22.283004, 114.148443 22.283, 114.14838 22.283005, 114.148312 22.28302, 114.14824 22.283051, 114.14772 22.283311, 114.147678 22.283342, 114.147639 22.28338, 114.14756 22.283478, 114.14746 22.28357, 114.14735 22.28363, 114.14723 22.283657, 114.147042 22.283662, 114.14675 22.283633, 114.1466597 22.2836316, 114.14655 22.28363, 114.1464726 22.283652, 114.1464437 22.2836655, 114.14637 22.2837, 114.14628 22.283759, 114.14622 22.28381, 114.146147 22.283879, 114.146089 22.28395, 114.14605 22.28403, 114.14602 22.28413, 114.145975 22.2846057, 114.1459448 22.2846754, 114.1458831 22.2847496, 114.1458618 22.2847663, 114.1457621 22.2848543, 114.1456591 22.284894, 114.1455014 22.2849146, 114.1453047 22.2849194, 114.1451336 22.2849156, 114.1450075 22.2849124, 114.1448256 22.2848618, 114.1447208 22.2848126, 114.1446442 22.284754, 114.144589 22.284682, 114.1444456 22.2844031, 114.1443385 22.2842357, 114.1442876 22.2842052, 114.1441716 22.28418, 114.144027 22.284181, 114.1436003 22.28425, 114.1435751 22.2842545, 114.1433269 22.2843031, 114.1432002 22.2843249, 114.1431444 22.2843371, 114.1430066 22.2843699, 114.142862 22.2843844, 114.1425424 22.2844054)"
181,3296357668,secondary,2,219.50799999999998,50,??? Bonham Road,0,322839531,253287511,700,"LINESTRING (114.1407877 22.2842367, 114.1408052 22.2842506, 114.1408662 22.2842962, 114.1409131 22.2843313, 114.1409914 22.2844235, 114.1410321 22.2844923, 114.1410728 22.284588, 114.1411012 22.2846404, 114.141141 22.2846871, 114.1412003 22.2847485, 114.1412754 22.2847829, 114.141352 22.2847899, 114.1414674 22.2847755, 114.1415714 22.2847448, 114.1417795 22.2846634, 114.1421468 22.2844973, 114.1421963 22.2844783, 114.1422212 22.2844677, 114.14238 22.2844195, 114.1425424 22.2844054)"
182,253290813,secondary,2,18.589,50,???? Pok Fu Lam Road,1,23394510,3296359693,700,"LINESTRING (114.1400659 22.286216, 114.1400161 22.2860553)"
183,253290813,secondary,1,9.097,50,??? Second Street,1,322839601,3296359783,700,"LINESTRING (114.1400659 22.286216, 114.1399777 22.2862217)"
184,297209156,secondary,2,100.524,50,???? Pok Fu Lam Road,1,23394510,253290813,700,"LINESTRING (114.1405251 22.2870136, 114.1403725 22.28675, 114.1403615 22.2867323, 114.1402739 22.2865905, 114.1401728 22.2864224, 114.1400659 22.286216)"
185,253290826,primary_link,1,99.27800000000002,50,??? Lee Chung Yin Road,1,"[26772736, 494512680, 89595456]",419510712,900,"LINESTRING (114.1337439 22.2842265, 114.1338097 22.2843264, 114.1338849 22.2843724, 114.1339118 22.2843888, 114.1339984 22.2844407, 114.1341865 22.2845348, 114.1342305 22.2845608, 114.1342735 22.2845584, 114.1343096 22.2845454, 114.1343324 22.2845334, 114.1343635 22.2845128, 114.1343814 22.2844977, 114.1343842 22.2844782, 114.1343895 22.2844581, 114.1344012 22.2844293, 114.1344163 22.2844053, 114.1344416 22.2843845, 114.1344696 22.2843641)"
186,419510712,primary,4,77.364,50,???? Pok Fu Lam Road,0,675660172,253290826,900,"LINESTRING (114.1344696 22.2843641, 114.1343642 22.284365, 114.1342547 22.2843632, 114.1341586 22.2843555, 114.1340615 22.284341, 114.1339873 22.2843231, 114.1339158 22.2843031, 114.1337439 22.2842265)"
187,5087413983,primary,5,812.1279999999997,50,???? Pok Fu Lam Road,0,"[832192998, 832192999, 27089100, 89595502, 899194799, 494704695, 35894460]",253290826,900,"LINESTRING (114.130771 22.2776454, 114.1309024 22.277828, 114.1309916 22.2780222, 114.131058 22.2782226, 114.1310882 22.27841, 114.1311111 22.2785866, 114.1311533 22.2789079, 114.1311716 22.2790375, 114.1312027 22.2792575, 114.1312651 22.2795353, 114.1314026 22.2800329, 114.131506 22.280411, 114.131548 22.2805624, 114.1315595 22.2805995, 114.131589 22.2806941, 114.1316659 22.2809492, 114.1317508 22.2811266, 114.1318978 22.2813191, 114.1319718 22.2814357, 114.1320837 22.2815983, 114.1321432 22.2816881, 114.1321923 22.2817631, 114.1323429 22.2820079, 114.1323676 22.2820926, 114.1323907 22.282244, 114.1324197 22.2823863, 114.1324813 22.2826214, 114.1326303 22.283004, 114.1327263 22.2831901, 114.1327807 22.2832586, 114.1328427 22.2833367, 114.133318 22.2838099, 114.1334817 22.2839814, 114.1335139 22.2840151, 114.1335393 22.2840397, 114.1336061 22.2841042, 114.1337036 22.2841895, 114.1337247 22.2842099, 114.1337439 22.2842265)"
188,253313718,secondary,2,92.423,50,??? Western Street,1,23396816,4862273081,700,"LINESTRING (114.1411494 22.2886573, 114.1409639 22.288614, 114.1408846 22.2885801, 114.1408663 22.2885251, 114.1408439 22.2881257, 114.1408417 22.288085, 114.1408377 22.28801)"
189,253313718,primary,3,204.89999999999998,50,???? Connaught Road West,1,"[251343059, 245462510]",253331259,900,"LINESTRING (114.1411494 22.2886573, 114.1409599 22.2886688, 114.1407384 22.2886464, 114.1405355 22.2886127, 114.1394049 22.2882608, 114.1392336 22.2882103)"
190,525462338,primary,4,82.98600000000002,50,???? Connaught Road West,1,"[766714730, 766714731, 703364218]",253313718,900,"LINESTRING (114.1419558 22.2886452, 114.1417835 22.2886468, 114.1416678 22.2886495, 114.1416141 22.2886513, 114.1415332 22.2886539, 114.1411984 22.2886581, 114.1411494 22.2886573)"
191,253313722,secondary_link,1,13.402999999999999,50,??? Western Street,1,181770894,3296357668,700,"LINESTRING (114.140697 22.2842995, 114.1407313 22.2842419, 114.1407592 22.2842314, 114.1407877 22.2842367)"
192,253314296,secondary,3,36.457,50,?? Water Street,1,89915785,356559053,700,"LINESTRING (114.1386314 22.2880403, 114.1385619 22.2882533, 114.1385229 22.2883523)"
193,253314296,primary,3,139.96800000000002,50,???? Connaught Road West,1,251343786,289338722,900,"LINESTRING (114.1386314 22.2880403, 114.1385569 22.2880198, 114.1373337 22.2876626)"
194,253331259,primary,3,64.779,50,???? Connaught Road West,1,89915805,253314296,900,"LINESTRING (114.1392336 22.2882103, 114.138733 22.2880683, 114.1386683 22.2880499, 114.1386314 22.2880403)"
195,308234641,secondary,3,64.348,50,?? Water Street,1,89272640,253314296,700,"LINESTRING (114.1388053 22.2874845, 114.1387785 22.2875601, 114.138671 22.287917, 114.1386609 22.2879486, 114.1386314 22.2880403)"
196,253315365,secondary,2,344.3530000000001,50,???? Des Voeux Road West,1,28071385,4862273061,700,"LINESTRING (114.1323247 22.2867289, 114.1323941 22.2868438, 114.1324618 22.2869548, 114.1325368 22.2870627, 114.1326115 22.2871703, 114.1326905 22.2872348, 114.1327572 22.2872774, 114.1328548 22.2873219, 114.1329287 22.2873469, 114.1330145 22.2873638, 114.1330926 22.287372, 114.1331941 22.2873753, 114.1333399 22.2873695, 114.1336316 22.2873132, 114.1337244 22.2872935, 114.1337836 22.2872809, 114.1338186 22.2872734, 114.1338684 22.2872628, 114.1340005 22.2872519, 114.1341903 22.2872136, 114.1347127 22.2870998, 114.134766 22.2870881, 114.1349662 22.2870171, 114.1349886 22.2870091, 114.1351719 22.2869439, 114.1352489 22.2869223, 114.1352761 22.2869172)"
197,1038509270,secondary,3,399.88200000000006,50,"?????? Praya, Kennedy Town",1,"[89595497, 182016458, 89595470, 485994162, 23398774]",253315365,700,"LINESTRING (114.1298771 22.2840024, 114.130139 22.2842056, 114.1302697 22.2843091, 114.1305637 22.284542, 114.1306842 22.2846358, 114.1309379 22.2848512, 114.1313157 22.2851694, 114.131384 22.2852391, 114.1314382 22.2852997, 114.1315334 22.2853985, 114.1316105 22.2854878, 114.1316669 22.2855765, 114.1318706 22.2859362, 114.1321208 22.2863658, 114.1322526 22.2865945, 114.1323247 22.2867289)"
198,4862273120,secondary,4,11.073,50,????? Queen's Road West,1,249237775,253315365,700,"LINESTRING (114.1324281 22.2867013, 114.1324019 22.2867082, 114.1323772 22.2867148, 114.1323247 22.2867289)"
199,253315544,primary,2,424.4649999999999,50,??? Shing Sai Road,1,35928004,2408448739,900,"LINESTRING (114.1352116 22.2872596, 114.1351292 22.2872663, 114.1349807 22.2872782, 114.1348334 22.2872924, 114.134713 22.287309, 114.1346196 22.2873244, 114.1344877 22.2873528, 114.1338923 22.287468, 114.1338465 22.2874774, 114.1335399 22.287535, 114.1333338 22.2875623, 114.1331966 22.287566, 114.1330523 22.2875585, 114.1329455 22.2875435, 114.1328083 22.2875115, 114.1326783 22.2874664, 114.1325685 22.2874203, 114.1324628 22.2873601, 114.1323612 22.2872962, 114.1322392 22.2872021, 114.1314853 22.2865652)"
200,7084047888,secondary_link,2,32.631,50,???? Connaught Road West,1,758535250,253315544,700,"LINESTRING (114.1352812 22.2869795, 114.1352203 22.2870939, 114.1352156 22.2871467, 114.1352147 22.2871743, 114.1352144 22.2871814, 114.1352116 22.2872596)"
201,7084047889,primary,2,13.626,50,???? Connaught Road West,1,"[758735800, 758535261]",253315544,900,"LINESTRING (114.135344 22.2872572, 114.1353092 22.2872585, 114.1352116 22.2872596)"
202,253330892,primary_link,1,255.58700000000005,50,???? Hill Road Flyover,1,"[31846856, 31846855]",289340123,900,"LINESTRING (114.1354888 22.2874257, 114.1355044 22.2875277, 114.1355353 22.2875949, 114.13557 22.28765, 114.1356123 22.2876969, 114.1356829 22.2877543, 114.13575 22.287792, 114.135828 22.287822, 114.1359 22.28784, 114.13611 22.28788, 114.13688 22.28795, 114.1372543 22.2879419, 114.1377186 22.2879634)"
203,253330892,trunk_link,1,293.39099999999996,80,???? Hill Road Flyover,1,"[210937825, 250574482]",253330896,1200,"LINESTRING (114.1354888 22.2874257, 114.13556 22.28754, 114.13564 22.287621, 114.135698 22.287662, 114.13575 22.28769, 114.1358 22.28771, 114.1359 22.28773, 114.1366747 22.2878019, 114.1368678 22.2878203, 114.1370609 22.2878677, 114.1381423 22.2881645)"
204,579143562,primary_link,1,468.58100000000013,50,???? Hill Road Flyover,1,"[681882531, 23398636, 85320837]",253330892,900,"LINESTRING (114.135415 22.283912, 114.1354797 22.2838956, 114.1355521 22.2838947, 114.1356524 22.2839055, 114.1356987 22.2839176, 114.1357295 22.2839316, 114.1357582 22.2839517, 114.1357889 22.2839806, 114.1358128 22.284009, 114.1358308 22.284039, 114.1358428 22.2840707, 114.1358506 22.2841019, 114.1358577 22.2841357, 114.1358632 22.2841744, 114.1358685 22.2842347, 114.1358699 22.2842646, 114.1358993 22.28496, 114.1359008 22.285027, 114.1358986 22.2850909, 114.1358924 22.2851491, 114.1358819 22.2851942, 114.1358644 22.285234, 114.135835 22.2852775, 114.1358009 22.2853158, 114.1357578 22.285354, 114.1357147 22.2853821, 114.1356596 22.2854114, 114.1356027 22.2854349, 114.13542 22.2855, 114.1353713 22.2855218, 114.1353292 22.2855444, 114.1353016 22.2855639, 114.1352712 22.285593, 114.1352378 22.2856247, 114.13521 22.2856588, 114.135186 22.2856974, 114.1351678 22.2857377, 114.1351558 22.2857857, 114.1351508 22.2858237, 114.1351518 22.2858557, 114.1351568 22.2858857, 114.1353008 22.2864247, 114.1353148 22.2864857, 114.1353268 22.2865467, 114.1354388 22.2872257, 114.1354588 22.2873157, 114.1354888 22.2874257)"
205,253330896,trunk,2,859.7660000000002,80,?????? Connaught Road West flyover,1,"[89319633, 326487415]",253332974,1200,"LINESTRING (114.1381423 22.2881645, 114.138691 22.2883808, 114.13944 22.28875, 114.1397 22.28885, 114.13998 22.28895, 114.1401 22.28899, 114.14024 22.289029, 114.1405 22.289084, 114.14068 22.289113, 114.14088 22.289139, 114.14107 22.289156, 114.14127 22.289167, 114.14144 22.289169, 114.1416 22.289162, 114.141801 22.289147, 114.14195 22.289134, 114.1436376 22.2889661, 114.1446394 22.2888793, 114.1448218 22.2888731, 114.1450055 22.2888755, 114.1451879 22.288878, 114.1456782 22.2889151, 114.1462595 22.2889948)"
206,1034004752,trunk,2,73.566,80,?????? Connaught Road West flyover,1,783793801,253330896,1200,"LINESTRING (114.1374811 22.2879127, 114.1381423 22.2881645)"
207,356559133,motorway_link,1,151.34,50,,1,31846866,253331259,2000,"LINESTRING (114.1402635 22.2891603, 114.1401147 22.2889649, 114.1399347 22.2887351, 114.1398374 22.2886284, 114.1395826 22.2884316, 114.1392336 22.2882103)"
208,253331807,secondary,3,36.876,50,"?????? Praya, Kennedy Town",1,182016459,1038509270,700,"LINESTRING (114.1296255 22.2837669, 114.1296962 22.283822, 114.1298771 22.2840024)"
209,253331807,secondary,3,7.018000000000001,50,??? Sands Street,1,494478783,4862280130,700,"LINESTRING (114.1296255 22.2837669, 114.1296388 22.283752, 114.129655 22.2837339, 114.1296694 22.2837186)"
210,1038509312,primary,3,35.332,50,"??????? New Praya, Kennedy Town",1,93460693,253331807,900,"LINESTRING (114.1294094 22.2840138, 114.1295628 22.2838414, 114.1296255 22.2837669)"
211,1680952034,secondary,1,395.876,50,??? Catchick Street,1,"[783803782, 26723823, 89595475, 155738195, 858141972, 326484051]",253331807,700,"LINESTRING (114.1259466 22.282908, 114.1260532 22.282926, 114.1266019 22.2830128, 114.1267545 22.2830355, 114.1279578 22.2832429, 114.1280682 22.2832622, 114.128171 22.2832802, 114.1288559 22.2834001, 114.12895 22.2834165, 114.1290473 22.2834336, 114.1291624 22.283457, 114.1292701 22.2834961, 114.1293436 22.2835379, 114.129521 22.2836747, 114.1296255 22.2837669)"
212,253332974,trunk,3,254.978,80,?????? Connaught Road West flyover,1,263962409,1034004862,1200,"LINESTRING (114.1462595 22.2889948, 114.1465434 22.2889995, 114.1467394 22.288987, 114.1469675 22.2889479, 114.1472327 22.2888838, 114.147467 22.2887996, 114.1486238 22.2883854)"
213,5122954685,motorway_link,2,555.71,50,,1,"[445174761, 89141627, 89141591]",253332974,2000,"LINESTRING (114.1409104 22.2890437, 114.1409862 22.2890015, 114.1410683 22.2889748, 114.1411558 22.2889568, 114.1412584 22.2889481, 114.1413778 22.2889494, 114.1415012 22.2889599, 114.1417359 22.2889959, 114.1420886 22.2890704, 114.1422549 22.2891063, 114.1424145 22.2891399, 114.1425607 22.2891523, 114.142676 22.2891572, 114.1428262 22.2891436, 114.144038 22.2890275, 114.1443147 22.2889964, 114.1445884 22.2889823, 114.1448875 22.2889776, 114.14532 22.2889808, 114.1462595 22.2889948)"
214,253332980,primary,3,19.659,50,??? Man Kat Street,1,"[25156745, 246516195]",289558700,900,"LINESTRING (114.1536496 22.2870214, 114.1536983 22.2870314, 114.1537886 22.2870494, 114.1538369 22.2870559)"
215,289339837,primary,3,32.96,50,???? Connaught Road Central,1,247206113,253332980,900,"LINESTRING (114.1533327 22.2870646, 114.1535498 22.2870334, 114.1536496 22.2870214)"
216,2593031259,primary_link,1,31.695999999999998,50,??? Rumsey Street,1,253369553,253332980,900,"LINESTRING (114.1536178 22.2867577, 114.1536009 22.2868135, 114.1535913 22.2868874, 114.1535966 22.2869657, 114.1536496 22.2870214)"
217,253333456,trunk_link,2,271.424,50,"['???? Connaught Road West', '????? Rumsey Street Flyover']",1,"[210937824, 84665553, 766704168, 89141621]",525459207,1200,"LINESTRING (114.1485803 22.2882647, 114.1479402 22.2883204, 114.1464594 22.2884391, 114.1463275 22.2884463, 114.1461729 22.2884547, 114.1459563 22.2884989)"
218,253333456,trunk,2,215.972,80,?????? Connaught Road West flyover,1,"[258343928, 437408674]",1034004842,1200,"LINESTRING (114.1485803 22.2882647, 114.1481557 22.2883831, 114.1478067 22.28845, 114.1465146 22.2885758)"
219,5633165916,trunk,2,510.769,80,????? Rumsey Street Flyover,1,32551402,253333456,1200,"LINESTRING (114.1533314 22.2869374, 114.1531916 22.2869839, 114.1510007 22.2876362, 114.1507375 22.2877101, 114.1504731 22.2877843, 114.150109 22.2878865, 114.1498738 22.2879468, 114.1485803 22.2882647)"
220,253333461,trunk,1,753.9240000000001,80,?????? Connaught Road West flyover,1,"[322839521, 35928007, 89319645, 854453647]",2408448739,1200,"LINESTRING (114.1383677 22.288042, 114.1373511 22.2877136, 114.137004 22.2876037, 114.135928 22.2873512, 114.1358771 22.2873393, 114.1358189 22.2873256, 114.1357917 22.2873209, 114.1357583 22.287315, 114.135699 22.2873047, 114.1356684 22.2873016, 114.1356419 22.2872986, 114.13556 22.2872895, 114.1355283 22.287286, 114.1353886 22.2872778, 114.1352875 22.2872719, 114.1348379 22.2872639, 114.1347293 22.2872665, 114.1345921 22.2872782, 114.1344765 22.2872976, 114.1339483 22.2873861, 114.1336875 22.287432, 114.1333662 22.2874747, 114.1332502 22.2874857, 114.1331267 22.2874857, 114.133027 22.2874733, 114.1328931 22.2874485, 114.1327875 22.2874155, 114.132664 22.2873563, 114.1324557 22.2872296, 114.1320526 22.286942, 114.1318354 22.286774, 114.1314853 22.2865652)"
221,356559133,motorway_link,1,233.856,70,,1,"[89272643, 89272653, 445174763]",253333461,2000,"LINESTRING (114.1402635 22.2891603, 114.140077 22.2890122, 114.1399 22.2888706, 114.1397108 22.288688, 114.1396146 22.2886069, 114.13947 22.288525, 114.1391729 22.2883888, 114.138767 22.2882276, 114.1383677 22.288042)"
222,1034004842,trunk,2,855.989,80,?????? Connaught Road West flyover,1,"[89319640, 783793799]",253333461,1200,"LINESTRING (114.1465146 22.2885758, 114.1459697 22.2886472, 114.1449331 22.2887527, 114.1436174 22.2888892, 114.1431655 22.2889301, 114.1430207 22.2889413, 114.142853 22.2889512, 114.14261 22.288951, 114.142438 22.288954, 114.142179 22.288952, 114.14192 22.288946, 114.14166 22.28893, 114.1414103 22.2888984, 114.141099 22.288854, 114.14079 22.288802, 114.14053 22.288747, 114.140239 22.288671, 114.13996 22.28859, 114.1383677 22.288042)"
223,256015556,primary_link,1,43.512,50,,1,28112963,256363241,900,"LINESTRING (114.1544281 22.2476059, 114.1548443 22.2476747)"
224,256015556,primary,3,227.41999999999996,70,?????? Aberdeen Praya Road,1,249882452,291157816,900,"LINESTRING (114.1544281 22.2476059, 114.1555295 22.2472585, 114.1557234 22.2471973, 114.1559804 22.2471162, 114.1562474 22.2470473, 114.1563219 22.247033, 114.1565356 22.2470011)"
225,566142553,primary,3,213.242,70,?????? Aberdeen Praya Road,1,40959451,256015556,900,"LINESTRING (114.1524336 22.248119, 114.152731 22.2480659, 114.1535116 22.2478782, 114.1539577 22.2477484, 114.1544281 22.2476059)"
226,256015573,primary,3,123.106,70,?????? Aberdeen Praya Road,1,40959451,566142553,900,"LINESTRING (114.1512626 22.2483411, 114.1518 22.2482191, 114.1520686 22.2481722, 114.1524336 22.248119)"
227,256015573,primary_link,1,106.55199999999999,50,????? Aberdeen Main Road,1,44577543,566142529,900,"LINESTRING (114.1512626 22.2483411, 114.1516349 22.2483383, 114.1517201 22.2483344, 114.1518191 22.2483344, 114.1518872 22.2483433, 114.1519819 22.248364, 114.1522766 22.2484606)"
228,256015760,primary,3,129.542,70,?????? Aberdeen Praya Road,1,245466877,256015573,900,"LINESTRING (114.1500429 22.2486255, 114.1501579 22.2486098, 114.1502778 22.2485878, 114.1512626 22.2483411)"
229,291157028,primary_link,1,141.651,50,???? Shek Pai Wan Road,1,"[450175393, 266150014]",256015760,900,"LINESTRING (114.1488119 22.2491315, 114.1491358 22.248904, 114.1492358 22.2488338, 114.1493444 22.2487747, 114.1494317 22.2487451, 114.1494999 22.24873, 114.14963 22.2487101, 114.1497472 22.2486926, 114.1498621 22.2486707, 114.1500429 22.2486255)"
230,660911704,primary,2,252.737,70,?????? Aberdeen Praya Road,1,245466671,256015760,900,"LINESTRING (114.1476213 22.2488863, 114.148545 22.2486928, 114.1488977 22.2486208, 114.1489515 22.2486149, 114.1490573 22.2486034, 114.1491794 22.2485972, 114.1498289 22.2486285, 114.1499226 22.2486305, 114.1500429 22.2486255)"
231,256015937,"['primary_link', 'secondary']",1,383.52400000000006,50,???? Shek Pai Wan Road,1,"[266150329, 26560159]",291157028,900,"LINESTRING (114.1453757 22.2493833, 114.1458056 22.2493987, 114.1459546 22.2494125, 114.1460866 22.2494341, 114.1463335 22.2495011, 114.1464293 22.2495346, 114.1465379 22.2495858, 114.1468359 22.2497376, 114.1469424 22.2497789, 114.147019 22.2498026, 114.1471446 22.2498282, 114.1472383 22.2498302, 114.1473149 22.2498223, 114.147401 22.2498061, 114.1477944 22.2497062, 114.1479934 22.249635, 114.1481616 22.2495581, 114.148252 22.2495138, 114.1483338 22.2494669, 114.1488119 22.2491315)"
232,256015937,primary,2,237.762,70,?????? Aberdeen Praya Road,1,245466671,660911704,900,"LINESTRING (114.1453757 22.2493833, 114.1455839 22.2493572, 114.1457606 22.2493237, 114.1476213 22.2488863)"
233,256016231,primary,2,626.8689999999999,70,???? Shek Pai Wan Road,1,26560129,256015937,900,"LINESTRING (114.1410438 22.2517898, 114.1413924 22.2504705, 114.1414435 22.2502833, 114.1414882 22.2501789, 114.141567 22.2500508, 114.1416521 22.2499307, 114.1417309 22.2498361, 114.1418246 22.2497376, 114.1419417 22.2496528, 114.1420396 22.2496016, 114.1421545 22.2495366, 114.1422652 22.2494893, 114.142427 22.2494223, 114.142973 22.24923, 114.143147 22.2491831, 114.1433024 22.249169, 114.1434934 22.2491628, 114.1436404 22.2491737, 114.1443213 22.2492801, 114.1447421 22.2493505, 114.1449212 22.2493677, 114.1450918 22.2493802, 114.1453757 22.2493833)"
234,288737703,primary,2,141.39600000000002,50,???? Shek Pai Wan Road,1,260765915,256016231,900,"LINESTRING (114.1402402 22.2528113, 114.1405477 22.2524801, 114.1407354 22.2522915, 114.1408843 22.2520879, 114.1410438 22.2517898)"
235,288737712,primary_link,1,92.08200000000001,50,,1,31093177,256016231,900,"LINESTRING (114.140964 22.2526144, 114.1409782 22.2523733, 114.1410438 22.2517898)"
236,256016264,primary_link,1,44.384,50,???? Victoria Road,1,90636296,1051895012,900,"LINESTRING (114.1393692 22.253404, 114.1391812 22.2534721, 114.139143 22.2534853, 114.1391048 22.2534985, 114.1389572 22.2535063)"
237,256016264,primary,3,35.748,50,???? Pok Fu Lam Road,1,396678695,662071404,900,"LINESTRING (114.1393692 22.253404, 114.1392319 22.2535148, 114.1392033 22.253539, 114.1391134 22.2536213)"
238,566146086,primary,2,82.184,50,"['???? Shek Pai Wan Road', '???? Pok Fu Lam Road']",1,"[347104284, 44578237]",256016264,900,"LINESTRING (114.1399603 22.2529071, 114.1395702 22.2532405, 114.1393692 22.253404)"
239,256016362,primary,2,135.821,50,???? Pok Fu Lam Road,1,241921171,1051895086,900,"LINESTRING (114.1365461 22.259891, 114.1365045 22.2600997, 114.1364763 22.2602387, 114.1364696 22.2602667, 114.1364614 22.2603007, 114.1362914 22.2608874, 114.1362304 22.261076)"
240,256016362,primary_link,1,30.636,50,???? Pok Fu Lam Road,1,250552907,296285632,900,"LINESTRING (114.1365461 22.259891, 114.1365104 22.2599402, 114.1364192 22.2601393)"
241,664469675,primary,2,344.758,50,???? Pok Fu Lam Road,1,250568867,256016362,900,"LINESTRING (114.1371848 22.2569778, 114.1367123 22.2574994, 114.1366384 22.257651, 114.1365719 22.2578106, 114.1365528 22.2580231, 114.1365684 22.2597222, 114.1365461 22.259891)"
242,496053841,primary_link,2,10.163,50,,0,659941916,256017646,900,"LINESTRING (114.1331811 22.2662419, 114.1330978 22.2661928)"
