gridID_lat,gridID_lon,inner_gridID_lat,inner_gridID_lon,oneway,lanelength,fishnetID,osmid,y,x,street_count,lon,lat,ref,highway,nodeID,geometry,lanecapacity
11,10,None,None,False,3130.965,217,496792483,22.3628417,114.0151245,3,114.0151245,22.3628417,22,motorway_junction,5890,POINT (114.0151245 22.3628417),14000.0
11,10,None,None,False,3130.965,217,4593927784,22.3688743,114.0224418,3,114.0224418,22.3688743,,,6754,POINT (114.0224418 22.3688743),3600.0
11,10,None,None,False,3130.965,217,1709229308,22.3640581,114.0135599,3,114.0135599,22.3640581,,,6890,POINT (114.0135599 22.3640581),5400.0
11,10,None,None,False,3130.965,217,1966250296,22.3629924,114.017365,3,114.017365,22.3629924,,,7040,POINT (114.017365 22.3629924),4200.0
11,10,None,None,False,3130.965,217,5106246289,22.3621791,114.0193219,3,114.0193219,22.3621791,,,6451,POINT (114.0193219 22.3621791),4000.0
11,12,None,None,False,451.304,219,274265751,22.3615882,114.0458013,3,114.0458013,22.3615882,,,5502,POINT (114.0458013 22.3615882),5400.0
11,12,None,None,False,451.304,219,5106232254,22.3635778,114.0463106,1,114.0463106,22.3635778,,,6898,POINT (114.0463106 22.3635778),1200.0
11,13,None,None,False,475.264,221,1707529473,22.3686239,114.0624178,4,114.0624178,22.3686239,NT842,,7028,POINT (114.0624178 22.3686239),16000.0
11,13,None,None,False,475.264,221,1629858199,22.3645481,114.0553264,3,114.0553264,22.3645481,,,6888,POINT (114.0553264 22.3645481),5400.0
11,13,None,None,False,475.264,221,1707529226,22.3667586,114.063567,3,114.063567,22.3667586,,,5506,POINT (114.063567 22.3667586),5400.0
11,13,None,None,False,475.264,221,1701670509,22.3659486,114.0679551,3,114.0679551,22.3659486,24,motorway_junction,6972,POINT (114.0679551 22.3659486),14000.0
11,15,None,None,False,300.745,224,1283132616,22.3602473,114.0933119,3,114.0933119,22.3602473,,,6718,POINT (114.0933119 22.3602473),8500.0
11,15,None,None,False,300.745,224,4785998144,22.3609602,114.0896609,1,114.0896609,22.3609602,,,6719,POINT (114.0896609 22.3609602),1800.0
11,15,None,None,False,300.745,224,1707529403,22.3683608,114.0973067,3,114.0973067,22.3683608,,,7026,POINT (114.0973067 22.3683608),6300.0
11,15,None,None,False,300.745,224,1283140034,22.3618803,114.0994099,1,114.0994099,22.3618803,,,6724,POINT (114.0994099 22.3618803),1200.0
11,15,None,None,False,300.745,224,1707529349,22.3679861,114.0850582,3,114.0850582,22.3679861,,,7024,POINT (114.0850582 22.3679861),3600.0
11,16,0,0,False,2618.9880000000003,226,274258774,22.3724129,114.106547,3,114.106547,22.3724129,,,5486,POINT (114.106547 22.3724129),14000.0
11,16,0,0,False,2618.9880000000003,226,3613771775,22.3713761,114.1137162,3,114.1137162,22.3713761,,,7325,POINT (114.1137162 22.3713761),4200.0
11,16,0,0,False,2618.9880000000003,226,7770420740,22.3612528,114.1051821,2,114.1051821,22.3612528,,,7506,POINT (114.1051821 22.3612528),4900.0
11,16,0,0,False,2618.9880000000003,226,496783386,22.370514,114.1088686,3,114.1088686,22.370514,,,5884,POINT (114.1088686 22.370514),7600.0
11,16,0,0,False,2618.9880000000003,226,1283132500,22.3601341,114.1028536,3,114.1028536,22.3601341,,,5704,POINT (114.1028536 22.3601341),4700.0
11,17,0,0,False,11480.179999999998,228,471288239,22.3605823,114.1193677,3,114.1193677,22.3605823,,,5797,POINT (114.1193677 22.3605823),16000.0
11,17,0,0,False,11480.179999999998,228,4858097019,22.3706372,114.1292292,3,114.1292292,22.3706372,,,7366,POINT (114.1292292 22.3706372),3600.0
11,17,0,0,False,11480.179999999998,228,471285376,22.3626435,114.1171538,3,114.1171538,22.3626435,,,5791,POINT (114.1171538 22.3626435),4600.0
11,17,0,0,False,11480.179999999998,228,1646789016,22.371297,114.1237502,3,114.1237502,22.371297,,,6416,POINT (114.1237502 22.371297),4800.0
11,17,0,0,False,11480.179999999998,228,1646788909,22.3644675,114.115635,3,114.115635,22.3644675,,,6910,POINT (114.115635 22.3644675),4000.0
11,18,0,0,False,20592.985,230,1273039420,22.3688633,114.1342909,5,114.1342909,22.3688633,,,6604,POINT (114.1342909 22.3688633),8900.0
11,18,0,0,False,20592.985,230,1273039258,22.3622426,114.1309111,3,114.1309111,22.3622426,,,5541,POINT (114.1309111 22.3622426),4000.0
11,18,0,0,False,20592.985,230,1704079260,22.365802,114.1304096,4,114.1304096,22.365802,,,6624,POINT (114.1304096 22.365802),5200.0
11,18,0,0,False,20592.985,230,9856224464,22.368165,114.1301491,3,114.1301491,22.368165,,,6984,POINT (114.1301491 22.368165),4200.0
11,18,0,0,False,20592.985,230,1687467740,22.3705893,114.1375389,4,114.1375389,22.3705893,,,6929,POINT (114.1375389 22.3705893),8500.0
11,20,None,None,False,6431.144999999999,232,384204734,22.3671298,114.1712406,3,114.1712406,22.3671298,,,3459,POINT (114.1712406 22.3671298),12000.0
11,20,None,None,False,6431.144999999999,232,2338361776,22.3726502,114.1750468,3,114.1750468,22.3726502,,,4076,POINT (114.1750468 22.3726502),12000.0
11,20,None,None,False,6431.144999999999,232,1280110672,22.3676038,114.174465,4,114.174465,22.3676038,,,3361,POINT (114.174465 22.3676038),5600.0
11,20,None,None,False,6431.144999999999,232,2338167691,22.3584541,114.173846,3,114.173846,22.3584541,,,3606,POINT (114.173846 22.3584541),10000.0
11,20,None,None,False,6431.144999999999,232,1280110683,22.363457,114.1712435,3,114.1712435,22.363457,NT238,,3471,POINT (114.1712435 22.363457),3200.0
11,21,None,None,False,3791.6319999999996,234,568020807,22.3630902,114.1796146,3,114.1796146,22.3630902,11,motorway_junction,3608,POINT (114.1796146 22.3630902),18000.0
11,21,None,None,False,3791.6319999999996,234,1628446308,22.3716086,114.1752329,3,114.1752329,22.3716086,,,3592,POINT (114.1752329 22.3716086),4800.0
11,21,None,None,False,3791.6319999999996,234,568095636,22.370965,114.1891258,3,114.1891258,22.370965,11A,motorway_junction,3618,POINT (114.1891258 22.370965),12300.0
11,21,None,None,False,3791.6319999999996,234,1699098310,22.3643711,114.1814513,3,114.1814513,22.3643711,,,4031,POINT (114.1814513 22.3643711),12000.0
11,21,None,None,False,3791.6319999999996,234,6172607185,22.365866,114.1843763,1,114.1843763,22.365866,,,4155,POINT (114.1843763 22.365866),2400.0
11,22,None,None,False,419.00999999999993,236,1311402685,22.3706698,114.1981102,3,114.1981102,22.3706698,,,3851,POINT (114.1981102 22.3706698),3600.0
11,22,None,None,False,419.00999999999993,236,8283505369,22.3704957,114.197762,2,114.197762,22.3704957,,,4192,POINT (114.197762 22.3704957),1200.0
11,26,None,None,False,2534.4570000000003,238,7756734723,22.3604949,114.2539679,3,114.2539679,22.3604949,,,3290,POINT (114.2539679 22.3604949),4200.0
11,26,None,None,False,2534.4570000000003,238,8664353068,22.3604024,114.2532592,3,114.2532592,22.3604024,,,4187,POINT (114.2532592 22.3604024),4200.0
12,6,None,None,False,1158.6459999999997,240,546203752,22.3762003,113.9604034,4,113.9604034,22.3762003,,,6028,POINT (113.9604034 22.3762003),5600.0
12,6,None,None,False,1158.6459999999997,240,1297049403,22.3791083,113.9626032,3,113.9626032,22.3791083,,,6774,POINT (113.9626032 22.3791083),4000.0
12,7,None,None,False,4278.914000000001,242,546220947,22.3860056,113.9775779,3,113.9775779,22.3860056,,,6034,POINT (113.9775779 22.3860056),9100.0
12,7,None,None,False,4278.914000000001,242,1719432372,22.3776955,113.9668725,4,113.9668725,22.3776955,,,6021,POINT (113.9668725 22.3776955),5900.0
12,7,None,None,False,4278.914000000001,242,546224717,22.3840503,113.9705152,3,113.9705152,22.3840503,,,6045,POINT (113.9705152 22.3840503),4400.0
12,7,None,None,False,4278.914000000001,242,546231903,22.3824859,113.9753864,4,113.9753864,22.3824859,,,6051,POINT (113.9753864 22.3824859),5600.0
12,7,None,None,False,4278.914000000001,242,5081971507,22.373341,113.9653255,4,113.9653255,22.373341,,,7369,POINT (113.9653255 22.373341),5600.0
12,8,None,None,False,1664.9479999999994,244,9931866537,22.3828193,113.9809804,3,113.9809804,22.3828193,,,6038,POINT (113.9809804 22.3828193),14000.0
12,8,None,None,False,1664.9479999999994,244,2626737808,22.3835648,113.9784605,3,113.9784605,22.3835648,,,6387,POINT (113.9784605 22.3835648),4200.0
12,8,None,None,False,1664.9479999999994,244,1185759486,22.3737813,113.9901861,3,113.9901861,22.3737813,,,6453,POINT (113.9901861 22.3737813),4200.0
12,8,None,None,False,1664.9479999999994,244,546207932,22.3864429,113.9791169,3,113.9791169,22.3864429,,,6036,POINT (113.9791169 22.3864429),8800.0
12,9,None,None,False,1808.4579999999999,246,5005893247,22.3755682,113.9991496,3,113.9991496,22.3755682,,,6760,POINT (113.9991496 22.3755682),4800.0
12,9,None,None,False,1808.4579999999999,246,1296108812,22.3734316,113.9962708,3,113.9962708,22.3734316,,,6756,POINT (113.9962708 22.3734316),3600.0
12,16,None,None,False,2537.721,249,7680765729,22.3740075,114.1020756,3,114.1020756,22.3740075,24A,motorway_junction,7465,POINT (114.1020756 22.3740075),18000.0
12,16,None,None,False,2537.721,249,323085623,22.3729971,114.1105621,4,114.1105621,22.3729971,,,5661,POINT (114.1105621 22.3729971),5400.0
12,16,None,None,False,2537.721,249,4858570246,22.3742351,114.1142249,3,114.1142249,22.3742351,,,7375,POINT (114.1142249 22.3742351),4800.0
12,16,None,None,False,2537.721,249,8755842422,22.3768951,114.1105665,3,114.1105665,22.3768951,,,5625,POINT (114.1105665 22.3768951),4800.0
12,16,None,None,False,2537.721,249,5074371472,22.3751832,114.1120913,3,114.1120913,22.3751832,,,5714,POINT (114.1120913 22.3751832),5900.0
12,17,None,None,False,12284.797,251,268637911,22.3764579,114.1233859,3,114.1233859,22.3764579,25,motorway_junction,5476,POINT (114.1233859 22.3764579),12000.0
12,17,None,None,False,12284.797,251,4862683789,22.3796454,114.1288529,3,114.1288529,22.3796454,,,6977,POINT (114.1288529 22.3796454),3600.0
12,17,None,None,False,12284.797,251,323083775,22.3757766,114.1201893,3,114.1201893,22.3757766,,,5642,POINT (114.1201893 22.3757766),5000.0
12,17,None,None,False,12284.797,251,4858570236,22.3736098,114.1174249,3,114.1174249,22.3736098,,,5628,POINT (114.1174249 22.3736098),3600.0
12,18,None,None,False,1434.7250000000001,253,268637920,22.3810924,114.1340468,3,114.1340468,22.3810924,25A,motorway_junction,4002,POINT (114.1340468 22.3810924),18000.0
12,18,None,None,False,1434.7250000000001,253,1701687060,22.3803815,114.1320427,3,114.1320427,22.3803815,,,6979,POINT (114.1320427 22.3803815),4800.0
12,20,None,None,False,1661.5660000000003,255,1628450329,22.3765996,114.17501,4,114.17501,22.3765996,NT099,,3514,POINT (114.17501 22.3765996),7700.0
12,20,None,None,False,1661.5660000000003,255,522307101,22.3731032,114.1744853,3,114.1744853,22.3731032,,,3590,POINT (114.1744853 22.3731032),3600.0
12,21,0,0,False,2382.809,257,1628452019,22.379028,114.1782499,3,114.1782499,22.379028,,,3524,POINT (114.1782499 22.379028),18000.0
12,21,0,0,False,2382.809,257,366193843,22.3808898,114.1874004,3,114.1874004,22.3808898,,,3372,POINT (114.1874004 22.3808898),4900.0
12,21,0,0,False,2382.809,257,366193794,22.3788707,114.1875454,3,114.1875454,22.3788707,,,3369,POINT (114.1875454 22.3788707),6300.0
12,21,0,0,False,2382.809,257,581848298,22.3751345,114.1882052,5,114.1882052,22.3751345,NT001,,3368,POINT (114.1882052 22.3751345),10200.0
12,21,0,0,False,2382.809,257,1311402487,22.3773445,114.1802304,3,114.1802304,22.3773445,,,3898,POINT (114.1802304 22.3773445),4200.0
12,22,0,0,False,4534.242,259,574417291,22.378038,114.1998427,5,114.1998427,22.378038,NT108,,3629,POINT (114.1998427 22.378038),16500.0
12,22,0,0,False,4534.242,259,6420958073,22.3807972,114.1944754,3,114.1944754,22.3807972,,,3820,POINT (114.1944754 22.3807972),5400.0
12,22,0,0,False,4534.242,259,574412331,22.3810342,114.2007787,3,114.2007787,22.3810342,12,motorway_junction,3633,POINT (114.2007787 22.3810342),12000.0
12,22,0,0,False,4534.242,259,574434787,22.3781913,114.2032151,3,114.2032151,22.3781913,,,3644,POINT (114.2032151 22.3781913),10300.0
12,22,0,0,False,4534.242,259,3017941702,22.3790991,114.1967873,4,114.1967873,22.3790991,NT076,,3427,POINT (114.1967873 22.3790991),6800.0
12,23,0,0,False,4340.408,261,581279512,22.3798997,114.2103544,3,114.2103544,22.3798997,,,3652,POINT (114.2103544 22.3798997),20000.0
12,23,0,0,False,4340.408,261,581280066,22.3827952,114.2096984,3,114.2096984,22.3827952,,,3674,POINT (114.2096984 22.3827952),6300.0
12,23,0,0,False,4340.408,261,262966892,22.3825048,114.2152908,3,114.2152908,22.3825048,,,3314,POINT (114.2152908 22.3825048),4200.0
12,23,0,0,False,4340.408,261,1015074698,22.3857632,114.206876,4,114.206876,22.3857632,,,3838,POINT (114.206876 22.3857632),5200.0
12,27,None,None,False,4727.244999999999,264,4079617449,22.3802336,114.2676752,2,114.2676752,22.3802336,,,3291,POINT (114.2676752 22.3802336),4200.0
12,27,None,None,False,4727.244999999999,264,4333569539,22.3836681,114.2709573,3,114.2709573,22.3836681,,mini_roundabout,3864,POINT (114.2709573 22.3836681),4000.0
12,27,None,None,False,4727.244999999999,264,9142707456,22.3773724,114.2734423,3,114.2734423,22.3773724,,,3292,POINT (114.2734423 22.3773724),3600.0
13,4,None,None,False,4307.981,266,2441575745,22.390721,113.919949,3,113.919949,22.390721,,,6429,POINT (113.919949 22.390721),3600.0
13,4,None,None,False,4307.981,266,2441575736,22.3905719,113.9201591,1,113.9201591,22.3905719,,,7288,POINT (113.9201591 22.3905719),1200.0
13,7,0,0,False,3411.0170000000003,268,1710825675,22.3969264,113.9764636,3,113.9764636,22.3969264,19,motorway_junction,7093,POINT (113.9764636 22.3969264),9600.0
13,7,0,0,False,3411.0170000000003,268,5082102262,22.4013045,113.9730685,4,113.9730685,22.4013045,,,7100,POINT (113.9730685 22.4013045),5400.0
13,7,0,0,False,3411.0170000000003,268,1710906283,22.3951019,113.9762046,3,113.9762046,22.3951019,,,7084,POINT (113.9762046 22.3951019),7200.0
13,7,0,0,False,3411.0170000000003,268,1710825731,22.3994705,113.9753947,3,113.9753947,22.3994705,,,6789,POINT (113.9753947 22.3994705),3600.0
13,7,0,0,False,3411.0170000000003,268,1710883242,22.3927751,113.9762556,3,113.9762556,22.3927751,,,7129,POINT (113.9762556 22.3927751),3600.0
13,8,None,None,False,153.22899999999998,270,546203931,22.3871583,113.9786906,3,113.9786906,22.3871583,,,6030,POINT (113.9786906 22.3871583),8800.0
13,8,None,None,False,153.22899999999998,270,797775717,22.390701,113.9799489,3,113.9799489,22.390701,,,6385,POINT (113.9799489 22.390701),4200.0
13,8,None,None,False,153.22899999999998,270,1710825519,22.3927495,113.9788447,3,113.9788447,22.3927495,,,7075,POINT (113.9788447 22.3927495),4700.0
13,21,None,None,False,2792.8009999999995,272,1699159598,22.398516,114.1894394,2,114.1894394,22.398516,,mini_roundabout,3410,POINT (114.1894394 22.398516),2400.0
13,21,None,None,False,2792.8009999999995,272,1490642077,22.3907305,114.1880756,1,114.1880756,22.3907305,,turning_circle,3408,POINT (114.1880756 22.3907305),1200.0
13,22,0,0,False,7340.231,273,565315750,22.3995579,114.2027232,3,114.2027232,22.3995579,2C,motorway_junction,3359,POINT (114.2027232 22.3995579),16000.0
13,22,0,0,False,7340.231,273,366201660,22.399346,114.2004493,3,114.2004493,22.399346,,,3403,POINT (114.2004493 22.399346),3600.0
13,22,0,0,False,7340.231,273,1490080742,22.4011597,114.2015812,2,114.2015812,22.4011597,,,3406,POINT (114.2015812 22.4011597),3600.0
13,22,0,0,False,7340.231,273,2616048153,22.3976331,114.20163,3,114.20163,22.3976331,,,3602,POINT (114.20163 22.3976331),12000.0
13,22,0,0,False,7340.231,273,366200808,22.3921846,114.1973652,3,114.1973652,22.3921846,,,3398,POINT (114.1973652 22.3921846),3800.0
13,23,None,None,False,2234.6749999999997,275,6056910042,22.3911608,114.2099377,3,114.2099377,22.3911608,,,3298,POINT (114.2099377 22.3911608),18000.0
13,23,None,None,False,2234.6749999999997,275,1630236883,22.394277,114.2090997,3,114.2090997,22.394277,,,3826,POINT (114.2090997 22.394277),6300.0
13,23,None,None,False,2234.6749999999997,275,11211806347,22.3923306,114.2080999,2,114.2080999,22.3923306,,,4209,POINT (114.2080999 22.3923306),5400.0
13,23,None,None,False,2234.6749999999997,275,260139017,22.3975079,114.2107787,3,114.2107787,22.3975079,,,3293,POINT (114.2107787 22.3975079),14000.0
13,23,None,None,False,2234.6749999999997,275,5767935056,22.388829,114.2098647,3,114.2098647,22.388829,,,3840,POINT (114.2098647 22.388829),3600.0
13,27,None,None,False,3349.4889999999996,277,1266798389,22.3884069,114.2742676,3,114.2742676,22.3884069,,,3863,POINT (114.2742676 22.3884069),4200.0
13,27,None,None,False,3349.4889999999996,277,1266798391,22.388445,114.2745077,3,114.2745077,22.388445,,,3865,POINT (114.2745077 22.388445),4200.0
13,28,None,None,False,11613.032000000001,279,1277855926,22.3955659,114.2832626,3,114.2832626,22.3955659,,,3866,POINT (114.2832626 22.3955659),4200.0
13,28,None,None,False,11613.032000000001,279,1277855909,22.3957009,114.2836469,3,114.2836469,22.3957009,,,3884,POINT (114.2836469 22.3957009),4200.0
13,30,None,None,False,11430.458000000006,281,1190349151,22.3969674,114.3194703,2,114.3194703,22.3969674,,,3848,POINT (114.3194703 22.3969674),3600.0
13,30,None,None,False,11430.458000000006,281,1206851585,22.3970848,114.3196064,2,114.3196064,22.3970848,,,3849,POINT (114.3196064 22.3970848),3600.0
14,7,None,None,False,7170.38,285,1710826226,22.4065175,113.9781482,3,113.9781482,22.4065175,,,6478,POINT (113.9781482 22.4065175),8400.0
14,7,None,None,False,7170.38,285,1710825865,22.4044063,113.9727897,3,113.9727897,22.4044063,,,7107,POINT (113.9727897 22.4044063),4600.0
14,7,None,None,False,7170.38,285,4861911688,22.4044096,113.9671514,3,113.9671514,22.4044096,,,7145,POINT (113.9671514 22.4044096),4600.0
14,7,None,None,False,7170.38,285,7272347005,22.4134921,113.9760803,3,113.9760803,22.4134921,,,7490,POINT (113.9760803 22.4134921),3600.0
14,7,None,None,False,7170.38,285,5049418895,22.4157979,113.9777705,3,113.9777705,22.4157979,,,5912,POINT (113.9777705 22.4157979),3600.0
14,8,None,None,False,33.662,287,1272117672,22.4155112,113.986959,3,113.986959,22.4155112,,,6557,POINT (113.986959 22.4155112),14000.0
14,8,None,None,False,33.662,287,502955746,22.4153569,113.9810139,3,113.9810139,22.4153569,,,5919,POINT (113.9810139 22.4153569),4900.0
14,8,None,None,False,33.662,287,9332652453,22.4086823,113.9796077,3,113.9796077,22.4086823,,,7526,POINT (113.9796077 22.4086823),4200.0
14,8,None,None,False,33.662,287,274261956,22.4128425,113.9797768,3,113.9797768,22.4128425,17,motorway_junction,5495,POINT (113.9797768 22.4128425),11200.0
14,8,None,None,False,33.662,287,8668826883,22.415419,113.9784277,1,113.9784277,22.415419,,,7157,POINT (113.9784277 22.415419),1400.0
14,22,None,None,False,688.7480000000002,290,268637380,22.4019187,114.2040847,3,114.2040847,22.4019187,2D,motorway_junction,3321,POINT (114.2040847 22.4019187),16000.0
14,22,None,None,False,688.7480000000002,290,1699191518,22.4082902,114.2054143,1,114.2054143,22.4082902,,,4041,POINT (114.2054143 22.4082902),1200.0
14,23,0,0,False,7794.837000000001,292,2337019266,22.415339,114.212981,3,114.212981,22.415339,,,3328,POINT (114.212981 22.415339),16000.0
14,23,0,0,False,7794.837000000001,292,7018781654,22.4122411,114.2133751,3,114.2133751,22.4122411,,,3528,POINT (114.2133751 22.4122411),4200.0
14,23,0,0,False,7794.837000000001,292,7887140409,22.4039273,114.2073433,1,114.2073433,22.4039273,,,4188,POINT (114.2073433 22.4039273),4000.0
14,23,0,0,False,7794.837000000001,292,7251696526,22.405934,114.2078,3,114.2078,22.405934,,,3452,POINT (114.2078 22.405934),4200.0
14,24,None,None,False,3314.6459999999997,294,286902580,22.4094928,114.2235258,3,114.2235258,22.4094928,,,3329,POINT (114.2235258 22.4094928),14000.0
14,24,None,None,False,3314.6459999999997,294,517607160,22.4135243,114.2240796,3,114.2240796,22.4135243,,,3541,POINT (114.2240796 22.4135243),3700.0
14,24,None,None,False,3314.6459999999997,294,1845717240,22.4058028,114.2217944,3,114.2217944,22.4058028,,,3986,POINT (114.2217944 22.4058028),4200.0
14,24,None,None,False,3314.6459999999997,294,517603075,22.41557,114.2246021,3,114.2246021,22.41557,,,3548,POINT (114.2246021 22.41557),4000.0
14,24,None,None,False,3314.6459999999997,294,1635553794,22.4112901,114.2237143,3,114.2237143,22.4112901,,,3544,POINT (114.2237143 22.4112901),2700.0
15,8,None,None,False,136.952,298,287535146,22.4160221,113.9886505,3,113.9886505,22.4160221,16,motorway_junction,5606,POINT (113.9886505 22.4160221),12000.0
15,8,None,None,False,136.952,298,1735279478,22.4290435,113.9913134,1,113.9913134,22.4290435,,,7168,POINT (113.9913134 22.4290435),1800.0
15,8,None,None,False,136.952,298,473393936,22.4173834,113.9818017,3,113.9818017,22.4173834,,,5831,POINT (113.9818017 22.4173834),7000.0
15,8,None,None,False,136.952,298,1735278496,22.421204,113.9842751,3,113.9842751,22.421204,,,7159,POINT (113.9842751 22.421204),6300.0
15,8,None,None,False,136.952,298,473393915,22.4263387,113.98927,3,113.98927,22.4263387,,,5830,POINT (113.98927 22.4263387),5400.0
15,9,None,None,False,862.6950000000002,300,1272106375,22.4240575,113.9967079,3,113.9967079,22.4240575,16;17,motorway_junction,6556,POINT (113.9967079 22.4240575),16000.0
15,9,None,None,False,862.6950000000002,300,1788866063,22.4261592,113.9972597,1,113.9972597,22.4261592,,,6474,POINT (113.9972597 22.4261592),1200.0
15,9,None,None,False,862.6950000000002,300,1272093299,22.4208845,113.9935997,3,113.9935997,22.4208845,16,motorway_junction,6553,POINT (113.9935997 22.4208845),14000.0
15,11,None,None,False,3895.1250000000005,303,1110247309,22.4182756,114.0254339,4,114.0254339,22.4182756,,,6432,POINT (114.0254339 22.4182756),4800.0
15,11,None,None,False,3895.1250000000005,303,1110247302,22.4248931,114.0353683,1,114.0353683,22.4248931,,,6430,POINT (114.0353683 22.4248931),1200.0
15,13,None,None,False,3061.129,305,2029403688,22.4190403,114.063465,3,114.063465,22.4190403,6A,motorway_junction,5889,POINT (114.063465 22.4190403),14000.0
15,13,None,None,False,3061.129,305,1274042402,22.421242,114.0670086,3,114.0670086,22.421242,,,6491,POINT (114.0670086 22.421242),3600.0
15,13,None,None,False,3061.129,305,1721496088,22.4214374,114.0645599,3,114.0645599,22.4214374,,,5933,POINT (114.0645599 22.4214374),6800.0
15,14,None,None,False,6816.231999999999,307,507033740,22.4226464,114.0720696,3,114.0720696,22.4226464,,,5928,POINT (114.0720696 22.4226464),4200.0
15,14,None,None,False,6816.231999999999,307,1721496164,22.4248812,114.0754404,3,114.0754404,22.4248812,,,5931,POINT (114.0754404 22.4248812),4200.0
15,14,None,None,False,6816.231999999999,307,1235388759,22.421998,114.0700148,1,114.0700148,22.421998,,,5929,POINT (114.0700148 22.421998),1400.0
15,16,None,None,False,12451.033000000012,308,522314622,22.4237221,114.11136,2,114.11136,22.4237221,,,5996,POINT (114.11136 22.4237221),4200.0
15,16,None,None,False,12451.033000000012,308,631551312,22.4206766,114.1127109,2,114.1127109,22.4206766,,,6252,POINT (114.1127109 22.4206766),4200.0
15,16,None,None,False,12451.033000000012,308,7804112376,22.4290901,114.1067942,2,114.1067942,22.4290901,,,5997,POINT (114.1067942 22.4290901),4200.0
15,22,None,None,False,3290.766,310,6769210761,22.4271675,114.2027923,3,114.2027923,22.4271675,,crossing,3928,POINT (114.2027923 22.4271675),3600.0
15,22,None,None,False,3290.766,310,9653896445,22.4291884,114.196305,2,114.196305,22.4291884,,,4070,POINT (114.196305 22.4291884),3500.0
15,24,None,None,False,1183.329,313,1635556375,22.4224103,114.2277553,5,114.2277553,22.4224103,,,4017,POINT (114.2277553 22.4224103),6600.0
15,24,None,None,False,1183.329,313,1635556198,22.4218686,114.2326132,4,114.2326132,22.4218686,,,3582,POINT (114.2326132 22.4218686),5200.0
15,24,None,None,False,1183.329,313,518263124,22.4238935,114.229188,3,114.229188,22.4238935,,,3583,POINT (114.229188 22.4238935),4900.0
15,24,None,None,False,1183.329,313,518261008,22.4159024,114.2241485,3,114.2241485,22.4159024,,,3547,POINT (114.2241485 22.4159024),3800.0
15,24,None,None,False,1183.329,313,1263026670,22.4176392,114.23172,3,114.23172,22.4176392,,,3856,POINT (114.23172 22.4176392),4900.0
15,25,None,None,False,1092.7820000000002,315,262134800,22.4263779,114.2440132,3,114.2440132,22.4263779,,,3310,POINT (114.2440132 22.4263779),5900.0
15,25,None,None,False,1092.7820000000002,315,518262177,22.4295832,114.244092,3,114.244092,22.4295832,,,3306,POINT (114.244092 22.4295832),4600.0
15,25,None,None,False,1092.7820000000002,315,9409244724,22.4292319,114.2462016,3,114.2462016,22.4292319,,,3862,POINT (114.2462016 22.4292319),2800.0
15,25,None,None,False,1092.7820000000002,315,518261761,22.4290703,114.2421006,3,114.2421006,22.4290703,,,3566,POINT (114.2421006 22.4290703),4200.0
15,25,None,None,False,1092.7820000000002,315,1635557222,22.4261423,114.239485,3,114.239485,22.4261423,,,4014,POINT (114.239485 22.4261423),3800.0
15,26,None,None,False,5851.691999999998,317,11190685110,22.4262054,114.2620679,2,114.2620679,22.4262054,,,3886,POINT (114.2620679 22.4262054),4200.0
15,26,None,None,False,5851.691999999998,317,11190685106,22.4265407,114.2618939,2,114.2618939,22.4265407,,,4127,POINT (114.2618939 22.4265407),4200.0
16,8,None,None,False,5427.285000000001,320,1211544619,22.4303449,113.9932414,4,113.9932414,22.4303449,,,6472,POINT (113.9932414 22.4303449),7800.0
16,8,None,None,False,5427.285000000001,320,1735280741,22.4440863,113.9915241,3,113.9915241,22.4440863,,,6409,POINT (113.9915241 22.4440863),3600.0
16,8,None,None,False,5427.285000000001,320,1735279935,22.4347334,113.9926958,3,113.9926958,22.4347334,,,6480,POINT (113.9926958 22.4347334),3600.0
16,9,None,None,False,2986.8579999999997,322,287535470,22.4315693,114.002333,3,114.002333,22.4315693,15,motorway_junction,5609,POINT (114.002333 22.4315693),12000.0
16,9,None,None,False,2986.8579999999997,322,1735280707,22.4434118,113.9993003,3,113.9993003,22.4434118,,,6493,POINT (113.9993003 22.4434118),5400.0
16,9,None,None,False,2986.8579999999997,322,1700626316,22.4405966,114.008427,4,114.008427,22.4405966,,,6958,POINT (114.008427 22.4405966),8100.0
16,9,None,None,False,2986.8579999999997,322,1735279986,22.4355501,114.0002761,3,114.0002761,22.4355501,,,7169,POINT (114.0002761 22.4355501),6300.0
16,9,None,None,False,2986.8579999999997,322,1735280189,22.4376459,114.003432,3,114.003432,22.4376459,,,7175,POINT (114.003432 22.4376459),6300.0
16,10,None,None,False,5130.183,324,287535480,22.4369524,114.017276,3,114.017276,22.4369524,,,5612,POINT (114.017276 22.4369524),12000.0
16,10,None,None,False,5130.183,324,8957419774,22.4423102,114.0113166,3,114.0113166,22.4423102,,,7410,POINT (114.0113166 22.4423102),4800.0
16,10,None,None,False,5130.183,324,1287741192,22.4438575,114.0167789,3,114.0167789,22.4438575,,,6736,POINT (114.0167789 22.4438575),5900.0
16,10,None,None,False,5130.183,324,1296078543,22.4375028,114.0107102,3,114.0107102,22.4375028,,,6749,POINT (114.0107102 22.4375028),12000.0
16,10,None,None,False,5130.183,324,1239672233,22.4390153,114.0194278,2,114.0194278,22.4390153,,,6503,POINT (114.0194278 22.4390153),3600.0
