,Unnamed: 0,osmid,y,x,street_cou,lon,lat,ref,highway,geometry,gridID_lon,gridID_lat,inner_grid_lon,inner_grid_lat
19758,19758,3806113400,45.4965783,-73.56235190000001,3,-73.56235190000001,45.4965783,,,POINT (-73.5623519 45.4965783),7.0,2.0,0,1
19759,19759,553182894,45.4970961,-73.56205600000001,4,-73.56205600000001,45.4970961,,traffic_signals,POINT (-73.562056 45.4970961),7.0,2.0,0,1
19760,19760,5084643117,45.497773200000005,-73.5610365,3,-73.5610365,45.497773200000005,,,POINT (-73.5610365 45.4977732),7.0,2.0,0,1
19761,19761,518880872,45.53434910000001,-73.5149102,1,-73.5149102,45.53434910000001,,,POINT (-73.5149102 45.5343491),8.0,3.0,None,None
19762,19762,519545019,45.4619452,-73.4960828,1,-73.4960828,45.4619452,,,POINT (-73.4960828 45.4619452),8.0,1.0,None,None
19763,19763,591862337,45.5352092,-73.81975870000001,3,-73.81975870000001,45.5352092,,,POINT (-73.81975869999999 45.5352092),1.0,3.0,None,None
19764,19764,255664304,45.5349188,-73.81961190000001,2,-73.81961190000001,45.5349188,,,POINT (-73.8196119 45.5349188),1.0,3.0,None,None
19765,19765,522016338,45.5347875,-73.8194891,1,-73.8194891,45.5347875,,,POINT (-73.8194891 45.5347875),1.0,3.0,None,None
19766,19766,582938991,45.5397787,-73.79900140000001,3,-73.79900140000001,45.5397787,,,POINT (-73.79900139999999 45.5397787),2.0,3.0,None,None
19767,19767,4750462852,45.5188332,-73.5069172,3,-73.5069172,45.5188332,,,POINT (-73.5069172 45.5188332),8.0,3.0,None,None
19768,19768,571308030,45.535100799999995,-73.4953665,3,-73.4953665,45.535100799999995,,,POINT (-73.4953665 45.5351008),8.0,3.0,None,None
19769,19769,4667882258,45.537534,-73.5012145,3,-73.5012145,45.537534,,,POINT (-73.5012145 45.537534),8.0,3.0,None,None
19770,19770,522276608,45.5403386,-73.5070905,3,-73.5070905,45.5403386,,,POINT (-73.5070905 45.5403386),8.0,3.0,None,None
19771,19771,522276826,45.5407678,-73.508157,1,-73.508157,45.5407678,,,POINT (-73.508157 45.5407678),8.0,3.0,None,None
19772,19772,5477348743,45.532073700000005,-73.52342990000001,1,-73.52342990000001,45.532073700000005,,,POINT (-73.5234299 45.5320737),8.0,3.0,None,None
19773,19773,523593875,45.6204242,-73.77108829999999,3,-73.77108829999999,45.6204242,,,POINT (-73.7710883 45.6204242),2.0,6.0,None,None
19774,19774,523593889,45.622229,-73.77014240000001,3,-73.77014240000001,45.622229,,,POINT (-73.7701424 45.622229),2.0,6.0,None,None
19775,19775,2961480269,45.62017,-73.770113,3,-73.770113,45.62017,,,POINT (-73.77011299999999 45.62017),2.0,6.0,None,None
19776,19776,2961481812,45.621066600000006,-73.7726381,3,-73.7726381,45.621066600000006,,,POINT (-73.77263809999999 45.6210666),2.0,6.0,None,None
19777,19777,523593882,45.621969799999995,-73.7691515,3,-73.7691515,45.621969799999995,,,POINT (-73.76915150000001 45.6219698),2.0,6.0,None,None
19778,19778,523593891,45.6208997,-73.7697232,3,-73.7697232,45.6208997,,,POINT (-73.7697232 45.6208997),2.0,6.0,None,None
19779,19779,523593888,45.6225882,-73.76882109999998,3,-73.76882109999998,45.6225882,,,POINT (-73.7688211 45.6225882),2.0,6.0,None,None
19780,19780,2961451392,45.6232597,-73.7684624,4,-73.7684624,45.6232597,,,POINT (-73.7684624 45.6232597),2.0,6.0,None,None
19781,19781,523593899,45.6241177,-73.7702052,3,-73.7702052,45.6241177,,,POINT (-73.77020520000001 45.6241177),2.0,6.0,None,None
19782,19782,582800541,45.6230525,-73.7709027,3,-73.7709027,45.6230525,,,POINT (-73.77090269999999 45.6230525),2.0,6.0,None,None
19783,19783,2961451394,45.6206338,-73.7687463,4,-73.7687463,45.6206338,,,POINT (-73.7687463 45.6206338),2.0,6.0,None,None
19784,19784,523593893,45.624569799999996,-73.7714635,1,-73.7714635,45.624569799999996,,,POINT (-73.7714635 45.6245698),2.0,6.0,None,None
19785,19785,523593895,45.6238362,-73.7711355,3,-73.7711355,45.6238362,,,POINT (-73.7711355 45.6238362),2.0,6.0,None,None
19786,19786,526336978,45.505041600000006,-73.51931579999999,3,-73.51931579999999,45.505041600000006,,,POINT (-73.5193158 45.5050416),8.0,2.0,None,None
19787,19787,583554278,45.5050862,-73.51862679999999,4,-73.51862679999999,45.5050862,,,POINT (-73.51862680000001 45.5050862),8.0,2.0,None,None
19788,19788,526460242,45.6679329,-73.774303,3,-73.774303,45.6679329,,,POINT (-73.774303 45.6679329),2.0,7.0,None,None
19789,19789,526460246,45.669823799999996,-73.7708179,3,-73.7708179,45.669823799999996,,,POINT (-73.7708179 45.6698238),2.0,7.0,None,None
19790,19790,526460256,45.67298220000001,-73.76562559999999,4,-73.76562559999999,45.67298220000001,,motorway_junction,POINT (-73.76562560000001 45.6729822),2.0,8.0,None,None
19791,19791,2157410085,45.6728715,-73.7648875,4,-73.7648875,45.6728715,,motorway_junction,POINT (-73.7648875 45.6728715),2.0,8.0,None,None
19792,19792,568195619,45.674185200000004,-73.7664533,3,-73.7664533,45.674185200000004,,,POINT (-73.76645329999999 45.6741852),2.0,8.0,None,None
19793,19793,568195056,45.6719262,-73.76490030000001,3,-73.76490030000001,45.6719262,,motorway_junction,POINT (-73.76490029999999 45.6719262),2.0,7.0,None,None
19794,19794,526495676,45.496606,-73.5022949,1,-73.5022949,45.496606,,crossing,POINT (-73.5022949 45.496606),8.0,2.0,None,None
19795,19795,1765630410,45.5198442,-73.6180497,4,-73.6180497,45.5198442,,,POINT (-73.6180497 45.5198442),6.0,3.0,None,None
19796,19796,596999797,45.517836200000005,-73.6093382,3,-73.6093382,45.517836200000005,,,POINT (-73.6093382 45.5178362),6.0,3.0,None,None
19797,19797,527744910,45.5092755,-73.5208025,3,-73.5208025,45.5092755,79,motorway_junction,POINT (-73.5208025 45.5092755),8.0,2.0,None,None
19798,19798,530719961,45.6090815,-73.84255879999999,3,-73.84255879999999,45.6090815,,,POINT (-73.84255880000001 45.6090815),1.0,6.0,None,None
19799,19799,530786862,45.6103698,-73.84218790000001,3,-73.84218790000001,45.6103698,,,POINT (-73.8421879 45.6103698),1.0,6.0,None,None
19800,19800,528744902,45.6108354,-73.8408741,3,-73.8408741,45.6108354,,,POINT (-73.84087409999999 45.6108354),1.0,6.0,None,None
19801,19801,528744911,45.6109315,-73.8399815,3,-73.8399815,45.6109315,,,POINT (-73.83998149999999 45.6109315),1.0,6.0,None,None
19802,19802,530719149,45.6101097,-73.84071170000001,3,-73.84071170000001,45.6101097,,,POINT (-73.8407117 45.6101097),1.0,6.0,None,None
19803,19803,530790528,45.6116941,-73.84009559999998,3,-73.84009559999998,45.6116941,,,POINT (-73.8400956 45.6116941),1.0,6.0,None,None
19804,19804,528745123,45.6110781,-73.8389053,1,-73.8389053,45.6110781,,,POINT (-73.83890529999999 45.6110781),1.0,6.0,None,None
19805,19805,528744951,45.6120905,-73.8437775,3,-73.8437775,45.6120905,,,POINT (-73.8437775 45.6120905),1.0,6.0,None,None
19806,19806,528744957,45.612171200000006,-73.8427085,3,-73.8427085,45.612171200000006,,,POINT (-73.8427085 45.6121712),1.0,6.0,None,None
19807,19807,530786872,45.610890399999995,-73.8429517,3,-73.8429517,45.610890399999995,,,POINT (-73.8429517 45.6108904),1.0,6.0,None,None
19808,19808,530790502,45.6130056,-73.84407259999999,3,-73.84407259999999,45.6130056,,,POINT (-73.8440726 45.6130056),1.0,6.0,None,None
19809,19809,528775957,45.6703318,-73.7888243,3,-73.7888243,45.6703318,,,POINT (-73.7888243 45.6703318),2.0,7.0,None,None
19810,19810,2822563901,45.6704131,-73.7887224,4,-73.7887224,45.6704131,,,POINT (-73.7887224 45.6704131),2.0,7.0,None,None
19811,19811,594154466,45.669418799999995,-73.7871672,4,-73.7871672,45.669418799999995,,,POINT (-73.7871672 45.6694188),2.0,7.0,None,None
19812,19812,528775961,45.671024700000004,-73.7879334,4,-73.7879334,45.671024700000004,,,POINT (-73.7879334 45.6710247),2.0,7.0,None,None
19813,19813,528776561,45.6710587,-73.78799000000001,4,-73.78799000000001,45.6710587,,,POINT (-73.78798999999999 45.6710587),2.0,7.0,None,None
19814,19814,528776015,45.6711377,-73.7877819,4,-73.7877819,45.6711377,,,POINT (-73.7877819 45.6711377),2.0,7.0,None,None
19815,19815,528776560,45.6711742,-73.7878377,4,-73.7878377,45.6711742,,,POINT (-73.7878377 45.6711742),2.0,7.0,None,None
19816,19816,528776030,45.6715739,-73.78717420000001,4,-73.78717420000001,45.6715739,,,POINT (-73.7871742 45.6715739),2.0,7.0,None,None
19817,19817,528776559,45.6716229,-73.7872499,4,-73.7872499,45.6716229,,,POINT (-73.78724990000001 45.6716229),2.0,7.0,None,None
19818,19818,528776083,45.6716751,-73.7870267,4,-73.7870267,45.6716751,,,POINT (-73.7870267 45.6716751),2.0,7.0,None,None
19819,19819,528776554,45.671727600000004,-73.7870978,4,-73.7870978,45.671727600000004,,,POINT (-73.7870978 45.6717276),2.0,7.0,None,None
19820,19820,528776105,45.6721282,-73.7864196,4,-73.7864196,45.6721282,,,POINT (-73.7864196 45.6721282),2.0,7.0,None,None
19821,19821,528776545,45.67217539999999,-73.7864838,4,-73.7864838,45.67217539999999,,,POINT (-73.7864838 45.6721754),2.0,7.0,None,None
19822,19822,528776129,45.6722505,-73.7862631,4,-73.7862631,45.6722505,,,POINT (-73.7862631 45.6722505),2.0,7.0,None,None
19823,19823,4748449681,45.6722929,-73.7863291,4,-73.7863291,45.6722929,,,POINT (-73.7863291 45.6722929),2.0,7.0,None,None
19824,19824,582885998,45.6727383,-73.78561359999999,4,-73.78561359999999,45.6727383,,,POINT (-73.7856136 45.6727383),2.0,8.0,None,None
19825,19825,528776147,45.6727895,-73.78554270000001,4,-73.78554270000001,45.6727895,,,POINT (-73.78554269999999 45.6727895),2.0,8.0,None,None
19826,19826,528776509,45.6728393,-73.7856135,3,-73.7856135,45.6728393,,,POINT (-73.7856135 45.6728393),2.0,8.0,None,None
19827,19827,528776184,45.6735701,-73.784699,4,-73.784699,45.6735701,,,POINT (-73.784699 45.6735701),2.0,8.0,None,None
19828,19828,528776492,45.6735949,-73.7847895,3,-73.7847895,45.6735949,,,POINT (-73.7847895 45.6735949),2.0,8.0,None,None
19829,19829,594156298,45.673238700000006,-73.7836086,3,-73.7836086,45.673238700000006,,,POINT (-73.78360859999999 45.6732387),2.0,8.0,None,None
19830,19830,528776238,45.674330499999996,-73.7844564,4,-73.7844564,45.674330499999996,,,POINT (-73.7844564 45.6743305),2.0,8.0,None,None
19831,19831,594156355,45.6743571,-73.7834783,3,-73.7834783,45.6743571,,,POINT (-73.7834783 45.6743571),2.0,8.0,None,None
19832,19832,528776473,45.6743208,-73.7845499,3,-73.7845499,45.6743208,,,POINT (-73.7845499 45.6743208),2.0,8.0,None,None
19833,19833,4883542480,45.6745749,-73.78451209999999,3,-73.78451209999999,45.6745749,,,POINT (-73.7845121 45.6745749),2.0,8.0,None,None
19834,19834,528776266,45.6772394,-73.7841274,3,-73.7841274,45.6772394,,,POINT (-73.7841274 45.6772394),2.0,8.0,None,None
19835,19835,528776397,45.677269700000004,-73.7841845,4,-73.7841845,45.677269700000004,,,POINT (-73.78418449999999 45.6772697),2.0,8.0,None,None
19836,19836,594156722,45.677746,-73.7834858,3,-73.7834858,45.677746,,,POINT (-73.78348579999999 45.677746),2.0,8.0,None,None
19837,19837,528776377,45.679201500000005,-73.7816898,1,-73.7816898,45.679201500000005,,,POINT (-73.7816898 45.6792015),2.0,8.0,None,None
19838,19838,528776385,45.6787614,-73.7822804,4,-73.7822804,45.6787614,,,POINT (-73.7822804 45.6787614),2.0,8.0,None,None
19839,19839,594156778,45.6787111,-73.7822094,3,-73.7822094,45.6787111,,,POINT (-73.7822094 45.6787111),2.0,8.0,None,None
19840,19840,4656615604,45.6783734,-73.7828011,3,-73.7828011,45.6783734,,,POINT (-73.7828011 45.6783734),2.0,8.0,None,None
19841,19841,594156754,45.6792614,-73.783372,4,-73.783372,45.6792614,,,POINT (-73.783372 45.6792614),2.0,8.0,None,None
19842,19842,528776392,45.67779829999999,-73.78357290000001,4,-73.78357290000001,45.67779829999999,,,POINT (-73.7835729 45.6777983),2.0,8.0,None,None
19843,19843,594155783,45.6802925,-73.78553259999998,3,-73.78553259999998,45.6802925,,,POINT (-73.7855326 45.6802925),2.0,8.0,None,None
19844,19844,594155665,45.677797399999996,-73.7851531,3,-73.7851531,45.677797399999996,,,POINT (-73.7851531 45.6777974),2.0,8.0,None,None
19845,19845,528776430,45.6767032,-73.7846502,4,-73.7846502,45.6767032,,,POINT (-73.7846502 45.6767032),2.0,8.0,None,None
19846,19846,594155618,45.6769343,-73.78542390000001,3,-73.78542390000001,45.6769343,,,POINT (-73.7854239 45.6769343),2.0,8.0,None,None
19847,19847,594155646,45.676674600000005,-73.7845821,3,-73.7845821,45.676674600000005,,,POINT (-73.78458209999999 45.6766746),2.0,8.0,None,None
19848,19848,594155606,45.6762256,-73.7848245,3,-73.7848245,45.6762256,,,POINT (-73.7848245 45.6762256),2.0,8.0,None,None
19849,19849,528776465,45.6752251,-73.7847488,4,-73.7847488,45.6752251,,,POINT (-73.7847488 45.6752251),2.0,8.0,None,None
19850,19850,2510636809,45.675184200000004,-73.78509770000001,3,-73.78509770000001,45.675184200000004,,,POINT (-73.78509769999999 45.6751842),2.0,8.0,None,None
19851,19851,1506675992,45.675144700000004,-73.7847271,4,-73.7847271,45.675144700000004,,,POINT (-73.7847271 45.6751447),2.0,8.0,None,None
19852,19852,582886052,45.672781,-73.78568680000001,3,-73.78568680000001,45.672781,,,POINT (-73.78568679999999 45.672781),2.0,8.0,None,None
19853,19853,4532910498,45.6704567,-73.7888003,4,-73.7888003,45.6704567,,,POINT (-73.78880030000001 45.6704567),2.0,7.0,None,None
19854,19854,528791321,45.663662200000005,-73.78174770000001,4,-73.78174770000001,45.663662200000005,,,POINT (-73.7817477 45.6636622),2.0,7.0,None,None
19855,19855,591405013,45.6633788,-73.78170420000001,3,-73.78170420000001,45.6633788,,,POINT (-73.78170419999999 45.6633788),2.0,7.0,None,None
19856,19856,591405003,45.6566801,-73.7726261,3,-73.7726261,45.6566801,,,POINT (-73.7726261 45.6566801),2.0,7.0,None,None
19857,19857,528791366,45.660424299999995,-73.77847270000001,3,-73.77847270000001,45.660424299999995,,,POINT (-73.77847269999999 45.6604243),2.0,7.0,None,None
19858,19858,528791367,45.65768679999999,-73.7743104,3,-73.7743104,45.65768679999999,,,POINT (-73.7743104 45.6576868),2.0,7.0,None,None
19859,19859,528791368,45.6577401,-73.77423950000001,4,-73.77423950000001,45.6577401,,,POINT (-73.77423949999999 45.6577401),2.0,7.0,None,None
19860,19860,591405004,45.656625399999996,-73.7726983,3,-73.7726983,45.656625399999996,,,POINT (-73.7726983 45.6566254),2.0,7.0,None,None
19861,19861,591404982,45.657788700000005,-73.7743115,4,-73.7743115,45.657788700000005,,,POINT (-73.7743115 45.6577887),2.0,7.0,None,None
19862,19862,591405010,45.6610682,-73.7792865,3,-73.7792865,45.6610682,,,POINT (-73.7792865 45.6610682),2.0,7.0,None,None
19863,19863,2824971780,45.6806418,-73.793227,3,-73.793227,45.6806418,,,POINT (-73.793227 45.6806418),2.0,8.0,None,None
19864,19864,529487570,45.623151799999995,-73.8233417,3,-73.8233417,45.623151799999995,,,POINT (-73.8233417 45.6231518),1.0,6.0,None,None
19865,19865,529498390,45.6199764,-73.82050109999999,3,-73.82050109999999,45.6199764,,,POINT (-73.8205011 45.6199764),1.0,6.0,None,None
19866,19866,529498392,45.62051470000001,-73.8197871,3,-73.8197871,45.62051470000001,,,POINT (-73.8197871 45.6205147),1.0,6.0,None,None
19867,19867,529498395,45.6209241,-73.8204176,1,-73.8204176,45.6209241,,turning_circle,POINT (-73.8204176 45.6209241),1.0,6.0,None,None
19868,19868,529514972,45.6182723,-73.81706750000001,3,-73.81706750000001,45.6182723,,,POINT (-73.81706749999999 45.6182723),1.0,6.0,None,None
19869,19869,529514975,45.6191811,-73.8184925,3,-73.8184925,45.6191811,,,POINT (-73.8184925 45.6191811),1.0,6.0,None,None
19870,19870,529514986,45.61805820000001,-73.8173617,1,-73.8173617,45.61805820000001,,turning_circle,POINT (-73.81736170000001 45.6180582),1.0,6.0,None,None
19871,19871,529514978,45.6192864,-73.8186511,3,-73.8186511,45.6192864,,,POINT (-73.8186511 45.6192864),1.0,6.0,None,None
19872,19872,529659301,45.616034899999995,-73.81457409999999,3,-73.81457409999999,45.616034899999995,,,POINT (-73.8145741 45.6160349),1.0,6.0,None,None
19873,19873,529659339,45.6164778,-73.8135156,3,-73.8135156,45.6164778,,,POINT (-73.8135156 45.6164778),1.0,6.0,None,None
19874,19874,4351853509,45.615815600000005,-73.8157194,3,-73.8157194,45.615815600000005,,,POINT (-73.81571940000001 45.6158156),1.0,6.0,None,None
19875,19875,529659307,45.6175654,-73.81428609999999,1,-73.81428609999999,45.6175654,,,POINT (-73.8142861 45.6175654),1.0,6.0,None,None
19876,19876,529659306,45.617138700000005,-73.8128459,3,-73.8128459,45.617138700000005,,,POINT (-73.8128459 45.6171387),1.0,6.0,None,None
19877,19877,529659309,45.6177375,-73.8122294,3,-73.8122294,45.6177375,,,POINT (-73.81222940000001 45.6177375),1.0,6.0,None,None
19878,19878,529659310,45.6189688,-73.8131543,3,-73.8131543,45.6189688,,,POINT (-73.81315429999999 45.6189688),1.0,6.0,None,None
19879,19879,529659311,45.6181018,-73.81184350000001,3,-73.81184350000001,45.6181018,,,POINT (-73.81184349999999 45.6181018),1.0,6.0,None,None
19880,19880,583087593,45.619278200000004,-73.812563,3,-73.812563,45.619278200000004,,,POINT (-73.812563 45.6192782),1.0,6.0,None,None
19881,19881,529659341,45.618446399999996,-73.8114595,3,-73.8114595,45.618446399999996,,,POINT (-73.8114595 45.6184464),1.0,6.0,None,None
19882,19882,529688167,45.612548,-73.8203643,3,-73.8203643,45.612548,,,POINT (-73.82036429999999 45.612548),1.0,6.0,None,None
19883,19883,529688180,45.6103044,-73.82031640000001,3,-73.82031640000001,45.6103044,,,POINT (-73.8203164 45.6103044),1.0,6.0,None,None
19884,19884,529688174,45.6124277,-73.8196449,3,-73.8196449,45.6124277,,,POINT (-73.8196449 45.6124277),1.0,6.0,None,None
19885,19885,529688179,45.6103662,-73.81970559999999,3,-73.81970559999999,45.6103662,,,POINT (-73.81970560000001 45.6103662),1.0,6.0,None,None
19886,19886,529688215,45.6127089,-73.81856490000001,3,-73.81856490000001,45.6127089,,,POINT (-73.8185649 45.6127089),1.0,6.0,None,None
19887,19887,529688181,45.6104646,-73.81882790000002,4,-73.81882790000002,45.6104646,,,POINT (-73.8188279 45.6104646),1.0,6.0,None,None
19888,19888,4945744516,45.609570899999994,-73.8202893,1,-73.8202893,45.609570899999994,,,POINT (-73.8202893 45.6095709),1.0,6.0,None,None
19889,19889,529688184,45.6096319,-73.81915479999999,3,-73.81915479999999,45.6096319,,,POINT (-73.81915480000001 45.6096319),1.0,6.0,None,None
19890,19890,530023212,45.6136982,-73.8227046,3,-73.8227046,45.6136982,,,POINT (-73.82270459999999 45.6136982),1.0,6.0,None,None
19891,19891,529744647,45.60916029999999,-73.82686240000001,3,-73.82686240000001,45.60916029999999,,,POINT (-73.8268624 45.6091603),1.0,6.0,None,None
19892,19892,529744652,45.6083339,-73.82737519999999,3,-73.82737519999999,45.6083339,,,POINT (-73.82737520000001 45.6083339),1.0,6.0,None,None
19893,19893,529744648,45.60905770000001,-73.8261965,1,-73.8261965,45.60905770000001,,,POINT (-73.82619649999999 45.6090577),1.0,6.0,None,None
19894,19894,529744653,45.607738700000006,-73.8271983,3,-73.8271983,45.607738700000006,,,POINT (-73.82719830000001 45.6077387),1.0,6.0,None,None
19895,19895,529744676,45.608303899999996,-73.8298643,1,-73.8298643,45.608303899999996,,,POINT (-73.8298643 45.6083039),1.0,6.0,None,None
19896,19896,2961395484,45.6023954,-73.82723709999999,3,-73.82723709999999,45.6023954,,,POINT (-73.8272371 45.6023954),1.0,5.0,None,None
19897,19897,529744671,45.600179700000005,-73.8273088,3,-73.8273088,45.600179700000005,,,POINT (-73.8273088 45.6001797),1.0,5.0,None,None
19898,19898,529744674,45.6000797,-73.8273316,3,-73.8273316,45.6000797,,,POINT (-73.82733159999999 45.6000797),1.0,5.0,None,None
19899,19899,529744677,45.5997226,-73.8274194,1,-73.8274194,45.5997226,,,POINT (-73.8274194 45.5997226),1.0,5.0,None,None
19900,19900,529953259,45.6220189,-73.8434931,4,-73.8434931,45.6220189,,,POINT (-73.8434931 45.6220189),1.0,6.0,None,None
19901,19901,529953260,45.622553100000005,-73.84277209999999,3,-73.84277209999999,45.622553100000005,,,POINT (-73.8427721 45.6225531),1.0,6.0,None,None
19902,19902,529964334,45.6238797,-73.8422743,3,-73.8422743,45.6238797,,,POINT (-73.8422743 45.6238797),1.0,6.0,None,None
19903,19903,529971454,45.620776299999996,-73.8433129,3,-73.8433129,45.620776299999996,,,POINT (-73.8433129 45.6207763),1.0,6.0,None,None
19904,19904,5238161600,45.6208491,-73.84541390000001,3,-73.84541390000001,45.6208491,,,POINT (-73.8454139 45.6208491),1.0,6.0,None,None
19905,19905,529971490,45.6220669,-73.8420168,3,-73.8420168,45.6220669,,,POINT (-73.8420168 45.6220669),1.0,6.0,None,None
19906,19906,529953263,45.623219399999996,-73.8416907,3,-73.8416907,45.623219399999996,,,POINT (-73.8416907 45.6232194),1.0,6.0,None,None
19907,19907,529964341,45.6238284,-73.841999,3,-73.841999,45.6238284,,,POINT (-73.841999 45.6238284),1.0,6.0,None,None
19908,19908,529953265,45.623411499999996,-73.840695,3,-73.840695,45.623411499999996,,,POINT (-73.840695 45.6234115),1.0,6.0,None,None
19909,19909,529964354,45.6240958,-73.84096109999999,3,-73.84096109999999,45.6240958,,,POINT (-73.8409611 45.6240958),1.0,6.0,None,None
19910,19910,529953268,45.6229793,-73.8395277,3,-73.8395277,45.6229793,,,POINT (-73.8395277 45.6229793),1.0,6.0,None,None
19911,19911,529964371,45.6236815,-73.8385652,4,-73.8385652,45.6236815,,,POINT (-73.83856520000001 45.6236815),1.0,6.0,None,None
19912,19912,529953270,45.6224496,-73.8386588,3,-73.8386588,45.6224496,,,POINT (-73.8386588 45.6224496),1.0,6.0,None,None
19913,19913,529953273,45.622006299999995,-73.83768509999999,3,-73.83768509999999,45.622006299999995,,,POINT (-73.8376851 45.6220063),1.0,6.0,None,None
19914,19914,529965125,45.620829799999996,-73.84072490000001,3,-73.84072490000001,45.620829799999996,,,POINT (-73.8407249 45.6208298),1.0,6.0,None,None
19915,19915,529964382,45.6207276,-73.8358635,3,-73.8358635,45.6207276,,,POINT (-73.8358635 45.6207276),1.0,6.0,None,None
19916,19916,529964366,45.6248717,-73.8417347,3,-73.8417347,45.6248717,,,POINT (-73.8417347 45.6248717),1.0,6.0,None,None
19917,19917,529964381,45.6238497,-73.8382244,1,-73.8382244,45.6238497,,,POINT (-73.8382244 45.6238497),1.0,6.0,None,None
19918,19918,529964375,45.621728499999996,-73.8355425,3,-73.8355425,45.621728499999996,,,POINT (-73.8355425 45.6217285),1.0,6.0,None,None
19919,19919,529964383,45.6213285,-73.8344723,1,-73.8344723,45.6213285,,,POINT (-73.8344723 45.6213285),1.0,6.0,None,None
19920,19920,529965120,45.6183842,-73.8440332,1,-73.8440332,45.6183842,,,POINT (-73.8440332 45.6183842),1.0,6.0,None,None
19921,19921,529965122,45.619113399999996,-73.8430468,3,-73.8430468,45.619113399999996,,,POINT (-73.8430468 45.6191134),1.0,6.0,None,None
19922,19922,529965123,45.6195937,-73.8424288,3,-73.8424288,45.6195937,,,POINT (-73.84242879999999 45.6195937),1.0,6.0,None,None
19923,19923,529973142,45.6186722,-73.8423442,3,-73.8423442,45.6186722,,,POINT (-73.8423442 45.6186722),1.0,6.0,None,None
19924,19924,529965124,45.620705,-73.8408972,3,-73.8408972,45.620705,,,POINT (-73.8408972 45.620705),1.0,6.0,None,None
19925,19925,6438404112,45.6196162,-73.84390970000001,1,-73.84390970000001,45.6196162,,turning_loop,POINT (-73.8439097 45.6196162),1.0,6.0,None,None
19926,19926,529971452,45.6207703,-73.8435189,3,-73.8435189,45.6207703,,,POINT (-73.84351890000001 45.6207703),1.0,6.0,None,None
19927,19927,529997398,45.6183119,-73.8319248,3,-73.8319248,45.6183119,,,POINT (-73.8319248 45.6183119),1.0,6.0,None,None
19928,19928,529997406,45.6165349,-73.8279336,3,-73.8279336,45.6165349,,,POINT (-73.82793359999999 45.6165349),1.0,6.0,None,None
19929,19929,529997528,45.614944,-73.82526429999999,3,-73.82526429999999,45.614944,,,POINT (-73.8252643 45.614944),1.0,6.0,None,None
19930,19930,529997531,45.6141034,-73.82458620000001,3,-73.82458620000001,45.6141034,,,POINT (-73.8245862 45.6141034),1.0,6.0,None,None
19931,19931,529997598,45.614603100000004,-73.8261275,3,-73.8261275,45.614603100000004,,,POINT (-73.8261275 45.6146031),1.0,6.0,None,None
19932,19932,529997536,45.6131802,-73.82384549999999,3,-73.82384549999999,45.6131802,,stop,POINT (-73.8238455 45.6131802),1.0,6.0,None,None
19933,19933,529997666,45.6144577,-73.82380520000001,1,-73.82380520000001,45.6144577,,,POINT (-73.8238052 45.6144577),1.0,6.0,None,None
19934,19934,583240220,45.6127624,-73.8259682,3,-73.8259682,45.6127624,,,POINT (-73.82596820000001 45.6127624),1.0,6.0,None,None
19935,19935,529997780,45.619235100000004,-73.8321002,3,-73.8321002,45.619235100000004,,,POINT (-73.8321002 45.6192351),1.0,6.0,None,None
19936,19936,529997796,45.6196987,-73.8328002,3,-73.8328002,45.6196987,,,POINT (-73.83280019999999 45.6196987),1.0,6.0,None,None
19937,19937,1523679297,45.6194711,-73.8317952,1,-73.8317952,45.6194711,,,POINT (-73.8317952 45.6194711),1.0,6.0,None,None
19938,19938,530023351,45.613430799999996,-73.8223385,1,-73.8223385,45.613430799999996,,,POINT (-73.8223385 45.6134308),1.0,6.0,None,None
19939,19939,530023369,45.6123496,-73.82569720000001,3,-73.82569720000001,45.6123496,,,POINT (-73.82569719999999 45.6123496),1.0,6.0,None,None
19940,19940,530037241,45.614137400000004,-73.8359596,3,-73.8359596,45.614137400000004,,,POINT (-73.8359596 45.6141374),1.0,6.0,None,None
19941,19941,530037245,45.6128226,-73.8338567,3,-73.8338567,45.6128226,,,POINT (-73.8338567 45.6128226),1.0,6.0,None,None
19942,19942,530046757,45.6148804,-73.83529190000002,3,-73.83529190000002,45.6148804,,,POINT (-73.8352919 45.6148804),1.0,6.0,None,None
19943,19943,530129190,45.6123246,-73.8345529,3,-73.8345529,45.6123246,,,POINT (-73.83455290000001 45.6123246),1.0,6.0,None,None
19944,19944,530046772,45.6167659,-73.83272170000001,3,-73.83272170000001,45.6167659,,,POINT (-73.83272169999999 45.6167659),1.0,6.0,None,None
19945,19945,530046766,45.6156956,-73.8341807,3,-73.8341807,45.6156956,,,POINT (-73.8341807 45.6156956),1.0,6.0,None,None
19946,19946,530093918,45.6143266,-73.8344814,3,-73.8344814,45.6143266,,,POINT (-73.8344814 45.6143266),1.0,6.0,None,None
19947,19947,530063344,45.61619520000001,-73.83492659999999,3,-73.83492659999999,45.61619520000001,,,POINT (-73.8349266 45.6161952),1.0,6.0,None,None
19948,19948,530063214,45.6172533,-73.8334441,3,-73.8334441,45.6172533,,,POINT (-73.83344409999999 45.6172533),1.0,6.0,None,None
19949,19949,530063248,45.6172593,-73.83625140000001,3,-73.83625140000001,45.6172593,,,POINT (-73.83625139999999 45.6172593),1.0,6.0,None,None
19950,19950,530093924,45.61384879999999,-73.8337821,3,-73.8337821,45.61384879999999,,,POINT (-73.83378209999999 45.6138488),1.0,6.0,None,None
